,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,35,13,massa,6,1,1,Finished,0,0,0,0,0,0,0,0,0,4270,21606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23849,19355,12535,13041,8110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
1,35,15,trulli,7,8,1,Finished,2697,1674,1836,802,951,1898,1847,2192,1744,0,0,7598,13532,15476,17414,18692,19237,20468,21991,23591,26651,27546,29286,31161,33017,35019,37677,39691,41300,42286,43226,43791,45260,46924,48582,50126,51389,47522,45169,40237,33583,34406,35015,53041,53588,53501,53360,53113,53123,53421,53544,53373,52871,52584,52700,52557,52600,53547,55238,56921,57558,58142,58081,58161,59007,61657,58618,40136,42716,51384.0,68463.0
2,35,8,raikkonen,6,3,1,Finished,3965,2637,2542,1024,1376,2138,2005,2444,2351,521,779,5564,6819,7967,8469,9063,9514,10158,10787,11137,11681,11868,12552,13199,13498,14018,14470,15065,15339,15104,15005,14468,14712,15142,15717,16961,17334,12594,11126,7018,0,0,0,18078,18129,18114,18649,18518,18070,17925,17643,17320,16728,16487,16186,15811,15710,15477,14890,14479,14186,13989,13931,13939,14020,18884,33944,14283,14777,15685.0,16235.0
3,35,1,hamilton,1,5,1,Finished,5647,3752,3890,1508,2157,2934,3366,3819,3769,2359,3100,8150,8523,9409,10642,11991,13015,14746,15832,16511,17145,17205,17649,18584,18952,19361,19668,19683,19668,20356,19959,19452,19576,20202,20812,21349,21781,17234,14853,15119,32893,33653,28673,20892,20889,21185,21368,21913,22482,22931,23123,23382,23486,24058,24571,24831,25201,25449,25710,25842,26442,26723,27171,27556,28602,38421,53714,35042,39806,40502.0,38907.0
4,35,20,vettel,5,4,1,Finished,7343,5772,5429,2308,2723,3796,4504,5120,10868,29012,22408,989,783,958,991,1252,1000,939,1083,857,686,819,909,951,833,1055,6106,30434,30539,30341,30377,30064,30552,31438,32323,33170,34807,30321,28493,24032,17411,17979,12425,4238,4145,3764,3136,2465,1960,1546,5944,26348,25756,25817,25646,25913,26284,26542,26666,27046,27387,27585,27867,28283,29138,39476,54925,35928,39398,39748.0,38011.0
5,35,4,alonso,4,2,1,Finished,8733,8642,7548,2957,3424,5221,5270,6017,11285,32107,25720,2032,1468,1755,2096,2306,1978,2038,2333,2192,2227,2204,2559,2923,3234,3842,4151,4269,4201,4117,4145,3666,4211,5096,5850,6531,7164,2413,0,0,18240,18850,14168,6652,7370,7902,8417,8565,8662,9325,9692,9870,9666,9849,10086,10528,11159,11371,11730,12099,12389,12743,13185,13351,13697,17670,31687,12451,14309,14911.0,13298.0
6,35,5,kovalainen,1,7,1,Finished,9168,9136,8104,3109,4028,5917,7167,8812,10741,15904,40015,16932,16733,17823,19354,21263,22008,23493,25183,25612,27880,28667,29950,31275,33290,35061,36609,36962,37158,36844,36590,36030,36193,36829,37518,37989,38470,33825,31472,26705,19662,25305,44968,36961,36954,36976,36937,37059,37154,37471,38066,38992,39478,40043,40594,41059,42217,43182,43484,43886,44377,44840,45368,45471,51929,76760,73150,54965,57804,57850.0,55074.0
7,35,7,bourdais,5,14,11,+1 Lap,10167,10520,9025,4500,4849,7046,7968,15157,38671,38349,31759,9327,11541,12092,12992,14014,14659,17647,20568,23463,31395,33361,35235,37340,39284,41006,42845,44621,45920,47270,48504,49493,50978,52730,54345,55932,57637,60316,84205,80357,75907,77149,73146,66678,67810,68519,69122,69944,70810,72469,73768,76432,77060,78060,79043,82048,82489,83786,84602,85120,86866,90530,91550,98972,128663,135811,138666,127157,136452,141635.0,
8,35,10,glock,7,6,1,Finished,11335,11764,9911,5027,6157,8045,9368,16846,39098,37452,30809,8458,10600,10923,12224,13070,13929,16948,17973,18388,18701,18741,19295,19807,20067,20699,21171,21369,21746,22100,21928,21081,21325,21798,22363,27962,60933,58125,57970,54742,48844,50085,46232,39148,39747,41275,42005,42593,42914,43416,43705,43768,44012,44674,44970,45093,45533,46016,46376,46568,46832,47241,47284,47477,48343,49872,45202,25348,24188,27358.0,44368.0
9,35,17,webber,9,9,1,Finished,12141,13365,10725,5432,6447,8567,10000,12520,18883,41478,37515,15489,16558,17679,19247,20889,21768,23229,25192,27424,29883,31886,34124,36153,37839,39614,41290,42828,44082,45366,46248,46845,48249,49815,51198,52633,54001,50388,49262,45196,38841,39672,34620,26796,26950,27907,28690,33125,55827,57176,58250,59235,59881,61030,61983,62857,63975,65549,66489,67240,68037,68868,69544,70203,76250,99931,96524,78315,82234,82345.0,79666.0
10,35,22,barrichello,11,15,11,+1 Lap,12932,14856,12746,6054,8067,11871,14422,17482,24880,45570,40660,18505,18653,19464,20831,22409,23842,25208,27079,28569,31053,32851,34735,36798,38742,40609,42432,44144,45401,46819,47885,48775,50445,52239,53826,55506,56977,53249,52202,53121,71130,73089,69991,63314,64474,65504,66677,67602,68655,69839,70779,71599,72386,73664,76657,78035,79453,80881,81781,82619,83906,85104,86363,92264,120548,129073,151603,156531,158765,156875.0,
