,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,153,30,michael_schumacher,6,1,1,Finished,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11058.0,10826.0,8475.0,6124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15081.0,12329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,153,22,barrichello,6,2,1,Finished,1355,1340,1347,1227,1488,1460,1358,1108,923.0,1386.0,2779.0,3477.0,4114.0,4498.0,5323.0,5809.0,6054.0,6003.0,5678.0,5581.0,6615.0,7085.0,8679.0,9817.0,11328.0,12611.0,12899.0,10553.0,0.0,0.0,2444.0,21701.0,15968.0,15476.0,14998.0,13924.0,13618.0,13607.0,12729.0,13206.0,12982.0,12634.0,12601.0,13416.0,13800.0,13955.0,13655.0,13718.0,13622.0,13434.0,12890.0,8874.0,4038.0,22633.0,10655.0,9810.0,9059.0,8425.0,7702.0,7592.0,7682.0,7549.0,7042.0,6126.0,5902.0,6373.0,7392.0,6812.0,7485.0,6947.0,6502.0,5941.0,6090.0,6008.0,5978.0,5533.0,3363.0
2,153,14,coulthard,1,3,1,Finished,1915,2186,2177,2013,2411,2513,2218,2048,2016.0,2232.0,3450.0,4435.0,4855.0,5379.0,7379.0,7633.0,7878.0,7529.0,7265.0,7066.0,7440.0,7772.0,9539.0,10664.0,11955.0,13781.0,14526.0,11585.0,907.0,790.0,0.0,0.0,13970.0,12625.0,11627.0,10950.0,11547.0,11094.0,10520.0,11539.0,11354.0,11594.0,11702.0,12507.0,12626.0,13079.0,12891.0,12727.0,12870.0,12521.0,11914.0,7800.0,0.0,0.0,12152.0,11541.0,10837.0,10068.0,9421.0,8912.0,9042.0,8627.0,8262.0,7417.0,7159.0,7112.0,8029.0,7900.0,7927.0,7913.0,7197.0,6828.0,6969.0,6901.0,6941.0,6719.0,3940.0
3,153,23,ralf_schumacher,3,4,1,Finished,2977,4034,4987,6099,6923,7345,7460,7561,7764.0,8375.0,9391.0,10581.0,11261.0,11944.0,14233.0,15863.0,17452.0,18074.0,18289.0,18771.0,18875.0,18716.0,20385.0,21564.0,22577.0,22850.0,23549.0,21937.0,12441.0,16588.0,36695.0,33139.0,26238.0,25813.0,25210.0,24353.0,23794.0,24334.0,24502.0,26111.0,26587.0,27598.0,28104.0,29310.0,30491.0,31373.0,31875.0,32153.0,32772.0,34008.0,34758.0,35006.0,52147.0,48909.0,37911.0,36508.0,36450.0,37119.0,38116.0,39280.0,40182.0,40655.0,41322.0,42220.0,43589.0,44936.0,46599.0,47307.0,47677.0,47915.0,47904.0,48188.0,49197.0,49642.0,50049.0,49997.0,49687.0
4,153,55,alesi,17,10,12,+2 Laps,4162,5033,6216,7374,8999,10615,12170,13935,15407.0,16910.0,18540.0,20536.0,22153.0,23752.0,25974.0,28203.0,30572.0,32643.0,34530.0,36578.0,38490.0,40092.0,43636.0,47301.0,51200.0,53905.0,57207.0,57092.0,52682.0,81717.0,80241.0,78600.0,74980.0,76297.0,77745.0,80363.0,81389.0,83059.0,84790.0,86609.0,88056.0,89996.0,93566.0,95930.0,98240.0,100642.0,103071.0,107813.0,132595.0,133381.0,134431.0,132386.0,127163.0,,,,,,,,,,,,,,,,,,,,,,,,
5,153,57,hakkinen,1,5,1,Finished,5017,6169,7293,7907,9702,11485,12897,14222,15839.0,17566.0,18972.0,20993.0,22481.0,24124.0,26491.0,28587.0,30958.0,33079.0,34897.0,36974.0,38827.0,40562.0,44094.0,47553.0,51598.0,54326.0,57491.0,57487.0,49345.0,49628.0,47630.0,45420.0,40304.0,39361.0,38499.0,37472.0,36282.0,39672.0,57889.0,56746.0,55211.0,54107.0,53990.0,53373.0,53449.0,52503.0,52281.0,50660.0,49774.0,49220.0,48125.0,44164.0,36221.0,33441.0,19953.0,22433.0,42079.0,40822.0,39491.0,39688.0,40581.0,41014.0,41733.0,42579.0,44061.0,45316.0,46919.0,47620.0,47980.0,48299.0,52106.0,69161.0,68897.0,69096.0,69709.0,70551.0,70293.0
6,153,2,heidfeld,15,6,11,+1 Lap,5531,7070,8476,9403,10945,12577,13990,15521,17020.0,18848.0,20444.0,22532.0,23839.0,25183.0,27771.0,30126.0,32192.0,33971.0,35815.0,37693.0,39818.0,41517.0,44907.0,48210.0,52444.0,54940.0,61441.0,79557.0,69075.0,69884.0,69856.0,68530.0,63230.0,63879.0,64528.0,65629.0,67063.0,68200.0,68743.0,69991.0,70488.0,70954.0,71200.0,72292.0,72841.0,73580.0,73857.0,73765.0,74040.0,74455.0,78617.0,97485.0,90936.0,88979.0,77468.0,80026.0,80797.0,82295.0,83524.0,84185.0,85070.0,89277.0,90189.0,90558.0,91185.0,92543.0,93932.0,94999.0,95291.0,96304.0,96400.0,97042.0,98280.0,99228.0,100808.0,102279.0,
7,153,31,montoya,3,8,11,+1 Lap,6036,8219,9933,11513,13009,13768,14923,16286,18017.0,19794.0,22930.0,25059.0,25942.0,27558.0,29669.0,31561.0,33559.0,36014.0,37553.0,38781.0,40775.0,42102.0,45454.0,48729.0,53045.0,55454.0,58596.0,57816.0,49910.0,50628.0,48768.0,50583.0,66712.0,65869.0,65511.0,66031.0,67461.0,68754.0,69570.0,71022.0,71874.0,72547.0,72920.0,74094.0,74953.0,75978.0,77019.0,79597.0,83959.0,107181.0,108000.0,107340.0,109951.0,108340.0,97780.0,100937.0,103733.0,105724.0,107436.0,109579.0,110646.0,112790.0,114057.0,115852.0,118091.0,120319.0,122816.0,125164.0,129317.0,130918.0,132135.0,133848.0,135920.0,137187.0,139507.0,141483.0,
8,153,8,raikkonen,15,7,11,+1 Lap,6702,8764,10806,12131,13830,15150,16131,17537,19005.0,20787.0,23567.0,26035.0,27113.0,28566.0,30595.0,32622.0,34525.0,36454.0,38341.0,39736.0,41484.0,42785.0,46085.0,49414.0,53666.0,59279.0,81133.0,77825.0,67041.0,67646.0,67513.0,66216.0,61018.0,61771.0,62794.0,63819.0,64922.0,65762.0,65893.0,66902.0,67286.0,67914.0,68047.0,68816.0,69671.0,73615.0,97566.0,98229.0,99397.0,100839.0,103321.0,102500.0,100245.0,99649.0,92327.0,93182.0,94451.0,96029.0,97331.0,98253.0,99275.0,100367.0,101071.0,101452.0,102379.0,103587.0,104459.0,105119.0,105206.0,105347.0,105048.0,104775.0,105785.0,106341.0,107150.0,107320.0,
9,153,44,panis,16,16,10,Electrical,7573,9339,11504,13019,14902,16793,18055,19233,20908.0,22762.0,25133.0,27728.0,29235.0,30517.0,32928.0,35388.0,37515.0,40162.0,42423.0,43589.0,45110.0,46148.0,49423.0,51776.0,55497.0,57990.0,65797.0,84861.0,74733.0,75712.0,76022.0,76773.0,72579.0,73916.0,75478.0,76644.0,78231.0,81131.0,82644.0,84481.0,85798.0,87329.0,90199.0,94246.0,96309.0,98770.0,101333.0,102431.0,103731.0,105738.0,107517.0,107155.0,106590.0,130055.0,118882.0,125411.0,144929.0,1236218.0,,,,,,,,,,,,,,,,,,,
10,153,35,villeneuve,16,9,12,+2 Laps,8324,10167,12366,14427,16737,18967,20911,22406,24014.0,26157.0,28680.0,30802.0,32486.0,34361.0,36977.0,39212.0,41611.0,43445.0,46018.0,48552.0,50295.0,51789.0,54616.0,57066.0,60039.0,62592.0,66131.0,65121.0,56125.0,62194.0,85372.0,85800.0,81145.0,82732.0,84850.0,86037.0,87141.0,88606.0,93821.0,96337.0,97295.0,98327.0,99316.0,100801.0,102443.0,104262.0,106039.0,107410.0,112700.0,137284.0,139111.0,139837.0,135516.0,135790.0,125841.0,128428.0,131331.0,133624.0,135349.0,137139.0,139354.0,141472.0,142492.0,143752.0,146343.0,149329.0,151109.0,152433.0,153161.0,154085.0,154667.0,159268.0,162300.0,166390.0,167741.0,,
11,153,37,rosa,19,11,12,+2 Laps,8923,11323,13642,16074,19484,23046,26484,30831,35784.0,42483.0,47381.0,52367.0,56048.0,59127.0,62895.0,66454.0,69473.0,72305.0,74518.0,76710.0,80052.0,81810.0,84700.0,87276.0,91774.0,97063.0,100388.0,100089.0,93805.0,99755.0,125043.0,126038.0,121654.0,123139.0,124055.0,124660.0,125558.0,126578.0,127765.0,129569.0,131110.0,133609.0,134933.0,136610.0,138094.0,140041.0,141447.0,143404.0,144364.0,145488.0,145856.0,143276.0,140859.0,162715.0,150865.0,150495.0,151714.0,153152.0,154072.0,155155.0,156963.0,160036.0,161104.0,162059.0,165661.0,167490.0,168925.0,169739.0,170150.0,170519.0,170709.0,171157.0,171846.0,172565.0,174063.0,,
12,153,15,trulli,17,17,9,Hydraulics,9715,11975,14630,16997,20147,23479,26813,31072,36018.0,39102.0,41273.0,44362.0,45752.0,47618.0,50155.0,51869.0,53529.0,54894.0,56906.0,58409.0,60240.0,61627.0,64711.0,67266.0,69573.0,71938.0,74155.0,72661.0,63830.0,68955.0,92441.0,90751.0,85602.0,86829.0,88247.0,90405.0,94495.0,97176.0,98680.0,101630.0,103703.0,104944.0,106093.0,109757.0,112041.0,113784.0,115019.0,115929.0,117273.0,119056.0,124122.0,146572.0,141333.0,141459.0,131102.0,132241.0,134672.0,136645.0,138490.0,140050.0,141942.0,144199.0,146441.0,148520.0,149938.0,152654.0,154183.0,155577.0,157560.0,160734.0,162234.0,166540.0,167855.0,169834.0,171594.0,,
13,153,21,fisichella,22,13,5,Engine,10493,13196,15841,18191,21093,24030,27354,31532,36545.0,42860.0,47768.0,52745.0,56628.0,59732.0,63598.0,66966.0,71271.0,73372.0,75657.0,77709.0,83807.0,104821.0,107038.0,108817.0,111012.0,113022.0,115623.0,115171.0,107107.0,109711.0,110347.0,110748.0,108545.0,110720.0,112531.0,114571.0,117437.0,119125.0,121622.0,124359.0,126302.0,128130.0,129773.0,134015.0,138663.0,166890.0,171124.0,173889.0,177052.0,180548.0,186082.0,186205.0,184687.0,185824.0,176994.0,179411.0,182359.0,185753.0,189413.0,192023.0,194670.0,196945.0,198752.0,200341.0,203146.0,206774.0,208756.0,,,,,,,,,,
14,153,50,verstappen,21,12,13,+3 Laps,10885,13953,16632,19041,22011,24901,28001,32004,36911.0,43118.0,48138.0,53257.0,57351.0,60796.0,64829.0,68959.0,72339.0,75276.0,77943.0,81877.0,84686.0,89377.0,93162.0,100064.0,128496.0,132392.0,136882.0,137628.0,133140.0,136129.0,137194.0,139061.0,136168.0,139677.0,142307.0,145848.0,149860.0,152746.0,155041.0,159609.0,162381.0,164910.0,167199.0,172507.0,175315.0,180651.0,185135.0,189339.0,193301.0,196047.0,198630.0,198506.0,197974.0,223484.0,213733.0,215669.0,217701.0,219881.0,222214.0,224544.0,227325.0,229363.0,231038.0,232958.0,236229.0,239650.0,242035.0,247048.0,248758.0,252353.0,254148.0,258075.0,260631.0,263203.0,,,
15,153,18,button,22,19,20,Spun off,11311,14529,20481,21925,24229,32214,58493,60903,64211.0,68105.0,72463.0,77750.0,83283.0,88385.0,92636.0,98203.0,101606.0,104901.0,108182.0,110874.0,113852.0,115688.0,119275.0,122985.0,129183.0,133077.0,140978.0,161614.0,151739.0,154715.0,157783.0,158128.0,153751.0,158786.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,153,4,alonso,18,18,23,Brakes,11872,15397,20939,23658,27221,30677,33484,36384,39433.0,43799.0,48806.0,54026.0,58280.0,61849.0,66087.0,70294.0,74272.0,77173.0,81136.0,87332.0,115830.0,118683.0,123328.0,133771.0,138570.0,145302.0,150771.0,152799.0,148432.0,154244.0,157239.0,161679.0,160497.0,165794.0,173124.0,176013.0,178523.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,153,59,bernoldi,21,20,20,Spun off,12359,15916,21335,24352,27834,31309,34084,37008,40232.0,44407.0,49348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
