,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
0,126,30,michael_schumacher,6,1,1,Finished,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.0,2180.0,2846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22796.0,23428.0,23963.0,24693.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,126,23,ralf_schumacher,3,2,1,Finished,1563,2319,3554,4314,4976,6752,7267.0,8104.0,8271.0,8596.0,9333.0,9513.0,9375.0,9461.0,10100.0,10730.0,8019.0,7812.0,7368.0,8925.0,8784.0,8122.0,7910.0,8492.0,8404.0,8659.0,8725.0,7889.0,6560.0,5755.0,5542.0,5366.0,5437.0,5915.0,6870.0,7601.0,8162.0,8427.0,3117.0,0.0,0.0,0.0,0.0,0.0,3063.0,2705.0,2637.0,2723.0,2333.0,2276.0,1928.0,1561.0,1465.0,1386.0,935.0,606.0,638.0,1153.0,1154.0,811.0,819.0,641.0,632.0,497.0,700.0,921.0,861.0,653.0,465.0,435.0,588.0
2,126,15,trulli,4,15,5,Engine,2031,3333,4934,7404,8761,10239,11513.0,12593.0,14012.0,15955.0,17841.0,19868.0,21426.0,23270.0,25793.0,28120.0,27251.0,28912.0,30081.0,31880.0,33288.0,34733.0,36404.0,38387.0,40198.0,42245.0,43846.0,44385.0,44637.0,45237.0,46302.0,47289.0,47844.0,48917.0,49540.0,50650.0,51701.0,52777.0,48292.0,46301.0,47460.0,48406.0,54858.0,73860.0,53607.0,53737.0,54261.0,55063.0,55823.0,56671.0,57363.0,57693.0,58633.0,59302.0,59852.0,60177.0,60728.0,61339.0,62309.0,63421.0,,,,,,,,,,,
3,126,18,button,4,4,1,Finished,2520,3972,5882,7788,9359,11054,12329.0,13605.0,15258.0,17331.0,19716.0,22341.0,25340.0,27595.0,30241.0,32930.0,32144.0,33655.0,35456.0,36850.0,37998.0,38800.0,39743.0,41370.0,42730.0,44239.0,45738.0,46268.0,46225.0,46848.0,47935.0,49036.0,49741.0,50607.0,51398.0,52580.0,53829.0,55984.0,51879.0,49849.0,50691.0,51799.0,53599.0,54201.0,56874.0,56265.0,56311.0,56753.0,57207.0,57768.0,58552.0,59093.0,60125.0,60836.0,61327.0,61602.0,62069.0,62580.0,63429.0,64004.0,64667.0,65465.0,65777.0,65765.0,66222.0,66790.0,66409.0,66607.0,66682.0,66624.0,66883.0
4,126,14,coulthard,1,3,1,Finished,3761,5601,7169,8603,9980,11598,13125.0,14384.0,15686.0,17681.0,19962.0,22460.0,23186.0,24006.0,26163.0,28372.0,27605.0,29241.0,30553.0,32151.0,33577.0,34977.0,36840.0,38553.0,40334.0,42740.0,44316.0,44875.0,44864.0,45664.0,46600.0,47714.0,48433.0,49391.0,49976.0,51038.0,52151.0,53390.0,48687.0,46751.0,47889.0,48960.0,50033.0,44424.0,28415.0,51843.0,51975.0,52404.0,52452.0,52747.0,53262.0,53624.0,54553.0,54570.0,54740.0,54747.0,55122.0,55654.0,56102.0,56207.0,56803.0,56823.0,57030.0,56968.0,57796.0,58063.0,57886.0,58118.0,58464.0,58708.0,59110.0
5,126,22,barrichello,6,21,9,Hydraulics,3790,4095,4976,5023,5052,4331,3611.0,3026.0,2437.0,1931.0,1511.0,1226.0,592.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,126,8,raikkonen,1,12,46,Wheel rim,4774,6412,8469,10883,11945,13020,14335.0,15754.0,16950.0,18991.0,21048.0,23464.0,25630.0,27937.0,30493.0,33240.0,32473.0,34003.0,35936.0,37516.0,38570.0,39533.0,40211.0,41811.0,43310.0,44875.0,46221.0,46730.0,47057.0,47606.0,48666.0,50012.0,50705.0,51648.0,51939.0,53218.0,53882.0,54527.0,50105.0,47721.0,48652.0,49731.0,50874.0,45353.0,24858.0,29871.0,53007.0,53456.0,53910.0,54300.0,54811.0,55048.0,56151.0,56012.0,55986.0,55927.0,56534.0,57435.0,58419.0,58430.0,58663.0,59052.0,59233.0,61290.0,61605.0,61908.0,62026.0,,,,
7,126,2,heidfeld,15,14,23,Brakes,5503,7394,9699,12078,14024,15348,16940.0,18669.0,20444.0,23261.0,25317.0,27160.0,28961.0,30655.0,33207.0,35659.0,35079.0,37173.0,38694.0,40645.0,42485.0,44307.0,46113.0,48328.0,50679.0,53094.0,55141.0,56063.0,56563.0,57462.0,58939.0,60374.0,61568.0,63494.0,64715.0,66634.0,68542.0,70383.0,66690.0,65722.0,73169.0,98438.0,101134.0,98436.0,79629.0,81676.0,82733.0,84166.0,85600.0,86619.0,88071.0,89233.0,90964.0,92311.0,93927.0,107934.0,135442.0,136698.0,138005.0,139291.0,151189.0,,,,,,,,,,
8,126,13,massa,15,16,4,Collision,6469,8808,10945,13233,15532,17245,19546.0,21447.0,23303.0,25496.0,27648.0,29858.0,31873.0,33784.0,36951.0,41296.0,41370.0,44065.0,46138.0,49017.0,51462.0,54835.0,57978.0,61155.0,70852.0,96532.0,98930.0,100853.0,102896.0,105511.0,108504.0,111713.0,114752.0,118789.0,122057.0,125847.0,134326.0,138589.0,138067.0,138844.0,142029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,126,56,irvine,19,7,11,+1 Lap,7667,9932,12587,15090,20965,23100,25775.0,28453.0,30384.0,32670.0,35363.0,38161.0,40917.0,43178.0,46993.0,49657.0,49186.0,51910.0,54759.0,57085.0,59105.0,61245.0,63147.0,65478.0,67802.0,70066.0,72032.0,74553.0,75327.0,76747.0,78934.0,80416.0,81951.0,84672.0,86206.0,87905.0,89347.0,91135.0,87138.0,85643.0,86862.0,88225.0,89732.0,89902.0,93921.0,94568.0,95523.0,96754.0,97753.0,100498.0,101978.0,103136.0,104808.0,106542.0,107978.0,109373.0,110724.0,112722.0,114116.0,114952.0,116699.0,117426.0,119058.0,120529.0,122285.0,123991.0,125801.0,127976.0,130349.0,134417.0,
