,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
11,126,30,michael_schumacher,6,1,1,Finished,83303,160855,238081,315344,392719,470254,547855.0,625949.0,703429.0,780748.0,857784.0,934929.0,1012276.0,1091100.0,1168355.0,1245532.0,1322485.0,1399543.0,1476880.0,1553788.0,1630916.0,1708343.0,1785511.0,1862182.0,1938920.0,2015684.0,2092476.0,2170059.0,2247908.0,2325289.0,2402236.0,2478954.0,2555997.0,2632498.0,2709540.0,2786025.0,2862388.0,2938623.0,3020343.0,3122626.0,3199969.0,3276890.0,3353897.0,3431211.0,3508985.0,3586471.0,3663623.0,3740518.0,3817506.0,3894579.0,3971348.0,4048203.0,4124636.0,4201304.0,4277979.0,4354795.0,4431491.0,4508040.0,4584515.0,4661248.0,4737725.0,4814635.0,4891356.0,4968101.0,5044456.0,5120944.0,5197903.0,5274412.0,5350941.0,5427395.0,5503663.0
10,126,23,ralf_schumacher,3,2,1,Finished,84866,163174,241635,319658,397695,477006,555122.0,634053.0,711700.0,789344.0,867117.0,944442.0,1021651.0,1099060.0,1176275.0,1253416.0,1330504.0,1407355.0,1484248.0,1562713.0,1639700.0,1716465.0,1793421.0,1870674.0,1947324.0,2024343.0,2101201.0,2177948.0,2254468.0,2331044.0,2407778.0,2484320.0,2561434.0,2638413.0,2716410.0,2793626.0,2870550.0,2947050.0,3023460.0,3099830.0,3176541.0,3252927.0,3329204.0,3411669.0,3512048.0,3589176.0,3666260.0,3743241.0,3819839.0,3896855.0,3973276.0,4049764.0,4126101.0,4202690.0,4278914.0,4355401.0,4432129.0,4509193.0,4585669.0,4662059.0,4738544.0,4815276.0,4891988.0,4968598.0,5045156.0,5121865.0,5198764.0,5275065.0,5351406.0,5427830.0,5504251.0
5,126,15,trulli,4,15,5,Engine,85334,164188,243015,322748,401480,480493,559368.0,638542.0,717441.0,796703.0,875625.0,954797.0,1033702.0,1112869.0,1191968.0,1270806.0,1349736.0,1428455.0,1506961.0,1585668.0,1664204.0,1743076.0,1821915.0,1900569.0,1979118.0,2057929.0,2136322.0,2214444.0,2292545.0,2370526.0,2448538.0,2526243.0,2603841.0,2681415.0,2759080.0,2836675.0,2914089.0,2991400.0,3068635.0,3146131.0,3224001.0,3301333.0,3384062.0,3485529.0,3562592.0,3640208.0,3717884.0,3795581.0,3873329.0,3951250.0,4028711.0,4105896.0,4183269.0,4260606.0,4337831.0,4414972.0,4492219.0,4569379.0,4646824.0,4724669.0,,,,,,,,,,,
7,126,18,button,4,4,1,Finished,85823,164827,243963,323132,402078,481308,560184.0,639554.0,718687.0,798079.0,877500.0,957270.0,1037616.0,1117194.0,1196416.0,1275616.0,1354629.0,1433198.0,1512336.0,1590638.0,1668914.0,1747143.0,1825254.0,1903552.0,1981650.0,2059923.0,2138214.0,2216327.0,2294133.0,2372137.0,2450171.0,2527990.0,2605738.0,2683105.0,2760938.0,2838605.0,2916217.0,2994607.0,3072222.0,3149679.0,3227232.0,3304726.0,3382803.0,3465870.0,3565859.0,3642736.0,3719934.0,3797271.0,3874713.0,3952347.0,4029900.0,4107296.0,4184761.0,4262140.0,4339306.0,4416397.0,4493560.0,4570620.0,4647944.0,4725252.0,4802392.0,4880100.0,4957133.0,5033866.0,5110678.0,5187734.0,5264312.0,5341019.0,5417623.0,5494019.0,5570546.0
4,126,14,coulthard,1,3,1,Finished,87064,166456,245250,323947,402699,481852,560980.0,640333.0,719115.0,798429.0,877746.0,957389.0,1035462.0,1113605.0,1192338.0,1271058.0,1350090.0,1428784.0,1507433.0,1585939.0,1664493.0,1743320.0,1822351.0,1900735.0,1979254.0,2058424.0,2136792.0,2214934.0,2292772.0,2370953.0,2448836.0,2526668.0,2604430.0,2681889.0,2759516.0,2837063.0,2914539.0,2992013.0,3069030.0,3146581.0,3224430.0,3301887.0,3379237.0,3456093.0,3537400.0,3638314.0,3715598.0,3792922.0,3869958.0,3947326.0,4024610.0,4101827.0,4179189.0,4255874.0,4332719.0,4409542.0,4486613.0,4563694.0,4640617.0,4717455.0,4794528.0,4871458.0,4948386.0,5025069.0,5102252.0,5179007.0,5255789.0,5332530.0,5409405.0,5486103.0,5562773.0
9,126,22,barrichello,6,21,9,Hydraulics,87093,164950,243057,320367,397771,474585,551466.0,628975.0,705866.0,782679.0,859295.0,936155.0,1012868.0,1089599.0,1166175.0,1242686.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,126,8,raikkonen,1,12,46,Wheel rim,88077,167267,246550,326227,404664,483274,562190.0,641703.0,720379.0,799739.0,878832.0,958393.0,1037906.0,1117536.0,1196668.0,1275926.0,1354958.0,1433546.0,1512816.0,1591304.0,1669486.0,1747876.0,1825722.0,1903993.0,1982230.0,2060559.0,2138697.0,2216789.0,2294965.0,2372895.0,2450902.0,2528966.0,2606702.0,2684146.0,2761479.0,2839243.0,2916270.0,2993150.0,3070448.0,3147551.0,3225193.0,3302658.0,3380078.0,3457022.0,3533843.0,3616342.0,3716630.0,3793974.0,3871416.0,3948879.0,4026159.0,4103251.0,4180787.0,4257316.0,4333965.0,4410722.0,4488025.0,4565475.0,4642934.0,4719678.0,4796388.0,4873687.0,4950589.0,5029391.0,5106061.0,5182852.0,5259929.0,,,,
0,126,2,heidfeld,15,14,23,Brakes,88806,168249,247780,327422,406743,485602,564795.0,644618.0,723873.0,804009.0,883101.0,962089.0,1041237.0,1120254.0,1199382.0,1278345.0,1357564.0,1436716.0,1515574.0,1594433.0,1673401.0,1752650.0,1831624.0,1910510.0,1989599.0,2068778.0,2147617.0,2226122.0,2304471.0,2382751.0,2461175.0,2539328.0,2617565.0,2695992.0,2774255.0,2852659.0,2930930.0,3009006.0,3087033.0,3165552.0,3249710.0,3351365.0,3430338.0,3510105.0,3588614.0,3668147.0,3746356.0,3824684.0,3903106.0,3981198.0,4059419.0,4137436.0,4215600.0,4293615.0,4371906.0,4462729.0,4566933.0,4644738.0,4722520.0,4800539.0,4888914.0,,,,,,,,,,
3,126,13,massa,15,16,4,Collision,89772,169663,249026,328577,408251,487499,567401.0,647396.0,726732.0,806244.0,885432.0,964787.0,1044149.0,1123383.0,1203126.0,1283982.0,1363855.0,1443608.0,1523018.0,1602805.0,1682378.0,1763178.0,1843489.0,1923337.0,2009772.0,2112216.0,2191406.0,2270912.0,2350804.0,2430800.0,2510740.0,2590667.0,2670749.0,2751287.0,2831597.0,2911872.0,2996714.0,3077212.0,3158410.0,3238674.0,3318570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,126,56,irvine,19,7,11,+1 Lap,90970,170787,250668,330434,413684,493354,573630.0,654402.0,733813.0,813418.0,893147.0,973090.0,1053193.0,1132777.0,1213168.0,1292343.0,1371671.0,1451453.0,1531639.0,1610873.0,1690021.0,1769588.0,1848658.0,1927660.0,2006722.0,2085750.0,2164508.0,2244612.0,2323235.0,2402036.0,2481170.0,2559370.0,2637948.0,2717170.0,2795746.0,2873930.0,2951735.0,3029758.0,3107481.0,3185473.0,3263403.0,3341152.0,3418936.0,3501571.0,3602906.0,3681039.0,3759146.0,3837272.0,3915259.0,3995077.0,4073326.0,4151339.0,4229444.0,4307846.0,4385957.0,4464168.0,4542215.0,4620762.0,4698631.0,4776200.0,4854424.0,4932061.0,5010414.0,5088630.0,5166741.0,5244935.0,5323704.0,5402388.0,5481290.0,5561812.0,
14,126,37,rosa,19,8,11,+1 Lap,91607,171451,251656,331581,412963,492240,571916.0,651321.0,731105.0,810613.0,891006.0,971708.0,1052449.0,1131820.0,1211336.0,1290831.0,1370155.0,1449635.0,1529813.0,1609343.0,1688721.0,1768818.0,1847731.0,1926519.0,2005357.0,2084156.0,2162834.0,2241274.0,2319764.0,2398949.0,2477244.0,2555702.0,2634732.0,2713076.0,2791788.0,2869962.0,2949291.0,3027086.0,3105331.0,3183497.0,3261599.0,3345845.0,3448806.0,3527249.0,3605785.0,3683927.0,3762156.0,3840194.0,3918531.0,3997335.0,4076476.0,4155330.0,4234252.0,4313442.0,4392941.0,4472446.0,4551636.0,4631142.0,4710200.0,4790579.0,4869965.0,4949912.0,5028585.0,5108844.0,5188822.0,5267560.0,5345805.0,5424298.0,5502132.0,5579707.0,
