,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,996,1,hamilton,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,996,830,max_verstappen,9,2,1,Finished,1557,1338,1088,938,873,1240,1514,2127,2330,2625,2831,2944,3327,3755,3942,4047,4369,4640,4998,5565,5321,5561,6049,6917,28173,31713,31834,31797.0,31644.0,31629.0,31277.0,30601.0,9357.0,5319.0,5328.0,5118.0,4584.0,4822.0,5063.0,4939.0,3299.0,4808.0,5222.0,5511.0,5134.0,5006.0,3948.0,4182.0,4640.0,4938.0,5376.0,7399.0,7090.0
2,996,832,sainz,4,8,1,Finished,3031,2497,2481,2043,1261,2569,3866,5860,8622,11430,13460,15452,17553,19424,21275,23079,25067,27342,29388,32594,34408,36690,39022,41295,43746,69022,73509,74721.0,76102.0,77731.0,78588.0,79481.0,59712.0,57084.0,58850.0,60485.0,61539.0,63184.0,64310.0,65025.0,64645.0,65821.0,66918.0,67996.0,68970.0,69691.0,70297.0,72228.0,76795.0,82314.0,112239.0,95089.0,87184.0
3,996,817,ricciardo,9,4,1,Finished,4309,3698,3469,3191,1797,3030,4561,6324,7220,7757,7847,7803,7810,7926,8017,8059,8347,8683,8843,9018,8602,8505,8754,9223,9437,10566,11973,33768.0,37727.0,38023.0,37952.0,37569.0,16465.0,12524.0,13060.0,13176.0,12814.0,13049.0,13145.0,13083.0,12828.0,14192.0,16277.0,18300.0,21196.0,21969.0,24670.0,25723.0,27082.0,28837.0,44638.0,41100.0,34736.0
4,996,825,kevin_magnussen,210,6,1,Finished,5468,4771,4305,4489,2382,4894,6612,9850,12159,14179,15943,18178,19873,21723,23468,25353,27327,30472,32711,34930,36840,38802,41004,42957,44894,47803,49913,73794.0,78298.0,80100.0,80945.0,81789.0,61761.0,59080.0,61000.0,63419.0,64560.0,65950.0,67222.0,68240.0,68078.0,69559.0,71187.0,72251.0,72882.0,73662.0,73944.0,74828.0,77119.0,77874.0,106351.0,90032.0,79364.0
5,996,844,leclerc,15,10,1,Finished,6638,6213,6309,5740,2612,6594,9600,11959,14113,16218,18084,20125,21607,23267,25027,26749,29451,31666,33942,35935,37779,39701,41824,46800,49246,52070,54754,58509.0,61158.0,64328.0,89066.0,92773.0,72407.0,69845.0,72262.0,73776.0,75218.0,77853.0,79642.0,81015.0,80906.0,82366.0,83739.0,85108.0,86013.0,87252.0,88139.0,89722.0,91490.0,93461.0,126576.0,103772.0,93873.0
6,996,8,raikkonen,6,3,1,Finished,7246,7670,6837,6880,3039,5197,7061,8207,9124,9745,10296,10690,11135,11563,11822,11562,11571,12351,12543,12905,12835,13018,13166,13699,14190,15558,16502,17415.0,18282.0,19354.0,19943.0,20423.0,0.0,18568.0,22054.0,21499.0,20792.0,21241.0,21806.0,21133.0,19022.0,18729.0,19118.0,20223.0,22177.0,22353.0,23017.0,22744.0,22655.0,22911.0,31507.0,33880.0,25888.0
7,996,154,grosjean,210,11,11,+1 Lap,8384,9320,8819,8729,3855,6736,10440,12538,14774,17376,20084,22555,25037,28200,30534,33727,36020,38408,42065,45087,46951,49116,51346,53692,55857,58618,61234,63410.0,65402.0,67653.0,69342.0,70518.0,51385.0,76270.0,80841.0,82290.0,83143.0,84847.0,86509.0,87773.0,87612.0,88992.0,90457.0,91549.0,92963.0,96837.0,97199.0,100955.0,102488.0,105168.0,143300.0,117330.0,
8,996,815,perez,10,18,5,Engine,9458,11365,9786,9983,4335,7489,11624,14185,16165,18627,21184,23833,27245,30846,35345,37355,39566,41849,44013,46522,48341,50509,52648,55325,57280,60098,62785,,,,,,,,,,,,,,,,,,,,,,,,,,
9,996,807,hulkenberg,4,9,1,Finished,11388,12732,12038,11807,4861,8040,12026,14593,17060,19668,23100,25670,27954,29509,31159,32333,33768,35468,37134,38727,40116,41987,43789,45543,47185,49513,51861,53778.0,55534.0,57526.0,59025.0,60770.0,41341.0,40261.0,43536.0,46427.0,70524.0,75718.0,77020.0,78269.0,77975.0,79530.0,81233.0,82734.0,83716.0,84672.0,85266.0,86699.0,88463.0,90736.0,122977.0,101576.0,91989.0
10,996,828,ericsson,15,13,11,+1 Lap,12211,14807,14071,14380,5471,9018,13952,19831,25400,28902,31638,34666,37859,40810,43349,45669,48597,51464,53914,56347,58437,60914,63597,66256,68444,71546,75215,78065.0,81229.0,84049.0,86382.0,88783.0,69969.0,68501.0,92320.0,98213.0,98963.0,102523.0,104165.0,105691.0,105867.0,108717.0,114265.0,118946.0,124255.0,129538.0,133161.0,136467.0,138834.0,155221.0,184712.0,153747.0,
11,996,838,vandoorne,1,12,11,+1 Lap,23725,16479,15544,16734,5841,9476,13993,17979,21557,24182,27664,30406,32627,35287,37697,39900,42542,45211,47592,49843,52148,54460,56768,59307,61419,64244,66847,69125.0,71314.0,73858.0,75858.0,77438.0,58271.0,56415.0,60125.0,62865.0,66151.0,68788.0,71115.0,94162.0,99868.0,102557.0,105116.0,107499.0,109271.0,111115.0,112480.0,114484.0,117669.0,130281.0,164680.0,133520.0,
