,0,1,2
0,1,1,1:39.695
1,20,9,1:39.984
2,17,9,1:40.272
3,22,23,1:40.421
4,18,23,1:40.148
5,15,7,1:40.373
6,9,2,1:40.520
7,2,2,1:40.558
8,3,3,1:40.661
9,67,5,1:40.430
10,8,6,1:40.726
11,155,7,1:40.777
12,5,1,1:40.808
13,6,3,1:41.096
14,153,5,1:41.503
15,4,4,1:41.667
16,24,10,1:41.701
17,16,10,1:41.836
18,154,4,1:41.950
19,21,6,1:42.184
