,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
1,883,3,rosberg,131,9,1,Finished,104359,207186,310407,412352,515915,619159,722397,825242,931543,1050278,1152543,1253855,1354544,1455346,1555922,1656727,1757898.0,1859156.0,1960696.0,2066299.0,2183182.0,2283772.0,2384277.0,2486452.0,2586513.0,2687256.0,2787324.0,2887417.0,2987527.0,3088430.0,3188844.0,3291304.0,3394394.0,3510178.0,3609712.0,3709577.0,3807873.0,3908931.0,4008368.0,4107678.0,4207267.0,4306894.0,4406809.0,4509117.0,4624357.0,4722166.0,4820185.0,4917773.0,5015415.0,5113125.0,5210860.0,5308590.0,5406978.0,5505503.0,5604126.0,5702651.0,5801624.0
8,883,20,vettel,9,1,1,Finished,104636,207469,309429,410846,512446,614015,715945,818067,920228,1025079,1143571,1243420,1342882,1442903,1542723,1642701,1742931.0,1843043.0,1943231.0,2043643.0,2144052.0,2244565.0,2345040.0,2445788.0,2549002.0,2665641.0,2764290.0,2863299.0,2962778.0,3062131.0,3161493.0,3260910.0,3360460.0,3460141.0,3559995.0,3660295.0,3760231.0,3860230.0,3960248.0,4060280.0,4160472.0,4263041.0,4380378.0,4479376.0,4577853.0,4676067.0,4774887.0,4873540.0,4972534.0,5071055.0,5169720.0,5268270.0,5366662.0,5464711.0,5561672.0,5660463.0,5760498.0
2,883,4,alonso,6,8,1,Finished,104967,207894,310325,412628,515269,617515,722795,845268,963631,1065022,1166426,1267698,1369099,1470302,1571371,1672395,1773189.0,1874291.0,1975826.0,2076965.0,2178422.0,2279894.0,2382275.0,2486063.0,2602985.0,2702371.0,2801607.0,2900972.0,3000352.0,3099849.0,3199181.0,3299030.0,3398871.0,3498923.0,3599124.0,3699174.0,3798890.0,3899138.0,4001912.0,4117005.0,4214209.0,4311963.0,4410182.0,4509209.0,4608114.0,4706863.0,4806064.0,4904572.0,5002866.0,5101092.0,5199617.0,5298231.0,5397768.0,5499312.0,5598979.0,5698396.0,5798072.0
12,883,814,resta,10,4,1,Finished,105809,208609,311111,413470,516128,618039,721011,823115,926112,1028557,1131504,1234469,1337326,1442427,1561009,1661857,1763127.0,1863824.0,1964550.0,2065579.0,2166849.0,2267487.0,2367954.0,2469239.0,2570134.0,2670877.0,2771271.0,2872442.0,2973967.0,3075052.0,3175942.0,3277126.0,3378472.0,3479911.0,3580960.0,3684649.0,3802476.0,3901483.0,4000427.0,4099280.0,4198263.0,4297563.0,4396662.0,4495864.0,4594825.0,4693998.0,4793119.0,4892066.0,4991078.0,5089943.0,5188836.0,5288163.0,5387212.0,5486186.0,5585482.0,5683889.0,5782225.0
4,883,13,massa,6,15,1,Finished,106282,209055,311614,413890,516659,619473,722954,825720,928966,1034515,1153174,1254048,1356099,1456704,1557467,1658043,1768536.0,1885852.0,1985396.0,2085345.0,2185522.0,2286290.0,2386921.0,2487572.0,2588102.0,2688948.0,2789728.0,2892567.0,3009753.0,3109046.0,3207890.0,3307965.0,3407999.0,3508545.0,3608380.0,3715283.0,3838586.0,3937487.0,4036943.0,4136731.0,4236097.0,4334936.0,4434251.0,4533587.0,4632879.0,4732601.0,4832312.0,4933782.0,5033826.0,5134158.0,5234849.0,5337026.0,5438128.0,5539554.0,5641097.0,5743651.0,5846862.0
6,883,17,webber,9,7,1,Finished,106957,209635,312284,414612,517062,619909,723415,828418,946078,1046108,1146751,1247800,1348379,1449250,1550026,1651014,1752090.0,1853611.0,1955518.0,2058043.0,2162665.0,2280158.0,2380211.0,2480504.0,2580890.0,2681195.0,2781476.0,2881594.0,2982202.0,3083065.0,3183701.0,3284085.0,3385069.0,3486088.0,3587188.0,3687947.0,3790956.0,3907444.0,4006382.0,4105262.0,4204478.0,4304127.0,4403889.0,4504655.0,4604185.0,4703712.0,4802991.0,4901858.0,5000421.0,5099182.0,5198670.0,5297227.0,5396261.0,5495293.0,5595848.0,5696034.0,5797742.0
3,883,8,raikkonen,208,2,1,Finished,107408,211682,314515,416554,518858,621451,724611,828343,931243,1033844,1135664,1238046,1340338,1442397,1544972,1649124,1768486.0,1869220.0,1969804.0,2070595.0,2171559.0,2272505.0,2373514.0,2474303.0,2574672.0,2675128.0,2775362.0,2875947.0,2976969.0,3077461.0,3177804.0,3278255.0,3378767.0,3480656.0,3596733.0,3695324.0,3794900.0,3894541.0,3993361.0,4092069.0,4191165.0,4289764.0,4388764.0,4487711.0,4586748.0,4685608.0,4784581.0,4883434.0,4981927.0,5080177.0,5178652.0,5277111.0,5375680.0,5474049.0,5573001.0,5671445.0,5769609.0
7,883,18,button,1,10,1,Finished,107734,210388,312704,415300,517685,620443,723933,827449,932126,1051442,1152720,1253480,1355488,1456169,1556829,1657549,1758615.0,1859975.0,1961113.0,2062725.0,2167183.0,2284463.0,2384603.0,2485505.0,2585323.0,2685268.0,2785168.0,2885253.0,2985595.0,3087459.0,3187716.0,3289639.0,3390870.0,3494126.0,3610385.0,3710080.0,3808604.0,3908121.0,4007214.0,4106305.0,4205838.0,4305857.0,4406338.0,4507647.0,4607518.0,4709968.0,4824745.0,4922948.0,5020691.0,5118796.0,5217032.0,5315273.0,5413615.0,5512298.0,5610156.0,5708568.0,5807129.0
13,883,815,perez,1,6,1,Finished,108405,211305,314048,416098,518245,620976,724175,828044,930618,1035318,1154377,1255122,1357065,1458635,1559294,1660130,1761111.0,1861624.0,1962625.0,2066963.0,2183548.0,2283196.0,2384290.0,2484788.0,2584864.0,2684874.0,2785726.0,2885881.0,2986010.0,3087952.0,3188153.0,3290411.0,3392004.0,3492511.0,3592960.0,3694529.0,3794901.0,3895834.0,3999414.0,4115159.0,4213072.0,4311279.0,4409980.0,4508713.0,4607797.0,4706690.0,4806802.0,4905456.0,5003865.0,5102011.0,5200333.0,5298875.0,5398087.0,5498549.0,5597826.0,5697077.0,5796496.0
0,883,1,hamilton,131,5,1,Finished,109120,212732,315678,418284,520653,623064,725921,829625,932739,1038027,1157393,1258571,1359648,1460909,1562110,1663391,1764584.0,1865817.0,1967583.0,2069236.0,2172245.0,2276547.0,2394872.0,2495175.0,2595283.0,2695045.0,2795332.0,2894938.0,2994610.0,3094160.0,3193467.0,3294271.0,3393833.0,3493586.0,3593435.0,3693673.0,3793888.0,3896889.0,4014188.0,4113828.0,4212206.0,4310726.0,4408931.0,4507778.0,4606580.0,4705253.0,4804430.0,4902634.0,5001059.0,5099623.0,5198105.0,5296802.0,5397167.0,5495644.0,5596175.0,5696371.0,5795728.0
