,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,883,3,rosberg,131,9,1,Finished,0,0,978,1506,3469,5144,6452,7175,11315,25199,21039,19386,17218,12949,13199,14026,14967.0,16113.0,17465.0,22656.0,39130.0,39207.0,39237.0,40664.0,37511.0,21615.0,23034.0,24118.0,24749.0,26299.0,27351.0,30394.0,33934.0,50037.0,49717.0,49282.0,47642.0,48701.0,48120.0,47398.0,46795.0,43853.0,26431.0,29741.0,46504.0,46099.0,45298.0,44233.0,42881.0,42070.0,41140.0,40320.0,40316.0,40792.0,42454.0,42188.0,41126.0
1,883,20,vettel,9,1,1,Finished,277,283,0,0,0,0,0,0,0,0,12067,8951,5556,506,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,883,4,alonso,6,8,1,Finished,608,708,896,1782,2823,3500,6850,27201,43403,39943,34922,33229,31773,27905,28648,29694,30258.0,31248.0,32595.0,33322.0,34370.0,35329.0,37235.0,40275.0,53983.0,36730.0,37317.0,37673.0,37574.0,37718.0,37688.0,38120.0,38411.0,38782.0,39129.0,38879.0,38659.0,38908.0,41664.0,56725.0,53737.0,48922.0,29804.0,29833.0,30261.0,30796.0,31177.0,31032.0,30332.0,30037.0,29897.0,29961.0,31106.0,34601.0,37307.0,37933.0,37574.0
3,883,814,resta,10,4,1,Finished,1450,1423,1682,2624,3682,4024,5066,5048,5884,3478,0,0,0,30,18286,19156,20196.0,20781.0,21319.0,21936.0,22797.0,22922.0,22914.0,23451.0,21132.0,5236.0,6981.0,9143.0,11189.0,12921.0,14449.0,16216.0,18012.0,19770.0,20965.0,24354.0,42245.0,41253.0,40179.0,39000.0,37791.0,34522.0,16284.0,16488.0,16972.0,17931.0,18232.0,18526.0,18544.0,18888.0,19116.0,19893.0,20550.0,21475.0,23810.0,23426.0,21727.0
4,883,13,massa,6,15,1,Finished,1923,1869,2185,3044,4213,5458,7009,7653,8738,9436,21670,19579,18773,14307,14744,15342,25605.0,42809.0,42165.0,41702.0,41470.0,41725.0,41881.0,41784.0,39100.0,23307.0,25438.0,29268.0,46975.0,46915.0,46397.0,47055.0,47539.0,48404.0,48385.0,54988.0,78355.0,77257.0,76695.0,76451.0,75625.0,71895.0,53873.0,54211.0,55026.0,56534.0,57425.0,60242.0,61292.0,63103.0,65129.0,68756.0,71466.0,74843.0,79425.0,83188.0,86364.0
5,883,17,webber,9,7,1,Finished,2598,2449,2855,3766,4616,5894,7470,10351,25850,21029,15247,13331,11053,6853,7303,8313,9159.0,10568.0,12287.0,14400.0,18613.0,35593.0,35171.0,34716.0,31888.0,15554.0,17186.0,18295.0,19424.0,20934.0,22208.0,23175.0,24609.0,25947.0,27193.0,27652.0,30725.0,47214.0,46134.0,44982.0,44006.0,41086.0,23511.0,25279.0,26332.0,27645.0,28104.0,28318.0,27887.0,28127.0,28950.0,28957.0,29599.0,30582.0,34176.0,35571.0,37244.0
6,883,8,raikkonen,208,2,1,Finished,3049,4496,5086,5708,6412,7436,8666,10276,11015,8765,4160,3577,3012,0,2249,6423,25555.0,26177.0,26573.0,26952.0,27507.0,27940.0,28474.0,28515.0,25670.0,9487.0,11072.0,12648.0,14191.0,15330.0,16311.0,17345.0,18307.0,20515.0,36738.0,35029.0,34669.0,34311.0,33113.0,31789.0,30693.0,26723.0,8386.0,8335.0,8895.0,9541.0,9694.0,9894.0,9393.0,9122.0,8932.0,8841.0,9018.0,9338.0,11329.0,10982.0,9111.0
7,883,18,button,1,10,1,Finished,3375,3202,3275,4454,5239,6428,7988,9382,11898,26363,21216,19011,18162,13772,14106,14848,15684.0,16932.0,17882.0,19082.0,23131.0,39898.0,39563.0,39717.0,36321.0,19627.0,20878.0,21954.0,22817.0,25328.0,26223.0,28729.0,30410.0,33985.0,50390.0,49785.0,48373.0,47891.0,46966.0,46025.0,45366.0,42816.0,25960.0,28271.0,29665.0,33901.0,49858.0,49408.0,48157.0,47741.0,47312.0,47003.0,46953.0,47587.0,48484.0,48105.0,46631.0
8,883,815,perez,1,6,1,Finished,4046,4119,4619,5252,5799,6961,8230,9977,10390,10239,22873,20653,19739,16238,16571,17429,18180.0,18581.0,19394.0,23320.0,39496.0,38631.0,39250.0,39000.0,35862.0,19233.0,21436.0,22582.0,23232.0,25821.0,26660.0,29501.0,31544.0,32370.0,32965.0,34234.0,34670.0,35604.0,39166.0,54879.0,52600.0,48238.0,29602.0,29337.0,29944.0,30623.0,31915.0,31916.0,31331.0,30956.0,30613.0,30605.0,31425.0,33838.0,36154.0,36614.0,35998.0
9,883,1,hamilton,131,5,1,Finished,4761,5546,6249,7438,8207,9049,9976,11558,12511,12948,25889,24102,22322,18512,19387,20690,21653.0,22774.0,24352.0,25593.0,28193.0,31982.0,49832.0,49387.0,46281.0,29404.0,31042.0,31639.0,31832.0,32029.0,31974.0,33361.0,33373.0,33445.0,33440.0,33378.0,33657.0,36659.0,53940.0,53548.0,51734.0,47685.0,28553.0,28402.0,28727.0,29186.0,29543.0,29094.0,28525.0,28568.0,28385.0,28532.0,30505.0,30933.0,34503.0,35908.0,35230.0
10,883,154,grosjean,208,3,1,Finished,4885,4990,5796,6450,7038,8032,9333,13256,32167,27628,22247,20236,19611,15621,15938,16677,17329.0,17708.0,18447.0,19504.0,21903.0,21573.0,21707.0,22221.0,20206.0,4960.0,10335.0,28225.0,27836.0,27599.0,27703.0,29574.0,30828.0,30613.0,30370.0,29987.0,29848.0,29103.0,28478.0,27625.0,26915.0,25999.0,24009.0,23086.0,22873.0,22433.0,21827.0,21649.0,20758.0,20161.0,19572.0,18649.0,18623.0,19160.0,20742.0,20649.0,19507.0
11,883,807,hulkenberg,15,12,1,Finished,5655,5957,6643,8028,9402,10694,11896,12974,13634,11680,8268,10789,26727,22263,22624,23929,25471.0,27122.0,28467.0,29591.0,31170.0,32528.0,34357.0,36285.0,36240.0,25231.0,44814.0,45247.0,45717.0,46862.0,48950.0,50497.0,51685.0,52647.0,53638.0,54212.0,55761.0,57421.0,59057.0,60466.0,63977.0,79268.0,60701.0,61040.0,61769.0,63238.0,64008.0,64492.0,64766.0,65535.0,66155.0,68484.0,69402.0,70747.0,73059.0,73320.0,72933.0
12,883,817,ricciardo,5,16,11,+1 Lap,6441,7328,8054,9595,12286,13844,16250,17695,21713,38804,34992,34542,34063,31206,32900,35278,36892.0,38800.0,40671.0,43133.0,45257.0,47686.0,50787.0,53544.0,56356.0,59696.0,61770.0,63281.0,64848.0,65859.0,66850.0,68071.0,69536.0,70514.0,71387.0,72073.0,73698.0,75005.0,76628.0,78619.0,82309.0,98878.0,81396.0,82942.0,84118.0,86148.0,87602.0,89005.0,89858.0,91608.0,92522.0,94854.0,97962.0,101377.0,104675.0,106121.0,
13,883,813,maldonado,3,11,1,Finished,6866,7798,8743,10032,11503,12642,13532,14439,15293,15384,29042,27090,25472,22040,23863,25471,27267.0,28742.0,30217.0,31466.0,33194.0,34696.0,38523.0,55582.0,53528.0,37701.0,39008.0,40462.0,41521.0,42306.0,43420.0,45082.0,46729.0,48228.0,50949.0,51775.0,53166.0,54818.0,58202.0,75889.0,74733.0,71472.0,54483.0,54790.0,56059.0,57276.0,57961.0,59103.0,59622.0,60492.0,61174.0,62267.0,63312.0,64456.0,66880.0,67523.0,66450.0
14,883,822,bottas,3,14,1,Finished,7550,9902,10332,11383,12632,14186,15233,15954,16786,15132,12049,13044,16492,32244,33131,34049,35360.0,36533.0,37569.0,38366.0,40577.0,43261.0,44361.0,44994.0,43439.0,28483.0,32140.0,34194.0,38044.0,63307.0,63008.0,63309.0,63926.0,64422.0,65038.0,64965.0,65440.0,65687.0,65944.0,66244.0,66499.0,64331.0,47045.0,47846.0,49960.0,52300.0,56402.0,77593.0,77273.0,77451.0,78555.0,78739.0,79102.0,79873.0,82307.0,83354.0,81511.0
15,883,818,vergne,5,22,29,Puncture,7856,95191,132773,134463,136103,137723,139627,141468,143404,143779,140691,141395,141745,141222,144146,151716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,883,824,jules_bianchi,206,19,11,+1 Lap,9510,12079,14031,18134,20241,22022,23964,26409,30889,50028,46433,46485,46238,43961,46262,49091,51515.0,54659.0,57310.0,60551.0,64187.0,71000.0,91989.0,93008.0,91217.0,76144.0,78935.0,81327.0,83237.0,85505.0,87756.0,90437.0,92871.0,95723.0,98695.0,104562.0,124817.0,125007.0,125629.0,126348.0,128067.0,127122.0,110355.0,111508.0,113685.0,116193.0,118803.0,123284.0,143952.0,144187.0,145068.0,146773.0,147817.0,149590.0,152536.0,153687.0,
17,883,823,garde,207,21,12,+2 Laps,9553,37833,63498,65390,67153,69668,72253,74749,77195,76972,76214,77388,79589,82261,105846,108325,112696.0,115712.0,118548.0,124538.0,126889.0,131395.0,134303.0,140545.0,158246.0,142624.0,145735.0,149211.0,150985.0,153138.0,156070.0,159487.0,162734.0,167487.0,170975.0,174984.0,179415.0,184160.0,192071.0,213106.0,214034.0,212733.0,196913.0,200415.0,203840.0,208740.0,215599.0,237193.0,237533.0,240050.0,241560.0,243626.0,246257.0,248784.0,254065.0,,
18,883,819,pic,207,17,11,+1 Lap,9897,12672,14236,17068,18831,20198,21193,22490,23619,23008,24221,42215,41318,38007,39918,41774,43364.0,46139.0,48273.0,50545.0,53407.0,55845.0,60795.0,79925.0,77044.0,61062.0,63166.0,65002.0,66946.0,68703.0,70324.0,73163.0,75315.0,77354.0,82133.0,101753.0,101363.0,100925.0,101070.0,101509.0,101686.0,99745.0,83552.0,85232.0,87316.0,90001.0,92502.0,94414.0,95377.0,97280.0,100116.0,102790.0,105128.0,109186.0,113083.0,115884.0,
19,883,820,chilton,206,20,11,+1 Lap,10214,12546,15563,18705,21180,23624,25837,28552,30941,33963,48821,47777,47432,45170,47253,50006,52274.0,55234.0,58013.0,61073.0,64646.0,69376.0,76246.0,97152.0,95282.0,80091.0,82883.0,85195.0,87130.0,89227.0,91414.0,93693.0,96286.0,98758.0,102918.0,104972.0,111669.0,136157.0,136706.0,136920.0,138809.0,136362.0,119284.0,121108.0,123449.0,128128.0,148534.0,149340.0,150018.0,150776.0,152100.0,153786.0,156245.0,159077.0,163108.0,165971.0,
