,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,raikkonen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,7,7,5,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,michael_schumacher,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,6,6,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,kubica,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,1,1,1,1,1,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3
3,massa,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,8,7,6,6,6,6,6,5,5,5,4,4,4,4,4,4,4,4,4,5,7,6,5,5,4,9,9,9,9,9,9,9,9,9
4,button,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,3,3,3,10,10,10,10,10,9,8,8,8,7,6,6,6,6,6,6,6,6,6,5,5,7,7,6,5,5,5,5,5,5,5,5,5
5,heidfeld,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,5,4,2,2,8,8,8,9,11,11,11,11,10,8,8,7,7,7,7,7,7,7,6,10,10,10,9,8,8,8,8,8,8,8,8,8
6,alonso,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,4,5,10,9,9,9,9,8,8,7,7,6,6,5,5,5,5,5,5,5,5,4,4,4,3,3,0,0,0,0,0,0,0,0,0,0
7,rosa,8,8,8,8,8,8,8,8,8,8,8,8,8,8,16,16,16,15,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,fisichella,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,8,8,8,6,5,4,3,3,3,3,10,10,10,9,7,7,8,8,8,8,8,8,8,8,7,6,6,5,4,4,4,4,4,4,4,4,4
9,barrichello,10,10,10,10,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,7,6,5,5,5,5,5,4,4,4,5,9,9,9,9,9,9,9,9,9,9,8,8,8,7,6,6,6,6,6,6,6,6,6
10,rosberg,11,11,11,11,11,11,11,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,trulli,12,12,12,12,12,12,12,12,11,11,11,11,11,11,10,10,10,10,10,9,8,7,7,7,7,7,6,6,7,12,11,10,10,10,10,10,10,10,10,10,9,9,9,8,7,7,7,7,7,7,7,7,7
12,coulthard,13,14,14,14,14,14,14,14,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,13,13,13,13,13,12,11,10,12,13,13,13,13,13,13,13,13,13,13,13,12,12,12,12,12,12,12,12,12,0
13,webber,14,13,13,13,13,13,13,13,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,10,9,9,9,8,13,13,12,12,12,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10
14,speed,15,15,15,15,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,12,12,12,12,12,13,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,0
15,liuzzi,16,17,17,17,17,17,17,17,16,16,16,16,16,16,15,15,15,16,16,16,15,15,15,15,15,15,15,14,15,14,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,14,14,14,14,0
16,ralf_schumacher,17,16,16,16,16,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,14,14,15,15,15,15,0
17,klien,18,18,18,18,18,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,15,14,13,12,11,11,11,11,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,0
18,yamamoto,19,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,monteiro,20,19,19,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,0,0,0,0,0,0,0,0,0
20,albers,21,20,20,19,19,19,19,19,18,18,18,18,18,18,18,18,18,18,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,16,16,16,16,0,0
