,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
10,953,817,ricciardo,9,2,1,Finished,145733,279012,408894,537276,665383,793410,925053,1036821.0,1153673.0,1258331.0,1356471.0,1454367.0,1551928.0,1648605.0,1744551.0,1840335.0,1935647.0,2030797.0,2125672.0,2220032.0,2316227.0,2412805.0,2524498.0,2620088.0,2710269.0,2800231.0,2890351.0,2981695.0,3072569.0,3163654.0,3255337.0,3371772.0,3465766.0,3555767.0,3651158.0,3768673.0,3863605.0,3947841.0,4030771.0,4113331.0,4194653.0,4275402.0,4356539.0,4437295.0,4517822.0,4597989.0,4678129.0,4758212.0,4838018.0,4924220.0,5020592.0,5100933.0,5180331.0,5259820.0,5339068.0,5419218.0,5498461.0,5577451.0,5656449.0,5735971.0,5814475.0,5892989.0,5971330.0,6050814.0,6129860.0,6208247.0,6286541.0,6374219.0,6460380.0,6538732.0,6617233.0,6696753.0,6776317.0,6855978.0,6934880.0,7013685.0,7094681.0,7176385.0
1,953,3,rosberg,131,7,1,Finished,146157,280804,410120,538352,666958,794467,926231,1039624.0,1155950.0,1261684.0,1361536.0,1462178.0,1561284.0,1660206.0,1757684.0,1857780.0,1955241.0,2052227.0,2148624.0,2263585.0,2362284.0,2456457.0,2550025.0,2642735.0,2734441.0,2825911.0,2917470.0,3008369.0,3099096.0,3189934.0,3301943.0,3405325.0,3494764.0,3580574.0,3683119.0,3795681.0,3882684.0,3969855.0,4053534.0,4136972.0,4220725.0,4304442.0,4387697.0,4469957.0,4552100.0,4634181.0,4716158.0,4798623.0,4879924.0,4978784.0,5065760.0,5146511.0,5227180.0,5307696.0,5388256.0,5468706.0,5548841.0,5631260.0,5712562.0,5792681.0,5872793.0,5952534.0,6031954.0,6111726.0,6191960.0,6272166.0,6358086.0,6446693.0,6526693.0,6606011.0,6685571.0,6765463.0,6844854.0,6923617.0,7003822.0,7084536.0,7166426.0,7262423.0
0,953,1,hamilton,131,1,1,Finished,147161,281765,411738,541054,668320,797371,926656,1040553.0,1156659.0,1262459.0,1362482.0,1462999.0,1561933.0,1660738.0,1758587.0,1853781.0,1948651.0,2043622.0,2138304.0,2232879.0,2329028.0,2424083.0,2518532.0,2612162.0,2705223.0,2797680.0,2889833.0,2980963.0,3071807.0,3162780.0,3272623.0,3374452.0,3465138.0,3555624.0,3650907.0,3767895.0,3862997.0,3946976.0,4029422.0,4112118.0,4192639.0,4274232.0,4355894.0,4436815.0,4516593.0,4597356.0,4677402.0,4757646.0,4837449.0,4923048.0,5020184.0,5100225.0,5179031.0,5258236.0,5337515.0,5417941.0,5496614.0,5576139.0,5654859.0,5734387.0,5813071.0,5891691.0,5970287.0,6048624.0,6127278.0,6206271.0,6284981.0,6372318.0,6458344.0,6537265.0,6615204.0,6693732.0,6772763.0,6852086.0,6931530.0,7010107.0,7088924.0,7169133.0
6,953,20,vettel,6,4,1,Finished,148982,283326,413419,541795,669269,798713,927555,1041318.0,1157723.0,1264305.0,1364154.0,1464018.0,1579843.0,1679506.0,1777520.0,1876354.0,1974415.0,2072515.0,2170039.0,2267276.0,2362848.0,2458377.0,2551598.0,2644347.0,2736373.0,2827609.0,2919034.0,3010210.0,3101847.0,3193398.0,3301459.0,3396358.0,3483443.0,3568607.0,3667197.0,3781897.0,3873399.0,3958955.0,4042365.0,4124091.0,4205545.0,4286969.0,4368053.0,4449647.0,4530028.0,4610190.0,4690392.0,4770011.0,4849338.0,4939923.0,5032917.0,5113168.0,5192165.0,5271906.0,5350576.0,5429258.0,5508245.0,5587033.0,5668517.0,5746940.0,5825325.0,5903330.0,5982076.0,6060417.0,6141555.0,6219949.0,6298167.0,6389489.0,6470839.0,6549449.0,6627918.0,6706710.0,6785706.0,6864418.0,6943661.0,7022909.0,7102847.0,7184979.0
8,953,807,hulkenberg,10,6,1,Finished,150366,284779,414602,542677,671566,800246,928133,1042348.0,1159116.0,1265122.0,1364614.0,1464829.0,1564230.0,1661729.0,1776293.0,1876865.0,1974991.0,2072982.0,2170636.0,2267852.0,2363284.0,2459031.0,2552357.0,2645328.0,2738122.0,2829222.0,2920036.0,3011461.0,3102845.0,3194610.0,3306122.0,3405512.0,3494951.0,3581255.0,3683852.0,3795958.0,3883488.0,3970697.0,4055082.0,4138177.0,4221432.0,4305099.0,4388644.0,4471007.0,4553466.0,4635349.0,4717030.0,4799285.0,4880524.0,4979558.0,5066614.0,5147439.0,5227894.0,5308622.0,5388976.0,5469462.0,5549676.0,5631868.0,5712893.0,5793445.0,5873476.0,5953325.0,6032824.0,6112498.0,6192532.0,6272875.0,6359101.0,6447503.0,6527522.0,6606889.0,6686470.0,6766555.0,6845933.0,6925165.0,7004894.0,7085384.0,7167257.0,7262132.0
18,953,832,sainz,5,8,11,+1 Lap,151866,286342,415628,543901,673161,801779,929618,1043688.0,1160258.0,1266404.0,1366180.0,1466135.0,1565301.0,1664038.0,1761148.0,1858603.0,1956104.0,2053250.0,2149721.0,2246110.0,2360841.0,2460478.0,2554038.0,2646495.0,2738796.0,2830682.0,2921638.0,3012464.0,3104416.0,3195986.0,3307981.0,3406011.0,3495629.0,3582272.0,3686315.0,3797318.0,3884319.0,3974081.0,4057485.0,4139871.0,4222405.0,4305877.0,4392496.0,4473937.0,4554179.0,4636270.0,4718253.0,4799993.0,4881466.0,4980916.0,5067915.0,5148635.0,5229043.0,5309880.0,5390561.0,5470188.0,5550681.0,5632452.0,5713662.0,5794376.0,5874625.0,5954729.0,6035026.0,6115098.0,6194430.0,6274034.0,6361703.0,6449804.0,6529597.0,6608116.0,6688209.0,6767786.0,6847296.0,6926548.0,7007370.0,7089067.0,7170797.0,
9,953,815,perez,10,3,1,Finished,153805,287661,416564,544599,674173,802924,930000,1044195.0,1161470.0,1266899.0,1366859.0,1466678.0,1565877.0,1664757.0,1762457.0,1859986.0,1957027.0,2054095.0,2150829.0,2247312.0,2360367.0,2457301.0,2550673.0,2643524.0,2735380.0,2826946.0,2918662.0,3009657.0,3101323.0,3210120.0,3304654.0,3393895.0,3480676.0,3566963.0,3666737.0,3781018.0,3869316.0,3955887.0,4039356.0,4121905.0,4204164.0,4285376.0,4366837.0,4448120.0,4528683.0,4608929.0,4688574.0,4767991.0,4847210.0,4937058.0,5030066.0,5109465.0,5189425.0,5268590.0,5347450.0,5426759.0,5505587.0,5585603.0,5665171.0,5743705.0,5822913.0,5901718.0,5980654.0,6059100.0,6137767.0,6216704.0,6295597.0,6387020.0,6469411.0,6548184.0,6626937.0,6706081.0,6784768.0,6863664.0,6942747.0,7021955.0,7102144.0,7182958.0
2,953,4,alonso,1,5,1,Finished,155781,289300,417407,545839,675000,804335,930769,1044907.0,1162427.0,1268473.0,1368826.0,1468409.0,1567857.0,1683328.0,1782191.0,1878540.0,1975883.0,2074465.0,2171550.0,2268963.0,2365420.0,2461656.0,2555530.0,2649255.0,2741252.0,2832763.0,2923152.0,3013947.0,3105253.0,3197009.0,3288931.0,3396679.0,3491973.0,3579286.0,3682251.0,3794866.0,3880736.0,3966477.0,4051562.0,4135621.0,4219774.0,4303809.0,4386958.0,4469266.0,4551345.0,4633294.0,4715559.0,4798369.0,4879508.0,4978266.0,5065238.0,5145808.0,5226747.0,5307142.0,5387540.0,5468036.0,5548267.0,5631085.0,5711456.0,5791395.0,5871594.0,5951245.0,6031051.0,6111238.0,6191261.0,6271253.0,6355889.0,6445426.0,6524989.0,6604190.0,6683457.0,6762627.0,6842116.0,6921710.0,7001428.0,7081419.0,7162450.0,7254209.0
12,953,822,bottas,3,12,11,+1 Lap,160411,290767,418396,547064,675667,805979,931525,1047061.0,1163412.0,1270186.0,1371472.0,1472193.0,1572138.0,1671428.0,1789369.0,1891494.0,1991606.0,2090564.0,2191238.0,2290656.0,2389713.0,2487130.0,2584795.0,2681571.0,2777701.0,2872399.0,2967237.0,3061382.0,3155277.0,3266500.0,3365271.0,3460051.0,3550489.0,3645238.0,3762483.0,3854793.0,3941415.0,4026577.0,4112327.0,4198846.0,4282136.0,4365433.0,4452297.0,4534320.0,4616045.0,4697367.0,4778148.0,4859200.0,4967587.0,5059377.0,5140600.0,5220984.0,5300968.0,5380880.0,5460389.0,5539882.0,5619541.0,5698926.0,5778386.0,5858321.0,5938425.0,6018572.0,6098333.0,6177872.0,6257211.0,6336434.0,6429060.0,6508550.0,6588659.0,6668553.0,6748105.0,6827371.0,6906726.0,6986298.0,7066800.0,7149706.0,7245595.0,
3,953,8,raikkonen,6,21,3,Accident,162151,291959,419704,548481,676937,806714,932406,1049240.0,1165246.0,1272395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
