,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,903,1,hamilton,131,1,1,Finished,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,903,20,vettel,9,5,1,Finished,1514,2418,2959,3536,4182,5378.0,6955.0,8545.0,9624.0,10498.0,11579.0,17183.0,34513.0,33724.0,33069.0,33273.0,25460.0,7055.0,7981.0,9058.0,10191.0,12901.0,15954.0,17705.0,19896.0,22793.0,24136.0,25480.0,26354.0,27042.0,28066.0,29642.0,31954.0,38390.0,55305.0,54802.0,54046.0,48567.0,28499.0,29408.0,30547.0,32415.0,33249.0,34528.0,35554.0,36523.0,37849.0,38683.0,39783.0,41220.0,42646.0,44514.0,46167.0,47778.0,49962.0,51012.0
2,903,4,alonso,6,3,1,Finished,2511,3615,4075,4548,5079,6540.0,8202.0,9571.0,11060.0,11905.0,17889.0,34824.0,33705.0,33075.0,32370.0,31376.0,22725.0,3746.0,4538.0,5459.0,5875.0,6714.0,7702.0,8401.0,9787.0,10998.0,12057.0,12918.0,13456.0,13888.0,15370.0,16158.0,21639.0,39124.0,38932.0,38670.0,38487.0,32992.0,12775.0,13850.0,14640.0,16561.0,17042.0,17836.0,18099.0,18220.0,18436.0,18225.0,18682.0,19169.0,20442.0,21397.0,22533.0,23604.0,24989.0,25765.0
3,903,817,ricciardo,9,4,1,Finished,3186,4496,5346,6132,6990,8062.0,9335.0,11013.0,12487.0,14002.0,15406.0,16093.0,16480.0,17111.0,22313.0,40334.0,31703.0,12604.0,13036.0,13683.0,13820.0,14474.0,16266.0,18401.0,20232.0,21197.0,22280.0,23143.0,23506.0,23485.0,23683.0,24212.0,24997.0,25239.0,25966.0,26509.0,31392.0,43424.0,22135.0,22034.0,22167.0,23217.0,22895.0,23401.0,23511.0,23694.0,23829.0,23531.0,23641.0,23691.0,24138.0,25481.0,26287.0,27136.0,27805.0,26978.0
4,903,13,massa,3,15,11,+1 Lap,3898,5581,7002,8678,10221,12249.0,13972.0,15609.0,17034.0,23184.0,97156.0,96512.0,96409.0,97119.0,97468.0,98262.0,91445.0,73758.0,76534.0,79022.0,80989.0,83323.0,85847.0,88374.0,91751.0,94742.0,98033.0,101585.0,106204.0,109776.0,117341.0,137420.0,137420.0,136485.0,136545.0,137305.0,137720.0,132904.0,113371.0,117951.0,119561.0,121319.0,122635.0,126336.0,127922.0,129441.0,130829.0,131883.0,133691.0,135231.0,137117.0,139188.0,141108.0,142868.0,145558.0,
5,903,3,rosberg,131,2,1,Finished,4653,6315,7337,8113,8280,9073.0,10202.0,11934.0,13735.0,15427.0,17576.0,18837.0,24139.0,42419.0,40391.0,38807.0,29743.0,9966.0,10354.0,10567.0,10765.0,12719.0,13848.0,14500.0,15510.0,15796.0,16414.0,16612.0,16462.0,16160.0,16641.0,17195.0,17930.0,17712.0,18020.0,18936.0,26443.0,38619.0,16259.0,15968.0,15630.0,15964.0,14990.0,15280.0,15032.0,14804.0,14611.0,13754.0,13966.0,13901.0,14116.0,15307.0,17021.0,18062.0,19045.0,18686.0
6,903,807,hulkenberg,10,6,1,Finished,4930,7459,8513,9837,11355,12956.0,14739.0,16552.0,17845.0,19507.0,26109.0,44508.0,44507.0,45233.0,45119.0,44743.0,36609.0,18423.0,19705.0,21090.0,21922.0,23282.0,24889.0,26755.0,28703.0,30364.0,31943.0,33409.0,34378.0,35278.0,41740.0,59312.0,58757.0,58394.0,58727.0,58631.0,58509.0,53131.0,33776.0,35595.0,37380.0,39733.0,40849.0,42485.0,43369.0,44207.0,45184.0,45882.0,46686.0,47658.0,48941.0,50875.0,52810.0,54295.0,56493.0,57581.0
7,903,154,grosjean,208,21,6,Gearbox,6499,9772,12189,13387,14892,16688.0,18853.0,21141.0,27782.0,48164.0,48951.0,49831.0,51457.0,52996.0,54388.0,55560.0,48738.0,31572.0,33790.0,35953.0,37491.0,39607.0,43998.0,47996.0,52308.0,55719.0,59260.0,99228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,903,8,raikkonen,6,8,1,Finished,7125,10612,12912,14622,16136,17837.0,19946.0,22072.0,24089.0,30495.0,50564.0,50524.0,51083.0,51908.0,53367.0,53586.0,46056.0,28614.0,30239.0,31575.0,32713.0,34724.0,36731.0,38584.0,41031.0,42530.0,44403.0,46266.0,47832.0,49840.0,57269.0,76530.0,76445.0,75431.0,75225.0,75056.0,74763.0,69819.0,50355.0,51433.0,53202.0,55219.0,56960.0,58861.0,60246.0,61597.0,62835.0,63729.0,65242.0,67423.0,69308.0,71664.0,73961.0,76335.0,80049.0,83990.0
9,903,822,bottas,3,7,1,Finished,7350,9880,10927,12292,13260,14592.0,16037.0,17886.0,18875.0,20250.0,21820.0,26675.0,46942.0,47439.0,47753.0,47722.0,39979.0,21374.0,22297.0,23140.0,23951.0,25224.0,27269.0,28563.0,30401.0,32018.0,33557.0,34834.0,36247.0,37162.0,43076.0,61747.0,61329.0,60904.0,61427.0,61992.0,61963.0,56963.0,36890.0,38444.0,40305.0,42718.0,43758.0,45341.0,46411.0,47395.0,48379.0,49141.0,50000.0,50838.0,51965.0,53283.0,54580.0,55697.0,57237.0,58145.0
