,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
21,903.0,826.0,kvyat,10.0,11.0,+1 Lap,112695.0,218610.0,324188.0,429661.0,534766.0,640114.0,745880.0,852300.0,958371.0,1064634.0,1171062.0,1277721.0,1384611.0,1495958.0,1619585.0,1723984.0,1828510.0,1933897.0,2039126.0,2144391.0,2249138.0,2354115.0,2459690.0,2565218.0,2670854.0,2776250.0,2881553.0,2986900.0,3092049.0,3197572.0,3307580.0,3430354.0,3533691.0,3637094.0,3740624.0,3844014.0,3947780.0,4052031.0,4156436.0,4260361.0,4364298.0,4468252.0,4571821.0,4675772.0,4779390.0,4883078.0,4986665.0,5090532.0,5194015.0,5297630.0,5401380.0,5505154.0,5611189.0,5715000.0,5819136.0,
15,903.0,818.0,vergne,12.0,11.0,+1 Lap,113462.0,220155.0,326639.0,432370.0,538157.0,643909.0,750461.0,856760.0,963120.0,1069710.0,1175607.0,1282012.0,1387948.0,1494055.0,1605787.0,1729048.0,1832347.0,1936357.0,2040535.0,2145009.0,2250696.0,2357129.0,2463330.0,2569721.0,2675037.0,2780345.0,2885362.0,2990432.0,3095349.0,3200855.0,3306637.0,3417587.0,3540777.0,3643673.0,3748169.0,3851942.0,3956001.0,4060230.0,4164117.0,4267904.0,4371714.0,4475492.0,4580082.0,4684303.0,4788706.0,4892902.0,4997207.0,5102514.0,5207315.0,5312057.0,5416559.0,5520789.0,5625301.0,5730843.0,5835591.0,
13,903.0,815.0,perez,9.0,1.0,Finished,113510.0,219155.0,324796.0,430150.0,535404.0,641002.0,746795.0,853177.0,959620.0,1071029.0,1194148.0,1298269.0,1403223.0,1508486.0,1613094.0,1717720.0,1822609.0,1926784.0,2031337.0,2136019.0,2240806.0,2345858.0,2451101.0,2555900.0,2660423.0,2764683.0,2868955.0,2973159.0,3077976.0,3190757.0,3313393.0,3415621.0,3517875.0,3620180.0,3723153.0,3826270.0,3929416.0,4032496.0,4135346.0,4238233.0,4341717.0,4445043.0,4548307.0,4651603.0,4755385.0,4858632.0,4962094.0,5065595.0,5169270.0,5273395.0,5377454.0,5482513.0,5586994.0,5690985.0,5794912.0,5899299.0
7,903.0,18.0,button,11.0,11.0,+1 Lap,114156.0,220384.0,325401.0,431646.0,537410.0,643051.0,753175.0,875760.0,981251.0,1086533.0,1191906.0,1297222.0,1402684.0,1508918.0,1615343.0,1721165.0,1827097.0,1932804.0,2038467.0,2143866.0,2250213.0,2356582.0,2462925.0,2570258.0,2676538.0,2782414.0,2888461.0,2999145.0,3119929.0,3223304.0,3326844.0,3430728.0,3534992.0,3639183.0,3743547.0,3847750.0,3952147.0,4056166.0,4160347.0,4264571.0,4368467.0,4472402.0,4576623.0,4680590.0,4784370.0,4888181.0,4992108.0,5096337.0,5200610.0,5306297.0,5411017.0,5515769.0,5620258.0,5724805.0,5829906.0,
17,903.0,821.0,gutierrez,16.0,11.0,+1 Lap,114772.0,221451.0,327813.0,433548.0,539708.0,645762.0,752332.0,858747.0,965325.0,1071762.0,1178254.0,1284834.0,1391926.0,1503939.0,1627076.0,1731991.0,1836814.0,1941799.0,2046888.0,2151961.0,2257309.0,2362832.0,2468490.0,2573960.0,2679730.0,2786292.0,2898239.0,3023587.0,3131062.0,3236570.0,3341578.0,3446405.0,3551038.0,3655155.0,3759568.0,3864354.0,3970098.0,4075391.0,4180347.0,4289353.0,4410106.0,4512363.0,4614898.0,4717996.0,4821669.0,4925866.0,5029518.0,5133343.0,5237271.0,5341461.0,5445780.0,5549764.0,5654186.0,5760635.0,5865009.0,
20,903.0,825.0,kevin_magnussen,13.0,11.0,+1 Lap,115431.0,222545.0,329175.0,435440.0,541540.0,648009.0,754507.0,861119.0,968035.0,1074193.0,1180643.0,1287365.0,1394322.0,1501188.0,1607647.0,1715600.0,1827596.0,1951005.0,2053847.0,2157620.0,2261423.0,2365706.0,2470595.0,2575335.0,2680132.0,2786512.0,2891879.0,2998009.0,3103578.0,3208946.0,3319140.0,3439746.0,3542447.0,3646146.0,3749588.0,3853025.0,3956445.0,4060671.0,4164606.0,4268420.0,4372416.0,4476838.0,4581185.0,4685475.0,4789706.0,4894362.0,4999808.0,5104473.0,5208965.0,5313548.0,5418477.0,5524134.0,5629141.0,5733616.0,5840898.0,
10,903.0,155.0,kobayashi,18.0,11.0,+1 Lap,115990.0,223537.0,330018.0,436563.0,542658.0,649139.0,756172.0,863184.0,970088.0,1077095.0,1189058.0,1315470.0,1421366.0,1527379.0,1633392.0,1739464.0,1846137.0,1953666.0,2060151.0,2166791.0,2272866.0,2379240.0,2485560.0,2592103.0,2698563.0,2805095.0,2911669.0,3018213.0,3125080.0,3238644.0,3365531.0,3469191.0,3572737.0,3676684.0,3780672.0,3885495.0,3990158.0,4096693.0,4202309.0,4313258.0,4437437.0,4541901.0,4645848.0,4749659.0,4854847.0,4960135.0,5063593.0,5166916.0,5270846.0,5375713.0,5483240.0,5589347.0,5695939.0,5800902.0,5907710.0,
12,903.0,813.0,maldonado,14.0,11.0,+1 Lap,116321.0,224155.0,330958.0,437260.0,543969.0,650367.0,757240.0,864523.0,971761.0,1078940.0,1190961.0,1317460.0,1422591.0,1528054.0,1634058.0,1740092.0,1845936.0,1952063.0,2057518.0,2162773.0,2268068.0,2373421.0,2478850.0,2584327.0,2689725.0,2794996.0,2900612.0,3005687.0,3111207.0,3216407.0,3321741.0,3432229.0,3553489.0,3656556.0,3760107.0,3864614.0,3969365.0,4073098.0,4176856.0,4280704.0,4384291.0,4489533.0,4593767.0,4697561.0,4801382.0,4905105.0,5008873.0,5113577.0,5218661.0,5324884.0,5430849.0,5535349.0,5639501.0,5744201.0,5848944.0,
19,903.0,824.0,jules_bianchi,17.0,11.0,+1 Lap,117048.0,224922.0,332245.0,439246.0,546072.0,652915.0,760002.0,867693.0,975125.0,1082881.0,1196341.0,1323653.0,1428615.0,1533640.0,1639494.0,1745633.0,1851958.0,1958554.0,2064756.0,2171161.0,2277208.0,2383560.0,2490552.0,2597221.0,2703478.0,2810105.0,2916227.0,3027772.0,3156770.0,3262123.0,3367879.0,3473526.0,3578930.0,3685152.0,3790408.0,3895233.0,4001285.0,4107515.0,4213573.0,4318846.0,4423876.0,4530014.0,4635947.0,4741539.0,4846990.0,4952718.0,5058069.0,5163318.0,5268422.0,5375391.0,5481649.0,5588931.0,5694713.0,5800438.0,5908035.0,
16,903.0,820.0,chilton,19.0,12.0,+2 Laps,118190.0,226153.0,333829.0,441626.0,548901.0,656147.0,763491.0,870854.0,978323.0,1085968.0,1195084.0,1308325.0,1433321.0,1538723.0,1645618.0,1752748.0,1858840.0,1965870.0,2072464.0,2180494.0,2286956.0,2393621.0,2500335.0,2607311.0,2714142.0,2821809.0,2928250.0,3034579.0,3141076.0,3249706.0,3356506.0,3468664.0,3592923.0,3697221.0,3803468.0,3908264.0,4014052.0,4120674.0,4225630.0,4330713.0,4435855.0,4542386.0,4648251.0,4755954.0,4862083.0,4968212.0,5074218.0,5185616.0,5309338.0,5412213.0,5516366.0,5620693.0,5725540.0,5830374.0,,
22,903.0,828.0,ericsson,20.0,12.0,+2 Laps,118888.0,227588.0,335170.0,442445.0,549656.0,657623.0,765829.0,874370.0,983306.0,1097539.0,1223969.0,1330477.0,1437024.0,1543507.0,1650486.0,1758480.0,1866006.0,1973199.0,2080495.0,2188289.0,2295284.0,2402825.0,2510435.0,2618780.0,2726020.0,2834697.0,2948150.0,3073748.0,3177940.0,3281560.0,3385795.0,3490634.0,3596127.0,3702679.0,3810331.0,3916319.0,4023031.0,4129165.0,4235706.0,4342836.0,4449927.0,4562307.0,4687514.0,4791239.0,4896660.0,5001108.0,5105850.0,5210837.0,5315960.0,5422723.0,5528156.0,5636192.0,5742276.0,5849551.0,,
6,903.0,16.0,sutil,22.0,5.0,Engine,124012.0,242388.0,362309.0,480867.0,602902.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
