,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,178.0,30.0,michael_schumacher,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,178.0,57.0,hakkinen,3.0,1.0,Finished,1398.0,1940.0,2882.0,3369.0,3352.0,4063.0,4900.0,5626.0,6380.0,6197.0,6749.0,7328.0,7772.0,7432.0,8499.0,9607.0,12008.0,12681.0,13471.0,13772.0,14390.0,15019.0,15510.0,15386.0,14781.0,15489.0,15271.0,15603.0,15946.0,16654.0,17727.0,19849.0,22833.0,24332.0,26102.0,27725.0,28803.0,27754.0,45524.0,46576.0,47019.0,27716.0,24270.0,23077.0,21556.0,20643.0,19816.0,19902.0,20320.0,40618.0,45779.0,45036.0,44135.0,42288.0,41029.0,40264.0,41404.0,40839.0,38673.0,38036.0,39405.0,39292.0,40192.0,41001.0,45061.0,44116.0,42557.0,42569.0,42829.0,42670.0,42798.0,43105.0,43304.0,40180.0,38623.0,39001.0,40699.0,37483.0
2,178.0,56.0,irvine,2.0,1.0,Finished,2735.0,3902.0,5076.0,5924.0,6172.0,7172.0,7963.0,9023.0,10162.0,10318.0,11847.0,12508.0,13191.0,13129.0,12985.0,14056.0,15399.0,15334.0,15625.0,16022.0,17035.0,18108.0,18135.0,17265.0,16575.0,17120.0,16934.0,17279.0,17850.0,17877.0,18649.0,20718.0,23298.0,25105.0,26900.0,28421.0,45782.0,46979.0,48008.0,48085.0,47620.0,28303.0,24745.0,23955.0,22787.0,22329.0,21341.0,21048.0,20930.0,22051.0,22578.0,21511.0,21278.0,21085.0,20100.0,35035.0,37917.0,37183.0,35244.0,34232.0,33084.0,32503.0,33632.0,35087.0,35663.0,35133.0,35009.0,34134.0,32639.0,32106.0,32231.0,33117.0,34685.0,32354.0,31921.0,32447.0,33378.0,30476.0
3,178.0,14.0,coulthard,14.0,6.0,Gearbox,3499.0,4954.0,6399.0,7732.0,7873.0,9031.0,10275.0,11544.0,13647.0,13765.0,14771.0,15597.0,16006.0,15574.0,15450.0,15997.0,17458.0,17958.0,18124.0,18610.0,19757.0,20644.0,22061.0,21524.0,20351.0,19996.0,19771.0,20028.0,20257.0,20550.0,20772.0,22224.0,24143.0,26561.0,35404.0,49878.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,178.0,22.0,barrichello,9.0,20.0,Spun off,4553.0,6624.0,8927.0,10644.0,11655.0,13448.0,15508.0,17581.0,19647.0,20904.0,22767.0,24194.0,25639.0,26375.0,27409.0,29331.0,30993.0,31961.0,33537.0,35525.0,37473.0,39264.0,41292.0,42593.0,43017.0,43653.0,44861.0,46724.0,48481.0,50952.0,53156.0,56947.0,59973.0,61666.0,62771.0,64770.0,67282.0,68686.0,70799.0,72379.0,72989.0,53671.0,50325.0,49397.0,48460.0,48393.0,48542.0,49321.0,49946.0,69561.0,75507.0,75935.0,75898.0,75632.0,75023.0,74952.0,76039.0,75835.0,74910.0,75079.0,76138.0,77036.0,77890.0,79218.0,80315.0,81114.0,81481.0,82646.0,82637.0,85234.0,86412.0,,,,,,,
5,178.0,49.0,frentzen,4.0,1.0,Finished,5837.0,8118.0,10740.0,12953.0,14384.0,16194.0,18479.0,20409.0,22568.0,23910.0,25946.0,27325.0,28807.0,29369.0,30250.0,31698.0,34269.0,35656.0,36902.0,38032.0,40988.0,42725.0,44649.0,45427.0,45947.0,46719.0,48065.0,49679.0,50864.0,52229.0,54462.0,57671.0,61518.0,63620.0,65086.0,66591.0,68373.0,69453.0,72127.0,73808.0,74302.0,55671.0,51867.0,50784.0,49959.0,49869.0,49635.0,50497.0,51005.0,52565.0,53436.0,52076.0,50641.0,49422.0,48033.0,46507.0,65300.0,68334.0,66964.0,67020.0,66760.0,66532.0,66116.0,65626.0,66452.0,66149.0,65344.0,65029.0,63561.0,62318.0,61207.0,60401.0,61164.0,58099.0,56725.0,56269.0,56391.0,54009.0
6,178.0,15.0,trulli,7.0,11.0,+1 Lap,6461.0,8921.0,11541.0,13851.0,15481.0,17683.0,20299.0,23096.0,25621.0,27001.0,28741.0,29897.0,31241.0,31525.0,32144.0,33116.0,35905.0,36811.0,38051.0,39018.0,41559.0,43277.0,62450.0,64108.0,64228.0,65912.0,67811.0,69627.0,71345.0,73029.0,75193.0,77874.0,80255.0,82565.0,85642.0,87918.0,89851.0,90570.0,92813.0,94708.0,95140.0,75944.0,72320.0,71686.0,71051.0,71205.0,71596.0,72721.0,73293.0,73995.0,76409.0,93506.0,96828.0,97134.0,97236.0,97794.0,99252.0,99362.0,98268.0,98401.0,98740.0,99839.0,110697.0,112474.0,113884.0,114477.0,115313.0,115861.0,116591.0,118008.0,118842.0,120644.0,121694.0,119571.0,119471.0,120898.0,123729.0,
7,178.0,21.0,fisichella,5.0,11.0,+1 Lap,7292.0,9815.0,12563.0,14770.0,16227.0,18460.0,20897.0,23777.0,26172.0,27711.0,29663.0,31146.0,32815.0,33657.0,34283.0,35689.0,37677.0,38992.0,39960.0,40843.0,43212.0,44570.0,46301.0,48122.0,48916.0,49514.0,50283.0,51449.0,52397.0,53473.0,55453.0,59132.0,64489.0,67342.0,68075.0,69563.0,71397.0,71500.0,73378.0,74962.0,75811.0,56702.0,73278.0,76684.0,76101.0,76075.0,76030.0,76906.0,77809.0,78452.0,79572.0,80134.0,79883.0,79864.0,79266.0,79078.0,80364.0,79777.0,78775.0,78720.0,78597.0,80004.0,81458.0,84519.0,86486.0,87030.0,86685.0,86894.0,86239.0,86181.0,86992.0,89242.0,89856.0,87436.0,86536.0,86704.0,90589.0,
8,178.0,35.0,villeneuve,17.0,44.0,Oil leak,8366.0,11473.0,14756.0,16968.0,18618.0,21241.0,24372.0,27264.0,29762.0,31592.0,33664.0,35446.0,37059.0,37942.0,39679.0,42109.0,44879.0,45909.0,46822.0,47735.0,48856.0,50419.0,52674.0,52978.0,53637.0,55098.0,55410.0,56270.0,57158.0,57847.0,58723.0,60646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,178.0,70.0,zanardi,8.0,12.0,+2 Laps,9451.0,13461.0,17901.0,22670.0,25399.0,29387.0,33421.0,37275.0,41604.0,44580.0,47903.0,50840.0,54094.0,69000.0,72279.0,76161.0,79268.0,81382.0,85830.0,89136.0,91659.0,93701.0,95744.0,97057.0,101429.0,107146.0,109005.0,112574.0,115158.0,118286.0,121198.0,124682.0,127885.0,130334.0,133448.0,136565.0,140077.0,142222.0,144950.0,146939.0,148014.0,129155.0,125750.0,125070.0,124328.0,124478.0,124241.0,125165.0,125385.0,146228.0,151809.0,152414.0,153453.0,153633.0,154259.0,155269.0,156440.0,157451.0,156872.0,157388.0,157936.0,159698.0,164458.0,169194.0,172922.0,174335.0,175631.0,177712.0,181114.0,182254.0,183983.0,186927.0,189009.0,186895.0,187396.0,191677.0,,
