,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
17,31,20,vettel,5,1,1,Finished,157206,305813,402738,498272,593423,688598,784261,879233,974497,1069857,1165089,1260352.0,1356785.0,1452202.0,1547381.0,1642977.0,1738598.0,1839344.0,1962332.0,2057805.0,2153732.0,2250912.0,2347883.0,2444913.0,2541241.0,2637565.0,2733529.0,2829980.0,2925973.0,3022141.0,3118194.0,3214132.0,3309500.0,3404884.0,3500831.0,3601859.0,3723524.0,3817772.0,3911341.0,4005010.0,4098831.0,4192196.0,4285084.0,4378386.0,4471242.0,4564675.0,4658209.0,4751027.0,4842634.0,4933514.0,5025300.0,5116984.0,5207494.0
4,31,5,kovalainen,1,2,1,Finished,157934,306432,404789,502030,598677,694457,790050,885592,980908,1076514,1171905,1268034.0,1364401.0,1461761.0,1558013.0,1653792.0,1749675.0,1845659.0,1941631.0,2038248.0,2134321.0,2234943.0,2360387.0,2456946.0,2553349.0,2649698.0,2746132.0,2842420.0,2938574.0,3034587.0,3130523.0,3225981.0,3321372.0,3421675.0,3544410.0,3638859.0,3733051.0,3827551.0,3921840.0,4015876.0,4110171.0,4204123.0,4298112.0,4391870.0,4485388.0,4578499.0,4671508.0,4764443.0,4856648.0,4947781.0,5039074.0,5129706.0,5220006.0
15,31,17,webber,9,8,1,Finished,158696,306699,407178,504832,601586,697299,792892,888931,984756,1080874,1176980,1273190.0,1369377.0,1465581.0,1561604.0,1657823.0,1754164.0,1850209.0,1947136.0,2043472.0,2139230.0,2240463.0,2364377.0,2461586.0,2558454.0,2655717.0,2752917.0,2849816.0,2946481.0,3043229.0,3139955.0,3236989.0,3333689.0,3435124.0,3565421.0,3660773.0,3756548.0,3850635.0,3944933.0,4039380.0,4133546.0,4227949.0,4321456.0,4414576.0,4507834.0,4599848.0,4692285.0,4784824.0,4877285.0,4969018.0,5060099.0,5149780.0,5239542.0
2,31,3,rosberg,3,14,1,Finished,160113,306844,408686,506753,603912,700558,797769,894522,991281,1087726,1184647,1282056.0,1381852.0,1479680.0,1577763.0,1675004.0,1771855.0,1868644.0,1965890.0,2063122.0,2159979.0,2257082.0,2353874.0,2451685.0,2548349.0,2645385.0,2742907.0,2844573.0,2974953.0,3072439.0,3170066.0,3267812.0,3369296.0,3493133.0,3588703.0,3683964.0,3780610.0,3876680.0,3972424.0,4068127.0,4163130.0,4257971.0,4352543.0,4447027.0,4541279.0,4634592.0,4727791.0,4820771.0,4912503.0,5004572.0,5095555.0,5186110.0,5276129.0
11,31,13,massa,6,6,1,Finished,161088,307084,409843,508516,605600,702014,798594,895190,991785,1088423,1184974,1282382.0,1379775.0,1479946.0,1574901.0,1669851.0,1765155.0,1859944.0,1954884.0,2049341.0,2144210.0,2244212.0,2367064.0,2463840.0,2560541.0,2657881.0,2754622.0,2851641.0,2948740.0,3045683.0,3141989.0,3239546.0,3341353.0,3463471.0,3559378.0,3652979.0,3747246.0,3842558.0,3937838.0,4033645.0,4127903.0,4221941.0,4316110.0,4409647.0,4502688.0,4595976.0,4688471.0,4783103.0,4875094.0,4966168.0,5056897.0,5146593.0,5236310.0
13,31,15,trulli,7,13,1,Finished,162902,307838,411517,510656,607637,704566,801564,897999,994347,1091098,1188087,1285158.0,1383215.0,1481772.0,1578750.0,1676066.0,1772986.0,1869798.0,1966649.0,2063844.0,2161054.0,2258319.0,2355939.0,2452428.0,2549041.0,2650729.0,2777429.0,2873947.0,2970749.0,3067851.0,3165707.0,3262433.0,3359133.0,3455945.0,3558315.0,3682768.0,3779904.0,3875856.0,3971156.0,4065649.0,4159951.0,4254055.0,4347979.0,4441838.0,4535773.0,4629373.0,4722526.0,4815219.0,4907294.0,4999681.0,5091423.0,5182276.0,5273448.0
3,31,4,alonso,4,4,1,Finished,164910,308134,412437,511862,609458,706991,803924,901093,996695,1094077,1191515,1288736.0,1385336.0,1483303.0,1581055.0,1678381.0,1776457.0,1873931.0,1972648.0,2069083.0,2168165.0,2265090.0,2362580.0,2459922.0,2556867.0,2654047.0,2750741.0,2847661.0,2943786.0,3044509.0,3172738.0,3268542.0,3364760.0,3459615.0,3555062.0,3650518.0,3745347.0,3841368.0,3936347.0,4030928.0,4125572.0,4220069.0,4314059.0,4407812.0,4501116.0,4594029.0,4686359.0,4778214.0,4869034.0,4959621.0,5049582.0,5140402.0,5231397.0
9,31,10,glock,7,11,1,Finished,167040,308622,412176,512689,610261,707524,808390,905275,1001887,1098990,1196670,1293395.0,1390961.0,1488308.0,1585711.0,1684311.0,1781235.0,1877907.0,1974088.0,2070008.0,2165756.0,2261524.0,2357330.0,2453424.0,2554701.0,2681069.0,2778373.0,2875403.0,2973483.0,3071230.0,3168699.0,3265553.0,3366713.0,3488127.0,3584101.0,3678785.0,3773310.0,3867889.0,3962389.0,4057972.0,4152040.0,4246996.0,4340804.0,4434086.0,4527657.0,4621591.0,4715505.0,4809456.0,4901117.0,4994952.0,5085790.0,5176434.0,5266382.0
1,31,2,heidfeld,2,5,1,Finished,169287,309317,416567,517139,615690,712833,810371,907436,1004216,1101291,1198859,1295876.0,1393077.0,1491513.0,1588434.0,1686151.0,1783157.0,1879757.0,1977067.0,2073699.0,2170767.0,2267822.0,2365287.0,2463195.0,2559893.0,2657209.0,2753763.0,2850646.0,2952752.0,3078732.0,3174034.0,3269652.0,3365327.0,3460778.0,3556390.0,3651727.0,3746502.0,3841944.0,3937750.0,4032892.0,4127343.0,4221239.0,4315414.0,4408656.0,4502299.0,4595287.0,4688092.0,4780387.0,4872400.0,4963901.0,5054876.0,5145435.0,5235242.0
8,31,9,kubica,2,3,1,Finished,170741,309568,414717,514396,612458,709434,807093,904208,1001085,1098286,1195246,1292489.0,1390210.0,1487652.0,1585070.0,1682771.0,1780633.0,1877410.0,1975361.0,2072480.0,2169644.0,2266732.0,2363867.0,2460858.0,2557691.0,2654841.0,2751504.0,2848514.0,2944600.0,3040724.0,3136566.0,3232428.0,3328108.0,3428168.0,3554228.0,3649321.0,3743739.0,3838118.0,3932724.0,4027092.0,4121533.0,4215621.0,4309441.0,4402849.0,4495780.0,4588146.0,4680687.0,4772843.0,4865133.0,4955915.0,5047012.0,5137310.0,5227965.0
18,31,21,fisichella,10,20,3,Accident,172261,309942,417101,519208,617948,715252,812857,910497,1008996,1107307,1205808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,31,14,coulthard,9,16,11,+1 Lap,174155,310070,417649,521207,620225,718704,816082,913302,1010928,1108296,1206226,1303323.0,1400993.0,1497745.0,1594745.0,1693899.0,1791312.0,1888153.0,1985271.0,2082174.0,2178731.0,2275002.0,2372653.0,2469126.0,2565916.0,2662917.0,2759018.0,2859803.0,2993862.0,3092474.0,3190115.0,3286667.0,3382498.0,3478069.0,3574012.0,3669400.0,3765114.0,3860208.0,3955208.0,4050155.0,4144642.0,4239499.0,4336816.0,4430775.0,4527350.0,4621263.0,4715322.0,4809152.0,4901611.0,4999727.0,5136095.0,5229395.0,
7,31,8,raikkonen,6,9,1,Finished,175150,310231,417936,519532,618175,715517,813188,910685,1007244,1103994,1202339,1298974.0,1396539.0,1493640.0,1590154.0,1687044.0,1784078.0,1880647.0,1977560.0,2074627.0,2171206.0,2268471.0,2365643.0,2462187.0,2559015.0,2661189.0,2781836.0,2876704.0,2972101.0,3068191.0,3163413.0,3258766.0,3354094.0,3449454.0,3550998.0,3676006.0,3771155.0,3866829.0,3961944.0,4056708.0,4151284.0,4246395.0,4339873.0,4432606.0,4525201.0,4616892.0,4710509.0,4800639.0,4890483.0,4980122.0,5069771.0,5158915.0,5246962.0
0,31,1,hamilton,1,7,1,Finished,177228,313155,418527,520451,619078,716747,814114,911416,1009029,1105129,1201135,1297385.0,1393569.0,1489694.0,1586001.0,1683432.0,1778723.0,1874183.0,1969820.0,2065016.0,2161337.0,2258547.0,2354174.0,2448642.0,2542966.0,2638680.0,2738973.0,2863918.0,2959102.0,3054875.0,3151283.0,3247624.0,3343970.0,3439992.0,3536035.0,3636408.0,3755242.0,3848111.0,3941343.0,4034748.0,4128843.0,4222916.0,4316923.0,4411031.0,4504580.0,4597943.0,4691290.0,4784506.0,4876377.0,4967469.0,5057839.0,5147560.0,5237406.0
19,31,22,barrichello,11,17,11,+1 Lap,178866,314962,419700,522595,622099,720549,818411,916505,1014753,1112861,1211639,1309810.0,1408152.0,1506570.0,1604685.0,1706694.0,1832408.0,1929223.0,2025563.0,2121648.0,2217972.0,2314928.0,2411344.0,2507597.0,2603478.0,2700671.0,2797451.0,2894070.0,2991482.0,3087153.0,3183416.0,3279000.0,3374632.0,3470335.0,3567295.0,3662910.0,3758648.0,3853421.0,3949507.0,4044306.0,4139261.0,4233179.0,4332007.0,4463634.0,4563625.0,4667858.0,4769834.0,4869966.0,4972358.0,5067436.0,5163024.0,5257452.0,
10,31,12,piquet_jr,4,10,1,Finished,179602,315953,420992,523531,623167,721359,819279,917220,1015538,1114417,1212485,1311125.0,1409714.0,1507373.0,1605853.0,1703483.0,1801266.0,1898758.0,1996010.0,2093304.0,2190341.0,2287341.0,2384201.0,2482191.0,2578882.0,2676466.0,2772845.0,2869778.0,2965617.0,3061865.0,3157438.0,3254323.0,3349853.0,3445892.0,3541305.0,3642565.0,3769795.0,3864176.0,3958728.0,4052594.0,4147349.0,4240854.0,4334878.0,4428699.0,4522460.0,4616459.0,4710216.0,4803652.0,4895993.0,4987550.0,5078763.0,5171021.0,5261939.0
14,31,16,sutil,10,19,12,+2 Laps,180377,316678,421372,526061,626354,725838,824214,922937,1021861,1120099,1217944,1316029.0,1414146.0,1512139.0,1610149.0,1707625.0,1805585.0,1903329.0,2001226.0,2098663.0,2196014.0,2293149.0,2389815.0,2486570.0,2583445.0,2685739.0,2815165.0,2912335.0,3009540.0,3107713.0,3204833.0,3302436.0,3400335.0,3498693.0,3598730.0,3696822.0,3799417.0,3933554.0,4028622.0,4123328.0,4217827.0,4312159.0,4423371.0,4575790.0,4681360.0,4786015.0,4882671.0,4979984.0,5074721.0,5171557.0,5265015.0,,
16,31,18,button,11,15,1,Finished,181507,319024,422170,525512,625642,724732,823528,921767,1019240,1117136,1215344,1314280.0,1412449.0,1510271.0,1608809.0,1706719.0,1804653.0,1902568.0,2000193.0,2097725.0,2194873.0,2296812.0,2421512.0,2517761.0,2613996.0,2709868.0,2805495.0,2901301.0,2997149.0,3092960.0,3190477.0,3287212.0,3383303.0,3478893.0,3574645.0,3670474.0,3766265.0,3861369.0,3959748.0,4054332.0,4148447.0,4242288.0,4337214.0,4431159.0,4528278.0,4646101.0,4738006.0,4829644.0,4920447.0,5010978.0,5100941.0,5190768.0,5280864.0
5,31,6,nakajima,3,12,1,Finished,182734,320905,422921,524304,623746,722093,820609,920182,1017953,1116192,1214546,1313544.0,1411625.0,1509419.0,1607552.0,1705461.0,1803361.0,1901000.0,1998611.0,2096427.0,2193876.0,2291104.0,2388141.0,2485329.0,2582310.0,2679221.0,2775890.0,2872728.0,2969328.0,3066007.0,3167378.0,3292737.0,3388286.0,3483370.0,3578431.0,3674217.0,3770599.0,3866106.0,3960879.0,4055858.0,4150892.0,4246109.0,4343278.0,4436809.0,4530227.0,4623455.0,4716338.0,4810220.0,4902784.0,4998129.0,5088857.0,5179294.0,5269509.0
