,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,871,18,button,1,1,1,Finished,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,871,8,raikkonen,208,3,1,Finished,700,626,1087,753,3951.0,5028.0,5906.0,6454.0,6794.0,7783.0,13949.0,24718.0,23777.0,25075.0,24046.0,23661.0,22968.0,22165.0,21487.0,17001.0,7615.0,8527.0,9074.0,10093.0,10410.0,10804.0,11733.0,15767.0,26340.0,26509.0,27797.0,29394.0,30486.0,29270.0,29000.0,28230.0,28745.0,28167.0,27370.0,27475.0,27240.0,26912.0,26705.0,25334.0
2,871,807,hulkenberg,10,4,1,Finished,1497,1561,1811,1236,2814.0,3693.0,4665.0,5279.0,5673.0,6316.0,6951.0,7735.0,12020.0,25632.0,27309.0,26681.0,26031.0,25390.0,25005.0,20951.0,11796.0,12816.0,12996.0,13780.0,14190.0,14964.0,18695.0,29621.0,28274.0,27878.0,28386.0,30098.0,31015.0,32617.0,34496.0,33577.0,32537.0,32576.0,31611.0,31078.0,30333.0,30096.0,29876.0,27843.0
3,871,814,resta,10,10,1,Finished,2471,1907,2293,1736,4859.0,7053.0,8328.0,9668.0,11244.0,16563.0,30271.0,30578.0,31147.0,31732.0,32977.0,34025.0,35005.0,36897.0,39114.0,37755.0,29931.0,31476.0,34375.0,36932.0,38404.0,43365.0,55231.0,54195.0,53512.0,53534.0,54099.0,54153.0,54047.0,54487.0,56112.0,58647.0,58790.0,59848.0,62341.0,64200.0,64476.0,64759.0,65348.0,63783.0
4,871,30,michael_schumacher,131,7,1,Finished,3351,2971,3485,2101,5360.0,6110.0,6943.0,7527.0,8025.0,8605.0,9135.0,9793.0,10897.0,11663.0,12376.0,12991.0,13985.0,14729.0,20013.0,29298.0,20181.0,22295.0,23706.0,24868.0,25105.0,24898.0,25349.0,25365.0,25486.0,26138.0,28035.0,29165.0,30217.0,32506.0,37755.0,48604.0,47256.0,50595.0,50961.0,51753.0,52365.0,53038.0,53588.0,53374.0
5,871,817,ricciardo,5,9,1,Finished,4348,4318,4502,2591,6071.0,7786.0,9112.0,10367.0,11746.0,11773.0,12375.0,16418.0,28292.0,28168.0,28290.0,30038.0,31669.0,31696.0,31688.0,27571.0,19644.0,21937.0,23488.0,26232.0,27791.0,29661.0,31263.0,36784.0,49121.0,49144.0,49617.0,49991.0,51462.0,53580.0,55418.0,57013.0,57310.0,58926.0,61305.0,63103.0,63427.0,63421.0,64189.0,62982.0
6,871,818,vergne,5,8,1,Finished,5583,5776,5763,3038,6641.0,8782.0,9832.0,11239.0,12431.0,13982.0,14824.0,15781.0,17024.0,18263.0,23580.0,35688.0,35606.0,37239.0,39591.0,38148.0,28823.0,29842.0,30381.0,31396.0,32148.0,32905.0,33906.0,34652.0,38821.0,51281.0,50532.0,50507.0,50459.0,53259.0,54835.0,55898.0,56445.0,58572.0,58663.0,61242.0,61008.0,60737.0,60780.0,58865.0
7,871,17,webber,9,6,1,Finished,8237,6635,7331,4151,7747.0,9880.0,10998.0,12712.0,14734.0,15717.0,20658.0,33219.0,32309.0,32156.0,30974.0,30654.0,30217.0,29319.0,28347.0,23496.0,13671.0,14606.0,14946.0,15565.0,15715.0,16077.0,20689.0,30474.0,28941.0,28285.0,28930.0,30389.0,31400.0,33268.0,34861.0,35803.0,35032.0,35476.0,34930.0,34666.0,33893.0,33050.0,32754.0,31244.0
8,871,811,bruno_senna,3,12,1,Finished,9563,7677,6847,3847,7265.0,9347.0,10576.0,12344.0,13383.0,14731.0,15880.0,16711.0,18893.0,20450.0,21803.0,26771.0,40205.0,40055.0,40273.0,38589.0,30769.0,32333.0,33394.0,34927.0,36410.0,37701.0,39261.0,39788.0,41364.0,43137.0,45232.0,46821.0,48069.0,49515.0,51537.0,53533.0,55530.0,58356.0,65481.0,78266.0,77025.0,76407.0,74617.0,71529.0
9,871,5,kovalainen,207,17,11,+1 Lap,11099,9169,8753,4863,11018.0,19955.0,24590.0,27689.0,30936.0,33002.0,35576.0,38586.0,41882.0,50276.0,97002.0,98734.0,100845.0,102710.0,104746.0,102465.0,95688.0,98966.0,101967.0,105447.0,108757.0,112981.0,121813.0,137120.0,138986.0,145982.0,148663.0,152130.0,153396.0,155436.0,159090.0,163381.0,166731.0,169325.0,179384.0,185149.0,189300.0,194383.0,197034.0,
10,871,13,massa,6,5,1,Finished,11929,9574,9161,5283,8219.0,10286.0,12669.0,13839.0,15202.0,16379.0,17746.0,21710.0,33066.0,32701.0,33384.0,32742.0,34020.0,33142.0,32449.0,28135.0,18265.0,18742.0,19960.0,21340.0,21689.0,22253.0,26188.0,39973.0,38579.0,36850.0,36155.0,35063.0,33839.0,34133.0,35430.0,35000.0,34083.0,35125.0,34181.0,33662.0,32857.0,32047.0,31270.0,29845.0
