,0,1,2
0,830,9,1:35.246
1,822,131,1:35.271
2,1,131,1:35.332
3,846,1,1:35.497
4,848,9,1:35.571
5,832,1,1:35.815
6,826,213,1:35.963
7,840,211,1:36.046
8,844,6,1:35.881
9,842,213,1:36.242
10,839,4,1:36.359
11,817,4,1:36.406
12,20,6,1:36.631
13,841,51,1:37.075
14,815,211,1:36.034
15,8,51,1:37.555
16,825,210,1:37.863
17,847,3,1:38.045
18,850,210,1:38.173
19,849,3,1:38.443
