,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,18,1,hamilton,1,1,1,Finished,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6299.0,13098.0,14091.0,14746.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15049.0,21355.0,9867.0,1139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,9,kubica,2,9,4,Collision,1478,335,1565,2228,2670,3154,4376,5384,6768.0,7639.0,8003.0,8541.0,9465.0,10684.0,11687.0,33542.0,40726.0,27227.0,29646.0,31459.0,33131.0,19659.0,20269.0,20463.0,20991.0,20970.0,34486.0,5235.0,18263.0,4913.0,7173.0,9341.0,12689.0,16522.0,20205.0,23203.0,25996.0,29219.0,32346.0,34251.0,37074.0,39340.0,36225.0,39123.0,31929.0,7758.0,6129.0,,,,,,,,,,,
2,18,5,kovalainen,1,5,1,Finished,2359,840,2798,4134,5204,6070,6885,7394,8122.0,9182.0,9726.0,10270.0,10964.0,11943.0,12937.0,14012.0,14721.0,0.0,0.0,0.0,0.0,6141.0,11704.0,12273.0,12674.0,12439.0,31293.0,2636.0,1338.0,684.0,1627.0,2360.0,3498.0,4106.0,4742.0,5168.0,5595.0,6019.0,6523.0,5961.0,6567.0,5948.0,0.0,0.0,0.0,0.0,16324.0,4890.0,7433.0,8305.0,10625.0,12505.0,13420.0,14649.0,15840.0,17289.0,18403.0,18014.0
3,18,3,rosberg,3,3,1,Finished,3311,1582,4060,5619,7208,8258,9863,11058,12748.0,14057.0,14778.0,15842.0,17326.0,18887.0,20369.0,21697.0,23017.0,8632.0,9436.0,10105.0,31193.0,24490.0,25864.0,26985.0,27826.0,28343.0,43593.0,16766.0,5426.0,2057.0,3496.0,4588.0,5966.0,7173.0,8299.0,9033.0,9841.0,10578.0,11285.0,10940.0,11536.0,11468.0,25454.0,32447.0,29570.0,5497.0,4403.0,3034.0,4086.0,4695.0,5807.0,6921.0,7228.0,7117.0,7481.0,8096.0,7902.0,8163.0
4,18,2,heidfeld,2,2,1,Finished,4175,2020,4807,6525,8111,9222,11944,12714,14004.0,15800.0,16490.0,17199.0,18567.0,19981.0,21396.0,22535.0,24316.0,9868.0,10462.0,11038.0,30958.0,22674.0,22979.0,23083.0,23043.0,23157.0,36610.0,7031.0,4878.0,1748.0,2642.0,3434.0,4849.0,5776.0,6561.0,7183.0,7666.0,7992.0,8506.0,7849.0,8094.0,7681.0,2192.0,20964.0,10986.0,2504.0,1636.0,523.0,1477.0,2217.0,3568.0,4975.0,5195.0,5236.0,5377.0,6221.0,5673.0,5478.0
5,18,15,trulli,7,15,10,Electrical,5742,3977,6533,8516,10495,12254,14036,15333,16819.0,18391.0,19697.0,21083.0,22724.0,24604.0,26572.0,28578.0,30608.0,16942.0,18775.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,18,22,barrichello,11,22,2,Disqualified,6359,5573,8006,10306,12567,14726,17278,19385,21730.0,24007.0,25996.0,27723.0,29555.0,31672.0,33719.0,36076.0,38653.0,24952.0,28826.0,30705.0,31709.0,17677.0,37985.0,43680.0,45628.0,46955.0,44342.0,17518.0,6578.0,2717.0,4549.0,6230.0,8409.0,10516.0,13000.0,14928.0,16614.0,18415.0,20042.0,20515.0,22045.0,22641.0,18254.0,19412.0,13606.0,4150.0,3099.0,1146.0,26859.0,32756.0,35983.0,39820.0,42263.0,44239.0,47062.0,50017.0,51520.0,52453.0
7,18,8,raikkonen,6,8,5,Engine,8009,7017,8601,10793,13632,15630,17997,19947,22224.0,24565.0,26834.0,28363.0,30034.0,32145.0,34230.0,36520.0,39085.0,25378.0,26234.0,26412.0,26431.0,11438.0,12244.0,12793.0,13318.0,13873.0,32182.0,4092.0,3514.0,823.0,33045.0,38242.0,39515.0,41051.0,42779.0,43985.0,45312.0,46677.0,48090.0,48170.0,49917.0,52359.0,53924.0,56915.0,67696.0,10615.0,9095.0,4599.0,8047.0,9483.0,17460.0,24046.0,29654.0,,,,,
8,18,4,alonso,4,4,1,Finished,9011,9202,11996,14984,17536,20040,22442,24665,27231.0,29327.0,31237.0,33113.0,35246.0,37604.0,39733.0,41687.0,43926.0,30327.0,32370.0,34227.0,35608.0,23511.0,24233.0,24408.0,24567.0,25547.0,42780.0,15831.0,20319.0,4990.0,7553.0,9725.0,13071.0,16933.0,20610.0,23769.0,26429.0,29577.0,32785.0,34681.0,37404.0,39773.0,36591.0,40125.0,33357.0,8550.0,21079.0,5348.0,6881.0,7715.0,10193.0,12030.0,12853.0,14144.0,15424.0,16793.0,18203.0,17181.0
9,18,14,coulthard,9,14,4,Collision,9733,8741,11016,14025,16678,18904,21550,23539,25722.0,27597.0,29508.0,31348.0,33529.0,35975.0,37887.0,39985.0,42227.0,28833.0,31133.0,33089.0,34619.0,42615.0,49166.0,50580.0,52563.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
