,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
0,50,1,hamilton,1,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20094.0,19890.0,21025.0,19064.0,20665.0,27760.0,29200.0,28651.0,10653.0,11993.0,4382.0,2246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50,4,alonso,1,21,3,Accident,3755,2930,1671,899,1121,472,1237,989,200,371,1626,1237,1096,1355,892,1369,1631,609,391,1919.0,2204.0,2222.0,2616.0,3057.0,2705.0,2898.0,9127.0,40211.0,27397.0,29656.0,32110.0,31454.0,33805.0,36181.0,39935.0,37638.0,20496.0,22258.0,15403.0,13678.0,10302.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2,50,8,raikkonen,6,3,1,Finished,5614,5257,8614,32035,27767,30044,29187,26857,29377,33241,27374,26177,23863,23193,23531,23264,24550,22600,10623,23922.0,31736.0,36080.0,39166.0,43163.0,45297.0,47271.0,51193.0,46932.0,33817.0,34687.0,36261.0,34830.0,37210.0,37728.0,38624.0,35597.0,19528.0,20471.0,14210.0,20653.0,50836.0,56886.0,17592.0,15343.0,9786.0,18683.0,7903.0,3366.0,7204.0,9348.0,9974.0,10920.0,11801.0,12303.0,12403.0,12851.0,13308.0,14518.0,12782.0,13148.0,15049.0,15776.0,15773.0,15670.0,14501.0,13387.0,9478.0
3,50,13,massa,6,6,1,Finished,6890,12940,25791,28435,25016,26608,25612,23331,26503,29993,22648,21919,20623,19181,20832,24236,25269,23342,12544,39641.0,60895.0,62204.0,63455.0,65432.0,69286.0,70843.0,72462.0,68177.0,56018.0,59591.0,61851.0,58702.0,59046.0,60316.0,59226.0,55968.0,38645.0,41585.0,35141.0,34811.0,31655.0,33766.0,9874.0,10389.0,5990.0,7313.0,4078.0,874.0,4152.0,6739.0,7994.0,8055.0,8362.0,8945.0,9760.0,10439.0,11696.0,17981.0,44494.0,47574.0,50195.0,51265.0,52096.0,52398.0,52105.0,51201.0,49042.0
4,50,2,heidfeld,2,14,39,Technical,10338,8352,4062,2123,2607,2793,1747,2920,1377,1623,2903,2293,2549,2019,1551,2583,2283,2712,1654,18816.0,27685.0,32578.0,37192.0,40034.0,43123.0,46404.0,48475.0,43434.0,30185.0,31109.0,34676.0,31785.0,33962.0,34102.0,39530.0,67173.0,49572.0,50937.0,44076.0,43215.0,43089.0,49900.0,15418.0,12875.0,8958.0,17824.0,6383.0,3190.0,12174.0,16625.0,20280.0,21811.0,23446.0,24187.0,25659.0,27148.0,28778.0,30990.0,31856.0,34200.0,36251.0,37832.0,39714.0,42057.0,55240.0,,
5,50,18,button,11,11,22,Suspension,12042,9865,5721,3222,3360,3668,2679,3679,2212,2334,3674,4092,3239,2553,2229,3064,2899,2971,2060,12439.0,18384.0,22177.0,42411.0,78174.0,81414.0,85078.0,88919.0,87298.0,79223.0,82664.0,86474.0,86470.0,90474.0,94160.0,96898.0,97044.0,81054.0,84188.0,79019.0,78741.0,77329.0,92137.0,59941.0,27423.0,18275.0,25029.0,14061.0,8406.0,19668.0,27791.0,32500.0,35967.0,40552.0,43723.0,46293.0,49417.0,52557.0,54391.0,58852.0,63952.0,69792.0,73657.0,77106.0,78903.0,81345.0,83035.0,
6,50,17,webber,9,20,4,Collision,12658,10743,6176,3720,3967,4457,3053,3912,2834,3146,4366,4740,3515,3530,2930,3161,3181,3333,2274,9660.0,12142.0,13704.0,14633.0,16125.0,18626.0,19664.0,21453.0,16659.0,3404.0,3104.0,3422.0,0.0,0.0,0.0,0.0,0.0,13263.0,13118.0,5995.0,3350.0,2050.0,4766.0,588.0,271.0,671.0,,,,,,,,,,,,,,,,,,,,,,
7,50,20,vettel,5,19,4,Collision,13569,12118,7501,4354,4528,4963,3927,4720,4601,5512,5180,5721,4234,4418,3128,3909,4023,4115,2750,7260.0,9686.0,10906.0,12226.0,14122.0,15339.0,16605.0,18350.0,13596.0,0.0,0.0,0.0,3104.0,36181.0,36508.0,38051.0,34864.0,16617.0,17876.0,10223.0,7994.0,6079.0,10043.0,1939.0,2209.0,2389.0,22711.0,,,,,,,,,,,,,,,,,,,,,
8,50,9,kubica,2,7,1,Finished,14088,12914,8359,5159,7383,6209,5032,5525,5139,6000,5580,5702,4866,5589,4199,4369,4437,4752,4163,16653.0,22795.0,27108.0,30104.0,32604.0,34485.0,36396.0,38544.0,35658.0,23491.0,25547.0,26285.0,22569.0,22387.0,27461.0,25678.0,26290.0,40880.0,42537.0,38831.0,44889.0,60948.0,70587.0,27322.0,16349.0,12021.0,19983.0,9883.0,5372.0,14713.0,20397.0,24612.0,27873.0,30346.0,32751.0,33960.0,35594.0,37294.0,42685.0,43907.0,46351.0,48416.0,49352.0,50096.0,50522.0,51298.0,50213.0,49285.0
9,50,21,fisichella,4,5,1,Finished,16483,14453,8848,6607,9669,7134,6759,6215,6717,9023,6090,6793,5435,6577,5794,7186,5762,5757,4180,13985.0,20457.0,23969.0,27325.0,29914.0,31858.0,33814.0,36625.0,33406.0,22037.0,27486.0,29630.0,27628.0,28695.0,29396.0,29756.0,26359.0,7301.0,7868.0,1207.0,0.0,4990.0,41854.0,11206.0,12213.0,7750.0,16927.0,5118.0,2122.0,9988.0,14396.0,16893.0,18925.0,20490.0,21239.0,22515.0,23804.0,25818.0,26966.0,26738.0,28834.0,30964.0,32258.0,33143.0,34836.0,37004.0,37584.0,38864.0
10,50,5,kovalainen,4,2,1,Finished,17110,14715,9726,7041,9995,7231,6894,6459,7306,9146,7085,8141,6447,7084,6745,8717,6521,6413,4918,15548.0,21462.0,25335.0,28245.0,30872.0,33154.0,34968.0,37995.0,34979.0,23047.0,24825.0,26044.0,24338.0,25238.0,25081.0,24350.0,19775.0,0.0,0.0,0.0,28016.0,24982.0,27821.0,7020.0,2924.0,3444.0,1629.0,333.0,704.0,2613.0,4239.0,5562.0,6106.0,6873.0,7694.0,8453.0,9483.0,10490.0,11122.0,10658.0,11822.0,12981.0,14628.0,14689.0,14303.0,13811.0,12480.0,8377.0
11,50,14,coulthard,9,4,1,Finished,17883,15716,10430,7469,11581,7504,7546,6850,8090,10252,7726,8935,7316,8005,7601,9748,8650,8263,5869,17413.0,23900.0,28248.0,31429.0,34103.0,35913.0,37920.0,39946.0,36778.0,24728.0,28216.0,29887.0,28201.0,29360.0,30098.0,30482.0,26986.0,8393.0,9266.0,7930.0,35336.0,32713.0,39801.0,10501.0,11630.0,6632.0,7838.0,4508.0,1470.0,6342.0,8323.0,9516.0,10184.0,10742.0,11128.0,11616.0,12031.0,14598.0,16279.0,16086.0,17807.0,20291.0,22561.0,24873.0,24539.0,23979.0,23046.0,20297.0
