,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,928,1,hamilton,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1054.0,13830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,928,3,rosberg,131,2,1,Finished,1181,1021,1001,1045,1061,1087,958,1165,1229,1238.0,1248.0,1653.0,2547.0,0.0,0.0,3052.0,2120.0,2213.0,2425.0,2351.0,2157.0,2074.0,1944.0,2024.0,1801.0,2102.0,2182.0,2406.0,2780.0,3280.0,9018.0,28091.0,24159.0,8868.0,6263.0,5805.0,5546.0,5302.0,5104.0,4715.0,4695.0,4566.0,4956.0,5050.0,4510.0,4359.0,4468.0,4492.0,4601.0,5444.0,6234.0,7353.0,8646.0,10059.0,640.0,714.0
2,928,20,vettel,6,3,1,Finished,2118,2343,2600,3143,3345,3882,4044,4377,4605,4860.0,5335.0,6166.0,11931.0,26238.0,19787.0,5522.0,4781.0,4712.0,4280.0,4037.0,3857.0,3670.0,3375.0,3663.0,3577.0,3674.0,3676.0,4158.0,4925.0,10604.0,29053.0,30253.0,27117.0,12176.0,10107.0,10337.0,11058.0,11451.0,12252.0,12564.0,13013.0,13913.0,14355.0,15363.0,16158.0,16623.0,17171.0,17292.0,17548.0,17988.0,18253.0,19247.0,20253.0,22184.0,2291.0,2988.0
3,928,8,raikkonen,6,4,1,Finished,2922,3350,4044,4369,4823,5072,5242,5587,5929,6219.0,6924.0,7792.0,9067.0,6546.0,7247.0,11095.0,9815.0,9165.0,8712.0,8387.0,8041.0,7602.0,7144.0,6987.0,7062.0,7416.0,7666.0,8379.0,9333.0,10543.0,12379.0,13774.0,9841.0,0.0,14940.0,14587.0,14818.0,15144.0,15781.0,15650.0,16069.0,16891.0,17558.0,18248.0,18668.0,19562.0,20393.0,20080.0,19836.0,20197.0,20306.0,21026.0,21696.0,23551.0,2822.0,3835.0
4,928,13,massa,3,5,1,Finished,3731,4447,5519,6072,6954,7743,8269,9134,10158,11182.0,12833.0,14557.0,21403.0,37007.0,31813.0,17940.0,18149.0,19074.0,19950.0,20726.0,21583.0,22732.0,23740.0,24843.0,25675.0,26952.0,27961.0,29555.0,31609.0,33309.0,36333.0,38966.0,36431.0,27325.0,44122.0,43415.0,43085.0,43069.0,43542.0,43382.0,43935.0,44555.0,45065.0,46292.0,46693.0,46975.0,47504.0,47856.0,48461.0,49446.0,49805.0,50368.0,62301.0,64704.0,21443.0,8544.0
5,928,822,bottas,3,6,1,Finished,4419,5182,6023,6596,7657,8445,9135,10366,11675,13039.0,14960.0,17045.0,19274.0,21909.0,35445.0,22564.0,23151.0,24242.0,24984.0,26047.0,27202.0,28538.0,29799.0,30944.0,31924.0,33007.0,34592.0,36347.0,38239.0,40329.0,43174.0,46022.0,43593.0,29646.0,32750.0,52092.0,52079.0,52419.0,53323.0,52990.0,53300.0,53877.0,53878.0,54343.0,55289.0,55686.0,56817.0,57438.0,57870.0,58454.0,59047.0,60047.0,73439.0,75896.0,26268.0,9885.0
6,928,154,grosjean,208,7,1,Finished,5289,6227,7208,8184,9302,10542,11976,13592,15074,16274.0,17902.0,24491.0,45648.0,44114.0,39906.0,27149.0,28150.0,30021.0,31202.0,32605.0,34269.0,36463.0,38020.0,39907.0,41508.0,43487.0,45741.0,48123.0,51038.0,54368.0,58384.0,66447.0,81583.0,66061.0,64153.0,64619.0,65650.0,66423.0,67803.0,68401.0,69556.0,71078.0,71975.0,73393.0,74459.0,75568.0,77470.0,78728.0,79834.0,81825.0,82766.0,84500.0,104879.0,108550.0,64728.0,19008.0
7,928,831,nasr,15,8,1,Finished,5802,7409,9088,10123,11611,13198,14349,16832,19252,26290.0,46812.0,48305.0,50297.0,49105.0,45389.0,33294.0,34454.0,36055.0,38457.0,40882.0,42970.0,44758.0,46460.0,48603.0,50414.0,52265.0,54454.0,56634.0,60063.0,63086.0,71740.0,92847.0,89144.0,74725.0,73064.0,74015.0,75304.0,76208.0,77823.0,78729.0,81181.0,82852.0,83855.0,85134.0,86333.0,87071.0,88523.0,89672.0,90908.0,92445.0,93727.0,94758.0,118243.0,121708.0,68747.0,22625.0
8,928,828,ericsson,15,10,11,+1 Lap,6691,8790,11384,12878,14484,16006,17739,19481,24129,25814.0,28009.0,30354.0,33605.0,37748.0,53455.0,41103.0,41032.0,42065.0,43562.0,44643.0,46118.0,47422.0,48931.0,50534.0,52206.0,54662.0,58137.0,60974.0,64341.0,73436.0,96186.0,98093.0,95303.0,81109.0,79960.0,81268.0,82624.0,84178.0,85969.0,86836.0,88358.0,90650.0,94170.0,96309.0,97777.0,99072.0,100774.0,102464.0,105291.0,107250.0,108811.0,111976.0,142495.0,162057.0,154542.0,
9,928,813,maldonado,208,18,23,Brakes,6942,9036,9956,10740,12213,13552,14866,16444,18063,19468.0,25285.0,43533.0,44669.0,43053.0,39024.0,26047.0,26522.0,27880.0,29246.0,30572.0,32018.0,33856.0,35401.0,37149.0,38700.0,40453.0,42380.0,44458.0,47315.0,50171.0,53923.0,57609.0,91388.0,95467.0,93764.0,94061.0,94683.0,95739.0,111207.0,112372.0,113794.0,115446.0,116502.0,120276.0,123507.0,126883.0,129821.0,153204.0,195347.0,,,,,,,
