,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
17,159,57,hakkinen,1,14,51,Oil pressure,84530,163733,241934,319356,396834,474189,551915.0,630106.0,707235.0,784226.0,861423.0,937985.0,1014487.0,1092134.0,1169643.0,1246102.0,1322309.0,1398557.0,1474567.0,1550487.0,1626703.0,1702759.0,1779310.0,1855055.0,1930521.0,2006131.0,2081676.0,2157132.0,2232823.0,2324744.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,159,30,michael_schumacher,6,1,1,Finished,84604,161830,238441,315315,391640,468094,544072.0,620268.0,696953.0,773280.0,849355.0,925118.0,1000805.0,1076183.0,1151520.0,1226866.0,1302592.0,1378033.0,1453446.0,1532866.0,1633401.0,1709802.0,1786081.0,1862245.0,1939167.0,2015413.0,2092803.0,2169201.0,2245556.0,2322056.0,2399034.0,2475365.0,2552263.0,2628413.0,2704566.0,2780527.0,2857029.0,2933380.0,3009021.0,3085110.0,3160722.0,3236121.0,3312143.0,3387731.0,3463599.0,3539715.0,3616526.0,3691281.0,3766829.0,3842404.0,3921312.0,4019739.0,4096444.0,4173112.0,4250682.0,4328923.0,4407473.0,4486192.0,4564502.0,4643245.0,4723717.0,4801254.0,4878692.0,4955861.0,5032317.0,5110028.0,5186895.0,5264133.0,5340927.0,5417694.0,5495271.0
1,159,14,coulthard,1,11,2,Disqualified,85721,165467,244663,323200,402206,480166,558455.0,636315.0,714011.0,791448.0,868648.0,945878.0,1022735.0,1100108.0,1176738.0,1253482.0,1329678.0,1406276.0,1482648.0,1558884.0,1636540.0,1714920.0,1792342.0,1869488.0,1947327.0,2024691.0,2101361.0,2178068.0,2254356.0,2330655.0,2407634.0,2484344.0,2560744.0,2636836.0,2712992.0,2788890.0,2864722.0,2940709.0,3016663.0,3092874.0,3169279.0,3246226.0,3326365.0,3426540.0,3504219.0,3581676.0,3658976.0,3736205.0,3813539.0,3890498.0,3967498.0,4044183.0,4122685.0,4199874.0,4277110.0,4354388.0,4431932.0,4508568.0,4585078.0,4661289.0,4737981.0,4814734.0,4891171.0,4967620.0,5043845.0,5119781.0,5196086.0,5271719.0,5347718.0,5423685.0,5499573.0
5,159,22,barrichello,6,15,9,Hydraulics,85840,165452,243027,320322,397180,474618,552187.0,630432.0,707630.0,784478.0,861737.0,938409.0,1014813.0,1092164.0,1168362.0,1244163.0,1319835.0,1395720.0,1471352.0,1547220.0,1622878.0,1702394.0,1803886.0,1880754.0,1957737.0,2034549.0,2140658.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,159,56,irvine,19,16,20,Spun off,87294,167562,247153,326202,405389,484620,563626.0,642622.0,721521.0,800159.0,879097.0,957307.0,1035544.0,1113951.0,1192189.0,1271277.0,1349359.0,1427302.0,1505481.0,1583273.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,159,21,fisichella,22,2,1,Finished,88494,169177,248757,328198,407390,486802,567594.0,647456.0,726874.0,806066.0,885295.0,965284.0,1044354.0,1122999.0,1201503.0,1279964.0,1358235.0,1436232.0,1514426.0,1592359.0,1670518.0,1748385.0,1826022.0,1903388.0,1980738.0,2057818.0,2135003.0,2212105.0,2289229.0,2366238.0,2443170.0,2520072.0,2597173.0,2673855.0,2750411.0,2826674.0,2902984.0,2979384.0,3055786.0,3132141.0,3208365.0,3284564.0,3360823.0,3437036.0,3513220.0,3589699.0,3666308.0,3743273.0,3820504.0,3896929.0,3976839.0,4074896.0,4151629.0,4228393.0,4305623.0,4382670.0,4459818.0,4537012.0,4614227.0,4691591.0,4768214.0,4844966.0,4921942.0,4998727.0,5076979.0,5153499.0,5229834.0,5305836.0,5382007.0,5458370.0,5535169.0
13,159,49,frentzen,17,3,1,Finished,88595,169735,249790,329614,408934,488291,568295.0,648749.0,728534.0,807888.0,887556.0,966817.0,1045295.0,1123844.0,1202334.0,1280552.0,1358944.0,1436930.0,1514766.0,1592915.0,1670985.0,1748943.0,1826452.0,1903903.0,1981574.0,2058728.0,2135849.0,2212894.0,2290285.0,2367238.0,2443992.0,2521006.0,2598460.0,2675007.0,2751925.0,2828485.0,2905128.0,2981589.0,3058395.0,3135404.0,3216590.0,3317184.0,3395123.0,3472117.0,3548770.0,3626498.0,3704376.0,3781952.0,3859249.0,3936460.0,4014331.0,4091496.0,4168745.0,4245637.0,4322210.0,4398880.0,4475435.0,4552052.0,4628383.0,4704616.0,4780799.0,4856510.0,4932487.0,5008285.0,5083813.0,5159540.0,5235371.0,5311376.0,5386969.0,5462347.0,5537539.0
11,159,41,zonta,16,9,12,+2 Laps,89266,170952,251075,331830,411177,490514,571017.0,650281.0,730573.0,809858.0,888854.0,967978.0,1046445.0,1125107.0,1203502.0,1281937.0,1360501.0,1438958.0,1517063.0,1595416.0,1673456.0,1752329.0,1830312.0,1908752.0,1987237.0,2065461.0,2162214.0,2296473.0,2375693.0,2459159.0,2537829.0,2616186.0,2694833.0,2772917.0,2851711.0,2929817.0,3008099.0,3087998.0,3167469.0,3247471.0,3325774.0,3404356.0,3482484.0,3560767.0,3638888.0,3716903.0,3795457.0,3873060.0,3951081.0,4028646.0,4106824.0,4184534.0,4262027.0,4339252.0,4417060.0,4494530.0,4571913.0,4649576.0,4726677.0,4803577.0,4880235.0,4957457.0,5034209.0,5111073.0,5187962.0,5264877.0,5341751.0,5418477.0,5495482.0,,
2,159,15,trulli,17,4,1,Finished,89366,170043,249935,328726,407774,486990,565620.0,644401.0,722732.0,800968.0,879626.0,958277.0,1036490.0,1114309.0,1192359.0,1269398.0,1346373.0,1423605.0,1500468.0,1577062.0,1653812.0,1730932.0,1807665.0,1884224.0,1960656.0,2037183.0,2114180.0,2195417.0,2296887.0,2375958.0,2454233.0,2532423.0,2610418.0,2687981.0,2765577.0,2842733.0,2919972.0,2997203.0,3074470.0,3152096.0,3229901.0,3307377.0,3384710.0,3461878.0,3538903.0,3617366.0,3694150.0,3770942.0,3847505.0,3923880.0,4000544.0,4077378.0,4154231.0,4231083.0,4307810.0,4389698.0,4488056.0,4565576.0,4643359.0,4720148.0,4796605.0,4873498.0,4950524.0,5027356.0,5103945.0,5180439.0,5257253.0,5333925.0,5410825.0,5488620.0,5568051.0
9,159,35,villeneuve,16,17,6,Gearbox,90627,171799,252865,333783,413123,492436,572248.0,651933.0,734999.0,814358.0,893482.0,972189.0,1051123.0,1129801.0,1208306.0,1286685.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
