,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
1,341,3,rosberg,131,13,11,+1 Lap,98435,188990,279278,369143,458684,548269,637733,727501,816855,906212,995618,1085424,1174830,1267223,1391253,1480744,1570759,1660841,1750710.0,1839792.0,1929697.0,2019116.0,2107788.0,2196286.0,2285439.0,2374293.0,2463720.0,2552520.0,2640957.0,2729855.0,2820612.0,2909321.0,2997820.0,3086556.0,3177891.0,3282689.0,3369087.0,3455972.0,3542374.0,3630301.0,3718114.0,3806285.0,3894021.0,3982024.0,4069542.0,4157212.0,4245025.0,4333172.0,4420322.0,4505777.0,4591632.0,4677629.0,4763161.0,4849270.0,4935250.0,5020918.0,5106821.0,5193180.0,5280100.0,5366601.0,5452755.0,5538904.0,5624946.0,5711454.0,5801080.0,
11,341,22,barrichello,3,9,11,+1 Lap,98788,189545,279604,369775,459440,549224,638464,728181,817645,907281,996439,1086486,1175729,1265425,1356580,1463024,1551603,1639871,1728284.0,1816529.0,1904694.0,1992739.0,2080799.0,2168823.0,2257137.0,2345883.0,2434223.0,2522233.0,2609819.0,2697589.0,2785342.0,2872756.0,2960437.0,3048039.0,3135911.0,3223298.0,3310804.0,3398215.0,3485798.0,3573065.0,3660303.0,3747930.0,3835165.0,3922781.0,4010457.0,4097864.0,4185853.0,4272961.0,4359845.0,4446708.0,4533334.0,4620122.0,4706859.0,4794055.0,4880931.0,4971279.0,5058031.0,5144241.0,5229969.0,5318602.0,5407060.0,5497451.0,5585559.0,5674183.0,5764378.0,
18,341,807,hulkenberg,3,16,12,+2 Laps,99151,189945,280122,370341,460236,549815,639499,728990,818408,907939,997383,1087311,1176940,1266348,1355877,1446982,1554804,1644635,1734268.0,1823613.0,1913198.0,2003630.0,2094133.0,2183560.0,2272692.0,2361799.0,2451251.0,2540632.0,2629707.0,2719195.0,2808805.0,2901653.0,3009901.0,3099861.0,3187991.0,3276268.0,3365108.0,3453351.0,3541273.0,3629956.0,3717800.0,3805830.0,3893588.0,3981505.0,4069143.0,4156795.0,4244610.0,4332775.0,4421140.0,4509098.0,4596441.0,4683981.0,4771684.0,4864374.0,4952013.0,5039327.0,5126704.0,5217383.0,5305189.0,5392321.0,5479539.0,5569306.0,5656169.0,5744518.0,,
12,341,24,liuzzi,10,15,5,Engine,100048,191093,281562,371764,462221,552499,642287,732200,822120,912085,1002007,1095557,1207319,1297338,1387033,1476690,1566840,1656906,1746738.0,1836528.0,1926189.0,2015822.0,2105168.0,2194677.0,2283916.0,2372567.0,2461524.0,2550193.0,2638886.0,2727605.0,2816405.0,2907449.0,2996004.0,3084726.0,3173151.0,3261420.0,3353983.0,3443304.0,3533399.0,3621449.0,3709179.0,3796929.0,3884560.0,3972206.0,4059956.0,4147437.0,4234904.0,4321749.0,4408783.0,4496048.0,4583281.0,4670595.0,4757728.0,4845119.0,4932077.0,5018563.0,5105173.0,5192764.0,5279714.0,5365976.0,5452100.0,5538063.0,5623987.0,5709944.0,,
6,341,15,trulli,205,17,13,+3 Laps,100643,193448,287052,379000,471162,563414,655579,747934,840168,931876,1023640,1115814,1210163,1302597,1395044,1487007,1578884,1670805,1762651.0,1854524.0,1946650.0,2042174.0,2158893.0,2252156.0,2343582.0,2436070.0,2527387.0,2618549.0,2711437.0,2802204.0,2892612.0,2983391.0,3073870.0,3167781.0,3258818.0,3350504.0,3446010.0,3537892.0,3629702.0,3722797.0,3815602.0,3907232.0,4002196.0,4096104.0,4188969.0,4279753.0,4371564.0,4462308.0,4553119.0,4645490.0,4737472.0,4828808.0,4920980.0,5012190.0,5101989.0,5191553.0,5283452.0,5373570.0,5465906.0,5556672.0,5648807.0,5739015.0,5829713.0,,,
17,341,155,kobayashi,15,12,11,+1 Lap,100998,193746,283917,373677,463780,553516,643316,732937,823046,912953,1002824,1093128,1182755,1272620,1362795,1454653,1563504,1652381,1741362.0,1830077.0,1919046.0,2007879.0,2096597.0,2185496.0,2274501.0,2363518.0,2452325.0,2541700.0,2631016.0,2720546.0,2809696.0,2899777.0,2987796.0,3075538.0,3164118.0,3253878.0,3341753.0,3429965.0,3517781.0,3605274.0,3692542.0,3779893.0,3866868.0,3957995.0,4045524.0,4134650.0,4221583.0,4308400.0,4394991.0,4481413.0,4567946.0,4654797.0,4742199.0,4829792.0,4917267.0,5003567.0,5089793.0,5176172.0,5262638.0,5349395.0,5436062.0,5522145.0,5608334.0,5694494.0,5781168.0,
4,341,10,glock,166,18,13,+3 Laps,101687,194817,287759,380011,472713,564774,657041,749243,841542,933314,1025660,1118864,1211374,1303683,1396231,1488669,1580993,1673134,1765339.0,1857475.0,1952447.0,2069974.0,2164076.0,2256041.0,2348865.0,2440424.0,2534034.0,2624965.0,2716163.0,2807134.0,2901796.0,2994058.0,3087894.0,3181535.0,3273910.0,3366324.0,3458021.0,3548770.0,3640872.0,3732157.0,3825939.0,3918962.0,4010222.0,4101429.0,4191460.0,4281706.0,4372922.0,4463317.0,4553757.0,4646132.0,4739057.0,4831139.0,4922049.0,5013353.0,5103197.0,5194923.0,5285163.0,5376381.0,5468803.0,5558579.0,5650872.0,5740906.0,5831174.0,,,
21,341,812,chandhok,164,21,22,Suspension,103759,199105,292276,385225,478637,571745,664543,758236,851620,944299,1037195,1129785,1222719,1315428,1409406,1503823,1596017,1690055,1782995.0,1877138.0,1971080.0,2063225.0,2159440.0,2253929.0,2347407.0,2439448.0,2541804.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,341,808,petrov,4,11,11,+1 Lap,103913,195124,286211,375861,465431,554971,644664,733938,823616,913564,1003503,1093678,1186344,1294389,1383511,1472842,1562450,1651675,1740712.0,1829220.0,1918337.0,2007238.0,2096015.0,2184906.0,2273889.0,2362726.0,2451821.0,2541186.0,2630528.0,2719847.0,2809297.0,2899327.0,2986960.0,3074784.0,3163392.0,3251372.0,3340913.0,3428196.0,3515452.0,3603133.0,3690320.0,3777354.0,3864613.0,3951776.0,4039251.0,4129858.0,4217600.0,4306260.0,4393082.0,4479619.0,4566785.0,4654152.0,4741616.0,4829355.0,4916531.0,5002714.0,5089043.0,5175164.0,5261817.0,5348419.0,5434906.0,5521012.0,5606482.0,5692742.0,5780307.0,
20,341,810,grassi,166,19,14,+4 Laps,104668,199497,293196,386832,480297,573911,668356,762453,856017,949653,1043077,1136886,1230693,1328908,1425570,1519616,1620150,1717405,1816631.0,1932540.0,2023920.0,2115584.0,2207348.0,2302199.0,2393680.0,2488325.0,2581528.0,2672495.0,2763583.0,2855621.0,2950823.0,3044500.0,3135281.0,3228737.0,3319863.0,3411138.0,3503004.0,3594381.0,3688922.0,3785758.0,3878328.0,3968624.0,4059323.0,4151783.0,4242287.0,4335498.0,4425402.0,4519729.0,4614122.0,4705250.0,4798636.0,4889443.0,4980050.0,5072477.0,5164845.0,5256669.0,5351362.0,5444448.0,5535090.0,5629009.0,5726177.0,5820618.0,,,,
15,341,67,buemi,5,20,9,Hydraulics,106064,217466,307015,396671,486142,575563,666465,756990,846577,935717,1025836,1115942,1207931,1298220,1388896,1478567,1568472,1658170,1747927.0,1837690.0,1927402.0,2020008.0,2119727.0,2209212.0,2300919.0,2389446.0,2477929.0,2565992.0,2656435.0,2765409.0,2852734.0,2939765.0,3027111.0,3113892.0,3201274.0,3288718.0,3375601.0,3462979.0,3550319.0,3637702.0,3724426.0,3819034.0,,,,,,,,,,,,,,,,,,,,,,,,
