,0,1,2
0,1,131,1:15.584
1,822,131,1:15.643
2,830,9,1:16.292
3,815,211,1:16.482
4,840,211,1:16.589
5,848,9,1:17.029
6,832,1,1:16.876
7,846,1,1:17.084
8,844,6,1:16.953
9,842,213,1:16.800
10,20,6,1:17.168
11,826,213,1:17.192
12,817,4,1:17.198
13,8,51,1:17.386
14,839,4,1:17.567
15,825,210,1:17.908
16,154,210,1:18.089
17,847,3,1:18.099
18,849,3,1:18.532
19,841,51,1:18.697
