,0,1,2
0,13,6,1:34.454
1,4,1,1:34.057
2,8,6,1:34.687
3,1,1,1:34.650
4,2,2,1:35.203
5,3,3,1:35.380
6,9,2,1:34.739
7,15,7,1:35.255
8,23,7,1:35.595
9,17,9,1:35.579
10,5,4,1:35.630
11,21,4,1:35.706
12,14,9,1:35.730
13,11,8,1:35.945
14,18,11,1:35.913
15,24,5,1:36.140
16,26,5,1:36.578
17,19,8,1:36.816
18,22,11,1:36.827
19,25,3,1:37.326
20,27,12,1:38.279
21,16,12,1:38.415
