,0,1,2
0,20,9,1:13.784
1,1,1,1:14.087
2,4,6,1:14.151
3,17,9,1:14.346
4,3,131,1:14.411
5,13,6,1:14.465
6,154,208,1:14.627
7,814,10,1:14.639
8,30,131,1:14.480
9,18,1,1:14.680
10,155,15,1:14.688
11,8,208,1:14.734
12,807,10,1:14.748
13,817,5,1:15.078
14,815,15,1:15.156
15,811,3,1:14.995
16,813,3,1:14.979
17,5,207,1:16.263
18,808,207,1:16.482
19,818,5,1:16.602
20,37,164,1:17.492
21,10,206,1:17.901
22,819,206,1:18.255
23,39,164,1:18.330
