,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,1000,1,hamilton,131,1,1,Finished,86705,169889,252782,335733,419376,506750.0,602939.0,686256.0,769823.0,853087.0,936153.0,1019444.0,1102500.0,1185283.0,1267822.0,1350224.0,1432685.0,1515108.0,1597425.0,1680025.0,1762725.0,1846485.0,1929336.0,2012970.0,2098065.0,2198306.0,2280274.0,2363239.0,2446126.0,2529828.0,2612626.0,2695546.0,2777923.0,2860266.0,2942978.0,3025351.0,3107850.0,3191151.0,3274262.0,3357941.0,3440613.0,3523341.0,3605827.0,3688239.0,3770047.0,3851583.0,3933364.0,4015158.0,4097094.0,4179295.0,4270119.0,4366821.0,4448011.0,4529281.0,4610664.0,4692582.0,4774687.0,4855956.0,4937227.0,5018869.0,5100380.0,5181873.0,5262980.0,5344397.0,5426133.0,5507750.0,5590036.0,5672480.0,5754337.0,5836427.0
8,1000,822,bottas,131,5,1,Finished,87778,171566,255021,338890,422970,511694.0,606711.0,690304.0,773760.0,857615.0,941256.0,1024922.0,1108071.0,1191796.0,1276462.0,1375982.0,1458666.0,1540808.0,1623566.0,1706738.0,1790114.0,1873450.0,1957049.0,2040204.0,2123245.0,2206242.0,2289051.0,2372124.0,2455219.0,2538511.0,2622482.0,2706212.0,2789372.0,2872488.0,2955389.0,3037991.0,3120459.0,3202301.0,3284037.0,3366238.0,3448366.0,3530940.0,3613806.0,3696208.0,3778818.0,3861991.0,3944074.0,4026059.0,4108638.0,4192009.0,4286920.0,4379099.0,4461305.0,4543171.0,4625754.0,4707737.0,4789900.0,4872469.0,4954655.0,5036810.0,5119384.0,5202175.0,5284925.0,5367970.0,5456367.0,5541136.0,5626121.0,5712529.0,5799121.0,5886427.0
3,1000,20,vettel,6,2,1,Finished,88777,172999,256481,340360,424401,513806.0,608272.0,691990.0,776040.0,859510.0,943261.0,1026713.0,1110023.0,1193388.0,1276484.0,1359022.0,1441467.0,1523910.0,1606193.0,1688472.0,1770751.0,1853027.0,1936649.0,2019676.0,2102644.0,2185203.0,2267673.0,2350333.0,2432943.0,2515470.0,2598182.0,2681374.0,2764413.0,2847207.0,2930869.0,3015086.0,3098631.0,3181593.0,3266446.0,3367019.0,3449378.0,3531914.0,3614703.0,3697807.0,3780677.0,3864105.0,3946852.0,4028867.0,4110771.0,4193209.0,4288633.0,4380919.0,4462317.0,4544084.0,4626424.0,4708671.0,4790767.0,4873249.0,4955461.0,5037660.0,5120187.0,5202831.0,5285629.0,5368528.0,5450348.0,5531319.0,5612098.0,5692570.0,5773494.0,5853550.0
2,1000,8,raikkonen,6,3,1,Finished,89795,173850,258011,341936,425962,517055.0,609942.0,693103.0,777292.0,860955.0,944764.0,1028550.0,1112034.0,1197619.0,1300108.0,1382592.0,1464638.0,1547095.0,1629504.0,1712337.0,1796248.0,1878931.0,1961546.0,2044039.0,2126697.0,2209327.0,2292455.0,2374863.0,2457460.0,2540532.0,2623705.0,2707080.0,2790489.0,2873606.0,2956463.0,3039253.0,3121803.0,3206922.0,3307608.0,3389013.0,3470394.0,3551672.0,3632807.0,3714601.0,3796047.0,3877304.0,3958467.0,4039884.0,4121859.0,4203368.0,4303373.0,4390156.0,4470768.0,4551213.0,4631505.0,4712285.0,4793721.0,4874803.0,4956480.0,5038459.0,5120942.0,5203628.0,5286265.0,5369272.0,5451386.0,5532693.0,5613644.0,5694676.0,5775501.0,5856528.0
11,1000,830,max_verstappen,9,19,75,Power loss,90809,175430,259915,344074,428059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,1000,842,gasly,5,6,1,Finished,91753,177415,262543,347423,432165,524448.0,617678.0,701595.0,785506.0,869496.0,953798.0,1037643.0,1121586.0,1205678.0,1289812.0,1373874.0,1457835.0,1543495.0,1627476.0,1711379.0,1795534.0,1881474.0,1965403.0,2049582.0,2133382.0,2217141.0,2302271.0,2386132.0,2469884.0,2553940.0,2638065.0,2724210.0,2825419.0,2908564.0,2991981.0,3075118.0,3158260.0,3241390.0,3324764.0,3408252.0,3491686.0,3575022.0,3658023.0,3741097.0,3824361.0,3908449.0,3992356.0,4076316.0,4158881.0,4242325.0,4348506.0,4430906.0,4513469.0,4595883.0,4678634.0,4761115.0,4843336.0,4925530.0,5007787.0,5089638.0,5171691.0,5253501.0,5335371.0,5417056.0,5499144.0,5581115.0,5663701.0,5745708.0,5827718.0,5909700.0
9,1000,825,kevin_magnussen,210,7,11,+1 Lap,92457,178608,264522,350027,435144,528425.0,621272.0,706199.0,791101.0,876178.0,960804.0,1045142.0,1129429.0,1213483.0,1297601.0,1382069.0,1467771.0,1552036.0,1636355.0,1720963.0,1806869.0,1891226.0,1975578.0,2059502.0,2143725.0,2227434.0,2311128.0,2395037.0,2479153.0,2563631.0,2650323.0,2754289.0,2837158.0,2920615.0,3003825.0,3087041.0,3170448.0,3253789.0,3336948.0,3420276.0,3503276.0,3586532.0,3669741.0,3752864.0,3835789.0,3919212.0,4002342.0,4085081.0,4168026.0,4256972.0,4356406.0,4439630.0,4521927.0,4604715.0,4687002.0,4769085.0,4851017.0,4932863.0,5014610.0,5095912.0,5177447.0,5259024.0,5340457.0,5422237.0,5504645.0,5587738.0,5671960.0,5756965.0,5841386.0,
12,1000,832,sainz,4,9,11,+1 Lap,93321,179801,266137,352000,437753,532592.0,623695.0,708966.0,794236.0,879454.0,964859.0,1050119.0,1134780.0,1219190.0,1304284.0,1390738.0,1475468.0,1559929.0,1644449.0,1728859.0,1813099.0,1897165.0,1981488.0,2065596.0,2152222.0,2254531.0,2338384.0,2422534.0,2506730.0,2591144.0,2675428.0,2759899.0,2844750.0,2929237.0,3015785.0,3100085.0,3184784.0,3270014.0,3356235.0,3439467.0,3525581.0,3609447.0,3693244.0,3777336.0,3863623.0,3948979.0,4032635.0,4116304.0,4199769.0,4301515.0,4388389.0,4473295.0,4556578.0,4639648.0,4722640.0,4805692.0,4888712.0,4971486.0,5054472.0,5139860.0,5222910.0,5305727.0,5388905.0,5472181.0,5555209.0,5638454.0,5722409.0,5806269.0,5890524.0,
17,1000,843,brendon_hartley,5,11,11,+1 Lap,94118,180715,267047,353142,439036,534306.0,625442.0,710833.0,795965.0,881158.0,966436.0,1051717.0,1136866.0,1222849.0,1307832.0,1392792.0,1477573.0,1562299.0,1646951.0,1731340.0,1815987.0,1900555.0,1985103.0,2071408.0,2173493.0,2257737.0,2341720.0,2425419.0,2509325.0,2594685.0,2679675.0,2765939.0,2850166.0,2934292.0,3018571.0,3103112.0,3187429.0,3272007.0,3359114.0,3444089.0,3528785.0,3612860.0,3699768.0,3783866.0,3867927.0,3952196.0,4036266.0,4120653.0,4206133.0,4308251.0,4396239.0,4479259.0,4562384.0,4645548.0,4728299.0,4813628.0,4896926.0,4979931.0,5062720.0,5145782.0,5228436.0,5311048.0,5393787.0,5476577.0,5559291.0,5642199.0,5725433.0,5808827.0,5892400.0,
5,1000,807,hulkenberg,4,12,11,+1 Lap,94613,181340,268012,354405,440108,536540.0,627334.0,712688.0,797643.0,883005.0,968048.0,1053225.0,1138903.0,1223951.0,1309011.0,1394008.0,1479112.0,1564140.0,1648680.0,1732962.0,1817443.0,1902128.0,1988805.0,2089829.0,2174808.0,2259564.0,2343365.0,2427123.0,2511350.0,2596353.0,2683032.0,2767282.0,2851824.0,2936357.0,3020797.0,3105113.0,3189322.0,3275542.0,3360186.0,3445006.0,3529905.0,3616932.0,3701495.0,3785622.0,3869710.0,3954069.0,4038048.0,4124079.0,4207820.0,4309746.0,4411895.0,4494318.0,4577079.0,4658764.0,4741148.0,4824177.0,4907215.0,4990655.0,5075350.0,5159021.0,5241487.0,5323624.0,5406288.0,5489468.0,5573232.0,5654593.0,5735933.0,5817361.0,5898622.0,
1,1000,4,alonso,1,8,11,+1 Lap,95438,182797,269483,355953,442858,540502.0,632483.0,718163.0,804426.0,890493.0,975584.0,1060294.0,1145232.0,1230043.0,1314567.0,1399214.0,1483973.0,1568679.0,1653200.0,1737355.0,1821451.0,1905505.0,1990089.0,2074386.0,2158554.0,2242274.0,2325957.0,2409628.0,2493496.0,2577087.0,2660684.0,2744200.0,2828245.0,2911945.0,2995618.0,3078901.0,3162598.0,3246129.0,3331816.0,3434013.0,3518250.0,3602825.0,3687306.0,3773012.0,3855594.0,3938568.0,4021229.0,4103785.0,4187142.0,4282289.0,4376325.0,4458676.0,4541244.0,4624952.0,4710209.0,4794813.0,4877574.0,4960576.0,5043326.0,5126270.0,5208871.0,5291375.0,5374188.0,5457401.0,5541570.0,5627448.0,5712790.0,5794880.0,5878161.0,
4,1000,154,grosjean,210,10,11,+1 Lap,95946,183393,270300,356830,443536,541245.0,630789.0,715800.0,800749.0,885330.0,970986.0,1055651.0,1140204.0,1224939.0,1309983.0,1394770.0,1479925.0,1564962.0,1649685.0,1734104.0,1818692.0,1903272.0,1987703.0,2071342.0,2154623.0,2237811.0,2321378.0,2404667.0,2490954.0,2592563.0,2676502.0,2760928.0,2845909.0,2932035.0,3016426.0,3101214.0,3185648.0,3270821.0,3356873.0,3442403.0,3526601.0,3610837.0,3694837.0,3782116.0,3865986.0,3950659.0,4034901.0,4118193.0,4201204.0,4302641.0,4392513.0,4475331.0,4558229.0,4641190.0,4723988.0,4807622.0,4890974.0,4973580.0,5058834.0,5141700.0,5224440.0,5307525.0,5391275.0,5474234.0,5557410.0,5640258.0,5723721.0,5806934.0,5891045.0,
13,1000,838,vandoorne,1,18,6,Gearbox,96520,184119,271086,357823,444531,543245.0,633991.0,720136.0,805849.0,891933.0,977365.0,1062299.0,1147295.0,1232123.0,1316871.0,1401541.0,1486268.0,1570910.0,1655548.0,1739991.0,1824411.0,1908596.0,1992873.0,2077063.0,2161311.0,2245373.0,2329204.0,2412988.0,2496865.0,2580640.0,2664413.0,2748061.0,2831823.0,2915634.0,2999358.0,3082747.0,3166116.0,3249560.0,3333154.0,3418993.0,3520510.0,3604331.0,3689792.0,3773924.0,3857720.0,3940797.0,4023894.0,4106974.0,4193913.0,,,,,,,,,,,,,,,,,,,,,
14,1000,839,ocon,10,13,11,+1 Lap,97181,184977,272124,359420,446070,544809.0,634988.0,721346.0,807209.0,893258.0,978978.0,1064259.0,1149315.0,1234588.0,1319550.0,1404685.0,1489695.0,1574709.0,1659459.0,1743985.0,1828760.0,1913515.0,1998234.0,2082840.0,2167515.0,2252009.0,2336531.0,2420795.0,2505561.0,2589891.0,2674434.0,2759130.0,2843784.0,2928559.0,3013427.0,3098043.0,3184228.0,3269706.0,3357926.0,3460871.0,3545375.0,3629082.0,3713007.0,3798710.0,3882633.0,3966630.0,4050087.0,4133474.0,4216963.0,4323785.0,4407897.0,4491081.0,4574194.0,4657510.0,4740643.0,4823784.0,4906842.0,4990067.0,5073417.0,5156722.0,5239953.0,5323052.0,5405928.0,5489115.0,5572944.0,5657411.0,5740810.0,5824070.0,5907230.0,
6,1000,815,perez,10,14,11,+1 Lap,97644,185451,273459,360428,446586,546060.0,635321.0,721934.0,807933.0,893973.0,979856.0,1065406.0,1150622.0,1235951.0,1320964.0,1405991.0,1491127.0,1576129.0,1660742.0,1745580.0,1830537.0,1917463.0,2021078.0,2106139.0,2190040.0,2274529.0,2359684.0,2445057.0,2531643.0,2615838.0,2700045.0,2784115.0,2867928.0,2951919.0,3035807.0,3119700.0,3206969.0,3290911.0,3374514.0,3460251.0,3544458.0,3630106.0,3713959.0,3799497.0,3883520.0,3967593.0,4051273.0,4135327.0,4220209.0,4326245.0,4410197.0,4493483.0,4576791.0,4661398.0,4744973.0,4828236.0,4911503.0,4994859.0,5078189.0,5161735.0,5245033.0,5328530.0,5412095.0,5495398.0,5579007.0,5662511.0,5748823.0,5832916.0,5916913.0,
7,1000,817,ricciardo,9,4,1,Finished,98170,185820,272432,358211,444903,542375.0,633012.0,718619.0,801778.0,885856.0,968844.0,1053636.0,1137457.0,1220474.0,1304824.0,1387221.0,1469819.0,1552907.0,1636901.0,1721483.0,1804107.0,1886430.0,1968825.0,2051426.0,2134570.0,2217890.0,2299867.0,2382083.0,2464263.0,2546630.0,2629271.0,2711844.0,2794553.0,2878694.0,2961606.0,3044240.0,3126462.0,3209395.0,3292521.0,3375925.0,3459342.0,3542266.0,3625016.0,3710222.0,3810770.0,3890782.0,3972367.0,4053750.0,4135774.0,4217410.0,4322314.0,4404319.0,4485138.0,4566220.0,4647826.0,4729737.0,4811779.0,4893435.0,4974946.0,5056665.0,5138527.0,5218566.0,5298602.0,5379755.0,5460853.0,5542499.0,5626307.0,5714419.0,5799487.0,5882846.0
18,1000,845,sirotkin,3,16,12,+2 Laps,98634,186650,274592,361491,448286,547142.0,636480.0,723707.0,810285.0,896627.0,982651.0,1068524.0,1154353.0,1240016.0,1325753.0,1411396.0,1497005.0,1582719.0,1668161.0,1753232.0,1838133.0,1923239.0,2008592.0,2094268.0,2179509.0,2264704.0,2349653.0,2436462.0,2521808.0,2607181.0,2694962.0,2798192.0,2882752.0,2968037.0,3053390.0,3139008.0,3224199.0,3310686.0,3395982.0,3480966.0,3566269.0,3651479.0,3736534.0,3821772.0,3907735.0,3994116.0,4079170.0,4163929.0,4254700.0,4354947.0,4440940.0,4525641.0,4609349.0,4695838.0,4780118.0,4864318.0,4948488.0,5032946.0,5117074.0,5201052.0,5289025.0,5373303.0,5459730.0,5545759.0,5630266.0,5716516.0,5801413.0,5887313.0,,
10,1000,828,ericsson,15,15,12,+2 Laps,99158,187226,275351,362326,449395,550534.0,654546.0,739369.0,824290.0,909451.0,994578.0,1079728.0,1164823.0,1249968.0,1335164.0,1420232.0,1505233.0,1590316.0,1675340.0,1760603.0,1845993.0,1932821.0,2018559.0,2105586.0,2192570.0,2278062.0,2364362.0,2449580.0,2534930.0,2620312.0,2705639.0,2793151.0,2879932.0,2965864.0,3051376.0,3136589.0,3222013.0,3307386.0,3394069.0,3479496.0,3564798.0,3649993.0,3734953.0,3820389.0,3906195.0,3991545.0,4077829.0,4161979.0,4252002.0,4352560.0,4436411.0,4520087.0,4603758.0,4690039.0,4774167.0,4859801.0,4943680.0,5027811.0,5111977.0,5196129.0,5280189.0,5364437.0,5449039.0,5536879.0,5622020.0,5707033.0,5792024.0,5877725.0,,
