,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,1000.0,1.0,hamilton,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13103.0,12601.0,12906.0,13183.0,14358.0,14444.0,14172.0,13510.0,13059.0,12109.0,10265.0,9219.0,9558.0,7816.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1000.0,822.0,bottas,5.0,1.0,Finished,1073.0,1677.0,2239.0,3157.0,3594.0,4944.0,3772.0,4048.0,3937.0,4528.0,5103.0,5478.0,5571.0,6513.0,8640.0,25758.0,25981.0,25700.0,26141.0,26713.0,27389.0,26965.0,27713.0,27234.0,25180.0,21039.0,21378.0,21791.0,22276.0,23041.0,24300.0,24838.0,24959.0,25281.0,24520.0,22905.0,21828.0,20708.0,17591.0,8297.0,7753.0,7599.0,7979.0,7969.0,8771.0,10408.0,10710.0,10901.0,11544.0,12714.0,16801.0,12278.0,13294.0,13890.0,15090.0,15155.0,15213.0,16513.0,17428.0,17941.0,19004.0,20302.0,21945.0,23573.0,30234.0,33386.0,36085.0,40049.0,44784.0,50000.0
2,1000.0,20.0,vettel,2.0,1.0,Finished,2072.0,3110.0,3699.0,4627.0,5025.0,7056.0,5333.0,5734.0,6217.0,6423.0,7108.0,7269.0,7523.0,8105.0,8662.0,8798.0,8782.0,8802.0,8768.0,8447.0,8026.0,6542.0,7313.0,6706.0,4579.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9078.0,8765.0,8573.0,8876.0,9568.0,10630.0,12522.0,13488.0,13709.0,13677.0,13914.0,18514.0,14098.0,14306.0,14803.0,15760.0,16089.0,16080.0,17293.0,18234.0,18791.0,19807.0,20958.0,22649.0,24131.0,24215.0,23569.0,22062.0,20090.0,19157.0,17123.0
3,1000.0,8.0,raikkonen,3.0,1.0,Finished,3090.0,3961.0,5229.0,6203.0,6586.0,10305.0,7003.0,6847.0,7469.0,7868.0,8611.0,9106.0,9534.0,12336.0,32286.0,32368.0,31953.0,31987.0,32079.0,32312.0,33523.0,32446.0,32210.0,31069.0,28632.0,24124.0,24782.0,24530.0,24517.0,25062.0,25523.0,25706.0,26076.0,26399.0,25594.0,24167.0,23172.0,25329.0,41162.0,31072.0,29781.0,28331.0,26980.0,26362.0,26000.0,25721.0,25103.0,24726.0,24765.0,24073.0,33254.0,23335.0,22757.0,21932.0,20841.0,19703.0,19034.0,18847.0,19253.0,19590.0,20562.0,21755.0,23285.0,24875.0,25253.0,24943.0,23608.0,22196.0,21164.0,20101.0
4,1000.0,830.0,max_verstappen,19.0,75.0,Power loss,4104.0,5541.0,7133.0,8341.0,8683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1000.0,842.0,gasly,6.0,1.0,Finished,5048.0,7526.0,9761.0,11690.0,12789.0,17698.0,14739.0,15339.0,15683.0,16409.0,17645.0,18199.0,19086.0,20395.0,21990.0,23650.0,25150.0,28387.0,30051.0,31354.0,32809.0,34989.0,36067.0,36612.0,35317.0,31938.0,34598.0,35799.0,36941.0,38470.0,39883.0,42836.0,61006.0,61357.0,61112.0,60032.0,59629.0,59797.0,58318.0,50311.0,51073.0,51681.0,52196.0,52858.0,54314.0,56866.0,58992.0,61158.0,61787.0,63030.0,78387.0,64085.0,65458.0,66602.0,67970.0,68533.0,68649.0,69574.0,70560.0,70769.0,71311.0,71628.0,72391.0,72659.0,73011.0,73365.0,73665.0,73228.0,73381.0,73273.0
6,1000.0,825.0,kevin_magnussen,7.0,11.0,+1 Lap,5752.0,8719.0,11740.0,14294.0,15768.0,21675.0,18333.0,19943.0,21278.0,23091.0,24651.0,25698.0,26929.0,28200.0,29779.0,31845.0,35086.0,36928.0,38930.0,40938.0,44144.0,44741.0,46242.0,46532.0,45660.0,42231.0,43455.0,44704.0,46210.0,48161.0,52141.0,72915.0,72745.0,73408.0,72956.0,71955.0,71817.0,72196.0,70502.0,62335.0,62663.0,63191.0,63914.0,64625.0,65742.0,67629.0,68978.0,69923.0,70932.0,77677.0,86287.0,72809.0,73916.0,75434.0,76338.0,76503.0,76330.0,76907.0,77383.0,77043.0,77067.0,77151.0,77477.0,77840.0,78512.0,79988.0,81924.0,84485.0,87049.0,
7,1000.0,832.0,sainz,9.0,11.0,+1 Lap,6616.0,9912.0,13355.0,16267.0,18377.0,25842.0,20756.0,22710.0,24413.0,26367.0,28706.0,30675.0,32280.0,33907.0,36462.0,40514.0,42783.0,44821.0,47024.0,48834.0,50374.0,50680.0,52152.0,52626.0,54157.0,69328.0,70711.0,72201.0,73787.0,75674.0,77246.0,78525.0,80337.0,82030.0,84916.0,84999.0,86153.0,88421.0,89789.0,81526.0,84968.0,86106.0,87417.0,89097.0,93576.0,97396.0,99271.0,101146.0,102675.0,122220.0,118270.0,106474.0,108567.0,110367.0,111976.0,113110.0,114025.0,115530.0,117245.0,120991.0,122530.0,123854.0,125925.0,127784.0,129076.0,130704.0,132373.0,133789.0,136187.0,
8,1000.0,843.0,brendon_hartley,11.0,11.0,+1 Lap,7413.0,10826.0,14265.0,17409.0,19660.0,27556.0,22503.0,24577.0,26142.0,28071.0,30283.0,32273.0,34366.0,37566.0,40010.0,42568.0,44888.0,47191.0,49526.0,51315.0,53262.0,54070.0,55767.0,58438.0,75428.0,72534.0,74047.0,75086.0,76382.0,79215.0,81493.0,84565.0,85753.0,87085.0,87702.0,88026.0,88798.0,90414.0,92668.0,86148.0,88172.0,89519.0,93941.0,95627.0,97880.0,100613.0,102902.0,105495.0,109039.0,128956.0,126120.0,112438.0,114373.0,116267.0,117635.0,121046.0,122239.0,123975.0,125493.0,126913.0,128056.0,129175.0,130807.0,132180.0,133158.0,134449.0,135397.0,136347.0,138063.0,
9,1000.0,807.0,hulkenberg,12.0,11.0,+1 Lap,7908.0,11451.0,15230.0,18672.0,20732.0,29790.0,24395.0,26432.0,27820.0,29918.0,31895.0,33781.0,36403.0,38668.0,41189.0,43784.0,46427.0,49032.0,51255.0,52937.0,54718.0,55643.0,59469.0,76859.0,76743.0,74361.0,75692.0,76790.0,78407.0,80883.0,84850.0,85908.0,87411.0,89150.0,89928.0,90027.0,90691.0,93949.0,93740.0,87065.0,89292.0,93591.0,95668.0,97383.0,99663.0,102486.0,104684.0,108921.0,110726.0,130451.0,141776.0,127497.0,129068.0,129483.0,130484.0,131595.0,132528.0,134699.0,138123.0,140152.0,141107.0,141751.0,143308.0,145071.0,147099.0,146843.0,145897.0,144881.0,144285.0,
