,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
2,912.0,3.0,rosberg,2.0,1.0,Finished,92437.0,182377.0,272302.0,362315.0,452026.0,541542.0,631730.0,721236.0,812526.0,901999.0,991172.0,1080474.0,1169794.0,1259027.0,1348173.0,1437267.0,1526419.0,1615617.0,1704884.0,1794152.0,1883360.0,1972911.0,2062047.0,2156160.0,2265274.0,2354271.0,2443031.0,2531722.0,2622650.0,2711938.0,2800855.0,2889565.0,2978405.0,3067607.0,3156591.0,3245669.0,3334328.0,3423211.0,3512112.0,3600945.0,3689815.0,3778733.0,3867409.0,3956228.0,4044837.0,4133349.0,4221858.0,4310867.0,4399275.0,4487630.0,4575836.0,4664156.0,4753411.0
20,912.0,825.0,kevin_magnussen,10.0,1.0,Finished,93880.0,184374.0,275146.0,365400.0,457812.0,548216.0,638769.0,729209.0,819745.0,910490.0,1001039.0,1091495.0,1181973.0,1272251.0,1362899.0,1453562.0,1544418.0,1635083.0,1725643.0,1816362.0,1912496.0,2022386.0,2111958.0,2201840.0,2292124.0,2381637.0,2471654.0,2561494.0,2651467.0,2741753.0,2831972.0,2921418.0,3011289.0,3100572.0,3190023.0,3279845.0,3370155.0,3460088.0,3550006.0,3639638.0,3729720.0,3819544.0,3909390.0,4000010.0,4089796.0,4179409.0,4269121.0,4358879.0,4448719.0,4539762.0,4630695.0,4720947.0,4811407.0
5,912.0,13.0,massa,3.0,1.0,Finished,94490.0,184818.0,275842.0,365845.0,455882.0,545381.0,635367.0,724914.0,814536.0,905432.0,995108.0,1084870.0,1174510.0,1264103.0,1353884.0,1443474.0,1533322.0,1623030.0,1713163.0,1803359.0,1893577.0,1983784.0,2078604.0,2188328.0,2277347.0,2366750.0,2455646.0,2544614.0,2633738.0,2724031.0,2813422.0,2902834.0,2992112.0,3081334.0,3170654.0,3259880.0,3349191.0,3438772.0,3528102.0,3617305.0,3706545.0,3795762.0,3884563.0,3973833.0,4062805.0,4151147.0,4240095.0,4329218.0,4418337.0,4507359.0,4596662.0,4685841.0,4775262.0
1,912.0,1.0,hamilton,1.0,1.0,Finished,94764.0,185364.0,276207.0,366370.0,456532.0,546233.0,635879.0,725374.0,814915.0,904221.0,993449.0,1082604.0,1171732.0,1260680.0,1349632.0,1438729.0,1527969.0,1616925.0,1706141.0,1795425.0,1884798.0,1974346.0,2063429.0,2153412.0,2247127.0,2356085.0,2444415.0,2532468.0,2620472.0,2709267.0,2797798.0,2886650.0,2974738.0,3063565.0,3152226.0,3241045.0,3329968.0,3419079.0,3507763.0,3596624.0,3685444.0,3774288.0,3862928.0,3951651.0,4040538.0,4129184.0,4217854.0,4306298.0,4394759.0,4483579.0,4572160.0,4661184.0,4750236.0
8,912.0,20.0,vettel,6.0,1.0,Finished,95660.0,186726.0,277440.0,367886.0,458407.0,548966.0,639771.0,730329.0,820836.0,911232.0,1001766.0,1092128.0,1182675.0,1273174.0,1363826.0,1454454.0,1545300.0,1640576.0,1751324.0,1841373.0,1931263.0,2021352.0,2111357.0,2201194.0,2291376.0,2381129.0,2470994.0,2560758.0,2650783.0,2741048.0,2830678.0,2920350.0,3009783.0,3098924.0,3188445.0,3277953.0,3367466.0,3457064.0,3546977.0,3637542.0,3727229.0,3816825.0,3906473.0,3996097.0,4086082.0,4175844.0,4267805.0,4358034.0,4448234.0,4538790.0,4629285.0,4719738.0,4810201.0
7,912.0,18.0,button,8.0,1.0,Finished,96349.0,187504.0,277981.0,368577.0,459109.0,549776.0,640645.0,731168.0,821515.0,912111.0,1002367.0,1092947.0,1183654.0,1274024.0,1364623.0,1455243.0,1546058.0,1637293.0,1727568.0,1817978.0,1908991.0,2003764.0,2113699.0,2203160.0,2293839.0,2383948.0,2473698.0,2563200.0,2653401.0,2743443.0,2833594.0,2923479.0,3012976.0,3102544.0,3191789.0,3281447.0,3370967.0,3461197.0,3552437.0,3642878.0,3732838.0,3823519.0,3912905.0,4002462.0,4091882.0,4181370.0,4270963.0,4360792.0,4450165.0,4540899.0,4631950.0,4722512.0,4813299.0
3,912.0,4.0,alonso,21.0,5.0,Engine,96854.0,188260.0,279093.0,369364.0,459999.0,550385.0,641286.0,731555.0,822217.0,913031.0,1003819.0,1094526.0,1184851.0,1274831.0,1365526.0,1456547.0,1547082.0,1637815.0,1728217.0,1818730.0,1913928.0,2024830.0,2114510.0,2205002.0,2295843.0,2386397.0,2476547.0,2569261.0,,,,,,,,,,,,,,,,,,,,,,,,,
13,912.0,815.0,perez,7.0,1.0,Finished,97589.0,188928.0,279630.0,370246.0,460686.0,551285.0,642015.0,732574.0,823058.0,913725.0,1004568.0,1095141.0,1185562.0,1276446.0,1366696.0,1457347.0,1547965.0,1638702.0,1733441.0,1843838.0,1933150.0,2023333.0,2113027.0,2202752.0,2292997.0,2383416.0,2472905.0,2562793.0,2652946.0,2743109.0,2833289.0,2922890.0,3012488.0,3102102.0,3191209.0,3281154.0,3370898.0,3460982.0,3551960.0,3641711.0,3732633.0,3823089.0,3912403.0,4001865.0,4091289.0,4180939.0,4270492.0,4360025.0,4449805.0,4540196.0,4631538.0,4722019.0,4812754.0
11,912.0,807.0,hulkenberg,12.0,1.0,Finished,98158.0,189710.0,280655.0,371705.0,464106.0,555755.0,647727.0,738799.0,829965.0,921006.0,1012018.0,1102806.0,1193586.0,1284601.0,1375347.0,1466225.0,1557337.0,1648631.0,1744246.0,1856020.0,1945941.0,2036108.0,2125943.0,2216448.0,2306522.0,2396630.0,2486555.0,2576429.0,2666522.0,2756672.0,2846660.0,2936512.0,3026290.0,3115707.0,3205073.0,3294554.0,3384028.0,3473730.0,3563198.0,3652606.0,3742159.0,3831700.0,3921399.0,4011459.0,4101013.0,4191742.0,4281504.0,4371276.0,4461260.0,4551309.0,4641367.0,4731596.0,4822842.0
4,912.0,8.0,raikkonen,9.0,1.0,Finished,98441.0,190242.0,281113.0,372045.0,463023.0,553545.0,644265.0,734946.0,826048.0,916633.0,1007177.0,1097631.0,1188083.0,1278805.0,1368846.0,1459127.0,1549505.0,1640233.0,1731055.0,1825949.0,1937503.0,2027649.0,2117695.0,2207555.0,2297567.0,2387623.0,2477361.0,2567706.0,2658088.0,2748317.0,2838106.0,2927326.0,3016513.0,3107456.0,3197274.0,3287587.0,3377646.0,3467333.0,3556973.0,3646365.0,3736391.0,3825891.0,3914833.0,4004324.0,4094155.0,4184086.0,4273564.0,4363086.0,4452515.0,4542170.0,4632596.0,4722899.0,4813771.0
