,0,1,2
0,1,131,1:34.999
1,3,131,1:35.215
2,817,9,1:35.509
3,830,9,1:35.747
4,8,6,1:36.131
5,20,6,1:36.358
6,807,10,1:36.626
7,822,3,1:37.116
8,13,3,1:37.214
9,832,5,1:37.175
10,815,10,1:37.345
11,4,1,1:37.417
12,826,5,1:37.480
13,821,210,1:37.773
14,835,4,1:37.935
15,828,15,1:38.040
16,154,210,1:38.308
17,825,4,1:38.317
18,18,1,1:38.327
19,836,209,1:38.548
20,831,15,1:38.583
21,839,209,1:38.806
