,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,160,57,hakkinen,1,2,1,Finished,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20585.0,21586.0,21665.0,22514.0,3759.0,3787.0,3695.0,2564.0,2401.0,2790.0,2440.0,3282.0,2803.0,2633.0,2568.0,2125.0,1810.0,1168.0
1,160,30,michael_schumacher,6,1,1,Finished,1206,1079,1099,1183,1159.0,949.0,1133.0,1307.0,1588.0,1603.0,1311.0,1704.0,1953.0,1988.0,2356.0,2471.0,2696.0,2681.0,3028.0,3064.0,3333.0,3214.0,3359.0,3352.0,4102.0,3707.0,3473.0,4454.0,4617.0,4547.0,4611.0,5121.0,3951.0,4336.0,4080.0,4539.0,4792.0,4017.0,4809.0,4771.0,3784.0,3419.0,2652.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,160,22,barrichello,6,4,1,Finished,4365,5822,7111,8129,8940.0,9944.0,10905.0,12045.0,13332.0,14494.0,15264.0,16499.0,17652.0,18909.0,20312.0,21418.0,22737.0,23678.0,25319.0,26386.0,27672.0,28678.0,29716.0,30631.0,32094.0,32622.0,32710.0,11872.0,32759.0,33547.0,34578.0,36421.0,36480.0,37390.0,37410.0,38454.0,39708.0,39808.0,40415.0,41462.0,41873.0,42872.0,41662.0,42176.0,42437.0,42926.0,67892.0,71401.0,54103.0,55802.0,58785.0,60384.0,62763.0,65202.0,67158.0,69915.0,73217.0,76533.0,79689.0,83047.0,85554.0,89276.0
3,160,14,coulthard,1,3,1,Finished,4915,6350,7649,8611,9789.0,10447.0,11367.0,12667.0,14099.0,15054.0,15872.0,17250.0,18318.0,19496.0,20969.0,22166.0,23353.0,24385.0,25925.0,27118.0,28339.0,29234.0,30355.0,31394.0,33327.0,55924.0,55733.0,33965.0,34303.0,34430.0,35396.0,37084.0,37124.0,37997.0,38019.0,39102.0,40361.0,40621.0,40916.0,42252.0,42397.0,43530.0,42192.0,42696.0,42995.0,44655.0,65241.0,66133.0,47055.0,45995.0,47913.0,47211.0,46822.0,46479.0,45613.0,46179.0,47379.0,48899.0,49679.0,49905.0,50298.0,51008.0
4,160,35,villeneuve,16,5,11,+1 Lap,5503,7957,9768,11202,12677.0,13946.0,14991.0,16617.0,18603.0,20474.0,21900.0,23831.0,25513.0,27228.0,28910.0,30490.0,33180.0,35839.0,38098.0,40148.0,42066.0,43662.0,45213.0,46896.0,48927.0,50115.0,50935.0,30694.0,50746.0,51859.0,53393.0,55186.0,55475.0,56598.0,56557.0,57966.0,59644.0,60338.0,60637.0,61960.0,63105.0,64460.0,63859.0,85890.0,85889.0,90464.0,93216.0,96272.0,79477.0,80239.0,82098.0,83436.0,85561.0,89074.0,93400.0,96166.0,98233.0,100763.0,103100.0,105438.0,107119.0,
5,160,15,trulli,17,15,6,Gearbox,6258,8682,10619,12424,13775.0,15273.0,16315.0,17849.0,19891.0,21474.0,23006.0,25043.0,26772.0,28677.0,30402.0,31891.0,33449.0,36810.0,39090.0,41044.0,43235.0,44803.0,46686.0,71892.0,74225.0,75805.0,77336.0,58115.0,59546.0,60862.0,62389.0,64090.0,65032.0,66507.0,66902.0,68569.0,70366.0,71227.0,71753.0,73050.0,73902.0,75242.0,74554.0,75912.0,100837.0,103343.0,105534.0,108887.0,91964.0,94098.0,95962.0,96756.0,98421.0,100465.0,101497.0,103336.0,104857.0,106916.0,,,,
6,160,49,frentzen,17,22,6,Gearbox,6830,9513,11855,21487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,160,56,irvine,19,7,11,+1 Lap,7451,10040,12192,14637,15209.0,16499.0,17594.0,19110.0,20735.0,22562.0,23846.0,25917.0,27855.0,30385.0,32523.0,34105.0,35475.0,37439.0,40117.0,42133.0,47244.0,49209.0,50451.0,74458.0,76251.0,77629.0,79026.0,59294.0,61451.0,63100.0,65695.0,67560.0,68227.0,69445.0,69834.0,71298.0,73473.0,74233.0,74824.0,76283.0,77040.0,77994.0,77092.0,77947.0,101361.0,104116.0,106849.0,109833.0,94073.0,95207.0,97545.0,98088.0,100022.0,101895.0,102993.0,104900.0,106768.0,108840.0,110820.0,112241.0,114301.0,
8,160,23,ralf_schumacher,3,17,69,Fuel system,7977,10524,12834,15711,17592.0,19036.0,20270.0,21903.0,23835.0,25344.0,26349.0,27848.0,29686.0,31299.0,33410.0,35322.0,36930.0,38800.0,41024.0,42947.0,44765.0,45978.0,47227.0,48482.0,50230.0,50813.0,51559.0,30998.0,31430.0,52686.0,54319.0,55979.0,56118.0,57326.0,57282.0,58517.0,60211.0,61009.0,61477.0,62741.0,63920.0,65149.0,64068.0,63783.0,61871.0,,,,,,,,,,,,,,,,,
9,160,63,salo,15,6,11,+1 Lap,8415,11129,13477,16489,18370.0,19901.0,21080.0,22899.0,24814.0,26642.0,27921.0,29624.0,31254.0,33209.0,34947.0,36635.0,38409.0,39830.0,42122.0,44203.0,46285.0,47817.0,49336.0,50945.0,52585.0,53256.0,74270.0,54811.0,55820.0,56825.0,58205.0,59753.0,59752.0,60540.0,60646.0,61528.0,63080.0,63355.0,63427.0,64196.0,64631.0,66660.0,87043.0,88074.0,89337.0,91412.0,93779.0,96705.0,79995.0,80798.0,82714.0,83947.0,85999.0,89939.0,94156.0,96754.0,98861.0,101407.0,103512.0,105962.0,107615.0,
