,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
10,886,807,hulkenberg,15,21,4,Collision,91483,174011,254790,334924,415908,500460,582328,664991,747850,831802,915261,1012753,1096436,1178851,1261790,1342498,1422973,1503450,1584452,1665776,1747021,1827963,1909350,1990586,2071669,2152462,2233201,2313726,2394571,2475267,2555938,2637827,2719010,2799689,2880582,2961462,3042262,3135940,3216547,3295603,3375064,3454419,3533889,3613404.0,3693545.0,,,,,,,,,,,,,,,,,,,,,,,,,
13,886,815,perez,1,11,11,+1 Lap,91861,174625,255240,335599,416333,500932,582707,665615,748711,832305,915922,999612,1095460,1178459,1259260,1339901,1420583,1501474,1582540,1663949,1744736,1825100,1906577,1987308,2067700,2148941,2230559,2310962,2391033,2471778,2552762,2633735,2714495,2794144,2873323,2952830,3033182,3113022,3192226,3271314,3350470,3429778,3522469,3605487.0,3684995.0,3763937.0,3842330.0,3920708.0,3999419.0,4079592.0,4158201.0,4237671.0,4315746.0,4393903.0,4471711.0,4549899.0,4628167.0,4708005.0,4786564.0,4864408.0,4942384.0,5020442.0,5098119.0,5176185.0,5254361.0,5332448.0,5410617.0,5488037.0,5565406.0,
11,886,813,maldonado,3,16,12,+2 Laps,92775,175989,256932,338039,418878,503044,585403,667825,750875,835237,918398,1018331,1101959,1184876,1266238,1347975,1436092,1518873,1601032,1682884,1764197,1845742,1928489,2010873,2092770,2174274,2255070,2335896,2418072,2499213,2579914,2660590,2741375,2823881,2904995,2985546,3065911,3146154,3226377,3306583,3386922,3467218,3547449,3627874.0,3708335.0,3790424.0,3872365.0,3953110.0,4047102.0,4129987.0,4208941.0,4288276.0,4367137.0,4446405.0,4526999.0,4606361.0,4686783.0,4766489.0,4848489.0,4931094.0,5010038.0,5091194.0,5171975.0,5250981.0,5331977.0,5414195.0,5492932.0,5571037.0,,
4,886,13,massa,6,8,11,+1 Lap,93125,175338,255741,335899,416595,501362,582769,665217,747840,831011,914246,998260,1079303,1161632,1243552,1324811,1418383,1499156,1580669,1660520,1740418,1820934,1902012,1983047,2062676,2143054,2223326,2303531,2384318,2465118,2546246,2628626,2709633,2790045,2869854,2949727,3029648,3109359,3190258,3270096,3362853,3443282,3522202,3600753.0,3679080.0,3759146.0,3838016.0,3917165.0,3995461.0,4073766.0,4152091.0,4230853.0,4309532.0,4388870.0,4468240.0,4546114.0,4624032.0,4701414.0,4778949.0,4856641.0,4934308.0,5012284.0,5090120.0,5168032.0,5247719.0,5326294.0,5403872.0,5482012.0,5558951.0,
7,886,18,button,1,12,11,+1 Lap,93676,176235,257721,338464,419627,502376,584440,666990,750009,833348,916730,1000760,1083723,1166235,1248644,1330834,1413028,1494832,1576520,1657865,1739208,1820316,1901974,1984510,2066177,2148359,2243331,2325075,2405510,2485540,2565986,2646122,2726430,2806849,2887422,2967664,3048598,3129118,3208263,3287182,3366101,3445237,3525414,3606230.0,3685764.0,3764721.0,3843860.0,3922804.0,4001687.0,4081207.0,4161034.0,4239744.0,4318323.0,4397909.0,4476268.0,4554721.0,4633379.0,4711994.0,4790045.0,4867876.0,4945934.0,5023818.0,5101834.0,5179538.0,5257405.0,5335343.0,5412983.0,5490441.0,5568028.0,
12,886,814,resta,10,7,11,+1 Lap,94372,177067,258770,339874,420860,503403,585920,668275,751009,834586,917348,1000221,1082516,1163795,1245118,1326546,1407615,1488473,1569149,1649868,1730366,1810985,1891746,1972214,2052684,2132798,2212923,2292967,2372910,2454090,2534133,2614049,2693969,2773778,2853645,2933360,3013055,3092561,3172077,3251538,3330682,3409925,3489042,3567938.0,3646688.0,3725567.0,3805465.0,3884671.0,3963448.0,4042157.0,4121110.0,4200063.0,4278509.0,4357278.0,4435859.0,4528754.0,4609566.0,4688779.0,4767711.0,4846867.0,4925140.0,5003097.0,5080938.0,5159101.0,5239970.0,5318988.0,5398048.0,5476264.0,5556957.0,
20,886,823,garde,207,22,4,Collision,95026,178012,259967,341983,424583,509520,595086,696362,781438,863990,946455,1029082,1111583,1194129,1276864,1360248,1443996,1528018,1612194,1696090,1780171,1864781,1951237,2035855,2119740,2203582,2287337,2371832,2458005,2545039,2631219,2731062,2817491,2909969,2991934,3073769,3156227,3259063,3342630,3442339,3530046,3611857,3694443,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,886,821,gutierrez,15,20,3,Accident,95474,178533,260325,341527,422347,504323,586631,668856,751882,835828,919230,1003409,1086964,1169444,1251774,1333997,1416187,1498203,1580751,1663826,1762028,1845178,1926760,2008956,2089814,2170867,2251394,2331808,2412582,2493012,2573722,2655051,2735899,2816348,2896521,2976407,3058228,3138855,3219271,3299607,3380102,3460194,3540182,3620019.0,3699601.0,3779937.0,3860103.0,3939742.0,4020032.0,4099999.0,4179770.0,4259248.0,4338981.0,4419368.0,4498973.0,4578777.0,4658464.0,4738390.0,4818208.0,4898333.0,4981147.0,5061740.0,5157489.0,,,,,,,
16,886,819,pic,207,18,13,+3 Laps,95937,179071,261203,342941,425473,509710,594491,677752,761899,846915,946565,1030342,1112820,1195080,1277069,1359624,1441770,1524140,1606735,1689140,1772326,1854848,1937210,2019516,2103192,2186071,2269773,2351790,2435253,2517623,2599835,2681539,2763068,2844695,2927601,3023769,3105937,3186809,3268283,3349113,3430160,3510550,3591332,3673104.0,3754048.0,3835860.0,3918640.0,4000170.0,4082201.0,4163664.0,4244924.0,4325107.0,4405578.0,4487930.0,4568842.0,4649279.0,4729872.0,4809838.0,4889352.0,4968732.0,5049682.0,5129637.0,5209070.0,5288693.0,5369493.0,5449085.0,5529998.0,,,
9,886,154,grosjean,208,13,11,+1 Lap,97094,180002,261929,343312,425094,507767,588967,670369,752131,835926,919336,1003462,1085511,1166856,1248200,1329779,1411164,1492327,1573322,1654264,1735031,1815830,1896731,1977470,2057715,2138066,2218404,2298766,2379113,2459869,2541074,2621382,2701631,2781894,2861787,2941828,3022085,3102327,3182577,3262786,3343337,3439397,3521008,3600170.0,3678619.0,3757193.0,3836233.0,3915294.0,3993643.0,4072321.0,4151237.0,4231375.0,4326272.0,4407445.0,4486063.0,4564418.0,4642737.0,4721047.0,4799338.0,4877620.0,4955443.0,5033050.0,5111092.0,5189439.0,5268172.0,5346879.0,5424643.0,5502922.0,5580532.0,
21,886,824,jules_bianchi,206,17,12,+2 Laps,97522,182070,264875,347254,429850,512611,595481,679608,762754,846354,929249,1013001,1097951,1182074,1265406,1349119,1432122,1514456,1597122,1679425,1761951,1844371,1928088,2010604,2092455,2174937,2257150,2339620,2421182,2502724,2583755,2667422,2749075,2829841,2911066,2992771,3073878,3154412,3235333,3316448,3411010,3494351,3575825,3657761.0,3738404.0,3819218.0,3899413.0,3979525.0,4060665.0,4142503.0,4222465.0,4302681.0,4385521.0,4468392.0,4549924.0,4632063.0,4713260.0,4793064.0,4872801.0,4953283.0,5033878.0,5113937.0,5194519.0,5275235.0,5355581.0,5434897.0,5513881.0,5592754.0,,
