,0,1,2
0,4,4,1:14.412
1,15,7,1:14.521
2,8,1,1:14.559
3,30,6,1:14.572
4,11,16,1:14.655
5,22,6,1:14.832
6,21,4,1:14.887
7,18,16,1:15.051
8,31,1,1:15.406
9,13,15,1:15.566
10,35,15,1:15.699
11,23,7,1:15.771
12,17,3,1:15.885
13,2,3,1:16.207
14,14,9,1:16.434
15,32,9,1:16.547
16,39,17,1:17.857
17,40,18,1:17.960
18,33,17,1:18.047
19,27,18,1:18.335
