,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,button,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,vettel,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,0,0
2,massa,3,3,3,3,3,3,3,3,3,3,11,12,11,11,11,10,10,6,3,3,3,3,3,3,3,3,3,3,3,3,13,14,14,13,13,13,13,13,13,13,13,12,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
3,kubica,4,4,4,4,4,4,4,4,4,4,3,11,12,12,12,11,11,7,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,7,6,6,5,4,4,4,4,4,4,4,3,3,3,3,3,0,0,0
4,raikkonen,5,5,5,5,5,5,5,5,5,14,13,13,13,13,13,13,12,8,6,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,8,9,8,8,16,16,16,15,15,15,15,15,15,15,15,15,15,0,0,0
5,rosberg,6,6,6,6,6,6,6,6,6,5,4,3,3,3,3,12,13,9,7,6,6,6,6,6,9,9,9,9,9,9,8,8,7,7,7,7,7,7,6,5,4,4,4,7,7,7,7,7,7,6,5,4,5,8,9,8,7,7
6,barrichello,7,7,7,7,7,7,7,7,7,6,5,4,4,4,4,3,3,12,10,10,10,10,10,10,7,7,7,7,7,7,6,6,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,4,4,2,2,2
7,nakajima,8,8,8,8,8,8,8,8,8,7,6,5,5,5,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,piquet_jr,9,9,9,9,9,10,10,10,10,9,7,6,6,6,6,5,5,3,5,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,buemi,10,10,10,11,11,11,11,11,11,10,8,7,7,7,7,6,6,11,9,9,9,9,9,9,8,8,8,8,8,8,7,7,6,6,6,6,6,6,5,4,10,13,12,12,12,11,11,11,10,10,10,10,10,10,10,9,8,8
10,fisichella,11,11,12,12,12,12,12,12,12,11,9,8,8,8,8,7,7,4,14,14,14,14,14,14,13,13,13,13,14,14,14,13,13,11,11,11,11,11,11,11,11,10,9,8,8,8,8,8,13,14,14,14,14,14,14,13,12,12
11,bourdais,12,13,13,14,15,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,14,14,14,15,15,15,15,15,15,14,13,13,12,12,12,11,11,11,11,11,11,11,10,9,9
12,hamilton,13,12,11,10,10,9,9,9,9,8,14,15,15,15,15,15,15,14,13,12,12,12,12,12,10,10,10,10,10,10,9,9,8,8,8,8,8,8,7,6,5,5,8,10,10,10,10,10,9,9,8,7,7,6,6,3,4,4
13,alonso,14,15,15,15,14,14,14,14,14,12,10,9,9,9,9,8,8,5,12,13,13,13,13,13,11,11,11,11,11,11,10,10,9,9,9,9,9,9,9,8,7,7,6,5,5,5,5,5,5,5,7,9,9,9,8,6,6,6
14,trulli,15,14,14,13,13,13,13,13,13,15,15,14,14,14,14,14,14,10,8,8,8,8,8,8,6,6,6,6,6,6,5,5,12,12,12,12,12,12,12,12,12,11,10,9,9,9,9,9,8,7,6,6,6,5,5,4,3,3
15,glock,16,16,16,16,16,15,15,15,15,13,12,10,10,10,10,9,9,13,11,11,11,11,11,11,12,12,12,12,12,12,11,11,10,10,10,10,10,10,10,10,9,9,7,6,6,6,6,6,6,8,9,8,8,7,7,5,5,5
16,heidfeld,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,14,14,14,14,14,14,13,15,15,14,14,14,14,13,13,13,13,13,13,12,11,11
17,sutil,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,16,16,16,16,17,17,17,14,14,14,14,13,13,12,12,11,16,16,16,16,16,16,16,16,16,15,14,14,13,13,13,12,12,12,12,12,12,12,11,10,10
