,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,1,18,button,23,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,20,vettel,9,13,4,Collision,3995,4556,4460,4236,4298,4209,4198,4090,3797,4435,4858,4569,4264,4385,4174,26411,34019,36477.0,16238.0,47780.0,28227.0,889.0,1676.0,455.0,1149.0,2080.0,2191.0,2441.0,3129.0,3929.0,4305.0,4600.0,5117.0,5374.0,5340.0,5213.0,5095.0,5116.0,5005.0,4753.0,4867.0,5164.0,5407.0,5025.0,22742.0,27968.0,5741.0,1513.0,1746.0,1677.0,1606.0,1892.0,2116.0,2546.0,4002.0,66968.0,,
2,1,13,massa,6,16,22,Suspension,4549,5579,5853,6162,6787,7994,9882,12552,16211,21629,45310,52259,54167,55833,57447,59539,61829,66330.0,50364.0,49883.0,31571.0,1666.0,2243.0,1549.0,2437.0,3429.0,3686.0,4377.0,5382.0,6203.0,28219.0,36171.0,38171.0,39854.0,41269.0,42966.0,44104.0,45636.0,47199.0,48624.0,49835.0,51424.0,52509.0,56304.0,57695.0,,,,,,,,,,,,,
3,1,9,kubica,2,14,4,Collision,5598,6436,7367,7803,8546,9887,11797,14543,17553,21972,28051,51025,57367,59325,60837,61984,63905,68139.0,52289.0,52065.0,33152.0,2535.0,3487.0,2507.0,3910.0,4767.0,5313.0,5503.0,6438.0,7300.0,7966.0,7935.0,7746.0,7388.0,7094.0,6782.0,6601.0,6638.0,24142.0,30385.0,31214.0,32189.0,32757.0,32241.0,32159.0,32038.0,9167.0,4689.0,4480.0,4470.0,5006.0,4435.0,4244.0,3864.0,4398.0,,,
4,1,8,raikkonen,6,15,24,Differential,6060,6890,8602,8886,9628,11352,13653,16953,20749,48598,57256,60124,62479,64632,66164,67704,70409,76033.0,64857.0,54514.0,34068.0,3829.0,4797.0,3035.0,4916.0,6113.0,6420.0,6517.0,7431.0,8776.0,9567.0,9857.0,10433.0,10910.0,10836.0,11258.0,11453.0,11570.0,29859.0,37630.0,38888.0,39556.0,79880.0,86532.0,86153.0,87096.0,65052.0,60595.0,61329.0,62368.0,64742.0,70306.0,75013.0,82807.0,109861.0,,,
5,1,3,rosberg,3,6,1,Finished,7007,8486,9786,10223,10904,12034,13969,17222,20913,22800,28345,31653,31607,31699,31762,63186,72795,77821.0,66295.0,55504.0,34788.0,4774.0,5646.0,3774.0,9426.0,10241.0,11680.0,12938.0,14712.0,16424.0,17936.0,18762.0,19556.0,20268.0,21000.0,22578.0,23704.0,25003.0,26271.0,27683.0,29571.0,29743.0,29612.0,46566.0,52812.0,52898.0,29315.0,23238.0,22646.0,23347.0,25583.0,27115.0,32059.0,38413.0,41946.0,67246.0,7684.0,5722.0
6,1,22,barrichello,23,2,1,Finished,8121,9396,10678,11525,12673,13829,15225,17673,21344,26120,28677,32569,35420,38150,40109,41906,44730,79888.0,75969.0,67967.0,41228.0,9051.0,10181.0,5211.0,6768.0,7853.0,8398.0,9224.0,10802.0,12006.0,12862.0,13922.0,14732.0,16005.0,16937.0,18181.0,19335.0,21140.0,22706.0,23905.0,24823.0,25514.0,25721.0,25465.0,26077.0,29449.0,7410.0,3415.0,3511.0,3437.0,23092.0,27629.0,29857.0,29536.0,29487.0,36340.0,2116.0,807.0
7,1,6,nakajima,3,18,3,Accident,9247,11369,14205,15934,17299,18709,20520,22445,24786,28767,31132,33799,36189,39005,41111,42916,45614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,12,piquet_jr,4,17,20,Spun off,10913,14115,17547,19731,23071,26458,29333,32086,34590,37609,40918,43080,45258,48061,50277,52437,54919,59609.0,64837.0,58192.0,35934.0,5803.0,7223.0,3885.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1,67,buemi,5,7,1,Finished,11598,14607,18097,21939,24501,27377,30286,33085,35296,38216,41561,43955,46125,48628,51079,53231,56112,79633.0,75184.0,67126.0,38072.0,7964.0,9174.0,4935.0,8338.0,9714.0,11229.0,12679.0,14198.0,15855.0,16844.0,17832.0,18731.0,19614.0,20409.0,22111.0,23054.0,24374.0,25808.0,27099.0,47086.0,53201.0,53643.0,56727.0,58265.0,59363.0,37545.0,34159.0,35346.0,36808.0,41953.0,44609.0,48140.0,51615.0,54876.0,67766.0,8419.0,6004.0
10,1,21,fisichella,10,11,1,Finished,12450,15514,19395,23227,26264,29205,32469,35327,37743,40666,43547,46049,48236,50636,53140,55285,57985,62052.0,85676.0,79962.0,53109.0,14316.0,15147.0,7397.0,12691.0,15960.0,17215.0,19330.0,23283.0,26020.0,28504.0,30303.0,32418.0,35070.0,37221.0,39441.0,41205.0,43003.0,44645.0,45941.0,47159.0,48604.0,50107.0,51193.0,54192.0,55809.0,34093.0,30831.0,50923.0,55922.0,55631.0,55911.0,56874.0,58175.0,59774.0,75158.0,28326.0,7374.0
11,1,7,bourdais,5,8,1,Finished,12797,17023,19708,24027,27805,32586,35231,38628,62302,74130,78348,81575,84280,86973,91454,94157,96601,103504.0,93605.0,82103.0,75499.0,15256.0,16424.0,8632.0,13794.0,17841.0,20601.0,23848.0,27175.0,30366.0,33340.0,37692.0,40885.0,43682.0,45881.0,48525.0,52695.0,55877.0,58279.0,60072.0,62217.0,64909.0,67355.0,68526.0,69802.0,71527.0,49475.0,46245.0,46917.0,47164.0,47764.0,49224.0,51375.0,53133.0,55589.0,71421.0,24671.0,6298.0
12,1,1,hamilton,1,20,2,Disqualified,13436,16564,18316,20160,23502,25458,26700,28754,31019,35105,62215,71568,75375,78788,81069,83067,86031,93489.0,80286.0,72485.0,44747.0,12343.0,13573.0,6350.0,10354.0,12031.0,13317.0,14513.0,16036.0,17628.0,19061.0,20564.0,21766.0,23142.0,24054.0,25648.0,26395.0,27061.0,27601.0,29162.0,30248.0,30947.0,49582.0,55359.0,55755.0,56897.0,35336.0,31700.0,33480.0,33986.0,34301.0,34155.0,34257.0,35579.0,36092.0,46104.0,4892.0,2914.0
13,1,4,alonso,4,5,1,Finished,13715,18086,20413,24304,27348,30391,33828,36870,39329,42566,45071,46917,48855,51433,53661,55771,58497,62873.0,78904.0,76669.0,45950.0,13282.0,14450.0,6611.0,11592.0,12983.0,14193.0,15783.0,17824.0,19636.0,20972.0,22441.0,23767.0,24886.0,26038.0,27277.0,28380.0,29686.0,31642.0,34048.0,35683.0,37649.0,39020.0,39843.0,40955.0,41876.0,19902.0,16052.0,16352.0,16227.0,34234.0,40849.0,40064.0,38981.0,38516.0,64816.0,7307.0,4879.0
14,1,15,trulli,7,3,1,Finished,13873,17425,20022,23588,26800,29876,33189,36235,38786,58223,65200,66673,67741,69279,70239,70705,73466,78922.0,68078.0,59502.0,37204.0,7168.0,8360.0,4282.0,5735.0,6848.0,7364.0,7375.0,8188.0,9479.0,10167.0,10654.0,30453.0,36940.0,37959.0,39930.0,41765.0,43785.0,45491.0,46602.0,47893.0,49182.0,50609.0,51744.0,54740.0,56411.0,34709.0,31384.0,32888.0,32228.0,31859.0,30994.0,32244.0,33238.0,33721.0,47016.0,3534.0,1604.0
15,1,10,glock,7,4,1,Finished,14361,18344,20785,25253,28250,31015,34409,37351,39945,43202,45771,47547,49469,51961,54238,56225,59013,83465.0,77281.0,70605.0,42844.0,10700.0,11984.0,5796.0,12156.0,13822.0,14811.0,16363.0,18568.0,20512.0,21737.0,23062.0,24421.0,25768.0,26611.0,28017.0,29033.0,30447.0,32171.0,37933.0,39485.0,39968.0,40763.0,40523.0,41683.0,42433.0,20327.0,16965.0,17402.0,33445.0,38995.0,38593.0,37512.0,36884.0,36578.0,62948.0,6298.0,4435.0
16,1,2,heidfeld,2,10,1,Finished,62102,69130,70979,73623,77070,80593,84006,87559,92426,97157,101157,103933,106891,109963,112705,115064,118253,155431.0,162266.0,157114.0,139149.0,48832.0,19061.0,10956.0,15251.0,18538.0,21637.0,24736.0,28538.0,31608.0,34486.0,38251.0,41627.0,44247.0,46644.0,49100.0,51110.0,52941.0,54402.0,55733.0,56977.0,58142.0,59031.0,77173.0,82449.0,82788.0,59667.0,54167.0,53145.0,52266.0,52446.0,53756.0,55463.0,57100.0,59194.0,73998.0,27306.0,7085.0
