,0,1,2
0,20,6,1:41.498
1,1,131,1:41.677
2,822,131,1:41.837
3,817,9,1:41.911
4,830,9,1:41.994
5,8,6,1:42.490
6,839,10,1:42.523
7,815,10,1:42.547
8,807,4,1:43.066
9,832,4,1:43.351
10,840,3,1:43.585
11,845,3,1:43.886
12,4,1,1:44.010
13,844,15,1:43.752
14,825,210,1:43.674
15,838,1,1:44.489
16,842,5,1:44.496
17,828,15,1:45.541
18,843,5,1:57.354
19,154,210,3:00.00
