,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,29,13,massa,6,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12139,18874,6034,2781,3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6414,13424,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29,1,hamilton,1,2,1,Finished,1480,1423,1878,2260,2912,2921,2916,3151,3605,3835,4279,4357,4496,4836,0,0,3868,5822,6622,3098,3511,3822,4451,5143,5564,6060,6570,7284,7896,8409,8457,8336,8565,8966,9658,10255,0,0,1744,5945,5761,6457.0,6832.0,7033.0,7179.0,7563.0,7552.0,7602.0,7761.0,7441.0,6885.0,7260.0,8451.0,8636.0,8573.0,7453.0,5611.0
2,29,9,kubica,2,3,1,Finished,2169,2848,3870,4648,5209,6233,6844,10349,12041,13052,14555,15125,15856,16648,12323,13136,0,13708,19640,15913,16572,17239,17893,18577,19271,20135,21036,23134,23994,24520,25242,25637,26466,27347,28526,29556,19850,20043,6237,22442,27535,28374.0,29968.0,30937.0,32039.0,32905.0,34568.0,35271.0,37230.0,37882.0,38004.0,38365.0,39095.0,39046.0,39255.0,38599.0,37353.0
3,29,5,kovalainen,1,4,1,Finished,3249,4129,5525,6558,7287,8194,8768,10884,13096,14450,16146,17362,18723,19679,15768,16807,3931,0,0,13759,19527,20075,21021,22140,23108,24590,25873,27269,28532,29501,30199,30958,32054,33680,35302,36767,26781,27343,14814,15014,15147,15499.0,33748.0,38824.0,38699.0,38983.0,39518.0,40380.0,40755.0,41455.0,42160.0,42305.0,42720.0,42655.0,42428.0,41382.0,39703.0
4,29,8,raikkonen,6,18,5,Engine,3958,5101,6708,7659,8741,9470,9851,11541,13678,15339,16914,17846,19417,20510,16679,19688,6971,21910,28726,25529,26558,27730,29512,30560,31314,32203,33080,33553,34268,34995,36156,36371,36817,37401,38245,39157,28886,29574,16170,16669,16506,16659.0,31163.0,46242.0,49182.0,,,,,,,,,,,,
5,29,20,vettel,5,6,1,Finished,4673,6167,8146,9534,10794,11938,12965,14306,15658,17108,18876,19980,21719,22943,19225,21483,26890,29077,30967,28672,30279,31855,33082,34479,35808,36923,38098,39089,39975,40950,41738,42099,42717,44069,45083,45860,36225,36607,40833,45218,45202,45714.0,47266.0,48588.0,49540.0,50331.0,50607.0,51120.0,51896.0,52126.0,52299.0,52608.0,53627.0,54257.0,54323.0,53446.0,52625.0
6,29,15,trulli,7,5,1,Finished,5701,7690,9868,11085,12157,13144,14315,15499,16869,18087,19845,21016,22527,23938,20131,22139,9918,6691,25425,27892,29271,30381,31625,32452,33582,34614,35777,36489,37137,38134,38804,39163,39837,40797,42043,43220,33135,33768,20596,20386,36583,43180.0,44827.0,45362.0,45954.0,46738.0,47602.0,47772.0,48201.0,48575.0,48757.0,49339.0,50720.0,50808.0,51232.0,50942.0,50684.0
7,29,3,rosberg,3,8,1,Finished,6710,9118,12329,14461,16294,18042,19304,21252,23046,24574,26398,27706,29380,30789,27308,28989,16803,13617,14934,28675,34670,35424,36345,37252,38969,40228,41360,42415,43980,44954,45943,46573,47165,48321,49141,50361,40568,58107,51449,52509,53872,55800.0,57794.0,59022.0,60398.0,62579.0,63576.0,64027.0,65253.0,66156.0,66902.0,68178.0,69509.0,70372.0,71242.0,71332.0,71457.0
8,29,2,heidfeld,2,9,1,Finished,7215,9911,13434,16222,18294,21251,22966,24883,26679,28328,30147,31840,33604,35109,31361,32856,21190,18407,20693,17814,20712,38262,44660,46069,47560,49017,50550,52373,54188,55492,57901,59473,61412,63988,66019,68426,59920,61746,50056,49979,66846,73405.0,75380.0,75895.0,76846.0,77552.0,77905.0,78156.0,80796.0,81365.0,81689.0,82731.0,83892.0,84724.0,84833.0,84068.0,82177.0
9,29,10,glock,7,7,1,Finished,8457,11003,14165,17189,19778,22207,24558,26784,29109,31537,33947,35770,37860,39817,36632,38960,27046,24544,26454,23239,24237,24977,25770,26782,27489,28325,29185,29728,30404,50667,56801,58506,60481,62871,65214,67809,59223,61041,49265,49081,52881,54458.0,56468.0,57702.0,59047.0,60199.0,61619.0,62501.0,63299.0,63926.0,64136.0,64554.0,65589.0,65408.0,65724.0,66263.0,67990.0
10,29,7,bourdais,5,10,1,Finished,9830,13171,16496,19734,22700,25354,27682,30080,32615,35010,37522,39559,41617,43817,41112,43366,31640,47667,54811,51891,53391,54400,56917,58159,60032,61130,62632,63443,64322,65376,65819,66147,67711,69111,69993,71196,77877,83940,71158,72374,73048,74500.0,76995.0,78505.0,79436.0,80235.0,80864.0,81558.0,82606.0,84044.0,85669.0,86392.0,88353.0,88984.0,89997.0,89880.0,89794.0
11,29,17,webber,9,12,11,+1 Lap,10639,14062,17971,21352,24567,27386,30721,33921,36874,39665,42403,44983,47486,50194,47533,50065,38603,36090,38043,35158,36481,37891,38935,39986,40996,41970,42880,66730,74323,76761,79724,82458,85352,89912,92838,95965,87825,90706,79247,80386,82626,85319.0,87898.0,89824.0,91466.0,92995.0,94805.0,96250.0,97905.0,100973.0,102209.0,103790.0,105350.0,105948.0,109128.0,111631.0,
12,29,18,button,11,13,11,+1 Lap,11352,15654,19945,23246,26338,29212,32467,35961,39246,42065,45282,48068,50928,54170,52190,54937,43934,42337,44460,41637,42682,43707,45697,47242,48682,50249,51862,53357,74468,81645,83494,85739,88061,91195,94167,97316,89300,92000,80550,81916,83688,86093.0,89657.0,92192.0,95897.0,99585.0,103311.0,105688.0,109927.0,112024.0,113544.0,115667.0,117664.0,118882.0,121303.0,122818.0,
13,29,21,fisichella,10,14,11,+1 Lap,15049,18506,22080,26089,29133,31878,36977,40400,43722,47840,51163,54050,56999,59726,57514,60182,49198,47330,49712,47897,49498,50860,52125,53488,55239,56801,58282,81318,90266,93148,96339,101109,104199,108344,112358,115877,108147,111764,102460,103837,107159,109484.0,112544.0,114349.0,116070.0,118009.0,120896.0,122735.0,124385.0,125674.0,126923.0,128312.0,129845.0,130482.0,133310.0,133526.0,
14,29,16,sutil,10,19,3,Accident,15398,18906,23039,26548,29805,32569,35385,38121,40922,43518,46483,49096,51724,54566,52646,55559,44911,42998,62085,64766,66596,68798,70402,72304,73916,76685,78428,79666,82314,83772,87228,88442,89905,91888,94753,116660,114573,117581,108766,109707,110756,,,,,,,,,,,,,,,,
15,29,12,piquet_jr,4,11,1,Finished,16402,19781,23678,28226,32369,35063,38229,41214,44649,48786,52115,54964,57842,60704,58696,61898,51290,49799,51974,49296,50743,51746,53309,55071,56191,58213,59264,60506,60829,61112,61456,62072,80801,88147,90116,92589,83892,86384,74494,75125,76467,77562.0,79824.0,80876.0,82436.0,83538.0,84064.0,85195.0,86057.0,86839.0,88038.0,89257.0,90683.0,91296.0,92816.0,93094.0,92717.0
16,29,22,barrichello,11,16,11,+1 Lap,17075,22097,26370,30368,34474,37984,41774,45588,50168,54541,67658,70921,74247,77463,75530,78941,68405,67565,70753,69042,70973,73052,75204,76790,78596,80638,82468,84143,85828,106641,113719,115998,119068,122377,125673,130593,123436,126271,117652,119846,121607,123960.0,126476.0,128023.0,129856.0,132116.0,133603.0,136162.0,139571.0,141403.0,146062.0,151381.0,155946.0,157066.0,158554.0,158738.0,
