,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,206,57,hakkinen,1,1,1,Finished,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,206,56,irvine,6,2,1,Finished,1577,1183,1299.0,1244.0,1758.0,2100.0,1650.0,1726.0,2274.0,2960.0,3449.0,3769.0,4114.0,4680.0,6839.0,23626.0,22875.0,20608.0,2995.0,4148.0,5813.0,6301.0,6074.0,5784.0,5969.0,6303.0,6541.0,8146.0,24306.0,22941.0,22709.0,19898.0,2526.0,2642.0,3341.0,3464.0,3816.0,4298.0,7343.0,24208.0,24614.0,23740.0,23425.0,20552.0,17442.0,16796.0,16003.0,14965.0,13524.0,11637.0,6491.0
2,206,49,frentzen,3,5,1,Finished,3159,4369,6174.0,7864.0,9873.0,11829.0,13563.0,15547.0,17500.0,20063.0,22341.0,24724.0,26620.0,28730.0,31476.0,33836.0,35733.0,35659.0,21027.0,40974.0,42660.0,45236.0,47342.0,49645.0,52676.0,55013.0,57066.0,58331.0,59410.0,60183.0,61339.0,59705.0,43754.0,47023.0,66102.0,67686.0,70038.0,72220.0,74720.0,76824.0,78542.0,79597.0,79870.0,78281.0,77220.0,77568.0,78982.0,79884.0,80191.0,79134.0,73857.0
3,206,14,coulthard,1,3,1,Finished,3590,4742,6713.0,8307.0,10174.0,12183.0,14046.0,16014.0,18013.0,20502.0,22938.0,25018.0,26995.0,29234.0,31757.0,34137.0,36189.0,36050.0,20108.0,19084.0,21421.0,39602.0,40348.0,40285.0,40818.0,41412.0,41676.0,43212.0,42478.0,41570.0,41334.0,40575.0,23926.0,24988.0,25698.0,25908.0,26229.0,27829.0,47874.0,49589.0,49785.0,48616.0,47865.0,44803.0,42325.0,40761.0,39985.0,38459.0,36841.0,33848.0,27662.0
4,206,35,villeneuve,3,6,1,Finished,4643,6082,8164.0,9683.0,11782.0,13923.0,15828.0,18092.0,20176.0,22206.0,24463.0,26925.0,29054.0,31422.0,35116.0,37444.0,39382.0,41867.0,42490.0,42823.0,44748.0,46894.0,48594.0,50583.0,53822.0,56594.0,58240.0,59858.0,60780.0,61923.0,62958.0,61807.0,47527.0,67827.0,70443.0,72298.0,74156.0,75310.0,77044.0,78376.0,80186.0,81122.0,81745.0,80984.0,79220.0,79471.0,81410.0,81881.0,82422.0,81479.0,75867.0
5,206,71,damon_hill,17,4,1,Finished,4964,6587,8666.0,10078.0,12316.0,14573.0,16312.0,18459.0,20600.0,22627.0,24909.0,27320.0,29404.0,33412.0,54635.0,55559.0,56536.0,55929.0,39745.0,42078.0,44194.0,46225.0,48037.0,50183.0,53312.0,55816.0,57810.0,59308.0,60337.0,61218.0,62180.0,60691.0,45568.0,66644.0,69086.0,71036.0,72964.0,74013.0,75928.0,77794.0,79364.0,80610.0,80972.0,79512.0,77929.0,78731.0,79748.0,80440.0,81090.0,79909.0,73491.0
6,206,23,ralf_schumacher,17,20,5,Engine,5822,7605,10330.0,11183.0,13867.0,15782.0,17329.0,19706.0,21920.0,23995.0,26114.0,28421.0,30644.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,206,25,wurz,22,9,11,+1 Lap,6809,8854,11471.0,14076.0,16794.0,19181.0,21424.0,23953.0,27376.0,30103.0,32762.0,35613.0,38062.0,43451.0,63940.0,66229.0,68343.0,68435.0,54479.0,55669.0,58644.0,61232.0,63390.0,65266.0,68539.0,71142.0,73673.0,75592.0,77283.0,80649.0,105515.0,104845.0,89392.0,92494.0,95897.0,99056.0,103744.0,107867.0,111437.0,114354.0,116975.0,119081.0,120552.0,120371.0,121750.0,123041.0,124904.0,125792.0,125954.0,125153.0,
8,206,21,fisichella,22,8,1,Finished,7462,9715,12935.0,15188.0,18032.0,20821.0,22835.0,25242.0,28119.0,30946.0,33622.0,36764.0,39122.0,44002.0,47900.0,67306.0,69011.0,69103.0,52927.0,52834.0,54344.0,56049.0,56983.0,58046.0,59537.0,61632.0,62773.0,63526.0,65418.0,86764.0,88819.0,87781.0,71730.0,74165.0,77267.0,79760.0,83792.0,86016.0,88789.0,90961.0,92680.0,93673.0,94297.0,92865.0,91740.0,92348.0,93171.0,94026.0,98109.0,101257.0,101301.0
9,206,55,alesi,15,7,1,Finished,7965,12146,14686.0,16451.0,18814.0,21433.0,23593.0,26041.0,29260.0,32049.0,34908.0,37485.0,40122.0,45270.0,48422.0,49860.0,52893.0,52125.0,38351.0,57128.0,59372.0,61545.0,64091.0,65611.0,68938.0,72846.0,74311.0,76111.0,77782.0,79038.0,79380.0,77113.0,61884.0,64140.0,68381.0,89492.0,91950.0,93825.0,96433.0,98776.0,100479.0,101365.0,101643.0,100028.0,98700.0,100378.0,101333.0,101670.0,101374.0,101405.0,96053.0
