,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
0,894,20,vettel,9,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,894,154,grosjean,208,3,1,Finished,2108,2666,2634,2816,2779,2914,2983,3410,3487,8403,21689,2369,2792,3244,3586,4121,4125,4412,4198,3806,4194,4078,4187,4875,5568.0,5846.0,5564.0,5105.0,5171.0,5411.0,8424.0,2563.0,953.0,1891.0,1344.0,728.0,2227.0,1829.0,2587.0,1125.0,2421.0,3105.0,3623.0,4169.0,4136.0,4243.0,4569.0,4948.0,5446.0,5541.0,5924.0,5917.0,6481.0,6102.0,4927.0
2,894,1,hamilton,131,5,1,Finished,2825,3347,3349,3754,4024,4434,4318,5172,10355,28407,22604,3236,4053,5193,6371,6914,6872,6471,5761,5662,6342,6727,8256,10688,14051.0,17256.0,20628.0,26278.0,35316.0,54156.0,65973.0,27199.0,4657.0,4001.0,3949.0,1894.0,4245.0,3369.0,5083.0,2022.0,4216.0,5536.0,6985.0,8351.0,10169.0,12215.0,14914.0,17237.0,19118.0,20839.0,22635.0,23782.0,24941.0,25237.0,25255.0
3,894,3,rosberg,131,7,1,Finished,3459,4598,5225,6193,7328,8546,9136,10023,10569,16124,32196,13250,14079,14486,15252,16413,17946,18227,18371,18679,19251,18952,18678,18880,19696.0,20551.0,21184.0,30450.0,70166.0,70410.0,86422.0,47142.0,9930.0,7882.0,6277.0,3508.0,6546.0,6474.0,6777.0,3227.0,6893.0,8960.0,11023.0,12822.0,14015.0,15326.0,17049.0,19396.0,21367.0,23065.0,24904.0,26445.0,27616.0,27473.0,26698.0
4,894,807,hulkenberg,15,4,1,Finished,4288,5941,6682,8212,9434,10798,11574,12710,13871,19546,35026,16009,17019,18118,19330,20413,21030,22459,23376,24965,26547,26815,27464,28729,30603.0,36794.0,58074.0,57597.0,57797.0,57938.0,76766.0,37053.0,5877.0,5022.0,4370.0,2362.0,3711.0,2794.0,3756.0,1747.0,3866.0,5270.0,6629.0,8132.0,9909.0,12042.0,14709.0,17055.0,18883.0,20485.0,22252.0,23376.0,24604.0,24851.0,24114.0
5,894,4,alonso,6,6,1,Finished,4791,6644,7837,9393,10423,11474,12492,14583,22429,40585,35331,16721,17551,18725,19828,21451,21961,23101,23822,25497,27022,27444,28212,29541,31658.0,34163.0,35372.0,41471.0,60747.0,59290.0,77151.0,39032.0,6337.0,5900.0,4949.0,2775.0,5249.0,5027.0,5470.0,2378.0,5799.0,7494.0,9392.0,11071.0,12027.0,13334.0,15515.0,18226.0,19854.0,21526.0,23456.0,24656.0,26007.0,26102.0,26189.0
6,894,817,ricciardo,5,19,13,+3 Laps,6099,7952,9110,11793,13546,15533,17468,20675,22581,24278,20825,5818,8764,11257,13573,15480,17457,25118,46500,47271,50177,50163,50818,52236,54109.0,55740.0,57335.0,59131.0,60201.0,61847.0,83603.0,56709.0,13560.0,10420.0,9093.0,4325.0,8068.0,9177.0,8569.0,4219.0,7744.0,10029.0,12539.0,15079.0,17817.0,20409.0,22875.0,24910.0,26531.0,27953.0,29693.0,30611.0,,,
7,894,8,raikkonen,208,2,1,Finished,6927,8642,9385,10376,11241,12213,13234,15062,15538,16575,17491,19484,20024,20342,20626,21861,22561,23846,24599,26154,27848,28192,29121,30207,36309.0,56046.0,53902.0,52547.0,51492.0,51835.0,63788.0,23976.0,2721.0,2797.0,2589.0,1134.0,2411.0,996.0,1202.0,532.0,1402.0,2047.0,2455.0,2882.0,2918.0,3203.0,3325.0,3646.0,4053.0,4271.0,4580.0,4907.0,5734.0,5357.0,4224.0
8,894,813,maldonado,3,13,1,Finished,7702,9925,11391,13501,15384,18322,24285,47306,48964,50031,45497,27996,30246,33484,37388,39346,40375,41590,42538,43765,45830,47151,53113,74570,75833.0,76837.0,77150.0,77590.0,78202.0,78670.0,96727.0,56186.0,10738.0,9350.0,7680.0,3948.0,7556.0,7373.0,7372.0,3852.0,8658.0,11107.0,13517.0,16384.0,24442.0,28015.0,30888.0,33520.0,36109.0,38520.0,41164.0,43447.0,46643.0,48397.0,50013.0
9,894,18,button,1,8,1,Finished,8258,10821,12540,19660,42482,41900,43259,46962,47973,48860,43810,26061,28128,29668,30908,31787,32230,33057,33444,35070,37504,44157,66780,67016,67485.0,67189.0,66775.0,67100.0,68038.0,68128.0,81705.0,42516.0,9046.0,6930.0,5415.0,3064.0,6086.0,5998.0,6203.0,2856.0,6482.0,8475.0,10432.0,12179.0,13157.0,14602.0,16419.0,18967.0,20890.0,22462.0,24445.0,26084.0,29910.0,31383.0,32262.0
10,894,815,perez,1,10,1,Finished,8898,11296,13613,16309,18292,20613,22451,24502,26307,32547,47927,29505,30986,34121,35311,36248,37207,38583,39289,40072,41292,41980,42608,43640,45909.0,47110.0,48017.0,48797.0,49914.0,51214.0,94583.0,90279.0,37386.0,15307.0,13818.0,6810.0,9781.0,11863.0,11002.0,5496.0,10303.0,12678.0,15172.0,17502.0,22786.0,24038.0,25005.0,26506.0,28254.0,29921.0,31618.0,32741.0,35154.0,35551.0,35155.0
11,894,17,webber,9,21,4,Collision,9305,11560,12977,15473,15945,16835,17989,18179,18728,18921,14249,1107,21392,21343,21609,22899,23679,24956,25642,26927,29377,29942,30268,31175,32861.0,32822.0,31728.0,30561.0,30937.0,34760.0,84436.0,61105.0,19560.0,12516.0,9918.0,4659.0,,,,,,,,,,,,,,,,,,,
12,894,814,resta,10,22,20,Spun off,9994,12489,14655,17032,19071,21576,27939,49562,51894,52235,49278,31423,33711,36168,38872,41129,42589,44065,45175,46674,49844,52415,60141,83037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,894,821,gutierrez,15,11,1,Finished,10564,13339,15399,18060,20613,23801,30638,52112,54114,56228,52313,35181,38151,40200,42328,44159,44952,46747,48387,49919,51425,52977,56382,58401,60445.0,61946.0,63834.0,65435.0,67605.0,70133.0,91876.0,71669.0,22766.0,13960.0,12866.0,5911.0,8884.0,10201.0,9082.0,4712.0,9313.0,11792.0,14222.0,16651.0,22418.0,25605.0,27733.0,29327.0,30620.0,31815.0,33821.0,34702.0,36502.0,36824.0,35990.0
14,894,823,garde,207,15,1,Finished,11727,16150,21102,25599,29189,33511,37822,42045,45067,53534,72207,76877,80346,84141,87597,90499,92781,95646,98092,101219,105012,108287,112667,116568,120381.0,123088.0,125848.0,128641.0,131339.0,146838.0,187252.0,165027.0,117477.0,70863.0,28027.0,10833.0,15165.0,14953.0,13660.0,7767.0,14491.0,20088.0,24527.0,29418.0,32368.0,35672.0,38846.0,42382.0,46450.0,50525.0,54529.0,57797.0,61613.0,63704.0,64501.0
15,894,818,vergne,5,18,12,+2 Laps,12082,14154,15991,18842,21437,24755,27709,30347,32655,35413,34938,27483,51389,53107,54667,56038,57374,59259,60881,62701,65662,67649,70238,77764,100866.0,101748.0,102195.0,102331.0,104135.0,111374.0,135598.0,91164.0,40321.0,16767.0,15218.0,7513.0,11270.0,16664.0,17933.0,9107.0,14875.0,18772.0,21455.0,24675.0,26818.0,29784.0,32265.0,34623.0,37331.0,39605.0,42191.0,44252.0,66177.0,,
16,894,822,bottas,3,12,1,Finished,12582,16465,18115,21463,24192,28097,30356,37835,60217,62034,58658,42199,45377,48438,51199,53824,55878,58135,59671,61470,63602,64792,66428,69303,72594.0,76286.0,80244.0,88533.0,111716.0,118527.0,139112.0,91837.0,42022.0,17329.0,15801.0,7891.0,12229.0,12707.0,11761.0,6040.0,11042.0,13699.0,16132.0,18330.0,23582.0,26464.0,29212.0,31906.0,34102.0,36147.0,38943.0,41490.0,44458.0,46213.0,47049.0
17,894,16,sutil,10,20,4,Collision,13135,17183,25447,53268,53403,54272,55264,56809,58565,60433,57557,40746,44137,46801,48493,49785,50862,52183,53067,53931,55340,56060,57390,59366,61594.0,63395.0,65049.0,71303.0,91495.0,91461.0,111445.0,71135.0,20885.0,13163.0,10767.0,5428.0,25675.0,31820.0,54491.0,9361.0,22028.0,41324.0,43693.0,47614.0,51578.0,57056.0,61582.0,66437.0,70875.0,90459.0,,,,,
18,894,819,pic,207,14,1,Finished,13763,17934,22306,26601,30643,34880,38895,42952,51506,74028,70761,54457,57943,61194,64197,67042,69387,72151,74432,76865,79844,82201,85025,88580,92098.0,95127.0,97885.0,100457.0,103711.0,115034.0,175440.0,163015.0,113841.0,67203.0,24229.0,9720.0,13340.0,14125.0,12696.0,7327.0,12809.0,16704.0,20614.0,24272.0,28507.0,32082.0,36275.0,41128.0,45419.0,48890.0,52890.0,55953.0,60345.0,62208.0,63578.0
19,894,824,jules_bianchi,206,16,1,Finished,14413,19692,23475,27664,32127,36786,41476,46823,51810,60339,78125,62749,67583,72175,76494,80378,83663,86956,90075,93255,97211,100127,103302,108174,113744.0,116846.0,119573.0,122362.0,125304.0,140344.0,181934.0,164382.0,116831.0,69786.0,26606.0,10399.0,16114.0,16102.0,15044.0,8229.0,13834.0,18302.0,23896.0,28672.0,33879.0,37667.0,40979.0,44472.0,48375.0,51902.0,55821.0,59410.0,63757.0,66134.0,67970.0
