,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57
0,1045,1,hamilton,131,1,1,Finished,127777,1478103,1660793.0,1805097.0,1952770.0,2092832.0,2231699.0,2387806.0,2481539.0,2575896.0,2670386.0,2764850.0,2859733.0,2954518.0,3049342.0,3144180.0,3239276.0,3334205.0,3431972.0,3546309.0,3641257.0,3735422.0,3828759.0,3922913.0,4016666.0,4110696.0,4204312.0,4297984.0,4391828.0,4486340.0,4581070.0,4675329.0,4769706.0,4864296.0,4961771.0,5077282.0,5170179.0,5263043.0,5356249.0,5449774.0,5543002.0,5635883.0,5729493.0,5822614.0,5916306.0,6009799.0,6103294.0,6196918.0,6290547.0,6384219.0,6477971.0,6572074.0,6666330.0,6760483.0,6887622.0,7029851.0,7187515.0
8,1045,830,max_verstappen,9,2,1,Finished,129912,1479069,1661608.0,1805874.0,1954627.0,2093587.0,2232235.0,2388528.0,2482713.0,2577248.0,2671953.0,2766652.0,2861805.0,2957005.0,3052057.0,3147646.0,3242904.0,3338836.0,3434565.0,3532665.0,3646840.0,3739925.0,3833706.0,3927213.0,4021086.0,4114956.0,4208765.0,4302871.0,4397194.0,4491519.0,4586070.0,4680457.0,4775444.0,4872883.0,4988395.0,5081058.0,5173785.0,5266870.0,5359859.0,5453542.0,5546272.0,5639489.0,5732891.0,5826757.0,5920880.0,6017187.0,6130812.0,6222826.0,6315497.0,6407588.0,6500447.0,6592756.0,6685828.0,6777875.0,6910749.0,7042080.0,7188769.0
3,1045,815,perez,211,18,5,Engine,132787,1481343,1664444.0,1806500.0,1955586.0,2094998.0,2233325.0,2388915.0,2484278.0,2579365.0,2674751.0,2770398.0,2866034.0,2961659.0,3057249.0,3153122.0,3248877.0,3344804.0,3440616.0,3539523.0,3655140.0,3751523.0,3846275.0,3940817.0,4035303.0,4129850.0,4224317.0,4318887.0,4413447.0,4508181.0,4603074.0,4697686.0,4792706.0,4887772.0,4982992.0,5081527.0,5196515.0,5290309.0,5384252.0,5477881.0,5571520.0,5665432.0,5759106.0,5852957.0,5946849.0,6040840.0,6135703.0,6229930.0,6324337.0,6419082.0,6513923.0,6608804.0,6706894.0,,,,
17,1045,848,albon,9,3,1,Finished,136507,1487962,1668188.0,1807930.0,1956887.0,2095860.0,2234995.0,2389378.0,2485240.0,2580785.0,2676437.0,2772268.0,2868075.0,2963985.0,3059871.0,3156427.0,3252818.0,3348966.0,3448296.0,3563645.0,3659369.0,3753930.0,3849564.0,3944095.0,4038768.0,4133231.0,4227869.0,4322645.0,4417770.0,4512874.0,4607827.0,4703073.0,4798454.0,4896747.0,5011514.0,5105207.0,5199257.0,5293189.0,5387183.0,5480991.0,5574675.0,5668549.0,5762531.0,5856884.0,5951295.0,6046765.0,6141368.0,6236126.0,6330625.0,6424777.0,6519230.0,6613842.0,6709555.0,6817683.0,6950700.0,7060406.0,7195520.0
4,1045,817,ricciardo,4,7,1,Finished,141194,1489359,1676962.0,1814808.0,1966305.0,2103369.0,2242950.0,2390871.0,2489184.0,2586352.0,2683396.0,2780742.0,2877384.0,2974255.0,3071123.0,3170858.0,3285848.0,3383042.0,3479575.0,3576784.0,3672556.0,3768033.0,3863684.0,3959461.0,4055693.0,4152512.0,4248924.0,4345110.0,4440599.0,4536182.0,4631682.0,4727286.0,4823241.0,4919245.0,5016619.0,5115973.0,5231694.0,5324521.0,5418608.0,5512978.0,5606894.0,5700553.0,5794336.0,5888015.0,5981926.0,6075917.0,6170024.0,6263865.0,6357744.0,6451917.0,6546385.0,6640955.0,6736261.0,6853344.0,6985408.0,7099070.0,7206883.0
5,1045,822,bottas,131,8,1,Finished,142955,1484149,1665949.0,1809057.0,1977617.0,2115382.0,2255666.0,2394119.0,2493628.0,2592375.0,2690334.0,2787610.0,2885935.0,2982802.0,3080860.0,3178853.0,3277098.0,3373780.0,3471879.0,3569449.0,3665472.0,3761604.0,3858146.0,3954269.0,4054574.0,4171179.0,4265242.0,4358594.0,4452343.0,4546578.0,4641839.0,4736203.0,4830666.0,4925313.0,5020154.0,5115615.0,5211057.0,5309497.0,5423346.0,5517164.0,5611048.0,5705436.0,5798938.0,5892818.0,5986849.0,6080409.0,6173885.0,6267728.0,6361828.0,6456713.0,6551098.0,6645443.0,6740258.0,6857025.0,6988199.0,7099406.0,7207195.0
13,1045,842,gasly,213,6,1,Finished,147729,1498816,1677685.0,1816507.0,1967862.0,2105663.0,2243872.0,2391184.0,2489664.0,2587091.0,2684023.0,2782433.0,2879110.0,2975863.0,3072861.0,3169794.0,3266620.0,3363214.0,3459893.0,3556771.0,3654108.0,3751066.0,3849151.0,3947157.0,4046526.0,4162025.0,4257393.0,4352718.0,4447862.0,4542908.0,4638047.0,4733211.0,4828611.0,4924106.0,5019218.0,5114796.0,5210231.0,5305468.0,5400290.0,5495157.0,5590418.0,5685406.0,5780380.0,5876746.0,5972063.0,6067129.0,6162051.0,6256868.0,6351835.0,6446896.0,6543727.0,6639227.0,6734783.0,6852519.0,6983324.0,7090827.0,7199457.0
10,1045,839,ocon,4,9,1,Finished,149204,1494341,1672697.0,1811551.0,1961356.0,2100359.0,2238223.0,2390197.0,2487196.0,2584126.0,2680600.0,2777222.0,2873746.0,2970363.0,3067364.0,3164239.0,3264043.0,3381911.0,3478569.0,3575389.0,3671066.0,3766673.0,3862450.0,3958392.0,4054842.0,4150570.0,4247814.0,4344228.0,4442026.0,4538483.0,4634703.0,4730920.0,4827162.0,4926154.0,5042318.0,5136815.0,5231169.0,5326240.0,5420807.0,5515505.0,5610152.0,5704829.0,5800691.0,5895715.0,5990520.0,6085282.0,6180113.0,6275147.0,6369903.0,6464880.0,6559942.0,6655090.0,6750299.0,6874961.0,7004423.0,7103011.0,7210318.0
15,1045,846,norris,1,4,1,Finished,158866,1491541,1671154.0,1810081.0,1959524.0,2098318.0,2236769.0,2389678.0,2486522.0,2583076.0,2679319.0,2775580.0,2872031.0,2968685.0,3065353.0,3162023.0,3258759.0,3358228.0,3475691.0,3571592.0,3667383.0,3763226.0,3859066.0,3954829.0,4049965.0,4145407.0,4240565.0,4335942.0,4431187.0,4526389.0,4621588.0,4716647.0,4811748.0,4906875.0,5001937.0,5097126.0,5192443.0,5290455.0,5405455.0,5499071.0,5592764.0,5686948.0,5781138.0,5874868.0,5969193.0,6063298.0,6157013.0,6250849.0,6344537.0,6438390.0,6532359.0,6626877.0,6720465.0,6833718.0,6965919.0,7071836.0,7198852.0
14,1045,844,leclerc,6,10,11,+1 Lap,160113,1508281,1674606.0,1812637.0,1962838.0,2101534.0,2239077.0,2390526.0,2487951.0,2584981.0,2681990.0,2781939.0,2880482.0,2977953.0,3075469.0,3172592.0,3269802.0,3366880.0,3463946.0,3561323.0,3659079.0,3757638.0,3858430.0,3973653.0,4069033.0,4164645.0,4259762.0,4355139.0,4450426.0,4545838.0,4641496.0,4738476.0,4834524.0,4930757.0,5026812.0,5123053.0,5219453.0,5315757.0,5412543.0,5512839.0,5628031.0,5722070.0,5815766.0,5909391.0,6003024.0,6096753.0,6190935.0,6285085.0,6379214.0,6475433.0,6570104.0,6664993.0,6762070.0,6889513.0,7031317.0,7188335.0,
12,1045,841,giovinazzi,51,16,11,+1 Lap,163748,1513787,1688351.0,1825640.0,1978782.0,2116523.0,2257456.0,2394495.0,2493913.0,2592974.0,2690990.0,2788931.0,2886745.0,2985167.0,3083530.0,3182382.0,3280700.0,3379061.0,3478407.0,3581979.0,3696995.0,3791531.0,3886697.0,3982117.0,4077956.0,4174922.0,4272027.0,4368105.0,4464837.0,4561904.0,4659191.0,4755913.0,4852817.0,4948730.0,5045670.0,5142024.0,5238874.0,5336137.0,5433337.0,5529877.0,5626476.0,5723758.0,5820623.0,5918748.0,6016750.0,6113302.0,6211187.0,6308204.0,6405552.0,6503670.0,6600989.0,6698311.0,6807467.0,6956869.0,7062800.0,7197689.0,
11,1045,840,stroll,211,19,4,Collision,165807,1506986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,1045,832,sainz,1,5,1,Finished,167457,1511466,1679173.0,1817614.0,1968575.0,2106798.0,2244895.0,2391362.0,2488525.0,2585642.0,2682463.0,2779313.0,2875731.0,2972307.0,3069351.0,3166294.0,3263459.0,3360306.0,3456989.0,3553847.0,3654052.0,3770623.0,3865828.0,3961156.0,4056132.0,4151081.0,4245442.0,4340390.0,4435325.0,4530313.0,4625339.0,4720159.0,4815222.0,4910308.0,5005612.0,5100849.0,5196205.0,5292679.0,5392554.0,5508683.0,5602801.0,5696988.0,5790662.0,5884193.0,5977776.0,6071187.0,6164818.0,6258601.0,6352825.0,6447616.0,6541135.0,6635136.0,6729317.0,6843358.0,6975188.0,7077211.0,7199302.0
6,1045,825,kevin_magnussen,210,17,11,+1 Lap,169800,1524773,1691553.0,1838405.0,1981303.0,2118030.0,2259184.0,2395073.0,2494711.0,2593837.0,2692286.0,2790561.0,2888548.0,2986826.0,3085371.0,3183979.0,3282372.0,3380816.0,3480834.0,3580154.0,3678712.0,3776747.0,3874460.0,3972295.0,4071114.0,4169232.0,4271246.0,4389704.0,4484945.0,4582797.0,4678429.0,4774490.0,4872299.0,4968032.0,5065223.0,5161549.0,5258339.0,5355175.0,5453176.0,5550896.0,5647521.0,5745676.0,5843267.0,5941883.0,6039660.0,6138088.0,6235336.0,6334282.0,6431638.0,6528832.0,6626479.0,6725073.0,6843155.0,6992776.0,7101448.0,7209772.0,
2,1045,20,vettel,6,13,11,+1 Lap,174756,1502680,1687238.0,1824315.0,1975919.0,2114385.0,2254455.0,2394026.0,2493461.0,2592020.0,2690190.0,2793907.0,2891358.0,2988954.0,3087039.0,3185454.0,3283835.0,3383541.0,3482314.0,3584271.0,3700178.0,3794655.0,3889534.0,3984637.0,4080420.0,4176716.0,4273317.0,4370382.0,4467549.0,4564011.0,4660580.0,4757374.0,4854364.0,4951469.0,5048427.0,5145201.0,5242569.0,5339766.0,5439599.0,5555473.0,5649334.0,5745728.0,5840190.0,5935587.0,6030994.0,6126368.0,6221620.0,6317879.0,6413333.0,6508791.0,6604106.0,6699896.0,6803554.0,6937527.0,7056928.0,7192774.0,
18,1045,849,latifi,3,14,11,+1 Lap,177400,1530077,1684250.0,1821524.0,1972986.0,2111507.0,2250000.0,2392993.0,2492637.0,2591176.0,2689045.0,2787024.0,2885313.0,2984364.0,3082910.0,3181497.0,3279802.0,3378098.0,3477707.0,3578417.0,3679367.0,3795905.0,3891876.0,3987883.0,4083807.0,4179815.0,4276117.0,4372885.0,4469458.0,4566790.0,4663693.0,4760742.0,4858203.0,4955216.0,5052679.0,5150259.0,5250858.0,5365470.0,5460061.0,5554893.0,5650862.0,5747025.0,5843501.0,5939492.0,6035053.0,6131529.0,6226606.0,6322098.0,6417676.0,6515277.0,6611383.0,6707686.0,6814556.0,6947017.0,7058194.0,7193116.0,
1,1045,8,raikkonen,51,15,11,+1 Lap,179282,1520122,1682974.0,1820260.0,1972219.0,2109631.0,2248306.0,2392840.0,2491542.0,2590500.0,2688335.0,2786104.0,2884229.0,2982113.0,3080441.0,3178392.0,3279534.0,3404181.0,3499204.0,3594416.0,3690419.0,3786792.0,3882914.0,3979527.0,4076713.0,4174303.0,4271350.0,4369405.0,4466499.0,4565377.0,4662382.0,4759508.0,4856707.0,4953723.0,5051374.0,5148846.0,5246689.0,5344844.0,5443112.0,5544324.0,5660640.0,5754436.0,5848009.0,5942247.0,6036384.0,6132221.0,6227496.0,6323077.0,6420314.0,6516152.0,6612389.0,6710291.0,6819591.0,6952924.0,7061583.0,7196693.0,
16,1045,847,russell,3,12,11,+1 Lap,181946,1526504,1685573.0,1821964.0,1974699.0,2112413.0,2252431.0,2393393.0,2491728.0,2589606.0,2687196.0,2785026.0,2883274.0,2981241.0,3079400.0,3177326.0,3275331.0,3373037.0,3471032.0,3571145.0,3687719.0,3783989.0,3880414.0,3977147.0,4074069.0,4170719.0,4268749.0,4365577.0,4462373.0,4559139.0,4655886.0,4752522.0,4849133.0,4945307.0,5041880.0,5139706.0,5237345.0,5334498.0,5433430.0,5552203.0,5647738.0,5743628.0,5839158.0,5934651.0,6030112.0,6125392.0,6220434.0,6316616.0,6411825.0,6507234.0,6602824.0,6698631.0,6802260.0,6933523.0,7044407.0,7189926.0,
