,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,1045.0,1.0,hamilton,1.0,1.0,Finished,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1045.0,830.0,max_verstappen,2.0,1.0,Finished,2135.0,966.0,815.0,777.0,1857.0,755.0,536.0,722.0,1174.0,1352.0,1567.0,1802.0,2072.0,2487.0,2715.0,3466.0,3628.0,4631.0,2593.0,0.0,5583.0,4503.0,4947.0,4300.0,4420.0,4260.0,4453.0,4887.0,5366.0,5179.0,5000.0,5128.0,5738.0,8587.0,26624.0,3776.0,3606.0,3827.0,3610.0,3768.0,3270.0,3606.0,3398.0,4143.0,4574.0,7388.0,27518.0,25908.0,24950.0,23369.0,22476.0,20682.0,19498.0,17392.0,23127.0,12229.0,1254.0
2,1045.0,815.0,perez,18.0,5.0,Engine,5010.0,3240.0,3651.0,1403.0,2816.0,2166.0,1626.0,1109.0,2739.0,3469.0,4365.0,5548.0,6301.0,7141.0,7907.0,8942.0,9601.0,10599.0,8644.0,6858.0,13883.0,16101.0,17516.0,17904.0,18637.0,19154.0,20005.0,20903.0,21619.0,21841.0,22004.0,22357.0,23000.0,23476.0,21221.0,4245.0,26336.0,27266.0,28003.0,28107.0,28518.0,29549.0,29613.0,30343.0,30543.0,31041.0,32409.0,33012.0,33790.0,34863.0,35952.0,36730.0,40564.0,,,,
3,1045.0,848.0,albon,3.0,1.0,Finished,8730.0,9859.0,7395.0,2833.0,4117.0,3028.0,3296.0,1572.0,3701.0,4889.0,6051.0,7418.0,8342.0,9467.0,10529.0,12247.0,13542.0,14761.0,16324.0,30980.0,18112.0,18508.0,20805.0,21182.0,22102.0,22535.0,23557.0,24661.0,25942.0,26534.0,26757.0,27744.0,28748.0,32451.0,49743.0,27925.0,29078.0,30146.0,30934.0,31217.0,31673.0,32666.0,33038.0,34270.0,34989.0,36966.0,38074.0,39208.0,40078.0,40558.0,41259.0,41768.0,43225.0,57200.0,63078.0,30555.0,8005.0
4,1045.0,817.0,ricciardo,7.0,1.0,Finished,13417.0,11256.0,16169.0,9711.0,13535.0,10537.0,11251.0,3065.0,7645.0,10456.0,13010.0,15892.0,17651.0,19737.0,21781.0,26678.0,46572.0,48837.0,47603.0,44119.0,31299.0,32611.0,34925.0,36548.0,39027.0,41816.0,44612.0,47126.0,48771.0,49842.0,50612.0,51957.0,53535.0,54949.0,54848.0,38691.0,61515.0,61478.0,62359.0,63204.0,63892.0,64670.0,64843.0,65401.0,65620.0,66118.0,66730.0,66947.0,67197.0,67698.0,68414.0,68881.0,69931.0,92861.0,97786.0,69219.0,19368.0
5,1045.0,822.0,bottas,8.0,1.0,Finished,15178.0,6046.0,5156.0,3960.0,24847.0,22550.0,23967.0,6313.0,12089.0,16479.0,19948.0,22760.0,26202.0,28284.0,31518.0,34673.0,37822.0,39575.0,39907.0,36784.0,24215.0,26182.0,29387.0,31356.0,37908.0,60483.0,60930.0,60610.0,60515.0,60238.0,60769.0,60874.0,60960.0,61017.0,58383.0,38333.0,40878.0,46454.0,67097.0,67390.0,68046.0,69553.0,69445.0,70204.0,70543.0,70610.0,70591.0,70810.0,71281.0,72494.0,73127.0,73369.0,73928.0,96542.0,100577.0,69555.0,19680.0
6,1045.0,842.0,gasly,6.0,1.0,Finished,19952.0,20713.0,16892.0,11410.0,15092.0,12831.0,12173.0,3378.0,8125.0,11195.0,13637.0,17583.0,19377.0,21345.0,23519.0,25614.0,27344.0,29009.0,27921.0,24106.0,12851.0,15644.0,20392.0,24244.0,29860.0,51329.0,53081.0,54734.0,56034.0,56568.0,56977.0,57882.0,58905.0,59810.0,57447.0,37514.0,40052.0,42425.0,44041.0,45383.0,47416.0,49523.0,50887.0,54132.0,55757.0,57330.0,58757.0,59950.0,61288.0,62677.0,65756.0,67153.0,68453.0,92036.0,95702.0,60976.0,11942.0
7,1045.0,839.0,ocon,9.0,1.0,Finished,21427.0,16238.0,11904.0,6454.0,8586.0,7527.0,6524.0,2391.0,5657.0,8230.0,10214.0,12372.0,14013.0,15845.0,18022.0,20059.0,24767.0,47706.0,46597.0,42724.0,29809.0,31251.0,33691.0,35479.0,38176.0,39874.0,43502.0,46244.0,50198.0,52143.0,53633.0,55591.0,57456.0,61858.0,80547.0,59533.0,60990.0,63197.0,64558.0,65731.0,67150.0,68946.0,71198.0,73101.0,74214.0,75483.0,76819.0,78229.0,79356.0,80661.0,81971.0,83016.0,83969.0,114478.0,116801.0,73160.0,22803.0
8,1045.0,846.0,norris,4.0,1.0,Finished,31089.0,13438.0,10361.0,4984.0,6754.0,5486.0,5070.0,1872.0,4983.0,7180.0,8933.0,10730.0,12298.0,14167.0,16011.0,17843.0,19483.0,24023.0,43719.0,38927.0,26126.0,27804.0,30307.0,31916.0,33299.0,34711.0,36253.0,37958.0,39359.0,40049.0,40518.0,41318.0,42042.0,42579.0,40166.0,19844.0,22264.0,27412.0,49206.0,49297.0,49762.0,51065.0,51645.0,52254.0,52887.0,53499.0,53719.0,53931.0,53990.0,54171.0,54388.0,54803.0,54135.0,73235.0,78297.0,41985.0,11337.0
9,1045.0,844.0,leclerc,10.0,11.0,+1 Lap,32336.0,30178.0,13813.0,7540.0,10068.0,8702.0,7378.0,2720.0,6412.0,9085.0,11604.0,17089.0,20749.0,23435.0,26127.0,28412.0,30526.0,32675.0,31974.0,28658.0,17822.0,22216.0,29671.0,50740.0,52367.0,53949.0,55450.0,57155.0,58598.0,59498.0,60426.0,63147.0,64818.0,66461.0,65041.0,45771.0,49274.0,52714.0,56294.0,63065.0,85029.0,86187.0,86273.0,86777.0,86718.0,86954.0,87641.0,88167.0,88667.0,91214.0,92133.0,92919.0,95740.0,129030.0,143695.0,158484.0,
10,1045.0,841.0,giovinazzi,16.0,11.0,+1 Lap,35971.0,35684.0,27558.0,20543.0,26012.0,23691.0,25757.0,6689.0,12374.0,17078.0,20604.0,24081.0,27012.0,30649.0,34188.0,38202.0,41424.0,44856.0,46435.0,49314.0,55738.0,56109.0,57938.0,59204.0,61290.0,64226.0,67715.0,70121.0,73009.0,75564.0,78121.0,80584.0,83111.0,84434.0,83899.0,64742.0,68695.0,73094.0,77088.0,80103.0,83474.0,87875.0,91130.0,96134.0,100444.0,103503.0,107893.0,111286.0,115005.0,119451.0,123018.0,126237.0,141137.0,196386.0,175178.0,167838.0,
11,1045.0,840.0,stroll,19.0,4.0,Collision,38030.0,28883.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
