,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
12,133,31,montoya,3,3,1,Finished,88938,175977,261912,347458,433420,522616,611291,698903,785101,872542.0,960169.0,1048983.0,1158869.0,1280332.0,1377846.0,1476658.0,1574203.0,1671972.0,1769288.0,1865459.0,1961825.0,2057320.0,2151771.0,2244701.0,2337326.0,2430683.0,2525639.0,2620718.0,2717753.0,2818412.0,2922201.0,3027885.0,3128401.0,3226412.0,3320995.0,3413663.0,3505710.0,3596384.0,3686895.0,3782812.0,3896259.0,3983603.0,4070168.0,4156235.0,4242438.0,4328937.0,4416279.0,4502455.0,4588023.0,4673492.0,4759224.0,4844828.0,4931095.0,5017576.0,5103701.0,5190099.0,5277798.0,5363916.0,5450566.0,5536676.0
11,133,30,michael_schumacher,6,1,1,Finished,90054,177588,263234,348155,433831,523155,611489,699222,785466,872824.0,960442.0,1049896.0,1164981.0,1285902.0,1380114.0,1474200.0,1567936.0,1663127.0,1756573.0,1848625.0,1940582.0,2034073.0,2125560.0,2217189.0,2309271.0,2400388.0,2493943.0,2585060.0,2678221.0,2775190.0,2874562.0,2974671.0,3080518.0,3195725.0,3287514.0,3380069.0,3473446.0,3567006.0,3660358.0,3753644.0,3845290.0,3934991.0,4030281.0,4141715.0,4227424.0,4312592.0,4398403.0,4482858.0,4568210.0,4652383.0,4736343.0,4820169.0,4904697.0,4988921.0,5073185.0,5158687.0,5243592.0,5328683.0,5415380.0,5505015.0
10,133,23,ralf_schumacher,3,8,11,+1 Lap,91078,179306,267712,354092,440190,528494,616218,703885,790589,878235.0,966358.0,1056163.0,1168391.0,1310787.0,1409200.0,1508745.0,1607465.0,1707149.0,1804271.0,1901014.0,1997540.0,2092640.0,2187641.0,2281814.0,2375288.0,2468511.0,2563293.0,2659906.0,2758512.0,2859796.0,2967418.0,3107259.0,3205223.0,3305675.0,3414107.0,3532176.0,3623833.0,3714188.0,3803300.0,3891213.0,3978430.0,4065033.0,4151557.0,4239215.0,4326251.0,4414309.0,4503608.0,4589779.0,4676878.0,4762841.0,4848349.0,4934024.0,5019683.0,5105111.0,5190564.0,5275708.0,5360530.0,5445116.0,5530019.0,
1,133,8,raikkonen,1,14,5,Engine,91501,179417,266325,352003,437412,525744,613229,701044,786952,874265.0,962774.0,1052514.0,1166431.0,1314460.0,1410241.0,1510286.0,1608055.0,1705946.0,1800483.0,1895052.0,1990480.0,2085167.0,2181320.0,2285430.0,2408044.0,2504959.0,2600166.0,2706090.0,2830535.0,2930675.0,3030783.0,3129660.0,3227533.0,3323052.0,3418762.0,3514700.0,3619351.0,3739111.0,3830807.0,3919721.0,4007942.0,4095261.0,4181833.0,4268905.0,,,,,,,,,,,,,,,,
4,133,14,coulthard,1,10,12,+2 Laps,92224,180099,268189,354617,440799,529025,616881,704909,791643,879133.0,967578.0,1057363.0,1165444.0,1287458.0,1411485.0,1532507.0,1631355.0,1730080.0,1827013.0,1923366.0,2019606.0,2116517.0,2220073.0,2363215.0,2460169.0,2559112.0,2676635.0,2794891.0,2913937.0,3012015.0,3109165.0,3205035.0,3299240.0,3392561.0,3486019.0,3585821.0,3721128.0,3813032.0,3902006.0,3992098.0,4080693.0,4169010.0,4256424.0,4343523.0,4430346.0,4517127.0,4603501.0,4689832.0,4775962.0,4861859.0,4949450.0,5036003.0,5121934.0,5208102.0,5294529.0,5380021.0,5465525.0,5557952.0,,
5,133,15,trulli,4,15,40,Electronics,92819,180821,268850,355451,441970,530543,618595,706748,793755,881742.0,970384.0,1061398.0,1172514.0,1291894.0,1391485.0,1492156.0,1592809.0,1693941.0,1793828.0,1892574.0,1992243.0,2091220.0,2191687.0,2294864.0,2405686.0,2536074.0,2642270.0,2760661.0,2885908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,133,18,button,4,12,36,Wheel,93446,181906,269769,356552,442626,531299,619361,707403,794711,882486.0,971450.0,1062168.0,1175023.0,1310472.0,1408612.0,1509926.0,1609322.0,1707994.0,1806996.0,1904569.0,2002537.0,2101173.0,2199754.0,2299240.0,2408462.0,2548536.0,2659237.0,2782049.0,2881851.0,2980293.0,3079513.0,3177546.0,3277138.0,3377539.0,3480448.0,3584843.0,3701886.0,3792847.0,3882899.0,3973209.0,4061676.0,4149728.0,4237362.0,4324717.0,4416933.0,4504591.0,4591349.0,4678227.0,4764861.0,4851142.0,4938677.0,5025920.0,5112401.0,5228287.0,,,,,,
19,133,63,salo,7,19,79,Drivetrain,94155,183096,271403,358126,444967,535702,625567,721337,810320,899750.0,990580.0,1087441.0,1204369.0,1331681.0,1431977.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,133,35,villeneuve,16,4,11,+1 Lap,95076,184401,272517,359183,445883,536568,626023,715922,804072,892472.0,981958.0,1077371.0,1198034.0,1323085.0,1421249.0,1519476.0,1618168.0,1715822.0,1811965.0,1907202.0,2002672.0,2098263.0,2192575.0,2288939.0,2382942.0,2476957.0,2571113.0,2668724.0,2768339.0,2870613.0,2976102.0,3077708.0,3176036.0,3272015.0,3366565.0,3459667.0,3552608.0,3645228.0,3745358.0,3865236.0,3955674.0,4044749.0,4132421.0,4220597.0,4307684.0,4394524.0,4480963.0,4569393.0,4655664.0,4741829.0,4828275.0,4915107.0,5001088.0,5086972.0,5172125.0,5257074.0,5342412.0,5428763.0,5516013.0,
0,133,2,heidfeld,15,6,11,+1 Lap,96337,186199,274968,362215,449913,540339,631510,721818,812543,901600.0,992636.0,1090353.0,1214884.0,1341144.0,1439099.0,1536921.0,1637307.0,1736619.0,1832463.0,1928096.0,2023277.0,2117920.0,2213290.0,2308211.0,2402744.0,2497083.0,2591495.0,2688323.0,2789054.0,2891347.0,2994088.0,3094412.0,3191199.0,3286595.0,3381776.0,3475882.0,3568493.0,3667546.0,3787149.0,3878502.0,3968175.0,4056593.0,4144870.0,4232078.0,4319203.0,4406236.0,4492652.0,4578744.0,4664769.0,4751024.0,4836844.0,4923126.0,5010569.0,5096578.0,5182100.0,5267364.0,5352360.0,5437757.0,5523803.0,
