,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
0,931,1,hamilton,131,3,1,Finished,86226,167078,247798,328039,408422,490010.0,570460.0,650647.0,730935.0,811236.0,891579.0,972423.0,1052987.0,1133842.0,1214265.0,1294767.0,1374844.0,1456309.0,1536573.0,1616697.0,1696566.0,1776438.0,1856245.0,1936374.0,2017551.0,2098306.0,2178182.0,2258085.0,2337939.0,2417687.0,2498701.0,2578849.0,2659925.0,2741179.0,2821403.0,2901794.0,2982173.0,3078355.0,3161293.0,3241383.0,3321250.0,3399926.0,3479896.0,3560130.0,3639635.0,3719893.0,3799935.0,3879942.0,3960526.0,4040783.0,4120379.0,4200169.0,4280053.0,4360054.0,4439990.0,4520231.0,4599933.0,4679766.0,4759844.0,4838983.0,4918374.0,4997664.0,5077063.0,5170110.0,5301431.0,5422568.0,5543382.0,5673810.0,5808950.0,5924222.0,6007949.0,6088306.0,6167831.0,6247233.0,6326044.0,6405357.0,6484344.0,6564473.0
1,931,3,rosberg,131,1,1,Finished,87110,168605,249593,330281,410819,492220.0,572910.0,653445.0,734070.0,814350.0,894617.0,975102.0,1055642.0,1136315.0,1216838.0,1297501.0,1378214.0,1459098.0,1540632.0,1620884.0,1700900.0,1780916.0,1860936.0,1941065.0,2021849.0,2102702.0,2184227.0,2265477.0,2346119.0,2426745.0,2507248.0,2587185.0,2667697.0,2747692.0,2828861.0,2909222.0,3006529.0,3089860.0,3169576.0,3249080.0,3328777.0,3408624.0,3489136.0,3569611.0,3649669.0,3729915.0,3810105.0,3891145.0,3971197.0,4051269.0,4131462.0,4211729.0,4292114.0,4372494.0,4453410.0,4534203.0,4614193.0,4694213.0,4774236.0,4854861.0,4935070.0,5015086.0,5096259.0,5195837.0,5299215.0,5420809.0,5541748.0,5672289.0,5806735.0,5923593.0,6005607.0,6084811.0,6163414.0,6242243.0,6320850.0,6399449.0,6478605.0,6558420.0
6,931,20,vettel,6,2,1,Finished,87844,169644,250854,332003,412823,493985.0,575368.0,655701.0,735893.0,816313.0,896570.0,977060.0,1057261.0,1137707.0,1218345.0,1298894.0,1379360.0,1460309.0,1542300.0,1622544.0,1702546.0,1782621.0,1862663.0,1942734.0,2023367.0,2104140.0,2185184.0,2266455.0,2347425.0,2428357.0,2508748.0,2589011.0,2669365.0,2749601.0,2831019.0,2928375.0,3010186.0,3090644.0,3171285.0,3251143.0,3331105.0,3410263.0,3490913.0,3571193.0,3651307.0,3731495.0,3811526.0,3892404.0,3972830.0,4053070.0,4133419.0,4213735.0,4293770.0,4374074.0,4454762.0,4536588.0,4616057.0,4696183.0,4776131.0,4857190.0,4938542.0,5018283.0,5098044.0,5197014.0,5300239.0,5421493.0,5542468.0,5672759.0,5808137.0,5923968.0,6007623.0,6087819.0,6167351.0,6246622.0,6325476.0,6404571.0,6483641.0,6562906.0
13,931,826,kvyat,9,4,1,Finished,88993,170796,252313,333465,414515,496047.0,577515.0,658189.0,738913.0,819926.0,900539.0,981026.0,1061769.0,1143077.0,1223603.0,1304297.0,1384889.0,1465454.0,1546455.0,1628193.0,1708586.0,1788905.0,1869828.0,1950500.0,2031256.0,2112244.0,2193867.0,2292939.0,2377091.0,2457516.0,2537897.0,2618256.0,2699199.0,2780111.0,2861255.0,2941065.0,3021100.0,3101737.0,3181996.0,3262952.0,3343022.0,3423323.0,3503789.0,3583924.0,3664229.0,3744619.0,3824887.0,3904891.0,3985115.0,4065096.0,4146451.0,4227147.0,4307651.0,4388490.0,4468588.0,4548742.0,4629213.0,4709487.0,4789599.0,4869669.0,4949687.0,5029559.0,5109580.0,5214365.0,5318132.0,5429628.0,5550712.0,5674670.0,5809775.0,5924874.0,6009023.0,6089926.0,6171844.0,6251772.0,6330902.0,6410419.0,6490342.0,6570385.0
11,931,817,ricciardo,9,5,1,Finished,89697,171789,253504,335107,416622,498379.0,580074.0,661056.0,741689.0,822221.0,902655.0,983254.0,1064485.0,1145454.0,1226151.0,1307113.0,1387832.0,1468899.0,1549648.0,1631399.0,1712041.0,1792615.0,1873478.0,1954409.0,2034886.0,2115542.0,2196339.0,2277298.0,2357768.0,2438296.0,2519209.0,2600163.0,2681340.0,2762984.0,2844590.0,2943388.0,3026268.0,3106761.0,3187787.0,3268947.0,3350025.0,3431549.0,3513437.0,3594738.0,3675150.0,3755490.0,3835540.0,3915481.0,3995260.0,4075123.0,4155185.0,4236184.0,4316016.0,4396074.0,4475626.0,4556059.0,4635837.0,4715378.0,4794748.0,4874152.0,4953946.0,5033873.0,5113682.0,5216303.0,5335503.0,5434958.0,5555482.0,5677478.0,5811917.0,5925898.0,6010858.0,6090458.0,6170166.0,6248229.0,6326740.0,6405827.0,6484890.0,6572028.0
3,931,8,raikkonen,6,6,1,Finished,90682,173186,255190,336821,418111,499567.0,581365.0,662494.0,743453.0,824028.0,904591.0,985287.0,1066085.0,1146519.0,1227531.0,1308380.0,1389513.0,1470022.0,1551230.0,1632598.0,1713360.0,1793993.0,1874484.0,1955410.0,2035932.0,2116460.0,2197354.0,2277982.0,2358610.0,2439295.0,2519717.0,2600727.0,2681852.0,2763417.0,2844992.0,2926950.0,3023100.0,3106052.0,3187280.0,3267694.0,3347883.0,3427815.0,3508800.0,3588651.0,3669167.0,3749105.0,3828869.0,3908888.0,3989177.0,4069293.0,4150226.0,4230705.0,4310742.0,4390935.0,4471547.0,4551421.0,4631305.0,4711210.0,4791170.0,4870988.0,4950976.0,5031042.0,5110822.0,5214905.0,5319154.0,5431191.0,5552307.0,5675319.0,5811136.0,5925670.0,6010391.0,6093215.0,6173570.0,6253221.0,6333063.0,6412990.0,6492775.0,6572765.0
10,931,815,perez,10,7,1,Finished,91791,174350,256894,338328,419788,501353.0,582767.0,664056.0,745237.0,826255.0,907321.0,988745.0,1069961.0,1150709.0,1231210.0,1311990.0,1392955.0,1473513.0,1554432.0,1635628.0,1717207.0,1798757.0,1879696.0,1960697.0,2041540.0,2122295.0,2203507.0,2284802.0,2365839.0,2446778.0,2528122.0,2609052.0,2690546.0,2772269.0,2854194.0,2953047.0,3036503.0,3117096.0,3197226.0,3278153.0,3358712.0,3439250.0,3519828.0,3600132.0,3680358.0,3760359.0,3840353.0,3920406.0,4000470.0,4080993.0,4161473.0,4242141.0,4322455.0,4403932.0,4484307.0,4564338.0,4644726.0,4725062.0,4805392.0,4885621.0,4965652.0,5046287.0,5126856.0,5247166.0,5353385.0,5442109.0,5558414.0,5679391.0,5812575.0,5926832.0,6011672.0,6093942.0,6174263.0,6253920.0,6333758.0,6413591.0,6493511.0,6573433.0
9,931,813,maldonado,208,20,23,Brakes,93890,176597,258868,341336,426059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,931,830,max_verstappen,5,18,3,Accident,94063,177290,259514,341723,426226,508780.0,590911.0,671925.0,752860.0,833392.0,913880.0,994482.0,1074863.0,1155918.0,1236521.0,1317416.0,1397733.0,1478472.0,1558999.0,1639715.0,1721060.0,1801953.0,1882360.0,1962665.0,2043002.0,2123705.0,2204692.0,2285908.0,2412012.0,2496332.0,2576669.0,2661134.0,2742838.0,2823352.0,2904554.0,2985469.0,3066910.0,3148115.0,3229057.0,3310013.0,3390787.0,3472369.0,3554276.0,3636472.0,3717183.0,3815967.0,3898035.0,3977709.0,4056582.0,4135670.0,4215039.0,4294480.0,4374751.0,4455299.0,4537240.0,4617362.0,4696943.0,4776786.0,4857638.0,4941231.0,5022019.0,5102993.0,,,,,,,,,,,,,,,,
5,931,18,button,1,8,1,Finished,94805,178369,261579,343655,426868,514359.0,595449.0,676434.0,757176.0,837925.0,918996.0,999714.0,1080462.0,1161623.0,1242233.0,1322971.0,1403708.0,1484374.0,1565154.0,1645922.0,1726787.0,1807943.0,1890439.0,1971236.0,2051916.0,2132631.0,2213378.0,2294301.0,2375220.0,2455831.0,2536740.0,2617398.0,2698287.0,2779446.0,2878032.0,2962281.0,3042497.0,3122672.0,3203012.0,3283273.0,3363661.0,3444681.0,3525989.0,3607629.0,3687955.0,3768341.0,3848488.0,3928757.0,4008821.0,4088718.0,4168744.0,4248653.0,4328815.0,4409021.0,4489527.0,4570000.0,4650344.0,4730788.0,4811354.0,4891570.0,4971778.0,5051856.0,5138700.0,5266720.0,5364471.0,5456808.0,5559358.0,5681093.0,5813294.0,5927955.0,6012804.0,6095058.0,6175850.0,6256082.0,6335656.0,6415146.0,6494656.0,6574483.0
