,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
13,85,31,montoya,1,1,1,Finished,86438,169604,252533,335362,418316,501140,584028,666687,749326,831871,914623,997152,1080113,1162101,1243929,1325878,1408649,1490745,1573580,1659295,1766834,1850367,1933930,2017445,2100442,2183702,2266975,2350549,2433934,2517284,2600313,2683554,2766404,2848785,2931476,3014586,3097487,3180289,3263897,3351087,3456827,3540350,3624015,3707701,3791942,3875766,3959798,4044840,4130311,4215191,4299392.0,4383565.0,4468659.0
0,85,4,alonso,4,2,1,Finished,87959,171770,255009,337980,420720,503578,586263,669109,751585,834209,916763,999139,1081807,1164305,1246495,1328641,1411164,1493453,1579331,1690673,1775795,1859729,1943097,2026264,2109691,2193045,2276511,2359654,2443138,2526398,2609479,2692394,2775218,2857642,2940693,3023904,3106216,3189317,3275306,3384569,3468015,3551725,3635928,3719590,3803398,3886980,3970511,4054149,4137773,4221448,4304318.0,4387109.0,4471138.0
7,85,18,button,16,8,1,Finished,89036,173572,257950,342261,426082,510067,593911,678031,761862,845878,929586,1013202,1096816,1180246,1263420,1346581,1433226,1543301,1628153,1713178,1798400,1882934,1968186,2053243,2137858,2222363,2306632,2391259,2475619,2559856,2643882,2727818,2811292,2894733,2981748,3090165,3175753,3262096,3348240,3432838,3517716,3602342,3686705,3771105,3855286,3939407,4023286,4107253,4191294,4275319,4359811.0,4445384.0,4532294.0
2,85,11,sato,16,16,11,+1 Lap,89620,174351,258874,343245,427373,511551,595519,679690,763444,847116,930744,1014650,1098079,1181420,1264849,1351895,1464832,1573516,1659063,1744343,1829397,1914575,1999592,2084753,2170018,2255035,2340293,2425553,2510988,2595735,2681284,2765722,2851442,2935868,3020143,3104635,3190168,3274875,3359399,3443325,3527451,3616463,3723432,3808676,3894459,3979905,4064906,4149581,4234828,4320429,4405483.0,4492104.0,
5,85,15,trulli,7,5,1,Finished,90129,177224,261413,345343,428880,512966,597010,681030,764701,848643,932440,1016400,1099875,1183139,1266085,1349206,1432186,1515103,1597934,1684628,1792238,1876373,1960334,2044199,2128113,2212348,2296269,2380183,2465127,2548887,2632620,2716332,2799819,2883014,2966438,3049761,3133199,3216669,3299704,3386353,3491917,3576091,3660944,3745128,3829107,3912784,3997086,4081256,4165238,4249161,4333423.0,4417787.0,4502445.0
9,85,22,barrichello,6,12,11,+1 Lap,90316,175262,259765,343871,427779,512095,596163,680175,763838,847690,931255,1015319,1098785,1185679,1294916,1379587,1464332,1548921,1633554,1717698,1802329,1886952,1971893,2056737,2141360,2226007,2310389,2394888,2479219,2563522,2647668,2731661,2815603,2899668,2983262,3067126,3154346,3261105,3345860,3430209,3514665,3602816,3710072,3794291,3878475,3963202,4048140,4132753,4218809,4303308,4388889.0,4473570.0,
12,85,30,michael_schumacher,6,10,1,Finished,90849,176269,260501,345890,429474,513389,597390,681356,765254,849308,933185,1016978,1103826,1212592,1297121,1381632,1466172,1550040,1634204,1718449,1803045,1887496,1972355,2057637,2142071,2226475,2311168,2395575,2479950,2564163,2648392,2732352,2816383,2900383,2984090,3071287,3178078,3262808,3348693,3433298,3518182,3603274,3687439,3771723,3856071,3940322,4023919,4108287,4192267,4289640,4378047.0,4467369.0,4564729.0
8,85,21,fisichella,4,3,1,Finished,91396,177603,262063,346456,430404,514190,597965,682255,766090,850025,933895,1017696,1101521,1184897,1267498,1350085,1433020,1515799,1598744,1681806,1767598,1874218,1957902,2041706,2125538,2209231,2293330,2377242,2460938,2544499,2627863,2710920,2794246,2877623,2961060,3044276,3127233,3210655,3293572,3379644,3485931,3570123,3653593,3736837,3820032,3903670,3986852,4069933,4152903,4236202,4319580.0,4403162.0,4486634.0
10,85,23,ralf_schumacher,7,6,1,Finished,92151,178354,263301,348063,432397,516689,600848,685177,769420,853790,937800,1021679,1105606,1189042,1272341,1355573,1439007,1522137,1605213,1688905,1771997,1858732,1966847,2055020,2139476,2224230,2308875,2393245,2477743,2562298,2646428,2730622,2814464,2898058,2981504,3065493,3148894,3232619,3316067,3399410,3486436,3591748,3676018,3760099,3843730,3927723,4011538,4095139,4178521,4262249,4345757.0,4429034.0,4512584.0
16,85,35,villeneuve,15,11,11,+1 Lap,92806,179381,264214,348988,433244,517543,601975,686057,770218,854465,938737,1022964,1106856,1194615,1306097,1391365,1476636,1562125,1647772,1732895,1817964,1902506,1987371,2072329,2157203,2242211,2326502,2411444,2496065,2581857,2666822,2751315,2835542,2919740,3003847,3088529,3173052,3257125,3345118,3452177,3537088,3621759,3706722,3793472,3877880,3962569,4047065,4131681,4216359,4300894,4385437.0,4469901.0,
