,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
7,1060,830,max_verstappen,9,1,1,Finished,87835,200164,316728,386527,456262,525713,594995,664322,733540,802631,871763,940908,1010034,1079134,1148208,1217278,1286349,1355555,1424829,1494184,1563436,1632764,1702258,1771758,1840640,1910251,1979574,2048878,2118376,2187891,2257521,2330655,2416106,2484579,2553307,2622076,2690980,2759694,2828335,2897482,2966369,3035191,3104078,3172958,3242387,3311220,3380030,3448890,3517659,3586269,3654708,3723197,3791370,3859607,3927754,3995766,4063758,4131593,4199699,4271421,4356511,4422711,4491260,4559432,4627379,4695329,4763109,4831084,4898944,4966806.0,5034543.0
13,1060,846,norris,1,3,1,Finished,90875,201997,317157,388484,458584,528487,598089,667783,737228,806934,876475,946230,1015764,1085367,1154908,1224404,1294053,1363658,1433468,1504656,1574783,1644872,1714818,1784674,1854596,1924262,1994347,2064436,2134393,2207856,2299402,2368649,2437715,2506281,2574975,2644169,2713079,2782109,2851366,2920350,2989234,3058001,3126741,3195566,3264523,3333416,3402877,3472166,3540983,3609740,3678322,3747234,3816157,3884821,3953315,4022002,4090896,4159582,4228217,4296973,4365472,4433943,4502458,4571032,4639682,4708670,4777643,4847053,4915901,4984904.0,5054562.0
4,1060,815,perez,9,6,1,Finished,93418,202940,317295,393320,464983,536299,607302,678555,749618,820647,891969,963706,1035280,1107584,1178623,1249357,1320273,1390739,1460910,1531464,1601507,1671634,1741630,1811626,1881622,1951554,2021847,2092039,2162267,2231976,2301999,2375970,2461469,2530170,2599087,2668374,2737714,2807209,2876887,2946640,3015984,3085321,3154816,3224574,3294880,3364812,3433976,3503041,3572249,3641094,3710129,3779353,3848140,3916569,3984761,4053205,4121516,4190006,4258764,4327485,4396108,4464458,4532931,4601392,4669721,4738137,4806913,4875969,4944661,5013240.0,5082458.0
0,1060,1,hamilton,131,4,1,Finished,95027,205341,317616,389079,459188,529246,598895,668641,737934,807772,877245,947094,1016603,1086204,1155712,1225223,1295016,1364450,1434095,1503555,1573262,1642778,1712464,1781884,1851230,1920824,1990357,2060133,2129748,2200048,2273675,2359994,2429188,2498423,2567594,2636863,2706018,2775227,2844823,2914186,2983562,3052962,3122176,3191417,3260866,3330400,3399478,3469170,3538216,3607239,3676282,3746568,3820415,3905761,3973887,4042159,4110548,4179433,4248788,4317949,4387042,4456297,4525628,4594532,4663834,4733686,4802830,4871746,4940720,5010149.0,5080995.0
6,1060,822,bottas,131,2,1,Finished,95924,206447,317754,389555,460153,530172,599780,669674,740013,810446,880406,950270,1020269,1089837,1159175,1228634,1298137,1367582,1437463,1507457,1577508,1647420,1717623,1787410,1857081,1926763,1996489,2066526,2136218,2209757,2296359,2365684,2434373,2503103,2572120,2640921,2709922,2778729,2847664,2916538,2985558,3054629,3123667,3192883,3261977,3331191,3401119,3470531,3539364,3608326,3677102,3745476,3814360,3883126,3951980,4020840,4089457,4158130,4226750,4295429,4364139,4432594,4500974,4569593,4638239,4706862,4775758,4844773,4913755,4983057.0,5052516.0
11,1060,842,gasly,213,9,1,Finished,97666,207603,318018,390475,461510,532455,602856,673731,744730,815968,887123,958141,1032678,1120974,1192013,1262565,1333511,1403462,1473782,1544529,1615178,1686116,1756609,1826976,1896945,1966728,2036633,2106524,2176418,2246569,2316632,2386942,2456694,2526283,2595981,2665964,2736266,2805770,2875331,2944758,3014235,3083694,3153309,3223417,3296834,3381984,3450618,3519462,3588200,3656796,3725464,3794098,3862425,3930571,3998899,4067218,4135665,4204039,4272493,4341059,4409486,4477840,4546264,4615339,4683735,4751977,4820227,4888760,4957340,5026319.0,5096387.0
16,1060,852,tsunoda,213,12,11,+1 Lap,99370,210812,318211,391024,462550,533660,604357,675317,746466,818030,889470,963808,1051077,1122785,1193686,1264826,1335555,1406313,1476609,1547233,1617582,1688133,1758806,1829630,1900315,1970910,2041943,2112868,2183921,2254397,2324682,2395154,2465236,2535241,2605305,2675323,2745165,2814856,2884597,2954470,3024233,3094075,3164091,3233705,3303399,3372863,3442449,3511988,3582855,3652454,3725021,3817883,3886560,3955015,4023729,4093247,4161902,4230763,4299803,4368443,4436995,4505558,4574236,4643610,4712177,4781111,4849981,4918860,4987351,5056962.0,
9,1060,840,stroll,117,13,11,+1 Lap,101722,212537,318455,391565,463208,534375,605473,676479,747487,818775,890183,962044,1033373,1108049,1195462,1266126,1337634,1408090,1479691,1551354,1621349,1691682,1761749,1832028,1902389,1972941,2043641,2114383,2185218,2256078,2326758,2397181,2467954,2538141,2608329,2678877,2750756,2821122,2891180,2961171,3031285,3101281,3171543,3243169,3313179,3387475,3474826,3545112,3613964,3682860,3752098,3820880,3889616,3958275,4027035,4095843,4165127,4234189,4303204,4372176,4440869,4509535,4578326,4647015,4715874,4784834,4854151,4923127,4991931,5063620.0,
3,1060,20,vettel,117,17,4,Collision,103358,214244,318853,392041,463757,535120,606178,677169,748274,819547,890887,962595,1033989,1105692,1176075,1246957,1322151,1408728,1478826,1548791,1619063,1689340,1759598,1830356,1901176,1971857,2042469,2113528,2184557,2255297,2325743,2396152,2467328,2537294,2607199,2677412,2747198,2816996,2886616,2956449,3026347,3096326,3166030,3235958,3305753,3375578,3445229,3514908,3587789,3672382,3740802,3809491,3878347,3947223,4015984,4084802,4153541,4222276,4291022,4360136,4429159,4497889,4566897,4635727,4704679,4773607,4842859,4912153,4982087,,
12,1060,844,leclerc,6,8,1,Finished,104259,216155,319211,393483,465599,537274,608071,679200,750330,821508,892638,964071,1035777,1107002,1177988,1248746,1319630,1389960,1460180,1530512,1600646,1670796,1740714,1810864,1880798,1950785,2021047,2091293,2161403,2231019,2301259,2371884,2442085,2515580,2601197,2670014,2738818,2807751,2877411,2948151,3017341,3086733,3156036,3225507,3295276,3365777,3434991,3504232,3573434,3642257,3711263,3780716,3849860,3918914,3987612,4056527,4125643,4194585,4263745,4332675,4402051,4471005,4540075,4609140,4679670,4748852,4817688,4886987,4956236,5025434.0,5095738.0
5,1060,817,ricciardo,1,7,1,Finished,106476,217349,319309,392602,464474,535787,606735,677845,749065,820230,891497,963212,1034573,1106351,1177112,1247769,1317897,1388638,1458928,1529081,1599243,1669581,1739549,1809673,1879693,1949841,2019887,2089908,2163309,2249198,2318628,2388448,2457908,2527451,2597115,2666764,2736867,2806647,2876269,2945827,3015192,3084583,3153938,3223914,3294302,3363910,3433074,3502066,3571198,3640168,3709323,3780099,3848998,3917872,3986773,4055593,4124740,4193622,4262729,4331934,4401270,4470115,4539175,4608146,4676991,4746158,4815204,4884684,4954132,5024099.0,5094938.0
10,1060,841,giovinazzi,51,14,11,+1 Lap,107502,228091,322604,396417,469582,542318,613848,685670,757300,829009,900320,971669,1043385,1115252,1186759,1258169,1329532,1400837,1472162,1543580,1614479,1685621,1758020,1829010,1899543,1970129,2041142,2112039,2186560,2279664,2349502,2419226,2488699,2558568,2628464,2698183,2768163,2838000,2907872,2978023,3048123,3118375,3188579,3258764,3329039,3403646,3474273,3543765,3613444,3684406,3754236,3823657,3893155,3962488,4031530,4100880,4170121,4239472,4308870,4378360,4447426,4516739,4586132,4655335,4724623,4793924,4863232,4932407,5001633,5071561.0,
