,0,1,2
0,830,9,1:03.720
1,846,1,1:03.768
2,815,9,1:03.990
3,1,131,1:04.014
4,822,131,1:04.049
5,842,213,1:04.107
6,852,213,1:04.273
7,20,117,1:04.493
8,847,3,1:04.553
9,840,117,1:04.547
10,832,6,1:04.559
11,844,6,1:04.600
12,817,1,1:04.719
13,4,214,1:04.472
14,841,51,1:04.782
15,8,51,1:05.009
16,839,214,1:05.051
17,849,3,1:05.195
18,854,210,1:05.427
19,853,210,1:05.951
