,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
15,174,57,hakkinen,1,4,1,Finished,109538,276519,382881,485969,592823,722966,824798,926298.0,1028352.0,1131895.0,1232791.0,1334773.0,1437726.0,1541165.0,1643971.0,1744699.0,1845002.0,1945020.0,2045385.0,2146801.0,2248854.0,2348887.0,2448918.0,2548539.0,2647939.0,2748488.0,2849322.0,2951063.0,3052242.0,3153797.0,3253476.0,3352032.0,3451713.0,3550256.0,3652950.0,3778868.0,3879526.0,3981407.0,4081561.0,4181930.0,4282208.0,4382414.0,4482833.0,4583017.0,4683575.0,4784222.0,4884417.0,4984456.0,5084423.0,5185299.0,5285318.0,5385398.0,5486401.0,5586349.0,5686425.0,5789504.0
0,174,14,coulthard,1,2,1,Finished,110682,276919,379463,480940,581953,683202,783881,884610.0,985100.0,1086482.0,1186583.0,1287448.0,1387705.0,1487728.0,1588394.0,1688291.0,1792149.0,1916544.0,2017801.0,2118828.0,2219188.0,2320156.0,2420732.0,2521460.0,2622218.0,2722726.0,2823071.0,2923440.0,3023657.0,3123869.0,3224124.0,3324640.0,3424571.0,3524229.0,3624072.0,3723601.0,3823161.0,3926670.0,4050681.0,4151074.0,4251604.0,4351991.0,4452066.0,4552174.0,4652587.0,4753044.0,4853496.0,4953920.0,5054138.0,5155263.0,5256045.0,5355925.0,5455558.0,5555464.0,5655301.0,5754967.0
7,174,30,michael_schumacher,6,1,1,Finished,111227,277409,381160,482767,584477,686006,787580,888794.0,990409.0,1091349.0,1192192.0,1292947.0,1393345.0,1493938.0,1594127.0,1694303.0,1794622.0,1894193.0,1993562.0,2092906.0,2191970.0,2291141.0,2390417.0,2492981.0,2617944.0,2717775.0,2817914.0,2918108.0,3018863.0,3119630.0,3220724.0,3321801.0,3422079.0,3521921.0,3621746.0,3721667.0,3821210.0,3920859.0,4025351.0,4149339.0,4249874.0,4350070.0,4450388.0,4551078.0,4651771.0,4752201.0,4852837.0,4953269.0,5053537.0,5154851.0,5255222.0,5354871.0,5454448.0,5554837.0,5654660.0,5754235.0
4,174,22,barrichello,6,3,1,Finished,112071,278083,382322,484580,586518,688437,790182,891717.0,993413.0,1094545.0,1195568.0,1296502.0,1397241.0,1498255.0,1598864.0,1699054.0,1799512.0,1900387.0,2000439.0,2100183.0,2200045.0,2299989.0,2399291.0,2498781.0,2602046.0,2726572.0,2826835.0,2927092.0,3027759.0,3128041.0,3228879.0,3329731.0,3430359.0,3530977.0,3630947.0,3730762.0,3830719.0,3930659.0,4030494.0,4130568.0,4234648.0,4362695.0,4462909.0,4563436.0,4664016.0,4764589.0,4865211.0,4966381.0,5067171.0,5168199.0,5269305.0,5369823.0,5470472.0,5570750.0,5671429.0,5772679.0
6,174,25,wurz,22,7,1,Finished,113330,278386,383209,486659,589307,692050,794435,896423.0,998376.0,1099872.0,1201361.0,1302836.0,1404191.0,1505532.0,1606537.0,1707450.0,1808136.0,1908519.0,2008831.0,2112714.0,2237974.0,2339362.0,2441239.0,2542989.0,2645300.0,2748712.0,2851868.0,2954096.0,3056394.0,3158331.0,3259794.0,3361050.0,3462386.0,3563558.0,3668607.0,3795829.0,3897969.0,4000186.0,4102925.0,4208565.0,4311803.0,4414161.0,4516447.0,4618879.0,4721195.0,4823748.0,4925631.0,5027910.0,5129862.0,5232274.0,5333790.0,5435461.0,5537654.0,5639416.0,5741317.0,5843549.0
8,174,35,villeneuve,16,5,1,Finished,114448,278882,383585,487249,589853,692064,795800,898388.0,1000203.0,1101782.0,1203760.0,1304987.0,1406070.0,1507200.0,1608125.0,1709273.0,1809851.0,1910721.0,2010943.0,2111103.0,2211345.0,2316585.0,2442719.0,2543911.0,2646000.0,2747604.0,2848873.0,2950599.0,3051733.0,3154557.0,3256416.0,3357210.0,3458018.0,3559630.0,3660408.0,3761036.0,3861196.0,3966649.0,4093574.0,4194862.0,4296925.0,4399630.0,4501133.0,4602478.0,4703711.0,4805477.0,4907591.0,5009471.0,5110867.0,5213082.0,5314303.0,5415247.0,5517886.0,5620094.0,5722033.0,5824927.0
14,174,56,irvine,19,6,1,Finished,115675,279594,384131,488114,591258,693858,796641,899423.0,1001170.0,1102927.0,1205061.0,1306661.0,1407841.0,1508864.0,1609691.0,1710919.0,1812046.0,1912338.0,2016516.0,2143671.0,2244899.0,2346760.0,2448795.0,2551713.0,2653872.0,2756108.0,2858179.0,2960208.0,3061920.0,3163533.0,3265557.0,3367095.0,3468743.0,3569804.0,3670837.0,3771925.0,3873089.0,3974016.0,4074642.0,4178452.0,4304930.0,4406058.0,4507860.0,4610170.0,4712006.0,4814001.0,4915692.0,5017274.0,5118956.0,5220853.0,5321974.0,5423022.0,5524187.0,5625117.0,5726078.0,5826803.0
11,174,49,frentzen,17,19,10,Electrical,116265,280724,385281,489925,600093,723035,865332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,174,65,herbert,19,14,22,Suspension,117436,280959,386055,491076,595357,698978,802566,906039.0,1010384.0,1113188.0,1215871.0,1318409.0,1421078.0,1523493.0,1625503.0,1727833.0,1829872.0,1931544.0,2033392.0,2134858.0,2236435.0,2337924.0,2439092.0,2540115.0,2641030.0,2742162.0,2842926.0,2947771.0,3090626.0,3193633.0,3296658.0,3399865.0,3503906.0,3607415.0,3710636.0,3813831.0,3917297.0,4022477.0,4126013.0,4228844.0,4331533.0,4433764.0,4536530.0,4638951.0,4741084.0,4843320.0,4945788.0,5047780.0,,,,,,,,
2,174,18,button,3,18,5,Engine,117881,281587,387004,492733,597030,701050,804870,909062.0,1012978.0,1116072.0,1219576.0,1323846.0,1426780.0,1529495.0,1632156.0,1734724.0,1836950.0,1939237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
