,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
13,238.0,65.0,herbert,8.0,11.0,+1 Lap,98495.0,185014.0,271130.0,357648.0,444056.0,530227.0,616683.0,703219.0,789481.0,875612.0,962137.0,1050504.0,1137708.0,1224777.0,1311828.0,1405822.0,1510569.0,1596355.0,1682268.0,1768210.0,1854092.0,1941151.0,2028507.0,2115127.0,2201705.0,2288371.0,2375382.0,2462192.0,2548866.0,2635828.0,2722978.0,2810218.0,2897783.0,2986101.0,3073802.0,3161341.0,3248946.0,3342905.0,3449312.0,3535264.0,3621288.0,3707822.0,3794185.0,3880690.0,3966982.0,4054069.0,4141046.0,4227809.0,4314759.0,4402287.0,4492431.0,4581420.0,4674749.0,4779425.0,4865446.0,4951762.0,5037906.0,5124292.0,5210528.0,5296484.0,5382879.0,5469065.0,5555284.0,5642156.0,5729047.0,5815947.0,5902815.0,5989476.0,6077057.0,
11,238.0,63.0,salo,11.0,11.0,+1 Lap,98949.0,185744.0,272097.0,359649.0,447347.0,533546.0,619816.0,706503.0,793406.0,879718.0,966356.0,1053360.0,1140145.0,1226929.0,1313748.0,1400705.0,1488006.0,1574802.0,1662322.0,1749668.0,1846213.0,1952582.0,2039623.0,2125882.0,2213171.0,2300239.0,2387000.0,2473582.0,2560747.0,2647640.0,2734399.0,2821339.0,2908368.0,2995607.0,3082810.0,3170486.0,3257111.0,3343928.0,3431002.0,3517593.0,3604296.0,3691825.0,3788557.0,3911461.0,3998305.0,4084588.0,4171526.0,4258458.0,4345554.0,4432229.0,4519399.0,4608146.0,4698295.0,4786574.0,4874228.0,4962653.0,5049778.0,5136990.0,5224195.0,5311347.0,5399392.0,5486368.0,5573618.0,5661192.0,5748486.0,5835880.0,5923344.0,6010381.0,6097838.0,
5,238.0,44.0,panis,10.0,11.0,+1 Lap,99488.0,186229.0,272746.0,361107.0,448333.0,535234.0,621219.0,707642.0,794157.0,880729.0,967577.0,1054649.0,1148991.0,1258346.0,1343644.0,1429749.0,1518117.0,1606879.0,1693381.0,1779817.0,1866249.0,1954180.0,2041238.0,2128153.0,2215663.0,2302894.0,2389840.0,2477469.0,2564399.0,2651482.0,2738787.0,2825735.0,2913132.0,3000272.0,3087575.0,3174593.0,3262402.0,3349252.0,3443847.0,3549680.0,3634830.0,3720565.0,3805638.0,3891312.0,3978452.0,4066472.0,4153449.0,4239598.0,4326688.0,4412981.0,4499021.0,4585792.0,4672351.0,4759706.0,4847033.0,4940634.0,5044477.0,5129485.0,5215550.0,5300916.0,5386798.0,5472824.0,5559402.0,5645801.0,5732950.0,5821765.0,5919371.0,6006715.0,6094267.0,
7,238.0,50.0,verstappen,18.0,5.0,Engine,100009.0,186961.0,273391.0,361676.0,448749.0,536428.0,622731.0,709278.0,796015.0,882369.0,969372.0,1057955.0,1145323.0,1232351.0,1319486.0,1413992.0,1523371.0,1609408.0,1696600.0,1782769.0,1868941.0,1955706.0,2042974.0,2130309.0,2217388.0,2304620.0,2392316.0,2479350.0,2566657.0,2653709.0,2741012.0,2829789.0,2923770.0,3032166.0,3118218.0,3204131.0,3290436.0,3376497.0,3463098.0,3553407.0,3640975.0,3728024.0,3815911.0,3903099.0,3989947.0,4077220.0,4165225.0,,,,,,,,,,,,,,,,,,,,,,,
6,238.0,49.0,frentzen,7.0,11.0,+1 Lap,101145.0,187724.0,273962.0,362427.0,449383.0,536793.0,623785.0,710313.0,796966.0,883282.0,969925.0,1056719.0,1143170.0,1229686.0,1316083.0,1402450.0,1489622.0,1577075.0,1664431.0,1751449.0,1840125.0,1932686.0,2038197.0,2123066.0,2208555.0,2294459.0,2380465.0,2466529.0,2552697.0,2639392.0,2726004.0,2812961.0,2900106.0,2988919.0,3075924.0,3163082.0,3250154.0,3337411.0,3424399.0,3511992.0,3598970.0,3688338.0,3775195.0,3868781.0,3974873.0,4060877.0,4147889.0,4234831.0,4323186.0,4410267.0,4497203.0,4584629.0,4671401.0,4758383.0,4845648.0,4932935.0,5020097.0,5107356.0,5194570.0,5281674.0,5369045.0,5456378.0,5543842.0,5631991.0,5719676.0,5807958.0,5896624.0,5984947.0,6073769.0,
12,238.0,64.0,diniz,19.0,4.0,Collision,101647.0,188910.0,275227.0,363024.0,450872.0,540243.0,628015.0,715878.0,804533.0,892874.0,981631.0,1069853.0,1158222.0,1246839.0,1335027.0,1430321.0,1542136.0,1629760.0,1719275.0,1806742.0,1897905.0,1986575.0,2075363.0,2166480.0,2255906.0,2345478.0,2437527.0,2528113.0,2618498.0,2708815.0,2798079.0,2886689.0,2977644.0,3067317.0,3155816.0,3244490.0,3333133.0,3421374.0,3509706.0,3598490.0,3696235.0,3803906.0,3889697.0,3977944.0,4067564.0,4156185.0,,,,,,,,,,,,,,,,,,,,,,,,
15,238.0,73.0,rosset,14.0,13.0,+3 Laps,102382.0,190059.0,276922.0,364386.0,451982.0,540729.0,628882.0,716654.0,804829.0,893433.0,982343.0,1070773.0,1159099.0,1248538.0,1337536.0,1425251.0,1513149.0,1601450.0,1689535.0,1784440.0,1896453.0,1985039.0,2072648.0,2160567.0,2250676.0,2339202.0,2427676.0,2515673.0,2603826.0,2693145.0,2781902.0,2870435.0,2959471.0,3050410.0,3139341.0,3229424.0,3321386.0,3410459.0,3499529.0,3588748.0,3677758.0,3766982.0,3863288.0,3977682.0,4066008.0,4155807.0,4246245.0,4337826.0,4427013.0,4516258.0,4605285.0,4696981.0,4788039.0,4877993.0,4967030.0,5056615.0,5148139.0,5237567.0,5326791.0,5415911.0,5507189.0,5596905.0,5686272.0,5775362.0,5863939.0,5955152.0,6044958.0,,,
17,238.0,79.0,katayama,12.0,12.0,+2 Laps,103073.0,191145.0,278143.0,365383.0,453194.0,541126.0,629702.0,717535.0,805632.0,894355.0,982969.0,1071739.0,1160039.0,1255887.0,1364886.0,1451654.0,1539157.0,1626912.0,1714627.0,1801957.0,1889328.0,1976505.0,2063641.0,2151149.0,2239546.0,2327086.0,2415994.0,2503713.0,2592683.0,2680574.0,2768580.0,2856655.0,2944241.0,3034478.0,3123334.0,3212235.0,3300142.0,3388132.0,3475654.0,3563804.0,3660138.0,3770978.0,3857874.0,3944321.0,4031911.0,4118713.0,4205774.0,4292375.0,4379228.0,4466275.0,4553697.0,4642552.0,4729528.0,4816445.0,4903706.0,4990834.0,5078288.0,5166545.0,5253580.0,5341465.0,5428789.0,5517518.0,5607771.0,5695868.0,5783563.0,5871870.0,5960805.0,6050550.0,,
20,238.0,86.0,lavaggi,15.0,15.0,+5 Laps,103617.0,192528.0,281601.0,370673.0,459681.0,549263.0,639066.0,730034.0,822372.0,913877.0,1005064.0,1096043.0,1187062.0,1278733.0,1372588.0,1465066.0,1558744.0,1652171.0,1745542.0,1841539.0,1935916.0,2028496.0,2121411.0,2222776.0,2337901.0,2430756.0,2522667.0,2614568.0,2706500.0,2803656.0,2894883.0,2989036.0,3080563.0,3173366.0,3265244.0,3357325.0,3449325.0,3541018.0,3632518.0,3724922.0,3818623.0,3911159.0,4002726.0,4094959.0,4186094.0,4277875.0,4370344.0,4462522.0,4553287.0,4653949.0,4765780.0,4855444.0,4944676.0,5034661.0,5125669.0,5217407.0,5308790.0,5400636.0,5490922.0,5582971.0,5672714.0,5762665.0,5852678.0,5942826.0,6033410.0,,,,,
18,238.0,83.0,lamy,16.0,15.0,+5 Laps,266095.0,359204.0,447148.0,538444.0,626498.0,714714.0,802636.0,891073.0,980126.0,1068668.0,1157282.0,1248169.0,1337363.0,1428306.0,1517485.0,1608328.0,1698345.0,1787440.0,1876046.0,1972677.0,2082764.0,2170747.0,2259050.0,2349348.0,2438057.0,2528959.0,2619346.0,2709749.0,2801927.0,2890323.0,2978982.0,3068392.0,3157639.0,3246363.0,3334919.0,3424004.0,3513789.0,3602428.0,3691341.0,3782405.0,3873963.0,3962717.0,4054087.0,4144319.0,4234075.0,4333028.0,4442674.0,4530428.0,4618552.0,4707119.0,4798207.0,4888452.0,4977236.0,5066287.0,5156241.0,5246134.0,5337038.0,5427222.0,5521125.0,5610714.0,5701889.0,5792664.0,5882854.0,5974296.0,6065173.0,,,,,
