,0,1,2
0,1,131,1:29.607
1,3,131,1:30.059
2,20,9,1:30.211
3,17,9,1:30.220
4,814,10,1:30.736
5,817,5,1:30.757
6,16,10,1:30.908
7,154,208,1:30.955
8,8,208,1:30.962
9,4,6,1:30.979
10,18,1,1:31.649
11,13,6,1:31.779
12,818,5,1:31.785
13,815,1,1:31.953
14,807,15,1:32.168
15,813,3,1:32.359
16,822,3,1:32.664
17,821,15,1:32.666
18,819,207,1:33.866
19,824,206,1:34.108
20,823,207,1:35.481
21,820,206,1:35.858
