,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,983,1,hamilton,131,2,1,Finished,102307,200174,297561,395867,493353,591076,688278,785333,882505,980147,1077628,1174477,1271616,1368808,1465684,1562552,1659825,1756695,1853131,1949467,2045861,2142762,2239513,2336590,2433634,2534039,2646799,2741522,2836291,2931870.0,3027541.0,3123397.0,3219347.0,3314950.0,3410661.0,3506433.0,3602376.0,3698356.0,3794304.0,3889502.0,3985183.0,4080401.0,4175501.0,4271006.0,4366355.0,4461215.0,4555789.0,4650241.0,4744831.0,4839788.0,4935186.0,5030617.0,5125826.0,5221168.0,5317128.0,5414060.0
11,983,830,max_verstappen,9,1,1,Finished,103125,200917,297979,395181,492048,588985,685848,782509,879333,976047,1072521,1168767,1265399,1361843,1458376,1554761,1651300,1747645,1844165,1940520,2037068,2133747,2230674,2327819,2425163,2522470,2622981,2736034,2830855,2925721.0,3021028.0,3116006.0,3211214.0,3306900.0,3402287.0,3497577.0,3593085.0,3689147.0,3784992.0,3880559.0,3975560.0,4070823.0,4165893.0,4261452.0,4356582.0,4451794.0,4546668.0,4641693.0,4736977.0,4831444.0,4926160.0,5020807.0,5115697.0,5210809.0,5305714.0,5401290.0
8,983,822,bottas,131,5,1,Finished,104229,202951,301746,400092,497962,595915,694021,792367,892633,991166,1089512,1187830,1285647,1383367,1481323,1578878,1676612,1773954,1871238,1968600,2065986,2163519,2261072,2358587,2456115,2554219,2652209,2752982,2867473,2963594.0,3059735.0,3155452.0,3251034.0,3346387.0,3441842.0,3537451.0,3633218.0,3728578.0,3824478.0,3920069.0,4015609.0,4111126.0,4206636.0,4301920.0,4397422.0,4493053.0,4588585.0,4684253.0,4780387.0,4876578.0,4972895.0,5069695.0,5165733.0,5261753.0,5359264.0,5457311.0
7,983,817,ricciardo,9,3,1,Finished,105266,203587,302048,400644,498812,596636,694585,792830,890655,987435,1084257,1180827,1277432,1374296,1471221,1567668,1664260,1761002,1857768,1954086,2050834,2147869,2244580,2341271,2437969,2535008,2631909,2729180,2829956,2944381.0,3039293.0,3134327.0,3229619.0,3325140.0,3420330.0,3515595.0,3610851.0,3706171.0,3801407.0,3896517.0,3992001.0,4087095.0,4182800.0,4278741.0,4374446.0,4469391.0,4565026.0,4660795.0,4755797.0,4851056.0,4945929.0,5041058.0,5136620.0,5232450.0,5327220.0,5423809.0
15,983,838,vandoorne,1,7,11,+1 Lap,106101,205210,304049,402793,501542,600491,699431,799712,898564,997433,1096806,1195869,1298245,1415579,1513361,1611533,1709774,1808374,1907084,2005869,2104554,2203162,2301633,2400008,2498484,2596682,2694602,2792765,2890729,2988709.0,3086517.0,3183988.0,3281819.0,3379198.0,3476391.0,3573122.0,3669988.0,3767392.0,3864477.0,3961631.0,4058665.0,4155735.0,4252595.0,4349479.0,4446361.0,4543059.0,4639757.0,4738097.0,4834028.0,4930008.0,5026424.0,5122916.0,5219336.0,5316635.0,5415195.0,
6,983,815,perez,10,6,1,Finished,107373,206513,305176,403614,502656,601460,700063,798666,896839,994882,1092646,1190493,1288351,1386107,1483806,1581619,1679399,1777148,1874918,1972365,2071303,2169113,2266843,2364557,2462312,2560450,2658275,2756421,2854483,2956301.0,3071888.0,3167479.0,3263494.0,3359422.0,3455695.0,3552160.0,3649600.0,3746264.0,3842939.0,3939347.0,4035913.0,4132269.0,4228778.0,4324926.0,4421566.0,4518016.0,4614071.0,4710300.0,4806395.0,4902509.0,4998567.0,5094480.0,5190518.0,5287193.0,5383467.0,5479920.0
16,983,839,ocon,10,10,11,+1 Lap,108080,211313,327876,425569,523559,622026,720198,818995,917405,1016512,1115012,1212994,1310975,1408842,1506674,1604451,1702227,1799906,1897453,1995409,2093370,2191838,2289818,2388054,2503314,2601461,2699700,2797738,2895499,2993610.0,3091398.0,3189178.0,3286678.0,3384528.0,3482158.0,3579233.0,3676525.0,3773893.0,3871384.0,3969056.0,4066823.0,4164621.0,4263936.0,4361849.0,4459664.0,4559090.0,4657115.0,4754946.0,4855731.0,4954083.0,5052380.0,5150854.0,5249466.0,5347988.0,5447568.0,
17,983,840,stroll,3,8,11,+1 Lap,108503,208570,307393,406062,505065,603915,702875,801939,900701,999642,1098693,1200955,1318136,1417328,1515666,1613840,1712379,1811269,1909655,2008290,2107062,2205596,2304155,2402481,2500936,2598776,2696825,2794859,2892843,2990745.0,3088515.0,3186119.0,3283587.0,3380833.0,3478434.0,3575667.0,3672850.0,3769843.0,3866798.0,3963786.0,4060687.0,4157608.0,4254623.0,4351485.0,4448329.0,4544956.0,4643049.0,4739929.0,4836682.0,4933720.0,5032927.0,5130039.0,5227197.0,5325017.0,5424853.0,
2,983,13,massa,3,9,11,+1 Lap,108852,209288,308466,407266,506365,605303,704359,803296,902305,1001437,1103785,1219959,1317702,1418101,1516626,1615334,1713813,1812631,1911169,2009910,2108494,2207024,2305574,2403823,2502649,2600899,2699158,2797122,2894875,2993081.0,3090744.0,3188609.0,3286060.0,3383297.0,3480701.0,3577900.0,3675185.0,3772358.0,3869475.0,3966474.0,4063796.0,4160868.0,4258237.0,4355181.0,4453629.0,4551044.0,4648187.0,4746278.0,4843503.0,4940907.0,5038297.0,5136188.0,5234954.0,5332670.0,5431060.0,
9,983,825,kevin_magnussen,210,12,11,+1 Lap,109899,210063,309333,408178,507165,606685,706251,805484,904821,1007738,1124373,1222922,1321594,1420183,1518923,1617804,1716970,1815471,1914029,2012230,2110740,2209126,2307506,2405892,2504381,2602660,2701314,2801327,2900770,2999653.0,3098644.0,3199415.0,3297986.0,3395661.0,3493242.0,3590666.0,3688984.0,3788567.0,3885930.0,3983299.0,4082696.0,4179949.0,4277205.0,4377496.0,4474890.0,4572082.0,4669343.0,4767605.0,4865114.0,4963235.0,5061138.0,5158931.0,5256954.0,5355059.0,5453169.0,
1,983,4,alonso,1,11,11,+1 Lap,110534,210779,309961,408875,507977,607002,706783,806634,906291,1005561,1104674,1202877,1301382,1399892,1498809,1597501,1696027,1795038,1893599,1991822,2090304,2188316,2286538,2384993,2483327,2585551,2703740,2802205,2901011,2999951.0,3099042.0,3198464.0,3296251.0,3393538.0,3491171.0,3588801.0,3686344.0,3783646.0,3881766.0,3979017.0,4076495.0,4173767.0,4272075.0,4369689.0,4467066.0,4564416.0,4666735.0,4764275.0,4862451.0,4961805.0,5059658.0,5157552.0,5255602.0,5353806.0,5450307.0,
5,983,807,hulkenberg,4,16,11,+1 Lap,110582,211899,311449,410094,509223,608758,708142,807444,910197,1026765,1125125,1223507,1322542,1422641,1520585,1618944,1717805,1816940,1914646,2012828,2111256,2209804,2308076,2406232,2505200,2603086,2701500,2799157,2897177,2995344.0,3093283.0,3191139.0,3288727.0,3386646.0,3484202.0,3581622.0,3679216.0,3777056.0,3874934.0,3972815.0,4071368.0,4169573.0,4267355.0,4365603.0,4464950.0,4563339.0,4663911.0,4762979.0,4861898.0,4964855.0,5081464.0,5175730.0,5270377.0,5365211.0,5461532.0,
3,983,20,vettel,6,4,1,Finished,111136,211399,310705,409363,508859,607828,707467,806368,904546,1002479,1100775,1197879,1295179,1391911,1488394,1584939,1681757,1778357,1875590,1972734,2069117,2165675,2262542,2359458,2456821,2554892,2656426,2769386,2863886,2958319.0,3053008.0,3147592.0,3242225.0,3336596.0,3430938.0,3525470.0,3620280.0,3714591.0,3808809.0,3903031.0,3997111.0,4091590.0,4186457.0,4281018.0,4375404.0,4470206.0,4565761.0,4661391.0,4757045.0,4852466.0,4947841.0,5044120.0,5140485.0,5237939.0,5337307.0,5438652.0
13,983,835,jolyon_palmer,4,15,11,+1 Lap,111289,212529,312001,411052,510547,609925,709045,808332,907638,1006498,1105924,1204436,1306337,1424163,1522001,1620643,1719432,1817900,1916296,2014681,2113176,2211487,2309890,2408257,2506794,2605042,2703207,2801629,2899582,2997333.0,3095360.0,3192835.0,3290574.0,3388082.0,3485582.0,3582915.0,3688935.0,3793837.0,3893433.0,3991558.0,4090517.0,4190254.0,4287546.0,4384967.0,4482153.0,4579554.0,4677096.0,4774957.0,4873393.0,4971023.0,5069969.0,5168384.0,5266170.0,5363758.0,5461413.0,
12,983,832,sainz,5,19,5,Engine,111542,213256,313214,412051,511491,610650,709939,809251,908658,1007851,1106908,1205875,1304525,1403002,1501506,1599896,1698164,1796841,1895005,1993583,2092111,2190644,2289171,2387551,2486220,2584752,2682875,2781318,2894691,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,983,842,gasly,5,14,11,+1 Lap,112115,213916,313611,413014,512694,612141,711429,810511,909511,1008512,1107957,1211094,1329354,1427849,1526351,1625351,1723656,1822285,1920643,2019031,2117699,2216063,2314137,2412779,2511532,2610205,2708356,2806521,2904494,3002487.0,3100961.0,3200242.0,3298442.0,3396544.0,3494733.0,3594001.0,3691545.0,3789696.0,3887285.0,3986195.0,4083659.0,4181276.0,4280839.0,4378937.0,4476107.0,4573342.0,4670800.0,4768286.0,4866673.0,4964660.0,5062436.0,5159853.0,5257973.0,5357559.0,5455473.0,
14,983,836,wehrlein,15,17,11,+1 Lap,112901,214796,315939,416386,516157,616273,716284,816222,916000,1016192,1116912,1216561,1316201,1415914,1516064,1616931,1716590,1817284,1917855,2017130,2116583,2215797,2315702,2415031,2514282,2613050,2711847,2810519,2909029,3007560.0,3106322.0,3205006.0,3303345.0,3401745.0,3501198.0,3599661.0,3702796.0,3822403.0,3918847.0,4017554.0,4114574.0,4211227.0,4307909.0,4404678.0,4501282.0,4597967.0,4694604.0,4791235.0,4888102.0,4984841.0,5082349.0,5180082.0,5276477.0,5373108.0,5470137.0,
10,983,828,ericsson,15,18,12,+2 Laps,113218,215959,316382,417219,517428,617984,718368,819492,919898,1020353,1120450,1220850,1321449,1423825,1524876,1625179,1725502,1825342,1925963,2026051,2126008,2225945,2325602,2427249,2526778,2626089,2725469,2824766,2923789,3024932.0,3125806.0,3225095.0,3324069.0,3424564.0,3523549.0,3623867.0,3722693.0,3828213.0,3944289.0,4041790.0,4138982.0,4235808.0,4332671.0,4429866.0,4527280.0,4624761.0,4722002.0,4819268.0,4916817.0,5014664.0,5112231.0,5209892.0,5308681.0,5405311.0,,
