,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
0,926,1,hamilton,131,1,1,Finished,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13415,859,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,926,3,rosberg,131,2,1,Finished,1362,599,1234,2379,2682,2368,2602,2163,1610,1271,1713,1931,2192,2089,2488,2354,2506,2409,2305,2425,2939,3545,3702,3825,0,0,4672,3523,2807,2556,2489,2273,2058.0,1968.0,1748.0,1541.0,1637.0,2076.0,2433.0,2406.0,2459.0,1970.0,1688.0,2238.0,2240.0,2382.0,1825.0,1933.0,2051.0,2490.0,2129.0,1565.0,1545.0,1683.0,1697.0,2070.0,1859.0,1360.0
2,926,13,massa,3,4,1,Finished,3125,1538,2189,3846,5009,5794,6406,7083,7362,7505,7934,8986,9850,10171,10511,11300,12311,13094,13942,14777,34398,40940,42704,41851,37104,18116,17295,17274,17568,18473,19552,20412,21313.0,21099.0,21716.0,22761.0,23540.0,24850.0,26552.0,27503.0,28903.0,29279.0,29879.0,30277.0,30995.0,32091.0,32515.0,33093.0,34001.0,34775.0,34830.0,34445.0,35026.0,35537.0,36123.0,36883.0,37483.0,38196.0
3,926,20,vettel,6,3,1,Finished,4534,2598,2659,4527,5789,6542,7146,8001,8059,8222,8970,10135,11157,11498,12174,12889,13970,14654,15475,16314,17233,17135,17008,35346,36100,16647,15196,14625,14233,14746,15768,16258,16683.0,16468.0,17106.0,18111.0,19053.0,20437.0,22958.0,23777.0,25103.0,25774.0,26362.0,27003.0,28062.0,28939.0,29549.0,30362.0,31466.0,32275.0,32049.0,31264.0,31048.0,31622.0,31983.0,32468.0,32785.0,34523.0
4,926,832,sainz,5,9,11,+1 Lap,5892,3471,3270,7439,9869,11741,14565,16058,17729,19168,21014,23143,25498,27205,28736,30512,32677,34737,36622,39012,41372,43766,45908,99957,102783,84441,83642,83863,85106,86667,88697,90817,95728.0,98161.0,101806.0,106072.0,110277.0,114924.0,118002.0,122448.0,124645.0,126091.0,128521.0,130357.0,132587.0,135279.0,137200.0,139205.0,141054.0,143133.0,144403.0,145807.0,147548.0,151252.0,153260.0,156341.0,160269.0,
5,926,831,nasr,15,5,1,Finished,6940,4744,3323,6114,8497,10573,12243,13849,15246,16499,17702,19317,21037,22184,23392,24530,25931,27319,28717,30529,32837,34154,35627,36793,53819,43087,41973,41663,42215,43669,45459,47091,48601.0,48764.0,50656.0,52529.0,54236.0,56121.0,58342.0,59644.0,61036.0,61909.0,63273.0,64638.0,66849.0,68284.0,69267.0,71056.0,73221.0,76042.0,78157.0,79712.0,82057.0,83799.0,85229.0,87607.0,90164.0,95149.0
6,926,817,ricciardo,9,6,11,+1 Lap,7438,5322,3659,6841,9168,11293,13120,14731,16011,17336,18631,20228,21728,23049,24501,26125,28317,30818,32927,34909,37657,39901,60910,67796,63843,46036,45699,46032,46310,47244,48775,49961,51214.0,51310.0,52320.0,53821.0,55241.0,57007.0,59030.0,60377.0,62033.0,63081.0,64585.0,66269.0,69655.0,71275.0,72879.0,75676.0,78664.0,80840.0,82726.0,83708.0,85332.0,87401.0,89977.0,97218.0,102394.0,
7,926,8,raikkonen,6,12,36,Wheel,8915,6777,4248,7985,10291,12290,13823,15188,16494,17805,19124,20691,22098,23647,24956,50098,57165,56663,57558,57364,57433,57222,56766,57856,52389,33702,31503,30214,29443,29023,29294,28864,28992.0,28920.0,29079.0,28943.0,29126.0,29751.0,30853.0,50082.0,,,,,,,,,,,,,,,,,,
8,926,830,max_verstappen,5,13,5,Engine,9697,7658,4618,8907,11877,14562,17009,19279,21067,23313,25697,28294,30391,32392,34197,36178,38331,40404,42899,45283,47889,50125,51811,53368,50384,33533,34749,36171,37876,40166,43319,65476,,,,,,,,,,,,,,,,,,,,,,,,,,
9,926,807,hulkenberg,10,7,11,+1 Lap,10303,8891,5077,9575,12754,15383,17954,20482,22457,24603,26888,29177,31458,33245,35183,37459,40076,42324,44792,47473,68301,75380,76110,77042,73656,56696,57133,58277,59868,62229,64840,67102,69239.0,70444.0,72208.0,74809.0,77164.0,80010.0,82815.0,84946.0,87962.0,90112.0,96071.0,115737.0,125365.0,126428.0,127052.0,127798.0,128750.0,129876.0,130478.0,131352.0,132375.0,133623.0,135215.0,136898.0,138828.0,
10,926,815,perez,10,10,11,+1 Lap,10954,9481,5712,12372,16833,21115,27085,29596,32759,36022,39081,44054,47795,58208,60660,63582,67091,70024,73480,76391,80136,83394,85848,88706,86359,70503,72972,76423,79462,82547,85917,89639,94430.0,97782.0,101551.0,105806.0,109163.0,138438.0,146625.0,146795.0,147473.0,148043.0,149703.0,150369.0,151414.0,152196.0,152672.0,153783.0,154972.0,156723.0,157479.0,158185.0,159869.0,161856.0,164222.0,168974.0,172571.0,
