,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
5,161,22,barrichello,6,20,9,Hydraulics,93940,183776,273210,362567,451947,541197,630431,719588,808942,898124,986954,1075562,1164178,1253111,1342005,1430761,1519652,1608793,1697223,1785557,1874093.0,1962572.0,2050693.0,2139177.0,2227868.0,2315972.0,2404676.0,2492924.0,2580878.0,2669073.0,2758551.0,2846535.0,2935410.0,3022906.0,3132187.0,,,,,,,,,,,,,,,,,,,,,,,,,
13,161,49,frentzen,17,17,16,+6 Laps,94369,184413,273954,363419,452954,542139,631408,720554,809811,898978,988063,1076572,1165159,1253770,1342580,1431334,1520215,1609206,1698098,1786383,1874928.0,1963229.0,2051293.0,2145712.0,2255358.0,2343246.0,2431050.0,2519144.0,2607343.0,2695734.0,2783824.0,2872116.0,2960453.0,3048492.0,3136247.0,3223832.0,3311816.0,3399892.0,3487680.0,3575424.0,3662710.0,3756060.0,3866681.0,3954909.0,4043127.0,4131655.0,4219964.0,4308226.0,4397070.0,4486286.0,4582977.0,4674836.0,4768831.0,4886562.0,,,,,,
1,161,14,coulthard,1,1,1,Finished,94818,184907,274574,363998,453576,542890,631971,721031,810306,899426,988632,1077121,1165645,1254289,1343158,1432077,1520847,1609775,1698594,1787040,1875592.0,1963804.0,2051959.0,2140456.0,2228237.0,2316485.0,2405148.0,2493410.0,2581312.0,2669442.0,2756535.0,2844290.0,2937639.0,3049996.0,3138049.0,3225890.0,3313767.0,3401448.0,3489242.0,3577169.0,3665181.0,3752732.0,3840249.0,3928034.0,4016080.0,4104223.0,4191888.0,4279250.0,4366557.0,4454080.0,4541877.0,4629447.0,4717035.0,4805473.0,4893231.0,4980567.0,5068087.0,5155327.0,5242716.0,5330108.0
17,161,57,hakkinen,1,2,1,Finished,95485,185490,275341,364635,454267,543629,632815,722264,811311,900244,989394,1078125,1166805,1255244,1344033,1432813,1521644,1610642,1699490,1788125,1877083.0,1964853.0,2052958.0,2141085.0,2229048.0,2317315.0,2405754.0,2494050.0,2582079.0,2670196.0,2765145.0,2879104.0,2967967.0,3056427.0,3144839.0,3232890.0,3321077.0,3409379.0,3497635.0,3585847.0,3674522.0,3762417.0,3851204.0,3939213.0,4027287.0,4115099.0,4202411.0,4290337.0,4377520.0,4465081.0,4552547.0,4639407.0,4726127.0,4812836.0,4899451.0,4985668.0,5071905.0,5158262.0,5244579.0,5331585.0
3,161,18,button,3,5,1,Finished,95935,186235,275946,365320,454836,544454,633763,722746,812040,901120,990161,1079033,1167629,1256104,1344818,1433545,1522308,1611182,1700102,1788815,1877747.0,1966045.0,2054109.0,2142366.0,2236063.0,2349371.0,2437374.0,2525324.0,2613530.0,2701886.0,2790085.0,2878461.0,2967350.0,3055188.0,3143327.0,3231298.0,3319571.0,3407553.0,3495501.0,3583626.0,3672345.0,3761216.0,3849895.0,3937526.0,4025282.0,4119086.0,4228131.0,4317469.0,4407173.0,4496120.0,4585075.0,4674411.0,4764284.0,4853175.0,4941409.0,5030055.0,5119140.0,5208206.0,5297653.0,5387867.0
9,161,35,villeneuve,16,16,14,+4 Laps,97208,189366,280291,371063,461583,552235,642322,732398,822439,912261,1001877,1091432,1180963,1270328,1359812,1449272,1538943,1628160,1717321,1806398,1895610.0,1984462.0,2073376.0,2162213.0,2250695.0,2339160.0,2427577.0,2516014.0,2604539.0,2692870.0,2781096.0,2869189.0,2963755.0,3078305.0,3168262.0,3258084.0,3347701.0,3437462.0,3526763.0,3616281.0,3705583.0,3794707.0,3883604.0,3972836.0,4061863.0,4151491.0,4240897.0,4329961.0,4418728.0,4507755.0,4597011.0,4686993.0,4777018.0,4867430.0,4956410.0,5060191.0,,,,
6,161,23,ralf_schumacher,3,4,1,Finished,98012,187360,276590,366285,455602,545251,634942,723925,813137,902089,991080,1079867,1168633,1257246,1345824,1434427,1523054,1611974,1701064,1789726,1878451.0,1966969.0,2055063.0,2149231.0,2260122.0,2348205.0,2436160.0,2524327.0,2612596.0,2700714.0,2788929.0,2877101.0,2965331.0,3053483.0,3141496.0,3229377.0,3317560.0,3405695.0,3493719.0,3582049.0,3670692.0,3759644.0,3847450.0,3934945.0,4022563.0,4110505.0,4205288.0,4313303.0,4400301.0,4487840.0,4575941.0,4664867.0,4754038.0,4841607.0,4929271.0,5017444.0,5105469.0,5193119.0,5281603.0,5371420.0
8,161,30,michael_schumacher,6,3,1,Finished,98881,189787,280687,371326,462074,552738,643040,733116,822971,912868,1002577,1092118,1181673,1271113,1360467,1449919,1539607,1628841,1718005,1807123,1896165.0,1985142.0,2074143.0,2162892.0,2251528.0,2339823.0,2428122.0,2516791.0,2605353.0,2693475.0,2781824.0,2870090.0,2958524.0,3045641.0,3133007.0,3219804.0,3306992.0,3399444.0,3509673.0,3596782.0,3684168.0,3771362.0,3858434.0,3945674.0,4033151.0,4121567.0,4208903.0,4298062.0,4386370.0,4474464.0,4562161.0,4649486.0,4736760.0,4824586.0,4913871.0,5001111.0,5088608.0,5175361.0,5261789.0,5350025.0
14,161,50,verstappen,21,22,10,Electrical,99647,190467,281527,372227,462650,553497,643878,734169,824364,914421,1004081,1093627,1183252,1272990,1362640,1452245,1542110,1632427,1726193,1896395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,161,15,trulli,17,6,1,Finished,100168,191557,283002,374307,464707,555459,646022,736468,826927,917400,1007588,1097735,1187781,1277855,1368077,1457863,1547868,1637416,1727050,1816517,1905449.0,1994524.0,2083598.0,2172598.0,2262232.0,2351608.0,2440654.0,2529393.0,2618251.0,2707146.0,2795849.0,2884145.0,2972682.0,3060824.0,3148951.0,3236775.0,3331101.0,3443963.0,3533871.0,3622882.0,3711696.0,3800358.0,3889068.0,3977734.0,4066350.0,4154907.0,4243342.0,4331758.0,4420639.0,4509682.0,4598830.0,4688078.0,4777932.0,4867900.0,4957176.0,5046904.0,5136724.0,5226624.0,5317733.0,5409381.0
