,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
0,963,1,hamilton,131,18,5,Engine,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10991.0,7982.0,7662.0,6822.0,6911.0,6278.0,2377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1,963,817,ricciardo,9,1,1,Finished,2656,2426,1070,899,1289,1766,2077,2364.0,3527.0,2302.0,2916.0,3167.0,3653.0,4010.0,4985.0,5290.0,5634.0,5879.0,5650.0,1867.0,0.0,16819.0,16961.0,16956.0,16703.0,16592.0,12761.0,11115.0,11960.0,12892.0,14025.0,14918.0,16080.0,16481.0,17699.0,18822.0,20385.0,21489.0,22435.0,22720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,963,815,perez,10,6,1,Finished,3460,3232,3899,5840,7462,8746,9891,11100.0,18472.0,28125.0,30278.0,32646.0,34556.0,36496.0,39370.0,40862.0,42620.0,43849.0,44702.0,41930.0,37512.0,36255.0,38035.0,39463.0,41029.0,42342.0,39628.0,39017.0,41127.0,43352.0,45797.0,51672.0,72159.0,73344.0,74758.0,76141.0,77697.0,79070.0,79742.0,100678.0,74668.0,46222.0,43481.0,45800.0,47856.0,49633.0,51384.0,53251.0,54957.0,56627.0,57765.0,59893.0,61891.0,63463.0,64060.0,63794.0
3,963,8,raikkonen,6,4,1,Finished,5013,3836,4208,4328,5354,6026,6429,6883.0,8994.0,6046.0,6819.0,7750.0,8631.0,9385.0,10239.0,10623.0,11653.0,12402.0,12840.0,13556.0,26956.0,24753.0,25222.0,25584.0,25559.0,25270.0,21591.0,20085.0,20992.0,21922.0,23249.0,27739.0,47965.0,48071.0,48244.0,48579.0,49364.0,51924.0,52877.0,67603.0,56644.0,34213.0,29785.0,30300.0,30074.0,29996.0,29820.0,29684.0,29303.0,29770.0,29615.0,30282.0,30611.0,30779.0,30463.0,28785.0
4,963,830,max_verstappen,9,2,1,Finished,6327,3719,2612,2471,2880,3043,3306,3588.0,6588.0,16793.0,17203.0,17367.0,17000.0,16899.0,16840.0,16309.0,15891.0,15346.0,14249.0,9819.0,2682.0,0.0,0.0,0.0,0.0,0.0,0.0,16518.0,16628.0,17118.0,18017.0,18629.0,18864.0,19137.0,19576.0,20417.0,21205.0,22092.0,22946.0,23466.0,2278.0,3840.0,2102.0,2029.0,1796.0,1754.0,1772.0,1484.0,1156.0,1249.0,1272.0,1447.0,2059.0,2850.0,2930.0,2443.0
5,963,18,button,1,9,1,Finished,9162,4596,5066,6732,8696,10082,11817,13404.0,24570.0,31736.0,34079.0,36879.0,39835.0,42048.0,44043.0,45516.0,47152.0,48455.0,49432.0,46380.0,41498.0,40777.0,42789.0,44569.0,45975.0,47415.0,45305.0,45335.0,48012.0,50690.0,53714.0,56790.0,59912.0,62746.0,65805.0,69396.0,77133.0,97686.0,98501.0,130258.0,104999.0,68383.0,66126.0,68287.0,69809.0,71287.0,73403.0,75163.0,76623.0,77665.0,78215.0,79627.0,80951.0,82437.0,82740.0,81816.0
6,963,807,hulkenberg,10,8,1,Finished,9599,5249,5711,7518,9273,10823,12526,14723.0,25473.0,32339.0,36094.0,38241.0,40405.0,43433.0,45164.0,46687.0,48274.0,49669.0,50439.0,47326.0,42694.0,41930.0,43882.0,45549.0,46795.0,48263.0,45839.0,49091.0,69586.0,71303.0,73608.0,75411.0,77923.0,79410.0,80819.0,82102.0,83455.0,84730.0,85227.0,113117.0,106592.0,68641.0,63994.0,65080.0,65646.0,66730.0,68128.0,68989.0,69822.0,70761.0,71524.0,72741.0,73790.0,74562.0,74443.0,74062.0
7,963,822,bottas,3,5,1,Finished,10508,5535,6448,8293,10713,12634,14595,16801.0,22731.0,18032.0,20756.0,23547.0,26135.0,28488.0,30813.0,32341.0,34334.0,35746.0,36958.0,34013.0,30054.0,29388.0,31211.0,32890.0,34299.0,35847.0,33791.0,33860.0,40069.0,60748.0,62739.0,65013.0,67488.0,69413.0,71144.0,72766.0,74527.0,75797.0,76574.0,96304.0,69615.0,42446.0,40277.0,43159.0,45522.0,47398.0,49416.0,51268.0,52693.0,54642.0,55784.0,57721.0,59302.0,60688.0,61456.0,61582.0
8,963,154,grosjean,210,21,23,Brakes,10862,6083,6930,9031,11481,14488,16424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,963,839,ocon,209,16,11,+1 Lap,11888,6936,8725,11904,14863,18247,20679,23492.0,32243.0,23657.0,27645.0,34983.0,58699.0,62021.0,65024.0,67656.0,70390.0,73030.0,75786.0,74059.0,70446.0,71397.0,74812.0,78018.0,80699.0,83447.0,82726.0,84077.0,87992.0,92187.0,100719.0,132264.0,135548.0,138445.0,142247.0,145842.0,151632.0,155090.0,172804.0,211448.0,183767.0,129226.0,129802.0,133953.0,137661.0,144066.0,148176.0,154941.0,159001.0,164509.0,168492.0,173793.0,182403.0,186687.0,189602.0,
