,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,1069,1,hamilton,131,2,1,Finished,101458,203498,304748,405819,507447,609353,711030,812793,914383,1016115,1117937,1220010,1322187,1443570,1543906.0,1644714.0,1745620.0,1846179.0,1947029.0,2047461.0,2148268.0,2249036.0,2349232.0,2449654.0,2549896.0,2650774.0,2751986.0,2862352.0,2962856.0,3062937.0,3163519.0,3264385.0,3365181.0,3466646.0,3567871.0,3669244.0,3770680.0,3890697.0,3991001.0,4090669.0,4189154.0,4287962.0,4387743.0,4486972.0,4585997.0,4684889.0,4783696.0,4882541.0,4981464.0,5080342.0,5179943.0,5279208.0,5378378.0,5477801.0,5577763.0,5677885.0
7,1069,830,max_verstappen,9,1,1,Finished,102612,204362,305633,406758,508240,610070,711811,813743,915311,1017021,1135872,1236298,1336400,1436811,1537547.0,1638419.0,1739310.0,1840108.0,1940767.0,2041805.0,2142607.0,2243598.0,2344435.0,2445273.0,2546488.0,2647981.0,2748634.0,2859074.0,2960239.0,3079951.0,3180306.0,3280758.0,3380884.0,3481034.0,3581524.0,3681790.0,3781802.0,3881879.0,3982566.0,4082521.0,4182895.0,4283111.0,4383318.0,4482979.0,4582543.0,4682052.0,4781190.0,4880416.0,4979518.0,5078756.0,5178181.0,5277277.0,5376796.0,5476602.0,5576884.0,5676552.0
4,1069,815,perez,9,3,1,Finished,104121,206405,307778,409166,510770,612810,714418,816665,918846,1020895,1123164,1226393,1347766,1448053,1548942.0,1650012.0,1751044.0,1851856.0,1952805.0,2053921.0,2155248.0,2256241.0,2357709.0,2459151.0,2560935.0,2662557.0,2770628.0,2876923.0,2978442.0,3082704.0,3202735.0,3302301.0,3402326.0,3503502.0,3603684.0,3704118.0,3804099.0,3904367.0,4004855.0,4105418.0,4206089.0,4307408.0,4408162.0,4508552.0,4609675.0,4709971.0,4810015.0,4910527.0,5011152.0,5112019.0,5212893.0,5313537.0,5415424.0,5516141.0,5617437.0,5718775.0
13,1069,844,leclerc,6,4,1,Finished,105695,209134,311678,414554,517624,620518,723276,825780,928661,1030935,1132991,1235822,1356554,1457591,1559225.0,1660854.0,1761889.0,1862996.0,1964116.0,2065223.0,2166387.0,2268078.0,2369143.0,2470341.0,2571535.0,2672468.0,2784752.0,2886123.0,2987156.0,3089601.0,3191847.0,3294450.0,3414017.0,3514082.0,3614601.0,3714785.0,3814846.0,3915803.0,4016906.0,4117135.0,4216438.0,4316922.0,4417495.0,4517830.0,4617992.0,4718002.0,4817755.0,4918036.0,5018281.0,5118993.0,5219771.0,5320403.0,5421668.0,5523444.0,5625356.0,5728798.0
5,1069,817,ricciardo,1,5,1,Finished,106819,210041,312999,416119,519277,622470,725659,828996,932133,1034829,1138405,1259882,1362043,1463971,1566038.0,1668552.0,1770688.0,1872770.0,1974482.0,2076052.0,2178086.0,2280152.0,2381778.0,2483639.0,2585880.0,2688300.0,2799099.0,2900758.0,3002429.0,3104303.0,3225462.0,3327286.0,3428604.0,3529913.0,3631560.0,3732370.0,3833390.0,3934478.0,4035793.0,4136499.0,4236990.0,4338482.0,4438827.0,4539247.0,4639850.0,4740560.0,4841334.0,4942618.0,5043537.0,5144980.0,5246098.0,5347301.0,5448922.0,5550369.0,5651405.0,5753406.0
8,1069,832,sainz,6,7,1,Finished,107574,211591,315246,418362,521488,624655,727676,833358,936004,1038904,1141671,1262666,1364560,1466503,1568610.0,1670751.0,1772545.0,1874013.0,1975533.0,2077075.0,2179159.0,2281236.0,2382772.0,2485137.0,2587509.0,2689865.0,2800406.0,2902173.0,3004252.0,3127698.0,3229134.0,3330541.0,3431135.0,3532235.0,3633550.0,3734366.0,3834883.0,3935814.0,4036870.0,4137247.0,4237956.0,4339213.0,4439755.0,4540647.0,4641608.0,4742459.0,4843254.0,4944604.0,5045951.0,5147065.0,5248302.0,5350243.0,5452123.0,5554813.0,5657647.0,5760097.0
14,1069,846,norris,1,8,1,Finished,108365,213111,316839,419829,523126,626525,729588,834363,938251,1041619,1162305,1264549,1366968,1469952,1571938.0,1674313.0,1776334.0,1878137.0,1979714.0,2081542.0,2183514.0,2285325.0,2386725.0,2488240.0,2591572.0,2693572.0,2803708.0,2906025.0,3008478.0,3111977.0,3235821.0,3337345.0,3438529.0,3539477.0,3640903.0,3742219.0,3842717.0,3943452.0,4044083.0,4144358.0,4244586.0,4345028.0,4445433.0,4546171.0,4646805.0,4747253.0,4848106.0,4948982.0,5049982.0,5150965.0,5252399.0,5353518.0,5454899.0,5556612.0,5658647.0,5760947.0
17,1069,852,tsunoda,213,9,11,+1 Lap,108808,214411,318746,422493,526655,630932,735215,839316,943707,1066606,1168652,1271356,1374211,1477560,1581375.0,1685055.0,1788814.0,1891699.0,1995397.0,2098662.0,2201711.0,2304829.0,2407268.0,2509897.0,2612563.0,2715556.0,2827220.0,2930017.0,3032635.0,3136030.0,3240073.0,3344226.0,3468455.0,3570672.0,3672696.0,3774407.0,3876067.0,3977661.0,4079141.0,4180554.0,4282251.0,4386178.0,4488792.0,4590104.0,4691435.0,4792913.0,4894064.0,4995780.0,5097311.0,5199164.0,5301036.0,5402844.0,5505247.0,5607632.0,5710081.0,
6,1069,822,bottas,131,6,1,Finished,109072,216601,321648,425705,529410,633276,737476,841752,946133,1050215,1152401,1254895,1358670,1461672,1564574.0,1687281.0,1789299.0,1892435.0,1994002.0,2095283.0,2196827.0,2298325.0,2399062.0,2499795.0,2600956.0,2701808.0,2810417.0,2911043.0,3011872.0,3113034.0,3213665.0,3314368.0,3416479.0,3517624.0,3638607.0,3738772.0,3838988.0,3939237.0,4039484.0,4139665.0,4239812.0,4340488.0,4440952.0,4541278.0,4642546.0,4743124.0,4844482.0,4946295.0,5047433.0,5147677.0,5249091.0,5350996.0,5452777.0,5555584.0,5655875.0,5756680.0
12,1069,842,gasly,213,20,22,Suspension,109796,217184,320351,423570,527540,631777,736145,840702,944851,1048313,1170917,1272932,1377914,1527042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
