,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
11,16,22,barrichello,23,8,1,Finished,91292,212031,331378,451100,569163,644543,719179,793633,868192,942668,1017241,1091693,1166084,1240630,1315143,1389436,1463615,1537733,1611781,1685731,1763420,1859917.0,1936628.0,2012232.0,2087522.0,2163220.0,2238845.0,2314147.0,2389484.0,2465137.0,2540894.0,2616673.0,2692365.0,2767586.0,2842546.0,2917274.0,2991916.0,3066966.0,3141761.0,3217053.0,3292196.0,3367226.0,3442282.0,3517140.0,3592077.0,3666750.0,3741464.0,3816647.0,3891384.0,3969735.0,4063167.0,4138117.0,4212812.0,4287808.0,4362924.0,4437643.0,4512198.0,4586821.0,4661263.0,4735811.0,4811521.0,4887368.0,4969189.0,5064101.0,5138128.0,5212390.0,5286633.0,5361416.0,5436537.0,5511724.0,5588535.0
7,16,17,webber,9,1,1,Finished,92269,213732,333302,454189,569592,645637,720664,795370,870120,944531,1018902,1093534,1168174,1242657,1317064,1391469,1465911,1540263,1614364,1688492,1762542,1836554.0,1911055.0,1984930.0,2058663.0,2136122.0,2231235.0,2306199.0,2381089.0,2456031.0,2531154.0,2606398.0,2681612.0,2756600.0,2831319.0,2905890.0,2980462.0,3055087.0,3129694.0,3204310.0,3278776.0,3353247.0,3428185.0,3502573.0,3576772.0,3651087.0,3725591.0,3800089.0,3874608.0,3949071.0,4023512.0,4101487.0,4195761.0,4270160.0,4344651.0,4419143.0,4493972.0,4568733.0,4643296.0,4717755.0,4792184.0,4866429.0,4940779.0,5015248.0,5089780.0,5164401.0,5239940.0,5315389.0,5390867.0,5466779.0,5543081.0
2,16,3,rosberg,3,16,6,Gearbox,94289,214628,334312,454766,570072,647181,722276,797169,872119,946899,1021577,1096148,1170808,1245501,1319898,1394268,1468732,1543137,1617751,1692273,1766675,1841053.0,1915889.0,1996006.0,2092704.0,2168551.0,2267514.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,16,9,kubica,2,2,1,Finished,99746,218359,336326,457137,570114,646152,721142,796144,870693,945422,1019838,1094557,1168974,1243407,1317907,1392467,1466825,1541141,1615428,1689871,1764213,1838377.0,1916567.0,2010596.0,2085835.0,2162326.0,2237683.0,2312941.0,2388464.0,2464040.0,2539245.0,2614520.0,2689566.0,2764343.0,2838841.0,2913279.0,2987623.0,3061778.0,3136266.0,3210670.0,3285051.0,3359611.0,3433928.0,3508129.0,3582330.0,3660163.0,3752754.0,3827225.0,3901915.0,3976750.0,4051268.0,4126057.0,4200763.0,4275316.0,4349891.0,4424395.0,4499400.0,4573984.0,4648440.0,4722817.0,4797528.0,4872262.0,4947300.0,5022609.0,5097881.0,5173452.0,5248703.0,5323836.0,5399428.0,5474945.0,5550707.0
13,16,67,buemi,5,7,1,Finished,100360,219229,337040,458026,571085,648135,724032,799124,874420,949472,1024526,1099578,1174664,1249743,1324902,1399840,1474751,1549385,1624141,1699149,1774077,1848840.0,1923690.0,2002970.0,2099986.0,2175764.0,2251971.0,2327668.0,2403485.0,2479505.0,2555586.0,2631464.0,2707238.0,2784047.0,2859391.0,2934336.0,3009269.0,3084354.0,3159429.0,3234588.0,3309867.0,3385046.0,3460389.0,3535622.0,3610688.0,3685585.0,3760414.0,3835204.0,3910024.0,3984681.0,4059454.0,4134309.0,4208927.0,4287715.0,4382758.0,4457525.0,4532312.0,4606875.0,4681581.0,4756253.0,4830912.0,4905665.0,4980458.0,5055221.0,5129936.0,5204693.0,5279561.0,5354397.0,5429250.0,5504049.0,5579072.0
4,16,6,nakajima,3,15,3,Accident,101148,219907,337919,459141,571295,649382,726145,802779,878700,954338,1029684,1105286,1180770,1256270,1331440,1406690,1481790,1556987,1632322,1707502,1782575,1857761.0,1933466.0,2008793.0,2084113.0,2164458.0,2259246.0,2334715.0,2409953.0,2485793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,16,155,kobayashi,7,10,1,Finished,102657,220737,338691,460474,571586,649165,725100,801385,877221,952783,1028394,1103940,1179282,1254670,1330098,1405300,1480393,1555771,1631062,1706115,1781167,1856478.0,1932278.0,2007686.0,2084217.0,2160822.0,2236407.0,2312050.0,2387349.0,2466571.0,2563307.0,2639504.0,2715570.0,2790959.0,2866365.0,2941692.0,3017338.0,3092664.0,3167894.0,3243442.0,3318773.0,3394053.0,3469503.0,3544996.0,3620145.0,3695392.0,3770648.0,3845568.0,3920693.0,3995777.0,4071253.0,4146231.0,4221258.0,4296221.0,4371485.0,4450439.0,4549527.0,4625288.0,4700681.0,4776543.0,4851958.0,4927810.0,5003722.0,5079429.0,5155426.0,5231555.0,5306799.0,5381874.0,5456855.0,5531729.0,5606405.0
15,16,154,grosjean,4,13,11,+1 Lap,103469,222788,340763,461519,571848,650906,729807,806548,883764,960340,1036348,1112314,1188655,1264928,1340655,1416506,1492041,1567708,1643402,1719026,1794759,1870380.0,1946024.0,2022103.0,2098038.0,2173661.0,2249843.0,2325760.0,2401794.0,2477446.0,2553375.0,2629222.0,2704813.0,2784635.0,2880755.0,2956572.0,3032043.0,3108221.0,3183744.0,3259587.0,3335688.0,3411226.0,3486452.0,3561583.0,3636837.0,3712094.0,3787392.0,3862793.0,3938162.0,4014082.0,4089082.0,4163878.0,4238844.0,4313633.0,4393539.0,4489037.0,4563906.0,4639069.0,4714160.0,4789548.0,4866511.0,4942781.0,5017670.0,5092587.0,5168020.0,5243356.0,5318521.0,5393670.0,5469156.0,5544926.0,
8,16,18,button,23,5,1,Finished,103723,223241,341891,462070,572019,649443,725258,801643,877479,953065,1028732,1104471,1180006,1255502,1330519,1405782,1480784,1556069,1631417,1706480,1781585,1856670.0,1932520.0,2007833.0,2082569.0,2157175.0,2232056.0,2307046.0,2385385.0,2479989.0,2555848.0,2631762.0,2707474.0,2782929.0,2857549.0,2932339.0,3007131.0,3082105.0,3157002.0,3232108.0,3307201.0,3382215.0,3457056.0,3531747.0,3606220.0,3680573.0,3755196.0,3829750.0,3904461.0,3979211.0,4053867.0,4128696.0,4203322.0,4277704.0,4355505.0,4448748.0,4524347.0,4599363.0,4674613.0,4749532.0,4824228.0,4899117.0,4973912.0,5048560.0,5123158.0,5197715.0,5272306.0,5346885.0,5421683.0,5496507.0,5572086.0
14,16,153,alguersuari,5,14,11,+1 Lap,105236,224184,343325,463502,573206,651391,730328,808184,884566,962110,1038636,1114674,1190806,1267033,1343115,1418893,1494677,1570407,1646163,1721843,1797536,1873275.0,1948676.0,2024196.0,2100671.0,2176715.0,2252839.0,2328416.0,2404020.0,2485035.0,2581490.0,2657327.0,2732777.0,2807833.0,2883349.0,2958682.0,3034292.0,3111441.0,3187482.0,3263803.0,3339565.0,3415772.0,3491383.0,3567123.0,3643511.0,3720162.0,3795776.0,3871285.0,3947133.0,4026542.0,4120705.0,4196531.0,4271552.0,4346684.0,4422399.0,4500291.0,4575852.0,4650906.0,4725767.0,4800682.0,4875597.0,4950582.0,5025659.0,5100626.0,5175570.0,5250651.0,5325824.0,5400987.0,5476168.0,5551633.0,
9,16,20,vettel,9,4,1,Finished,105837,226506,344044,465910,573293,650594,726375,803356,879086,954560,1030157,1105787,1181366,1256861,1332070,1407223,1482288,1557394,1632684,1708060,1783269,1858936.0,1934173.0,2009547.0,2084700.0,2161789.0,2236823.0,2312156.0,2387639.0,2463052.0,2537923.0,2613296.0,2688025.0,2762144.0,2836098.0,2910042.0,2987510.0,3082905.0,3157784.0,3232713.0,3307911.0,3382871.0,3457549.0,3532601.0,3607230.0,3681738.0,3756255.0,3830579.0,3905071.0,3979998.0,4054635.0,4129232.0,4204060.0,4278462.0,4352751.0,4429954.0,4520762.0,4595111.0,4669001.0,4743522.0,4817808.0,4892218.0,4966677.0,5041435.0,5116394.0,5191097.0,5265398.0,5339756.0,5414133.0,5488392.0,5562733.0
0,16,1,hamilton,1,3,1,Finished,106078,229290,347616,469371,574178,651968,729016,805580,881225,956848,1032391,1107664,1182951,1258149,1333498,1409076,1484409,1559564,1634502,1709543,1784632,1859864.0,1937500.0,2013096.0,2088334.0,2163538.0,2239710.0,2314728.0,2389904.0,2465266.0,2541504.0,2616894.0,2693063.0,2768116.0,2843093.0,2917857.0,2992471.0,3067641.0,3142294.0,3217357.0,3292654.0,3371515.0,3467334.0,3542454.0,3617380.0,3692026.0,3766605.0,3841212.0,3915802.0,3990492.0,4064996.0,4139580.0,4214262.0,4288868.0,4363511.0,4438556.0,4513201.0,4588006.0,4662351.0,4736784.0,4811539.0,4886650.0,4961847.0,5037065.0,5112114.0,5187306.0,5262418.0,5337361.0,5412247.0,5487028.0,5562025.0
12,16,24,liuzzi,10,12,1,Finished,107463,228201,353882,473697,575675,654518,732484,809937,886761,963672,1040623,1117168,1193597,1270067,1346317,1422436,1498651,1574609,1650623,1726628,1802689,1878538.0,1954484.0,2030185.0,2105748.0,2181491.0,2257418.0,2333402.0,2409149.0,2484978.0,2561422.0,2637789.0,2713713.0,2789471.0,2864747.0,2940017.0,3015071.0,3090332.0,3165509.0,3240997.0,3316003.0,3391091.0,3466081.0,3545122.0,3642703.0,3720863.0,3797133.0,3873023.0,3950595.0,4026382.0,4102046.0,4177466.0,4252739.0,4328266.0,4404210.0,4480037.0,4555519.0,4631148.0,4706655.0,4782167.0,4857547.0,4933009.0,5008676.0,5084299.0,5159778.0,5235107.0,5310628.0,5386571.0,5462614.0,5538335.0,5614469.0
1,16,2,heidfeld,2,17,60,Out of fuel,109450,227960,346151,467717,573739,651386,728199,803840,879659,955396,1030922,1106390,1181780,1257417,1332671,1408091,1483483,1558485,1633473,1712520,1805966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,16,21,fisichella,6,11,1,Finished,110813,228482,346777,468197,574014,654020,731508,809194,885883,962595,1038973,1115529,1191765,1268516,1344347,1420226,1496276,1572031,1647630,1723142,1798922,1874692.0,1950644.0,2026084.0,2101489.0,2177427.0,2253818.0,2329507.0,2405011.0,2481767.0,2557837.0,2633664.0,2709365.0,2784703.0,2860039.0,2935034.0,3013468.0,3110686.0,3186952.0,3262940.0,3339225.0,3414869.0,3490455.0,3566048.0,3642738.0,3719419.0,3794860.0,3870468.0,3945999.0,4021381.0,4096731.0,4172271.0,4247332.0,4322514.0,4397445.0,4472942.0,4548680.0,4624536.0,4700106.0,4775881.0,4851592.0,4927252.0,5003061.0,5078938.0,5154888.0,5231348.0,5309885.0,5386066.0,5462012.0,5537697.0,5613746.0
5,16,8,raikkonen,6,6,1,Finished,115463,237872,350606,471311,574566,652572,730989,808597,884901,961542,1037457,1113364,1189594,1265626,1341837,1417761,1493499,1569088,1644763,1720456,1796136,1871713.0,1947211.0,2022892.0,2098767.0,2174462.0,2250431.0,2326117.0,2402200.0,2478130.0,2554219.0,2630166.0,2706160.0,2781520.0,2856464.0,2931272.0,3005983.0,3080746.0,3155545.0,3230525.0,3305565.0,3380220.0,3459225.0,3555396.0,3630324.0,3705162.0,3779720.0,3854709.0,3929708.0,4004468.0,4079275.0,4154087.0,4228783.0,4303449.0,4378215.0,4453152.0,4528062.0,4603144.0,4677867.0,4752574.0,4827379.0,4902381.0,4977231.0,5052219.0,5127216.0,5202260.0,5277008.0,5351722.0,5426553.0,5501339.0,5576421.0
