,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
6,69,13,massa,6,2,1,Finished,95921,189934,284053,377684,472020,565742,659825,754049,848470,942584,1036361,1130051,1226913,1341747,1436684,1532840,1627767,1722546,1816636,1911436,2005724.0,2100149.0,2194072.0,2289308.0,2384021.0,2478035.0,2571974.0,2665830.0,2760121.0,2855732.0,2949639.0,3044304.0,3138586.0,3232264.0,3328849.0,3440878.0,3534174.0,3627897.0,3722422.0,3816689.0,3910974.0,4004877.0,4099333.0,4194142.0,4289216.0,4384091.0,4478926.0,4573698.0,4668288.0,4763169.0,4858499.0,4953241.0,5049564.0
18,69,30,michael_schumacher,6,20,5,Engine,96692,190075,282964,377085,470785,564649,658691,753200,847616,941714,1035376,1128984,1222697,1316173,1409540,1502832,1596294,1692408,1808174,1902328,1996746.0,2091186.0,2185456.0,2279268.0,2373224.0,2467227.0,2561843.0,2656360.0,2750147.0,2843534.0,2936729.0,3029521.0,3122635.0,3215735.0,3308542.0,3404522.0,,,,,,,,,,,,,,,,,
13,69,23,ralf_schumacher,7,7,1,Finished,97650,191257,285362,379224,473136,567474,661965,756543,851102,946120,1040453,1134737,1233100,1345509,1440062,1535619,1631103,1726295,1821223,1916118,2011641.0,2106585.0,2200727.0,2295021.0,2390133.0,2484548.0,2578530.0,2672543.0,2766285.0,2863713.0,2979551.0,3076282.0,3173180.0,3269828.0,3365701.0,3462714.0,3559441.0,3654513.0,3749944.0,3845378.0,3940770.0,4036649.0,4131507.0,4226185.0,4321857.0,4417005.0,4512134.0,4606886.0,4701725.0,4796228.0,4891089.0,4986671.0,5082282.0
2,69,4,alonso,4,1,1,Finished,98159,191968,285947,380092,474171,568149,662330,756938,852930,947145,1040804,1134957,1228134,1320810,1416253,1530542,1624682,1719173,1813600,1907851,2002415.0,2096692.0,2190638.0,2284495.0,2378199.0,2471803.0,2566135.0,2660629.0,2755284.0,2849040.0,2942216.0,3035490.0,3128301.0,3221670.0,3317343.0,3430452.0,3525083.0,3619166.0,3712891.0,3806573.0,3900376.0,3994645.0,4088757.0,4182873.0,4277044.0,4370848.0,4464899.0,4559310.0,4653446.0,4747843.0,4842858.0,4937536.0,5033413.0
8,69,15,trulli,7,6,1,Finished,98898,192764,286840,381450,475658,570041,664425,758540,853724,948408,1042395,1138879,1249744,1343746,1439384,1534887,1629925,1724832,1819580,1914224,2009085.0,2103771.0,2198624.0,2292963.0,2387821.0,2482268.0,2576620.0,2670636.0,2767262.0,2882905.0,2978875.0,3075706.0,3172758.0,3269193.0,3364867.0,3462169.0,3558865.0,3653951.0,3749032.0,3844713.0,3939925.0,4034999.0,4129715.0,4224778.0,4321095.0,4415906.0,4511012.0,4605800.0,4700682.0,4795342.0,4890002.0,4984445.0,5080130.0
10,69,18,button,11,4,1,Finished,100029,194809,289715,385216,481084,575867,670715,765677,860638,955328,1049912,1144218,1238265,1332045,1425846,1522126,1637699,1732782,1828054,1923287,2018686.0,2113758.0,2208717.0,2303434.0,2398300.0,2493091.0,2587793.0,2682248.0,2777206.0,2872240.0,2966649.0,3061119.0,3154906.0,3248921.0,3342372.0,3435912.0,3533121.0,3647076.0,3741887.0,3836529.0,3931065.0,4026078.0,4120655.0,4214984.0,4309439.0,4403798.0,4498155.0,4592717.0,4687218.0,4782499.0,4877486.0,4972636.0,5067514.0
11,69,21,fisichella,4,3,1,Finished,100391,195218,290199,385394,479388,573065,666881,760781,854974,949568,1043700,1137679,1231243,1326478,1441316,1537035,1632359,1727656,1822758,1917705,2013288.0,2108230.0,2202725.0,2297262.0,2391839.0,2486850.0,2580815.0,2674918.0,2769102.0,2863147.0,2957338.0,3051582.0,3147671.0,3262382.0,3357553.0,3452222.0,3546809.0,3641448.0,3735989.0,3830324.0,3924631.0,4019524.0,4114035.0,4208697.0,4303239.0,4397592.0,4491964.0,4586088.0,4679950.0,4773778.0,4867444.0,4961826.0,5057366.0
0,69,2,heidfeld,2,8,1,Finished,101327,196990,292220,388695,484545,580152,675669,770982,866536,961768,1056819,1151676,1246555,1341441,1436341,1532280,1627161,1724565,1839750,1936046,2031870.0,2127833.0,2223580.0,2319116.0,2414670.0,2509914.0,2605372.0,2701220.0,2796372.0,2891397.0,2985922.0,3081035.0,3175984.0,3271410.0,3367093.0,3466020.0,3580395.0,3675897.0,3771367.0,3867348.0,3963369.0,4059450.0,4155596.0,4251654.0,4347444.0,4443100.0,4538900.0,4635273.0,4730369.0,4825330.0,4920052.0,5014846.0,5109508.0
3,69,8,raikkonen,1,5,1,Finished,102828,197637,293134,389359,485470,581112,676571,772055,867572,963191,1058787,1153671,1248256,1343455,1438543,1533719,1628613,1723437,1818230,1912679,2007429.0,2104835.0,2217487.0,2310831.0,2404936.0,2499287.0,2593778.0,2688786.0,2783546.0,2878343.0,2973893.0,3068792.0,3164058.0,3258517.0,3352635.0,3448279.0,3542386.0,3636422.0,3730306.0,3823929.0,3920256.0,4030516.0,4124021.0,4218197.0,4312728.0,4407640.0,4502550.0,4598487.0,4694766.0,4789830.0,4884453.0,4979768.0,5077009.0
12,69,22,barrichello,11,12,11,+1 Lap,104819,207637,326278,421829,517352,613717,710179,808691,905470,1003723,1100183,1195959,1292250,1390381,1488139,1585825,1681213,1776278,1871306,1966793,2062138.0,2159621.0,2274840.0,2370177.0,2466171.0,2564080.0,2661488.0,2758370.0,2855519.0,2952410.0,3048015.0,3143274.0,3238896.0,3334196.0,3430056.0,3527545.0,3622434.0,3717009.0,3811280.0,3905351.0,4002261.0,4116268.0,4211806.0,4307256.0,4403303.0,4500485.0,4595756.0,4690734.0,4785814.0,4880803.0,4975965.0,5071585.0,
