,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0,69,13,massa,6,2,1,Finished,0,0,1089,599,1235,1093,1134,849,854,870,985,1067,4216,25574,27144,30008,31473,30138,8462,9108,8978.0,8963.0,8616.0,10040.0,10797.0,10808.0,10131.0,9470.0,9974.0,12198.0,12910.0,14783.0,15951.0,16529.0,20307.0,36356.0,9091.0,8731.0,9531.0,10116.0,10598.0,10232.0,10576.0,11269.0,12172.0,13243.0,14027.0,14388.0,14842.0,15326.0,15641.0,15705.0,16151.0
1,69,30,michael_schumacher,6,20,5,Engine,771,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2,69,23,ralf_schumacher,7,7,1,Finished,1729,1323,2398,2139,2351,2825,3274,3343,3486,4406,5077,5753,10403,29336,30522,32787,34809,33887,13049,13790,14895.0,15399.0,15271.0,15753.0,16909.0,17321.0,16687.0,16183.0,16138.0,20179.0,42822.0,46761.0,50545.0,54093.0,57159.0,58192.0,34358.0,35347.0,37053.0,38805.0,40394.0,42004.0,42750.0,43312.0,44813.0,46157.0,47235.0,47576.0,48279.0,48385.0,48231.0,49135.0,48869.0
3,69,4,alonso,4,1,1,Finished,2238,2034,2983,3007,3386,3500,3639,3738,5314,5431,5428,5973,5437,4637,6713,27710,28388,26765,5426,5523,5669.0,5506.0,5182.0,5227.0,4975.0,4576.0,4292.0,4269.0,5137.0,5506.0,5487.0,5969.0,5666.0,5935.0,8801.0,25930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,69,15,trulli,7,6,1,Finished,2977,2830,3876,4365,4873,5392,5734,5340,6108,6694,7019,9895,27047,27573,29844,32055,33631,32424,11406,11896,12339.0,12585.0,13168.0,13695.0,14597.0,15041.0,14777.0,14276.0,17115.0,39371.0,42146.0,46185.0,50123.0,53458.0,56325.0,57647.0,33782.0,34785.0,36141.0,38140.0,39549.0,40354.0,40958.0,41905.0,44051.0,45058.0,46113.0,46490.0,47236.0,47499.0,47144.0,46909.0,46717.0
5,69,18,button,11,4,1,Finished,4108,4875,6751,8131,10299,11218,12024,12477,13022,13614,14536,15234,15568,15872,16306,19294,41405,40374,19880,20959,21940.0,22572.0,23261.0,24166.0,25076.0,25864.0,25950.0,25888.0,27059.0,28706.0,29920.0,31598.0,32271.0,33186.0,33830.0,31390.0,8038.0,27910.0,28996.0,29956.0,30689.0,31433.0,31898.0,32111.0,32395.0,32950.0,33256.0,33407.0,33772.0,34656.0,34628.0,35100.0,34101.0
6,69,21,fisichella,4,3,1,Finished,4470,5284,7235,8309,8603,8416,8190,7581,7358,7854,8324,8695,8546,10305,31776,34203,36065,35248,14584,15377,16542.0,17044.0,17269.0,17994.0,18615.0,19623.0,18972.0,18558.0,18955.0,19613.0,20609.0,22061.0,25036.0,46647.0,49011.0,47700.0,21726.0,22282.0,23098.0,23751.0,24255.0,24879.0,25278.0,25824.0,26195.0,26744.0,27065.0,26778.0,26504.0,25935.0,24586.0,24290.0,23953.0
7,69,2,heidfeld,2,8,1,Finished,5406,7056,9256,11610,13760,15503,16978,17782,18920,20054,21443,22692,23858,25268,26801,29448,30867,32157,31576,33718,35124.0,36647.0,38124.0,39848.0,41446.0,42687.0,43529.0,44860.0,46225.0,47863.0,49193.0,51514.0,53349.0,55675.0,58551.0,61498.0,55312.0,56731.0,58476.0,60775.0,62993.0,64805.0,66839.0,68781.0,70400.0,72252.0,74001.0,75963.0,76923.0,77487.0,77194.0,77310.0,76095.0
8,69,8,raikkonen,1,5,1,Finished,6907,7703,10170,12274,14685,16463,17880,18855,19956,21477,23411,24687,25559,27282,29003,30887,32319,31029,10056,10351,10683.0,13649.0,32031.0,31563.0,31712.0,32060.0,31935.0,32426.0,33399.0,34809.0,37164.0,39271.0,41423.0,42782.0,44093.0,43757.0,17303.0,17256.0,17415.0,17356.0,19880.0,35871.0,35264.0,35324.0,35684.0,36792.0,37651.0,39177.0,41320.0,41987.0,41595.0,42232.0,43596.0
9,69,22,barrichello,11,12,11,+1 Lap,8898,17703,43314,44744,46567,49068,51488,55491,57854,62009,64807,66975,69553,74208,78599,82993,84919,83870,63132,64465,65392.0,68435.0,89384.0,90909.0,92947.0,96853.0,99645.0,102010.0,105372.0,108876.0,111286.0,113753.0,116261.0,118461.0,121514.0,123023.0,97351.0,97843.0,98389.0,98778.0,101885.0,121623.0,123049.0,124383.0,126259.0,129637.0,130857.0,131424.0,132368.0,132960.0,133107.0,134049.0,
