,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
0,218,35,villeneuve,3,5,1,Finished,0,0,0,0,5873,22343.0,52243.0,62310.0,67345.0,73228.0,79467.0,98961.0,97806.0,91903.0,77412.0,79262.0,79278.0,80448.0,77025.0,79933.0,79345.0,79579.0,77569.0,77067.0,76281.0,75196.0,74728.0,73236.0,69716.0,48688.0,51424.0,67982.0,67366.0,65175.0,63623.0,62726.0,61215.0,59009.0,57235.0,55201.0,52821.0,49433.0,45865.0,42103.0
1,218,55,alesi,22,8,1,Finished,731,441,467,1545,6428,17499.0,30081.0,59248.0,66668.0,71560.0,72344.0,73272.0,67647.0,60687.0,40884.0,41194.0,40289.0,40051.0,37304.0,37014.0,38497.0,39502.0,43930.0,65506.0,65922.0,65609.0,66129.0,66191.0,61840.0,40814.0,41117.0,46367.0,65201.0,64204.0,63462.0,65950.0,67706.0,75230.0,90764.0,91162.0,92133.0,94869.0,99270.0,102008.0
2,218,30,michael_schumacher,6,1,1,Finished,2000,1376,981,1821,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,218,21,fisichella,17,2,1,Finished,3533,1959,1745,2519,6899,16947.0,22840.0,28423.0,34629.0,45245.0,72164.0,78177.0,75109.0,69972.0,52525.0,54136.0,55149.0,58481.0,56778.0,56896.0,57315.0,58061.0,55777.0,56636.0,55542.0,53961.0,53426.0,52712.0,47934.0,27817.0,29988.0,44835.0,43595.0,40459.0,37318.0,35749.0,35319.0,34519.0,33204.0,32426.0,31878.0,30485.0,29487.0,26753.0
4,218,49,frentzen,3,3,1,Finished,6190,3462,3344,5461,10332,20570.0,31594.0,55218.0,77055.0,82614.0,86307.0,90549.0,87314.0,81409.0,61201.0,61965.0,62112.0,62551.0,60855.0,61468.0,60581.0,59976.0,57037.0,63767.0,83209.0,82563.0,82507.0,82606.0,78415.0,58691.0,57164.0,55976.0,54868.0,51388.0,48442.0,46319.0,45166.0,43769.0,42281.0,41873.0,40636.0,38432.0,36046.0,32147.0
5,218,57,hakkinen,1,16,2,Disqualified,7805,2946,3042,4648,8845,18443.0,26719.0,32027.0,37153.0,42862.0,47634.0,65069.0,82874.0,77684.0,58662.0,59063.0,58531.0,60617.0,59865.0,59269.0,59075.0,59178.0,56692.0,57390.0,57349.0,55881.0,54828.0,53960.0,54576.0,52731.0,52770.0,52188.0,50457.0,46757.0,43849.0,41825.0,42090.0,41689.0,40717.0,40031.0,38909.0,37000.0,34915.0,30856.0
6,218,64,diniz,21,7,1,Finished,8106,4355,3946,6880,11429,21054.0,32641.0,39387.0,44203.0,50710.0,57156.0,69015.0,97520.0,93443.0,82132.0,84624.0,85265.0,88228.0,88359.0,90122.0,91897.0,94189.0,92597.0,93570.0,93904.0,93331.0,92961.0,91825.0,87673.0,67073.0,65004.0,64992.0,71313.0,88157.0,85907.0,85999.0,85397.0,84978.0,84220.0,84402.0,83592.0,81142.0,80186.0,85931.0
7,218,71,damon_hill,21,13,12,+2 Laps,9167,4915,4462,7766,11740,21872.0,33008.0,42513.0,47189.0,57345.0,81775.0,86070.0,86356.0,89260.0,81975.0,100768.0,134040.0,144852.0,144805.0,146526.0,148993.0,152082.0,154042.0,157510.0,159770.0,160994.0,161775.0,161746.0,158177.0,138343.0,137136.0,135737.0,134077.0,135774.0,151432.0,149565.0,148537.0,147287.0,145613.0,144313.0,143047.0,150342.0,,
8,218,14,coulthard,1,19,20,Spun off,10462,5841,5133,8534,12264,21441.0,31853.0,36925.0,41692.0,49844.0,67460.0,88364.0,84770.0,78776.0,60458.0,61791.0,63088.0,64252.0,61550.0,,,,,,,,,,,,,,,,,,,,,,,,,
9,218,65,herbert,15,4,1,Finished,11621,6570,5855,10183,12971,22425.0,33396.0,39753.0,44834.0,51079.0,61679.0,85495.0,83096.0,78345.0,59679.0,60481.0,60487.0,62418.0,60700.0,61423.0,62877.0,64047.0,62287.0,66305.0,66943.0,66821.0,67591.0,69663.0,65001.0,44135.0,47222.0,60542.0,58294.0,56136.0,54054.0,52790.0,52713.0,52100.0,50677.0,49642.0,48565.0,46763.0,44194.0,39025.0
10,218,22,barrichello,24,21,38,Steering,13154,8036,8451,12281,15011,23232.0,33952.0,54528.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,218,81,morbidelli,15,9,1,Finished,14161,8997,10112,13957,17497,24806.0,35468.0,48793.0,55026.0,60780.0,67576.0,86372.0,103140.0,99312.0,84496.0,88795.0,91954.0,100528.0,100917.0,105487.0,108612.0,112062.0,112007.0,113586.0,114057.0,115518.0,118899.0,120308.0,117281.0,96828.0,94346.0,91877.0,89772.0,92777.0,107215.0,105731.0,107960.0,107891.0,106706.0,106053.0,106040.0,104925.0,103722.0,102582.0
