,0,1,2
0,3,131,1:32.584
1,1,131,1:32.660
2,822,3,1:33.024
3,20,6,1:33.245
4,13,3,1:33.337
5,8,6,1:33.347
6,817,9,1:33.497
7,154,208,1:33.967
8,815,10,1:34.174
9,826,9,1:34.201
10,807,10,1:34.390
11,832,5,1:34.453
12,813,208,1:34.497
13,4,1,1:34.785
14,830,5,1:34.522
15,18,1,1:35.664
16,828,15,1:35.673
17,831,15,1:35.760
18,829,209,1:38.783
19,834,209,1:47.114
