,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
0,940,1,hamilton,131,1,1,Finished,99642,199302,298932,398754,497894,597413,697047,796935,896840,996559,1096671,1196743,1296899,1396880,1497123,1600083,1718094,1816215,1914701,2012662,2111334,2210254,2308811,2407438,2506141,2604587,2703339,2802731,2901962,3001174,3102685,3220808,3316953,3415254,3513796,3612193,3710787,3809792,3908409,4006257,4105063,4203064,4301305,4399871,4498382,4596825,4695020,4793525,4892026,4991003.0,5089727.0,5187917.0,5286508.0
6,940,20,vettel,6,3,1,Finished,101283,201532,301393,401281,501157,601156,701342,801692,902068,1002599,1103318,1204339,1307741,1426558,1526025,1625535,1725007,1824371,1923927,2023242,2122370,2221472,2321001,2420173,2519088,2618088,2717091,2816100,2915194,3015926,3133782,3231688,3329681,3427873,3526434,3624929,3723371,3821463,3920127,4019331,4118865,4217829,4316603,4415596,4515659,4614643,4713134,4812107,4911123,5009762.0,5108841.0,5208587.0,5307358.0
12,940,822,bottas,3,5,1,Finished,102426,203019,303319,403699,504397,604946,705445,806106,906936,1007829,1110993,1229219,1329059,1429812,1529305,1629378,1730368,1830555,1930168,2029838,2129416,2229139,2329118,2428819,2528590,2628513,2728607,2828697,2930654,3050447,3149774,3248272,3346601,3445049,3543811,3642360,3740813,3839397,3938208,4036800,4135041,4233552,4332075,4431506,4530557,4629112,4727891,4827384,4926060,5025610.0,5125742.0,5224354.0,5323254.0
1,940,3,rosberg,131,2,1,Finished,103015,204063,304558,404328,504916,605452,707321,808342,909195,1009484,1110024,1209829,1309764,1409881,1512457,1629812,1729794,1828148,1926528,2025401,2124312,2223340,2322924,2422145,2521433,2620155,2719085,2818087,2919430,3035299,3132446,3230100,3327625,3425340,3523350,3621912,3720813,3819618,3918372,4018259,4117084,4215689,4314360,4414092,4513785,4612312,4711064,4809968,4908897,5007821.0,5106994.0,5205999.0,5305472.0
3,940,8,raikkonen,6,4,1,Finished,103974,204979,305695,406399,506936,607390,708376,809454,910785,1011499,1112133,1212398,1312842,1415756,1534590,1633962,1733041,1832097,1931498,2030595,2130088,2229750,2330079,2429798,2529339,2629364,2729201,2832105,2949705,3048970,3147434,3245469,3343719,3441851,3539928,3638155,3736634,3835260,3933918,4032493,4131656,4230455,4329427,4428301,4526979,4625765,4724970,4824082,4923327,5023528.0,5122157.0,5220768.0,5320276.0
7,940,154,grosjean,208,7,1,Finished,104839,206208,307246,408138,509104,610290,711547,813105,914334,1015711,1119675,1240923,1342328,1442890,1543113,1643236,1743220,1843168,1943341,2043333,2143360,2243690,2344368,2445251,2545836,2646275,2746802,2847316,2947991,3048877,3151429,3252699,3359108,3479354,3577521,3676071,3774457,3873630,3972538,4071293,4169972,4268471,4367970,4466833,4565396,4663827,4762419,4861359,4960219,5059517.0,5158943.0,5258544.0,5358806.0
9,940,813,maldonado,208,8,1,Finished,105231,207009,308032,409469,510563,611792,713311,814657,916194,1017556,1118958,1222402,1344223,1444154,1544427,1644607,1745123,1845616,1945984,2046197,2146356,2246654,2347325,2447991,2548337,2648812,2749245,2849670,2950934,3052210,3153242,3254409,3356737,3457350,3558602,3662530,3781415,3880046,3978182,4076427,4174999,4273838,4372815,4471394,4569920,4668433,4766757,4865216,4963729,5062314.0,5160893.0,5259901.0,5360083.0
8,940,807,hulkenberg,10,6,1,Finished,105612,207851,308977,410099,511326,612478,714051,815449,916947,1020764,1139544,1240354,1339900,1439978,1540081,1639730,1739590,1839482,1939654,2039572,2139686,2239585,2339956,2440536,2540600,2641411,2742319,2843321,2944370,3045516,3149580,3268252,3367099,3465902,3564706,3663466,3762228,3861189,3960117,4058551,4157256,4256245,4354576,4453317,4551972,4650945,4749822,4848178,4946841,5045566.0,5143924.0,5242717.0,5342067.0
2,940,4,alonso,1,11,11,+1 Lap,106467,208856,311139,414049,517553,621048,723807,826313,931132,1053014,1154448,1256200,1357758,1459596,1560988,1662323,1763777,1865255,1966536,2068059,2169404,2270713,2372127,2473431,2574782,2676905,2778612,2882546,3001935,3101806,3202414,3302573,3402682,3503138,3603396,3704541,3804736,3904731,4004575,4105779,4205779,4305526,4405371,4505462,4605076,4704957,4805406,4905592,5005831,5106216.0,5209672.0,5311223.0,
18,940,832,sainz,5,10,11,+1 Lap,106952,209211,311697,414339,515887,617195,718385,819869,921188,1022306,1123374,1224557,1325499,1430478,1550784,1649470,1748843,1848634,1948554,2048360,2148115,2247825,2348258,2449917,2549900,2649968,2752988,2887259,2986413,3086145,3185955,3285878,3386043,3486396,3587162,3687927,3787085,3886849,3986197,4085480,4185014,4284592,4384651,4485648,4586298,4687110,4788036,4889394,4992262,5093910.0,5196154.0,5298282.0,
14,940,828,ericsson,15,14,11,+1 Lap,107482,210106,312333,415033,517875,619899,721990,824176,926083,1036000,1137696,1239959,1348677,1469192,1569190,1669880,1770693,1871853,1973303,2074477,2176109,2277746,2379544,2480798,2582152,2686650,2805389,2904732,3004647,3104703,3204847,3305228,3405393,3505944,3606513,3707217,3808910,3910738,4010815,4111080,4211680,4312097,4413107,4514942,4616891,4717590,4818796,4920898,5024358,5127342.0,5229095.0,5331522.0,
5,940,18,button,1,16,11,+1 Lap,108440,211156,314605,419029,521869,624509,727337,830268,933505,1038600,1159964,1261641,1363279,1465128,1566790,1668299,1769690,1871249,1972578,2073909,2175651,2277222,2378556,2480046,2581343,2682787,2786559,2905527,3005891,3106789,3206910,3307247,3407692,3507920,3608155,3708863,3810842,3912639,4014698,4115876,4219406,4320441,4422196,4523358,4624383,4726599,4829238,4931156,5032749,5134744.0,5236522.0,5338032.0,
17,940,831,nasr,15,20,31,Retired,108957,211753,315017,417106,519447,622399,725461,828469,931746,1037807,1162956,1264894,1366822,1468934,1572538,1674534,1775805,1877355,1979107,2081593,2182864,2284113,2385884,2488415,2589951,2691043,2793566,2895794,2996897,3100810,3223997,3324143,3424410,3527651,3628178,3728727,3829559,3930235,4030323,4132496,4233036,4334671,4435548,4536636,4638281,4738553,4840722,4942863,5049742,,,,
