,raceId,driverId,driverRef,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
11,146.0,31.0,montoya,14.0,9.0,Hydraulics,82535.0,202162.0,318577.0,392751.0,466464.0,539989.0,613632.0,687661.0,761868.0,836287.0,910686.0,985397.0,1060133.0,1136058.0,1210691.0,1294229.0,1367397.0,1440628.0,1513585.0,1586873.0,1660244.0,1733478.0,1806392.0,1878909.0,1951644.0,2024241.0,2097000.0,2169154.0,2241567.0,2313936.0,2386171.0,2458491.0,2530489.0,2603932.0,2675816.0,2747668.0,2820197.0,2891883.0,2963349.0,3034489.0,3105684.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,146.0,23.0,ralf_schumacher,19.0,23.0,Brakes,83663.0,202725.0,318993.0,393498.0,467422.0,541318.0,615206.0,689495.0,763949.0,871244.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,146.0,30.0,michael_schumacher,2.0,1.0,Finished,84461.0,203689.0,319439.0,394287.0,468309.0,542386.0,616334.0,690365.0,764440.0,837960.0,911355.0,985837.0,1060387.0,1136443.0,1210979.0,1289983.0,1362264.0,1435438.0,1508487.0,1581696.0,1654507.0,1727569.0,1800151.0,1872962.0,1945385.0,2017003.0,2089396.0,2161782.0,2233447.0,2305655.0,2377523.0,2449715.0,2521763.0,2593077.0,2664256.0,2735481.0,2806582.0,2877870.0,2949157.0,3020480.0,3091810.0,3163303.0,3234755.0,3306167.0,3377892.0,3452304.0,3548853.0,3620437.0,3692037.0,3763813.0,3835893.0,3908168.0,3981200.0,4053422.0,4125071.0,4196575.0,4268158.0,4340449.0,4411915.0,4483661.0,4555441.0,4626613.0,4697904.0,4769514.0,4840808.0,4912100.0,4983393.0,5054440.0,5125470.0,5196529.0,5268117.0
8,146.0,22.0,barrichello,3.0,1.0,Finished,86280.0,204157.0,320089.0,394462.0,468528.0,542922.0,616724.0,690692.0,764850.0,838512.0,911882.0,986030.0,1060720.0,1136686.0,1211233.0,1284684.0,1357785.0,1430582.0,1503263.0,1575892.0,1648208.0,1720816.0,1793091.0,1865785.0,1937992.0,2010017.0,2082725.0,2155020.0,2227493.0,2300149.0,2372306.0,2444076.0,2515959.0,2587826.0,2659705.0,2731464.0,2802964.0,2874564.0,2946235.0,3017807.0,3089820.0,3161294.0,3232996.0,3304518.0,3376887.0,3448251.0,3522091.0,3617023.0,3688520.0,3760357.0,3832776.0,3904795.0,3977782.0,4049613.0,4121505.0,4193498.0,4265423.0,4337426.0,4409339.0,4481310.0,4553183.0,4624796.0,4696370.0,4768153.0,4839699.0,4910955.0,4982387.0,5053396.0,5124495.0,5195685.0,5268454.0
4,146.0,14.0,coulthard,1.0,1.0,Finished,87060.0,205085.0,320594.0,395796.0,470830.0,544977.0,618899.0,692996.0,766971.0,840899.0,914385.0,988106.0,1062519.0,1137333.0,1212205.0,1286129.0,1359494.0,1432690.0,1505456.0,1578333.0,1651018.0,1723654.0,1796125.0,1868450.0,1940870.0,2012973.0,2085188.0,2157373.0,2229608.0,2302735.0,2375969.0,2447971.0,2519856.0,2591490.0,2662894.0,2734420.0,2805677.0,2876986.0,2948307.0,3019825.0,3091005.0,3162422.0,3234070.0,3305590.0,3377462.0,3449054.0,3520933.0,3591776.0,3662759.0,3737349.0,3831444.0,3903849.0,3976671.0,4048746.0,4120528.0,4192528.0,4264927.0,4336525.0,4408114.0,4480531.0,4552127.0,4623753.0,4695204.0,4766655.0,4837980.0,4909274.0,4981261.0,5052563.0,5123569.0,5194723.0,5265927.0
18,146.0,56.0,irvine,7.0,11.0,+1 Lap,88148.0,206554.0,321915.0,399102.0,474462.0,549756.0,626153.0,701756.0,778214.0,855541.0,930564.0,1006096.0,1081483.0,1156668.0,1231976.0,1306658.0,1381341.0,1455605.0,1529747.0,1603820.0,1678150.0,1752251.0,1826004.0,1899692.0,1973381.0,2047043.0,2120597.0,2194013.0,2267225.0,2340634.0,2413982.0,2487210.0,2560163.0,2633208.0,2706395.0,2779238.0,2851738.0,2924443.0,2997017.0,3069591.0,3142292.0,3214660.0,3287183.0,3359500.0,3431758.0,3503891.0,3576059.0,3651311.0,3748362.0,3822375.0,3896399.0,3970182.0,4043856.0,4117280.0,4190772.0,4264605.0,4340238.0,4415006.0,4488725.0,4562156.0,4635655.0,4709007.0,4782747.0,4855963.0,4929080.0,5002006.0,5074687.0,5147163.0,5219251.0,5292715.0,
15,146.0,50.0,verstappen,6.0,11.0,+1 Lap,88693.0,207068.0,322144.0,396203.0,469485.0,543135.0,617075.0,690982.0,765171.0,839038.0,912636.0,986504.0,1061131.0,1136981.0,1211568.0,1285251.0,1358270.0,1431279.0,1503987.0,1576909.0,1649688.0,1722550.0,1798024.0,1894333.0,1967702.0,2040944.0,2113860.0,2186754.0,2259703.0,2332802.0,2405533.0,2478290.0,2551069.0,2623838.0,2696305.0,2768728.0,2841213.0,2913985.0,2986576.0,3059097.0,3131895.0,3204323.0,3277072.0,3349891.0,3425643.0,3523930.0,3598019.0,3671757.0,3745706.0,3819196.0,3892952.0,3966767.0,4040275.0,4113445.0,4186780.0,4260101.0,4333407.0,4407007.0,4482412.0,4556909.0,4630043.0,4703274.0,4776635.0,4849884.0,4923142.0,4996267.0,5069447.0,5142326.0,5215159.0,5288577.0,
3,146.0,8.0,raikkonen,4.0,1.0,Finished,89359.0,207815.0,322448.0,397500.0,471510.0,545991.0,620110.0,694707.0,768189.0,841940.0,915748.0,989484.0,1063328.0,1137713.0,1212715.0,1287031.0,1360315.0,1433686.0,1506846.0,1579810.0,1652556.0,1725575.0,1798151.0,1870838.0,1943422.0,2016177.0,2088893.0,2162704.0,2235324.0,2308415.0,2381950.0,2454819.0,2527918.0,2600446.0,2672523.0,2744981.0,2816972.0,2888831.0,2960861.0,3032662.0,3104697.0,3176693.0,3248327.0,3320234.0,3391885.0,3466417.0,3571613.0,3643901.0,3716151.0,3788672.0,3861211.0,3933679.0,4006175.0,4078559.0,4151036.0,4223514.0,4296051.0,4368281.0,4440604.0,4512956.0,4585259.0,4657733.0,4729832.0,4802512.0,4874815.0,4948221.0,5019978.0,5091659.0,5163115.0,5234399.0,5307520.0
14,146.0,44.0,panis,5.0,1.0,Finished,90101.0,208731.0,323731.0,399451.0,474740.0,549928.0,624909.0,698447.0,772012.0,845342.0,918545.0,992227.0,1065696.0,1140007.0,1214977.0,1288725.0,1361884.0,1435106.0,1508096.0,1581303.0,1654046.0,1727120.0,1799918.0,1872661.0,1946682.0,2019401.0,2092432.0,2165235.0,2237785.0,2310836.0,2384302.0,2457392.0,2530003.0,2602666.0,2674875.0,2747200.0,2820258.0,2893483.0,2965687.0,3038057.0,3110336.0,3182897.0,3255193.0,3331791.0,3428560.0,3501406.0,3574078.0,3646635.0,3719401.0,3792285.0,3864912.0,3937773.0,4010756.0,4083344.0,4155712.0,4228467.0,4301259.0,4373639.0,4445930.0,4518592.0,4591407.0,4665303.0,4737938.0,4811077.0,4883528.0,4956208.0,5028930.0,5101387.0,5173879.0,5246340.0,5319702.0
12,146.0,35.0,villeneuve,8.0,11.0,+1 Lap,90981.0,209771.0,324481.0,399979.0,475388.0,550362.0,626397.0,702061.0,778383.0,862354.0,938800.0,1013352.0,1089290.0,1163556.0,1237482.0,1310983.0,1384870.0,1458388.0,1531830.0,1605522.0,1679000.0,1752757.0,1826524.0,1900458.0,1974363.0,2047758.0,2121195.0,2194649.0,2268039.0,2341790.0,2414939.0,2487840.0,2561008.0,2634301.0,2707445.0,2780189.0,2853005.0,2926258.0,2999271.0,3071701.0,3144390.0,3217328.0,3289768.0,3362300.0,3435456.0,3508309.0,3585136.0,3683110.0,3757283.0,3832774.0,3911103.0,4012430.0,4085534.0,4158363.0,4232175.0,4305623.0,4378836.0,4452112.0,4525431.0,4598620.0,4672304.0,4745736.0,4818684.0,4891388.0,4963982.0,5036277.0,5108731.0,5181085.0,5253388.0,5325106.0,
