,0,1,2
0,4,4,1:43.951
1,21,4,1:44.336
2,22,11,1:45.228
3,18,11,1:44.662
4,8,1,1:44.909
5,30,6,1:45.660
6,37,1,1:44.808
7,2,2,1:45.055
8,9,2,1:45.576
9,38,9,1:45.747
10,26,5,1:45.851
11,14,9,1:45.931
12,24,5,1:45.564
13,17,3,1:46.413
14,3,3,1:47.419
15,23,7,1:48.894
16,15,7,1:49.098
17,33,14,1:49.903
18,29,8,1:55.560
19,13,6,1:45.970
20,11,8,1:50.326
21,27,14,1:49.542
