,0,1,2
0,14,3,1:20.537
1,71,3,1:20.905
2,30,22,1:21.301
3,77,6,1:21.970
4,49,15,1:22.226
5,65,22,1:22.322
6,55,6,1:22.391
7,22,17,1:22.538
8,84,27,1:22.588
9,56,17,1:22.831
10,44,27,1:22.904
11,87,1,1:22.914
12,57,1,1:23.064
13,96,15,1:23.934
14,63,25,1:23.936
15,79,25,1:24.287
16,83,18,1:24.657
17,69,18,1:24.778
18,89,29,1:24.883
19,97,29,1:25.179
20,85,30,1:26.172
21,64,28,1:27.292
22,90,28,1:27.523
23,98,30,1:32.769
