,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
3,65,8,raikkonen,1,15,4,Collision,104422,200598.0,295939.0,390364.0,485084.0,579522.0,673212.0,767282.0,862796.0,958319.0,1053425.0,1149698.0,1245009.0,1341594.0,1438444.0,1537173.0,1637537.0,1762347.0,1860246.0,1957611.0,2056314.0,2152724.0,2249339.0,2346036.0,2442493.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,65,22,barrichello,11,4,1,Finished,105250,203069.0,299960.0,397294.0,498970.0,617612.0,715355.0,812542.0,910027.0,1006599.0,1104611.0,1202695.0,1301315.0,1398180.0,1498406.0,1596146.0,1693634.0,1793090.0,1890321.0,1987739.0,2085352.0,2183690.0,2280135.0,2375578.0,2470938.0,2571549.0,2693443.0,2793494.0,2923310.0,3076066.0,3222581.0,3325199.0,3420471.0,3517220.0,3613185.0,3707994.0,3801900.0,3894275.0,3986578.0,4078581.0,4170947.0,4263945.0,4356149.0,4449311.0,4542833.0,4634725.0,4725958.0,4817535.0,4909616.0,5004352.0,5122758.0,5212596.0,5300464.0,5389073.0,5476230.0,5565778.0,5654551.0,5743930.0,5831653.0,5918660.0,6005726.0,6092201.0,6179099.0,6266386.0,6352991.0,6442106.0,6529035.0,6615863.0,6700541.0,6786146.0
20,65,37,rosa,1,2,1,Finished,107913,206001.0,302538.0,398019.0,493023.0,587312.0,683501.0,777795.0,872456.0,967129.0,1062330.0,1157054.0,1253549.0,1349376.0,1445487.0,1546820.0,1672131.0,1771343.0,1868058.0,1964023.0,2059877.0,2156423.0,2252425.0,2347775.0,2443357.0,2545862.0,2676524.0,2786224.0,2920071.0,3073026.0,3220702.0,3320636.0,3417164.0,3512191.0,3606024.0,3700040.0,3794265.0,3887652.0,3981052.0,4073922.0,4167136.0,4260285.0,4353126.0,4447662.0,4540513.0,4632818.0,4724782.0,4816998.0,4909117.0,5000199.0,5092669.0,5206016.0,5294088.0,5381628.0,5467242.0,5553429.0,5640491.0,5727674.0,5814302.0,5900072.0,5987295.0,6072950.0,6162308.0,6251941.0,6343280.0,6431827.0,6516142.0,6601723.0,6686849.0,6771778.0
17,65,30,michael_schumacher,6,8,49,Track rod,108773,208222.0,307387.0,405881.0,503018.0,599801.0,697242.0,793177.0,888920.0,984878.0,1081409.0,1178548.0,1276190.0,1373036.0,1471095.0,1569580.0,1677077.0,1804477.0,1905784.0,2006479.0,2106752.0,2206915.0,2306951.0,2407739.0,2507449.0,2607826.0,2728971.0,2833171.0,2934828.0,3081692.0,3224768.0,3332593.0,3433303.0,3531083.0,3626136.0,3720437.0,3813266.0,3905053.0,4000258.0,4093283.0,4182336.0,4274056.0,4366269.0,4455254.0,4543802.0,4638135.0,4746920.0,4835564.0,4924097.0,5013237.0,5101180.0,5189477.0,5277899.0,5366236.0,5454574.0,5543052.0,5630886.0,5719074.0,5807250.0,5895968.0,5984364.0,6072873.0,6162251.0,6251864.0,6343209.0,6434533.0,6549799.0,,,
11,65,21,fisichella,4,18,20,Spun off,110477,211540.0,310082.0,407715.0,504023.0,601152.0,697892.0,793959.0,889509.0,985367.0,1081919.0,1179158.0,1276857.0,1373792.0,1471283.0,1569654.0,1666545.0,1777916.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,65,4,alonso,4,14,30,Driveshaft,111259,209819.0,307762.0,403101.0,497508.0,591613.0,685437.0,779784.0,873741.0,967835.0,1063469.0,1158143.0,1254040.0,1349978.0,1446249.0,1544067.0,1639273.0,1736885.0,1836891.0,1933404.0,2027411.0,2121177.0,2214675.0,2308325.0,2403433.0,2496735.0,2595145.0,2746205.0,2909685.0,3064882.0,3215225.0,3309915.0,3403157.0,3499874.0,3592344.0,3684858.0,3777653.0,3870417.0,3962835.0,4054784.0,4148062.0,4239755.0,4331594.0,4423262.0,4515076.0,4606296.0,4696954.0,4787322.0,4877668.0,4967076.0,5060193.0,,,,,,,,,,,,,,,,,,,
6,65,13,massa,6,7,11,+1 Lap,111769,213402.0,312058.0,411432.0,509357.0,606650.0,710584.0,808087.0,907230.0,1005260.0,1103940.0,1209892.0,1331129.0,1431519.0,1531407.0,1631895.0,1733294.0,1836567.0,1939967.0,2040836.0,2141067.0,2241055.0,2341038.0,2440790.0,2540164.0,2644199.0,2750931.0,2914062.0,3069672.0,3217959.0,3318742.0,3416755.0,3515649.0,3611817.0,3707510.0,3805389.0,3902315.0,3998399.0,4094563.0,4190606.0,4288619.0,4401655.0,4493727.0,4586468.0,4678571.0,4770946.0,4863290.0,4954315.0,5044285.0,5133526.0,5223506.0,5312037.0,5399793.0,5488026.0,5575599.0,5663105.0,5751293.0,5839182.0,5931477.0,6041911.0,6128197.0,6213303.0,6297501.0,6381736.0,6465252.0,6551279.0,6636125.0,6720240.0,6804702.0,
4,65,9,kubica,2,22,2,Disqualified,113595,226758.0,328879.0,428918.0,529703.0,629676.0,729615.0,829090.0,929131.0,1027628.0,1126858.0,1226666.0,1326797.0,1426500.0,1527287.0,1627677.0,1727512.0,1849455.0,1975846.0,2075354.0,2173704.0,2271270.0,2368662.0,2465958.0,2564871.0,2675408.0,2784576.0,2918583.0,3072273.0,3220242.0,3322787.0,3418975.0,3516455.0,3612269.0,3708840.0,3804957.0,3897458.0,3989917.0,4081556.0,4173364.0,4265874.0,4357201.0,4448904.0,4542456.0,4653825.0,4744201.0,4834382.0,4925514.0,5015641.0,5105770.0,5194637.0,5283715.0,5372610.0,5460796.0,5548950.0,5637270.0,5725555.0,5813841.0,5903364.0,5992305.0,6081021.0,6171264.0,6260614.0,6351657.0,6441959.0,6533684.0,6623670.0,6713135.0,6804265.0,
7,65,14,coulthard,9,5,11,+1 Lap,113911,217397.0,316315.0,415097.0,512689.0,610238.0,706926.0,803302.0,899536.0,996053.0,1093555.0,1190674.0,1288424.0,1387730.0,1487654.0,1585845.0,1684236.0,1786680.0,1885979.0,1985412.0,2084774.0,2185739.0,2285549.0,2384048.0,2481572.0,2582594.0,2726748.0,2830914.0,2932528.0,3080281.0,3223894.0,3327696.0,3426727.0,3523026.0,3618330.0,3714235.0,3809323.0,3904535.0,4000003.0,4096238.0,4191998.0,4286912.0,4380604.0,4473924.0,4567419.0,4661386.0,4756592.0,4850714.0,4943447.0,5036323.0,5128563.0,5220244.0,5313866.0,5427536.0,5517713.0,5606961.0,5696534.0,5786293.0,5878038.0,5967644.0,6056216.0,6144925.0,6233460.0,6321502.0,6409074.0,6496681.0,6585005.0,6673334.0,6762055.0,
0,65,2,heidfeld,2,3,1,Finished,114483,219192.0,319915.0,418935.0,516935.0,613730.0,711344.0,809001.0,905623.0,1001832.0,1098610.0,1195188.0,1293227.0,1391168.0,1491266.0,1590378.0,1689280.0,1794257.0,1894358.0,1992295.0,2090074.0,2187938.0,2286954.0,2384649.0,2482575.0,2584269.0,2725606.0,2830469.0,2932033.0,3079196.0,3223781.0,3327361.0,3425679.0,3521598.0,3616353.0,3710755.0,3806159.0,3902083.0,3995126.0,4087786.0,4181038.0,4273804.0,4366083.0,4458872.0,4551788.0,4644433.0,4736475.0,4827411.0,4917868.0,5008552.0,5097714.0,5186540.0,5274563.0,5362737.0,5453511.0,5565327.0,5652769.0,5739432.0,5826565.0,5912840.0,5998866.0,6084918.0,6172099.0,6260761.0,6346562.0,6434582.0,6525129.0,6611641.0,6697868.0,6784763.0
10,65,18,button,11,1,1,Finished,114765,217662.0,313727.0,408583.0,504279.0,599955.0,693712.0,787702.0,881588.0,975252.0,1070736.0,1165855.0,1261574.0,1357985.0,1454209.0,1550657.0,1651031.0,1772570.0,1870797.0,1968217.0,2065206.0,2161771.0,2259363.0,2355603.0,2452266.0,2550714.0,2651283.0,2752763.0,2915499.0,3070769.0,3218498.0,3318753.0,3412309.0,3505263.0,3597861.0,3690301.0,3782875.0,3874803.0,3966921.0,4058410.0,4150630.0,4241724.0,4332490.0,4424029.0,4515517.0,4609293.0,4716872.0,4805677.0,4893754.0,4981638.0,5069730.0,5157516.0,5246538.0,5338489.0,5446354.0,5532349.0,5617492.0,5702974.0,5789192.0,5875192.0,5960551.0,6045960.0,6131859.0,6217727.0,6303660.0,6389831.0,6475864.0,6562171.0,6649292.0,6740941.0
13,65,23,ralf_schumacher,7,6,11,+1 Lap,116114,220105.0,321030.0,420297.0,519274.0,619345.0,718215.0,816258.0,914339.0,1012344.0,1111710.0,1210443.0,1309497.0,1408473.0,1507473.0,1606845.0,1707159.0,1807174.0,1906682.0,2006904.0,2107423.0,2207434.0,2309501.0,2433896.0,2534253.0,2636863.0,2749536.0,2912765.0,3068123.0,3217657.0,3320112.0,3418231.0,3516242.0,3614090.0,3709630.0,3806530.0,3902641.0,3998855.0,4095086.0,4190223.0,4282239.0,4373692.0,4463628.0,4553295.0,4644942.0,4737037.0,4831141.0,4943645.0,5034990.0,5123197.0,5213180.0,5300980.0,5389553.0,5476936.0,5566174.0,5654981.0,5740933.0,5827069.0,5913360.0,5999351.0,6085421.0,6172250.0,6261127.0,6351760.0,6437007.0,6525674.0,6612255.0,6698455.0,6785344.0,
