,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
0,65.0,8.0,raikkonen,15.0,4.0,Collision,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25462.0,23355.0,24207.0,28903.0,31547.0,34664.0,37711.0,39060.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,65.0,22.0,barrichello,4.0,1.0,Finished,828.0,2471.0,4021.0,6930.0,13886.0,38090.0,42143.0,45260.0,47231.0,48280.0,51186.0,52997.0,56306.0,56586.0,59962.0,58973.0,56097.0,56205.0,53430.0,54335.0,57941.0,62513.0,65460.0,67253.0,67505.0,74814.0,98298.0,47289.0,13625.0,11184.0,7356.0,15284.0,17314.0,17346.0,20841.0,23136.0,24247.0,23858.0,23743.0,23797.0,22885.0,24190.0,24555.0,26049.0,27757.0,28429.0,29004.0,30213.0,31948.0,37276.0,62565.0,55080.0,53926.0,50584.0,29876.0,33429.0,37059.0,40956.0,42461.0,43468.0,45175.0,46241.0,47240.0,48659.0,49331.0,52275.0,53171.0,53692.0,51249.0,45205.0
2,65.0,37.0,rosa,2.0,1.0,Finished,3491.0,5403.0,6599.0,7655.0,7939.0,7790.0,10289.0,10513.0,9660.0,8810.0,8905.0,7356.0,8540.0,7782.0,7043.0,9647.0,34594.0,34458.0,31167.0,30619.0,32466.0,35246.0,37750.0,39450.0,39924.0,49127.0,81379.0,40019.0,10386.0,8144.0,5477.0,10721.0,14007.0,12317.0,13680.0,15182.0,16612.0,17235.0,18217.0,19138.0,19074.0,20530.0,21532.0,24400.0,25437.0,26522.0,27828.0,29676.0,31449.0,33123.0,32476.0,48500.0,47550.0,43139.0,20888.0,21080.0,22999.0,24700.0,25110.0,24880.0,26744.0,26990.0,30449.0,34214.0,39620.0,41996.0,40278.0,39552.0,37557.0,30837.0
3,65.0,30.0,michael_schumacher,8.0,49.0,Track rod,4351.0,7624.0,11448.0,15517.0,17934.0,20279.0,24030.0,25895.0,26124.0,26559.0,27984.0,28850.0,31181.0,31442.0,32651.0,32407.0,39540.0,67592.0,68893.0,73075.0,79341.0,85738.0,92276.0,99414.0,104016.0,111091.0,133826.0,86966.0,25143.0,16810.0,9543.0,22678.0,30146.0,31209.0,33792.0,35579.0,35613.0,34636.0,37423.0,38499.0,34274.0,34301.0,34675.0,31992.0,28726.0,31839.0,49966.0,48242.0,46429.0,46161.0,40987.0,31961.0,31361.0,27747.0,8220.0,10703.0,13394.0,16100.0,18058.0,20776.0,23813.0,26913.0,30392.0,34137.0,39549.0,44702.0,73935.0,,,
4,65.0,21.0,fisichella,18.0,20.0,Spun off,6055.0,10942.0,14143.0,17351.0,18939.0,21630.0,24680.0,26677.0,26713.0,27048.0,28494.0,29460.0,31848.0,32198.0,32839.0,32481.0,29008.0,41031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,65.0,4.0,alonso,14.0,30.0,Driveshaft,6837.0,9221.0,11823.0,12737.0,12424.0,12091.0,12225.0,12502.0,10945.0,9516.0,10044.0,8445.0,9031.0,8384.0,7805.0,6894.0,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
6,65.0,13.0,massa,7.0,11.0,+1 Lap,7347.0,12804.0,16119.0,21068.0,24273.0,27128.0,37372.0,40805.0,44434.0,46941.0,50515.0,60194.0,86120.0,89925.0,92963.0,94722.0,95757.0,99682.0,103076.0,107432.0,113656.0,119878.0,126363.0,132465.0,136731.0,147464.0,155786.0,167857.0,159987.0,153077.0,103517.0,106840.0,112492.0,111943.0,115166.0,120531.0,124662.0,127982.0,131728.0,135822.0,140557.0,161900.0,162133.0,163206.0,163495.0,164650.0,166336.0,166993.0,166617.0,166450.0,163313.0,154521.0,153255.0,149537.0,129245.0,130756.0,133801.0,136208.0,142285.0,166719.0,167646.0,167343.0,165642.0,164009.0,161592.0,161448.0,160261.0,158069.0,155410.0,
7,65.0,9.0,kubica,22.0,2.0,Disqualified,9173.0,26160.0,32940.0,38554.0,44619.0,50154.0,56403.0,61808.0,66335.0,69309.0,73433.0,76968.0,81788.0,84906.0,88843.0,90504.0,89975.0,112570.0,138955.0,141950.0,146293.0,150093.0,153987.0,157633.0,161438.0,178673.0,189431.0,172378.0,162588.0,155360.0,107562.0,109060.0,113298.0,112395.0,116496.0,120099.0,119805.0,119500.0,118721.0,118580.0,117812.0,117446.0,117310.0,119194.0,138749.0,137905.0,137428.0,138192.0,137973.0,138694.0,134444.0,126199.0,126072.0,122307.0,102596.0,104921.0,108063.0,110867.0,114172.0,117113.0,120470.0,125304.0,128755.0,133930.0,138299.0,143853.0,147806.0,150964.0,154973.0,
8,65.0,14.0,coulthard,5.0,11.0,+1 Lap,9489.0,16799.0,20376.0,24733.0,27605.0,30716.0,33714.0,36020.0,36740.0,37734.0,40130.0,40976.0,43415.0,46136.0,49210.0,48672.0,46699.0,49795.0,49088.0,52008.0,57363.0,64562.0,70874.0,75723.0,78139.0,85859.0,131603.0,84709.0,22843.0,15399.0,8669.0,17781.0,23570.0,23152.0,25986.0,29377.0,31670.0,34118.0,37168.0,41454.0,43936.0,47157.0,49010.0,50662.0,52343.0,55090.0,59638.0,63392.0,65779.0,69247.0,68370.0,62728.0,67328.0,89047.0,71359.0,74612.0,79042.0,83319.0,88846.0,92452.0,95665.0,98965.0,101601.0,103775.0,105414.0,106850.0,109141.0,111163.0,112763.0,
9,65.0,2.0,heidfeld,3.0,1.0,Finished,10061.0,18594.0,23976.0,28571.0,31851.0,34208.0,38132.0,41719.0,42827.0,43513.0,45185.0,45490.0,48218.0,49574.0,52822.0,53205.0,51743.0,57372.0,57467.0,58891.0,62663.0,66761.0,72279.0,76324.0,79142.0,87534.0,130461.0,84264.0,22348.0,14314.0,8556.0,17446.0,22522.0,21724.0,24009.0,25897.0,28506.0,31666.0,32291.0,33002.0,32976.0,34049.0,34489.0,35610.0,36712.0,38137.0,39521.0,40089.0,40200.0,41476.0,37521.0,29024.0,28025.0,24248.0,7157.0,32978.0,35277.0,36458.0,37373.0,37648.0,38315.0,38958.0,40240.0,43034.0,42902.0,44751.0,49265.0,49470.0,48576.0,43822.0
10,65.0,18.0,button,1.0,1.0,Finished,10343.0,17064.0,17788.0,18219.0,19195.0,20433.0,20500.0,20420.0,18792.0,16933.0,17311.0,16157.0,16565.0,16391.0,15765.0,13484.0,13494.0,35685.0,33906.0,34813.0,37795.0,40594.0,44688.0,47278.0,48833.0,53979.0,56138.0,6558.0,5814.0,5887.0,3273.0,8838.0,9152.0,5389.0,5517.0,5443.0,5222.0,4386.0,4086.0,3626.0,2568.0,1969.0,896.0,767.0,441.0,2997.0,19918.0,18355.0,16086.0,14562.0,9537.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,65.0,23.0,ralf_schumacher,6.0,11.0,+1 Lap,11692.0,19507.0,25091.0,29933.0,34190.0,39823.0,45003.0,48976.0,51543.0,54025.0,58285.0,60745.0,64488.0,66879.0,69029.0,69672.0,69622.0,70289.0,69791.0,73500.0,80012.0,86257.0,94826.0,125571.0,130820.0,140128.0,154391.0,166560.0,158438.0,152775.0,104887.0,108316.0,113085.0,114216.0,117286.0,121672.0,124988.0,128438.0,132251.0,135439.0,134177.0,133937.0,132034.0,130033.0,129866.0,130741.0,134187.0,156323.0,157322.0,156121.0,152987.0,143464.0,143015.0,138447.0,119820.0,122632.0,123441.0,124095.0,124168.0,124159.0,124870.0,126290.0,129268.0,134033.0,133347.0,135843.0,136391.0,136284.0,136052.0,
12,65.0,24.0,liuzzi,16.0,4.0,Collision,13031.0,20101.0,25918.0,40930.0,45755.0,51900.0,57933.0,62721.0,67150.0,70594.0,75124.0,80942.0,88982.0,92596.0,95882.0,98446.0,99108.0,101203.0,103528.0,107857.0,114391.0,120378.0,126890.0,132831.0,176000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
