,raceId,driverId,driverRef,constructorId,positionOrder,statusId,status,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
12,200,57,hakkinen,1,1,1,Finished,86870,209757.0,327984.0,404804.0,480365.0,555838.0,631954.0,707089.0,782243.0,856917.0,931605.0,1006199.0,1080448.0,1154546.0,1228512.0,1302319.0,1376170.0,1450902.0,1525376.0,1599352.0,1672867.0,1746485.0,1821473.0,1895602.0,1969542.0,2043958.0,2118967.0,2193383.0,2266906.0,2340336.0,2413748.0,2487166.0,2561087.0,2638988.0,2737040.0,2811909.0,2887118.0,2962038.0,3036974.0,3111996.0,3186877.0,3261876.0,3336758.0,3411672.0,3486695.0,3561566.0,3636272.0,3710841.0,3785625.0,3860483.0,3935160.0,4010378.0,4086449.0,4162979.0,4238270.0,4313494.0,4388179.0,4462691.0,4537266.0,4612257.0,4687146.0,4762139.0,4837408.0,4912439.0,4987074.0,5061467.0,5136452.0,5211703.0,5286796.0,5362298.0,5444086.0
6,200,30,michael_schumacher,6,3,1,Finished,87736,210589.0,328326.0,405969.0,481688.0,556523.0,632352.0,707518.0,782729.0,857499.0,932096.0,1006861.0,1081184.0,1155627.0,1229545.0,1303384.0,1387927.0,1482113.0,1589080.0,1663190.0,1737882.0,1812595.0,1887954.0,1961844.0,2036675.0,2110890.0,2184680.0,2258553.0,2332583.0,2407309.0,2482249.0,2557761.0,2634048.0,2709789.0,2783417.0,2858220.0,2931741.0,3004964.0,3078252.0,3151611.0,3224640.0,3300227.0,3395884.0,3470271.0,3545119.0,3619363.0,3693793.0,3767951.0,3842599.0,3916963.0,3991606.0,4068039.0,4142929.0,4218841.0,4293754.0,4367887.0,4441949.0,4515844.0,4589976.0,4663861.0,4737969.0,4811531.0,4885090.0,4958701.0,5032697.0,5106699.0,5181764.0,5257081.0,5331699.0,5407212.0,5483179.0
2,200,21,fisichella,22,15,4,Collision,88168,211202.0,328616.0,405590.0,482675.0,558289.0,633528.0,708833.0,784147.0,859309.0,934358.0,1009060.0,1084379.0,1158886.0,1233344.0,1307668.0,1382116.0,1456426.0,1530509.0,1604553.0,1681035.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,200,22,barrichello,24,18,23,Brakes,88643,212259.0,329057.0,406992.0,483814.0,560728.0,638350.0,719241.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,200,55,alesi,15,16,4,Collision,89224,213890.0,330149.0,407842.0,484958.0,562044.0,638952.0,717201.0,793473.0,869627.0,945462.0,1021342.0,1097352.0,1173148.0,1248806.0,1324443.0,1400023.0,1476199.0,1552457.0,1627437.0,1702228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,200,56,irvine,6,4,1,Finished,89971,215279.0,330753.0,408491.0,485371.0,562389.0,639277.0,716304.0,791312.0,866326.0,941119.0,1015749.0,1090571.0,1165293.0,1239948.0,1314324.0,1389342.0,1465385.0,1540398.0,1615007.0,1689268.0,1763725.0,1839281.0,1914136.0,1988743.0,2063367.0,2138293.0,2215046.0,2309882.0,2384835.0,2459882.0,2535783.0,2611143.0,2686064.0,2760581.0,2835417.0,2910091.0,2984679.0,3060022.0,3134715.0,3209578.0,3284167.0,3358525.0,3432819.0,3507644.0,3582720.0,3657309.0,3732404.0,3807601.0,3881973.0,3956299.0,4033012.0,4127421.0,4203401.0,4278441.0,4353320.0,4427443.0,4501509.0,4576540.0,4651065.0,4727315.0,4803374.0,4879485.0,4955850.0,5031166.0,5106226.0,5181481.0,5258162.0,5333053.0,5409162.0,5488063.0
8,200,49,frentzen,3,17,5,Engine,90398,215851.0,331519.0,409219.0,486351.0,563200.0,640064.0,717535.0,794010.0,870082.0,946027.0,1022029.0,1097943.0,1173744.0,1249618.0,1325064.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,200,23,ralf_schumacher,17,5,1,Finished,91473,216594.0,332257.0,410349.0,486995.0,563882.0,640454.0,717986.0,794541.0,870650.0,946469.0,1022572.0,1098460.0,1174205.0,1250229.0,1326707.0,1402419.0,1478018.0,1552997.0,1628057.0,1703193.0,1778364.0,1853766.0,1928132.0,2002174.0,2079095.0,2174481.0,2249244.0,2323525.0,2398159.0,2472549.0,2547870.0,2623260.0,2697922.0,2772262.0,2846376.0,2920731.0,2995378.0,3069714.0,3143909.0,3218862.0,3293340.0,3371289.0,3466647.0,3541873.0,3616938.0,3691897.0,3766755.0,3841761.0,3916076.0,3990930.0,4066335.0,4142622.0,4218418.0,4294685.0,4370718.0,4445937.0,4521316.0,4596045.0,4670892.0,4745289.0,4820517.0,4894914.0,4969522.0,5043791.0,5119119.0,5195043.0,5269216.0,5343188.0,5417793.0,5494741.0
16,200,71,damon_hill,17,7,1,Finished,92482,217393.0,332626.0,410774.0,487463.0,564612.0,641009.0,718361.0,794950.0,871050.0,947029.0,1023386.0,1099058.0,1175603.0,1251274.0,1327337.0,1403164.0,1478537.0,1556618.0,1651582.0,1726786.0,1802719.0,1878428.0,1954444.0,2029956.0,2105571.0,2181413.0,2256601.0,2332124.0,2408635.0,2484262.0,2559557.0,2635460.0,2711492.0,2789697.0,2865731.0,2941849.0,3017860.0,3094886.0,3169330.0,3243814.0,3318701.0,3393041.0,3467717.0,3545088.0,3639941.0,3715162.0,3790235.0,3865394.0,3940256.0,4015437.0,4090768.0,4167151.0,4242161.0,4317773.0,4392846.0,4467674.0,4542237.0,4617213.0,4691887.0,4766488.0,4840900.0,4915035.0,4989638.0,5064706.0,5139105.0,5213482.0,5288914.0,5363869.0,5439637.0,5517710.0
9,200,50,verstappen,24,13,5,Engine,93219,218453.0,332964.0,414147.0,491782.0,569331.0,646556.0,724510.0,801515.0,878606.0,955333.0,1031816.0,1108274.0,1184736.0,1261476.0,1338380.0,1416353.0,1493927.0,1570025.0,1646462.0,1722595.0,1799383.0,1876036.0,1952180.0,2030417.0,2127018.0,2203167.0,2279480.0,2355791.0,2432057.0,2509887.0,2586172.0,2664017.0,2740594.0,2816835.0,2893672.0,2969986.0,3046093.0,3122286.0,3198254.0,3274188.0,3350239.0,3425849.0,3501715.0,3578383.0,3656399.0,3752252.0,3828725.0,3905021.0,3981364.0,4058060.0,,,,,,,,,,,,,,,,,,,,
5,200,25,wurz,22,9,11,+1 Lap,94239,219188.0,333475.0,417523.0,496648.0,574090.0,652147.0,730450.0,807566.0,884392.0,960808.0,1037379.0,1113817.0,1190341.0,1266631.0,1343108.0,1421079.0,1497437.0,1573392.0,1649155.0,1724672.0,1803920.0,1900698.0,1976065.0,2051003.0,2127667.0,2203696.0,2279896.0,2356559.0,2432498.0,2510339.0,2586782.0,2662609.0,2738054.0,2813261.0,2888260.0,2963122.0,3038091.0,3112957.0,3187892.0,3262959.0,3338030.0,3412520.0,3487402.0,3562467.0,3637160.0,3711722.0,3789425.0,3884923.0,3959942.0,4034985.0,4110004.0,4186910.0,4262156.0,4338622.0,4413462.0,4488280.0,4562966.0,4637988.0,4713073.0,4787966.0,4863590.0,4938297.0,5012900.0,5087085.0,5161397.0,5235448.0,5309904.0,5384571.0,5458611.0,
1,200,15,trulli,20,10,11,+1 Lap,94882,220315.0,333998.0,412787.0,490170.0,567182.0,644426.0,721417.0,798560.0,876320.0,952953.0,1029024.0,1105020.0,1181026.0,1256846.0,1332938.0,1410198.0,1486273.0,1562245.0,1638966.0,1714927.0,1792229.0,1868866.0,1945512.0,2021983.0,2098939.0,2176358.0,2252642.0,2328476.0,2404642.0,2480797.0,2557310.0,2633560.0,2709600.0,2788633.0,2864806.0,2941039.0,3020715.0,3119111.0,3195620.0,3272186.0,3348648.0,3425026.0,3501374.0,3578162.0,3654285.0,3731125.0,3810148.0,3886789.0,3963011.0,4039255.0,4115860.0,4192354.0,4268531.0,4344424.0,4420591.0,4496380.0,4572527.0,4648236.0,4724183.0,4800004.0,4875880.0,4951709.0,5027626.0,5103672.0,5180032.0,5256136.0,5336388.0,5414588.0,5493537.0,
